skipped special files,19459
skipped duplicate hardlinks,2258
skipped snapshot dirs,0
total capacity used,9.75 TB
total user data,17.88 TB
percent overhead,-0.833378

histogram,file size
count,9398597,items
average,2042.834942,KB
min,0,KB
max,96132799,KB
bucket min,bucket max,count,val count
0,2,5794236,3110834.960938
2,4,582871,1605810.609375
4,8,227033,1326618.192383
8,16,264340,3017476.178711
16,32,195096,4399567.058594
32,64,234622,11326143.014648
64,128,1188680,106800410.366211
128,256,414440,72266147.459961
256,512,213657,77708120.596680
512,1024,116318,82137106.316406
1024,2048,42394,61593749.854492
2048,4096,27256,79125229.080078
4096,8192,25199,145750230.627930
8192,16384,19801,228759403.701172
16384,32768,15534,365797006.120117
32768,65536,13132,590544547.064453
65536,131072,6972,659715826.714844
131072,262144,6498,1171501167.554688
262144,524288,4059,1580890236.343750
524288,1048576,3208,2301911427.568359
1048576,2097152,1532,2422859667.897461
2097152,4194304,1145,3148674611.037109
4194304,8388608,355,2111383982.663086
8388608,16777216,160,1846814164.532227
16777216,33554432,41,915654302.613281
33554432,67108864,5,241343918.054688
67108864,134217728,13,963764650.198242

histogram,capacity used
count,9398597,items
average,1114.062655,KB
min,0,KB
max,53763716,KB
bucket min,bucket max,count,val count
0,2,3940633,4306444.500000
2,4,2388893,7166679.000000
4,8,399771,1916777.000000
8,16,260154,2643818.500000
16,32,176530,3942916.000000
32,64,840095,41226124.500000
64,128,574317,53926988.500000
128,256,344383,60402490.000000
256,512,215584,75257814.500000
512,1024,121347,84761348.000000
1024,2048,35245,49440246.500000
2048,4096,29648,88369980.500000
4096,8192,21194,121597280.000000
8192,16384,14198,165079454.500000
16384,32768,12429,286407584.500000
32768,65536,6300,282529276.500000
65536,131072,6961,672068820.500000
131072,262144,4069,747231477.000000
262144,524288,3384,1300024518.000000
524288,1048576,2105,1488868342.500000
1048576,2097152,757,1112208933.000000
2097152,4194304,280,802746191.500000
4194304,8388608,191,1147927963.000000
8388608,16777216,99,1150271237.500000
16777216,33554432,27,588542131.500000
33554432,67108864,3,131761093.000000

histogram,directory size (entries)
count,450028,items
average,21.932726,ents
min,0,ents
max,181620,ents
bucket min,bucket max,count,val count
0,1,180020,178530
2,3,11439,27559
4,7,176520,1117322
8,15,56058,575220
16,31,5114,100863
32,63,2400,107959
64,127,8597,972401
128,255,1489,232020
256,511,202,64244
512,1023,8070,4808670
1024,2047,72,86305
2048,4095,13,34814
4096,8191,10,54237
8192,16383,4,44650
16384,32767,3,66434
32768,65535,11,454361
65536,131071,1,127582
131072,262143,5,817170

histogram,directory size
count,450028,items
average,0.023372,KB
min,0,KB
max,177,KB
bucket min,bucket max,count,val count
