skipped special files,6216
skipped duplicate hardlinks,93156
skipped snapshot dirs,0
total capacity used,4.28 TB
total user data,4.27 TB
percent overhead,0.002303

histogram,file size
count,367111,items
average,12495.375093,KB
min,0,KB
max,43299876,KB
average,8.483221,KB
min,8,KB
max,40,KB
bucket min,bucket max,count,val count
8,16,3284,26272.000000
16,32,129,2344.000000
32,64,14,456.000000

histogram,filename length
count,131971,items
average,43.264687,chars
min,1,chars
max,103,chars
bucket min,bucket max,count,val count
0,7,372,1653
8,15,8282,86496
16,23,8382,175154
24,31,12842,374822
32,39,31763,1081211
40,47,24379,1020289
48,55,18951,986904
56,63,6184,373229
64,71,8179,554943
72,79,7599,588794
80,87,1784,150679
88,95,2309,218175
96,103,945,97335

histogram,mtime (files)
count,35414,items
average,159.941325,days
min,1,days
max,545,days
bucket min,bucket max,count,val count
0,2,403,441.794537
2,4,42,120.762176
4,8,24,128.694722
8,16,973,10324.132153
16,32,83,1951.581875
32,64,1651,64313.083032
64,128,13003,1252065.194780
128,256,13771,2436903.421690
256,512,5461,1896279.349653
512,1024,3,1634.057222

histogram,mtime (KB)
count,2274018641,items
average,128.091095,days
min,1,days
max,545,days
bucket min,bucket max,count,val count
0,2,6530374,7098165.652682
2,4,681643,1901762.547378
4,8,20416757,130444194.671789
8,16,340138879,3721709812.243575
16,32,66047930,1373173230.090292
32,64,144755914,5184082980.836799
64,128,765341377,70764442512.595428
128,256,690640410,124230461982.077515
256,512,239465073,85868069592.051910
512,1024,280,152808.410598

histogram,ctime (files)
count,35414,items
average,4.299004,days
min,1,days
max,170,days
bucket min,bucket max,count,val count
0,2,31602,34561.773345
4,8,48,337.574063
8,16,2038,21445.549201
16,32,20,458.002130
32,64,1099,44157.297095
64,128,594,49070.466609
128,256,13,2214.273773

histogram,ctime (KB)
count,2274018641,items
average,2.757464,days
min,1,days
max,170,days
bucket min,bucket max,count,val count
0,2,2019448569,2207374156.928927
4,8,20780,146199.389402
8,16,226793224,2327833203.585390
16,32,5558863,155029157.615067
32,64,6083710,246538100.369007
64,128,16112558,1333445093.410467
128,256,934,158774.895568

histogram,atime (files)
count,35414,items
average,68.522055,days
min,0,days
max,272,days
bucket min,bucket max,count,val count
0,2,3048,3240.953576
2,4,2,7.783843
4,8,30,198.295486
8,16,6216,67922.227234
32,64,2985,120975.662697
64,128,23067,2220711.062986
128,256,37,5672.826192
256,512,29,7911.240972

histogram,atime (KB)
count,2274018641,items
average,61.220651,days
min,0,days
max,272,days
bucket min,bucket max,count,val count
0,2,99803646,101958024.860057
2,4,10,39.307425
4,8,12817,89061.750060
8,16,776986408,8235241963.227930
32,64,66611286,2750021973.867964
64,128,1322141090,125821752582.727219
128,256,936,159374.933903
256,512,8462446,2307677654.605961

-------------------------------------------------------
stats for user 1938
histogram,file size
count,130,items
average,222686.280469,KB
min,400,KB
max,834319,KB
bucket min,bucket max,count,val count
256,512,1,400.775391
16384,32768,2,59065.134766
32768,65536,5,269257.309570
65536,131072,95,6416352.163086
524288,1048576,27,22204141.078125

histogram,capacity used
count,130,items
average,223131.969231,KB
min,408,KB
max,835960,KB
bucket min,bucket max,count,val count
256,512,1,408.000000
16384,32768,2,59200.000000
32768,65536,5,269820.000000
65536,131072,95,6429836.000000
524288,1048576,27,22247892.000000

histogram,directory size (entries)
count,0,items
average,0.000000,ents
min,0,ents
max,0,ents
bucket min,bucket max,count,val count

histogram,directory size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,filename length
count,130,items
average,50.692308,chars
min,11,chars
max,51,chars
bucket min,bucket max,count,val count
8,15,1,11
48,55,129,6579

histogram,mtime (files)
count,130,items
average,313.525957,days
min,307,days
max,316,days
bucket min,bucket max,count,val count
256,512,130,40758.374375

histogram,mtime (KB)
count,28949216,items
average,313.648866,days
min,307,days
max,316,days
bucket min,bucket max,count,val count
256,512,28949216,9079888925.926374

histogram,ctime (files)
count,130,items
average,146.428230,days
min,15,days
max,230,days
bucket min,bucket max,count,val count
8,16,51,795.972731
128,256,79,18239.697187

histogram,ctime (KB)
count,28949216,items
average,111.105336,days
min,15,days
max,230,days
bucket min,bucket max,count,val count
8,16,16106391,251227080.731407
128,256,12842825,2965185331.319974

histogram,atime (files)
count,130,items
average,91.167555,days
min,13,days
max,272,days
bucket min,bucket max,count,val count
8,16,2,27.512593
16,32,88,2255.708449
32,64,2,78.318889
64,128,5,493.802130
256,512,33,8996.440035

histogram,atime (KB)
count,28949216,items
average,218.263970,days
min,13,days
max,272,days
bucket min,bucket max,count,val count
8,16,59065,812517.494617
16,32,5943507,152350215.713613
32,64,135294,5298046.809031
64,128,337550,33337942.740747
256,512,22473799,6126772183.819054

-------------------------------------------------------
stats for user 2074
histogram,file size
count,557,items
average,4115.193798,KB
min,0,KB
max,381915,KB
bucket min,bucket max,count,val count
0,2,158,75.407227
16,32,1,20.704102
32,64,7,332.195312
64,128,1,65.500000
128,256,1,142.250000
256,512,173,49176.260742
1024,2048,1,1389.473633
4096,8192,206,1120668.467773
8192,16384,2,27922.261719
16384,32768,1,17751.519531
32768,65536,1,36322.402344
65536,131072,1,76208.602539
131072,262144,3,580172.280273
262144,524288,1,381915.620117

histogram,capacity used
count,557,items
average,4126.721724,KB
min,4,KB
max,382672,KB
bucket min,bucket max,count,val count
4,8,158,632.000000
16,32,1,24.000000
32,64,7,368.000000
64,128,1,72.000000
128,256,1,148.000000
256,512,173,49928.000000
1024,2048,1,1396.000000
4096,8192,206,1123456.000000
8192,16384,2,27988.000000
16384,32768,1,17792.000000
32768,65536,1,36400.000000
65536,131072,1,76368.000000
131072,262144,3,581340.000000
262144,524288,1,382672.000000

histogram,directory size (entries)
count,22,items
average,74.863636,ents
min,1,ents
max,271,ents
bucket min,bucket max,count,val count
0,1,2,2
2,3,2,6
4,7,1,6
8,15,3,34
16,31,2,52
32,63,1,37
64,127,6,589
128,255,4,650
256,511,1,271

histogram,directory size
count,22,items
average,8.363636,KB
min,8,KB
max,16,KB
bucket min,bucket max,count,val count
8,16,21,168.000000
16,32,1,16.000000

histogram,filename length
count,579,items
average,32.412781,chars
min,2,chars
max,68,chars
bucket min,bucket max,count,val count
0,7,14,66
8,15,10,99
16,23,5,99
24,31,442,13256
32,39,6,207
40,47,3,137
48,55,95,4653
56,63,2,116
64,71,2,134

histogram,mtime (files)
count,557,items
average,273.888378,days
min,17,days
max,314,days
bucket min,bucket max,count,val count
16,32,3,53.811910
64,128,9,952.046238
128,256,243,56715.374641
256,512,302,94834.593912

histogram,mtime (KB)
count,2292162,items
average,253.874986,days
min,17,days
max,314,days
bucket min,bucket max,count,val count
16,32,13575,243485.906487
64,128,416652,47701522.674239
128,256,634811,148634067.703520
256,512,1227123,385343758.644108

histogram,ctime (files)
count,557,items
average,129.735017,days
min,3,days
max,230,days
bucket min,bucket max,count,val count
2,4,1,3.823611
16,32,173,4857.370741
64,128,141,11995.655556
128,256,242,55405.554479

histogram,ctime (KB)
count,2292162,items
average,112.575244,days
min,3,days
max,230,days
bucket min,bucket max,count,val count
2,4,35,133.826389
16,32,712210,20046272.304841
64,128,945171,92107203.736650
128,256,634746,145887193.676975

histogram,atime (files)
count,557,items
average,132.018812,days
min,3,days
max,272,days
bucket min,bucket max,count,val count
2,4,1,3.823576
4,8,215,1300.260185
8,16,1,11.957245
16,32,2,35.870498
32,64,1,38.158171
64,128,11,1059.336505
128,256,247,49548.656817
256,512,79,21536.415428

histogram,atime (KB)
count,2292162,items
average,151.022922,days
min,3,days
max,272,days
bucket min,bucket max,count,val count
2,4,35,133.825174
4,8,281271,1664144.403195
8,16,142,1700.918154
16,32,13433,240924.179421
32,64,0,16.060715
64,128,623117,69552386.232266
128,256,1361275,271196512.594397
256,512,12887,3513327.691357

-------------------------------------------------------
stats for user 2219
histogram,file size
count,1,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,1,0.000000

histogram,capacity used
count,1,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,1,0.000000

histogram,directory size (entries)
count,0,items
average,0.000000,ents
min,0,ents
max,0,ents
bucket min,bucket max,count,val count

histogram,directory size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,filename length
count,1,items
average,4.000000,chars
min,4,chars
max,4,chars
bucket min,bucket max,count,val count
0,7,1,4

histogram,mtime (files)
count,1,items
average,116.118542,days
min,116,days
max,116,days
bucket min,bucket max,count,val count
64,128,1,116.118542

histogram,mtime (KB)
count,0,items
average,0.000000,days
min,116,days
max,116,days
bucket min,bucket max,count,val count

histogram,ctime (files)
count,1,items
average,116.118542,days
min,116,days
max,116,days
bucket min,bucket max,count,val count
64,128,1,116.118542

histogram,ctime (KB)
count,0,items
average,0.000000,days
min,116,days
max,116,days
bucket min,bucket max,count,val count

histogram,atime (files)
count,1,items
average,116.118542,days
min,116,days
max,116,days
bucket min,bucket max,count,val count
64,128,1,116.118542

histogram,atime (KB)
count,0,items
average,0.000000,days
min,116,days
max,116,days
bucket min,bucket max,count,val count

-------------------------------------------------------
stats for user 223
histogram,file size
count,755,items
average,66663.792697,KB
min,7,KB
max,69909,KB
bucket min,bucket max,count,val count
4,8,3,22.739258
8,16,6,51.788086
65536,131072,746,50331088.958984

histogram,capacity used
count,755,items
average,66804.164238,KB
min,8,KB
max,70056,KB
bucket min,bucket max,count,val count
8,16,9,96.000000
65536,131072,746,50437048.000000

histogram,directory size (entries)
count,0,items
average,0.000000,ents
min,0,ents
max,0,ents
bucket min,bucket max,count,val count

histogram,directory size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,filename length
count,755,items
average,53.998675,chars
min,37,chars
max,59,chars
bucket min,bucket max,count,val count
32,39,3,111
48,55,466,24164
56,63,286,16494

histogram,mtime (files)
count,755,items
average,164.318598,days
min,37,days
max,234,days
bucket min,bucket max,count,val count
32,64,97,3678.815035
64,128,193,21025.259410
128,256,465,99356.467315

histogram,mtime (KB)
count,50331163,items
average,164.377778,days
min,37,days
max,234,days
bucket min,bucket max,count,val count
32,64,6475013,245571072.899774
64,128,12815837,1395741548.931409
128,256,31040312,6632012214.072830

histogram,ctime (files)
count,755,items
average,163.131534,days
min,37,days
max,230,days
bucket min,bucket max,count,val count
32,64,97,3678.815035
64,128,193,21025.259410
128,256,465,98460.233519

histogram,ctime (KB)
count,50331163,items
average,163.189031,days
min,37,days
max,230,days
bucket min,bucket max,count,val count
32,64,6475013,245571072.899774
64,128,12815837,1395741548.931409
128,256,31040312,6572181161.331614

histogram,atime (files)
count,755,items
average,72.838960,days
min,0,days
max,233,days
bucket min,bucket max,count,val count
0,2,96,10.944676
8,16,1,11.027870
16,32,285,7239.766875
32,64,1,37.923333
64,128,195,17493.737778
128,256,177,30200.014213

histogram,atime (KB)
count,50331163,items
average,72.010336,days
min,0,days
max,233,days
bucket min,bucket max,count,val count
0,2,6474797,738174.098165
8,16,67450,743832.882684
16,32,19230015,488495997.321653
32,64,8,324.866680
64,128,12888649,1153701106.833351
128,256,11670241,1980684567.751329

-------------------------------------------------------
stats for user 227
histogram,file size
count,17559,items
average,18362.788937,KB
min,0,KB
max,23208594,KB
bucket min,bucket max,count,val count
0,2,2517,933.166016
2,4,376,1093.248047
4,8,1073,6158.240234
8,16,1016,12011.423828
16,32,1284,32194.333008
32,64,1841,84951.792969
64,128,1386,133536.510742
128,256,2617,514815.451172
256,512,3283,1282188.333008
512,1024,846,526663.275391
1024,2048,231,326720.926758
2048,4096,194,531554.966797
4096,8192,108,600298.041016
8192,16384,92,1023440.379883
16384,32768,41,892044.307617
32768,65536,573,30678788.698242
65536,131072,9,768542.403320
131072,262144,2,371004.451172
262144,524288,7,2988394.343750
524288,1048576,17,14097587.327148
1048576,2097152,8,10510519.382812
2097152,4194304,12,32637244.984375
4194304,8388608,18,89567485.469727
8388608,16777216,4,52940598.126953
16777216,33554432,4,81903441.359375

histogram,capacity used
count,17559,items
average,18403.094937,KB
min,0,KB
max,23254200,KB
bucket min,bucket max,count,val count
0,2,1505,0.000000
4,8,1388,5552.000000
8,16,1592,14812.000000
16,32,1336,27964.000000
32,64,2036,92552.000000
64,128,1578,151784.000000
128,256,2381,461048.000000
256,512,3574,1378980.000000
512,1024,849,533056.000000
1024,2048,231,328076.000000
2048,4096,190,517132.000000
4096,8192,112,618216.000000
8192,16384,92,1025776.000000
16384,32768,41,894080.000000
32768,65536,573,30744060.000000
65536,131072,9,770132.000000
131072,262144,2,371752.000000
262144,524288,7,2994308.000000
524288,1048576,17,14125380.000000
1048576,2097152,8,10531228.000000
2097152,4194304,12,32701436.000000
4194304,8388608,18,89743580.000000
8388608,16777216,4,53044652.000000
16777216,33554432,4,82064388.000000

histogram,directory size (entries)
count,982,items
average,18.138493,ents
min,0,ents
max,2551,ents
bucket min,bucket max,count,val count
0,1,318,112
2,3,213,472
4,7,269,1323
8,15,52,531
16,31,51,1204
32,63,62,3431
64,127,13,910
2048,4095,4,9829

histogram,directory size
count,982,items
average,8.293279,KB
min,8,KB
max,80,KB
bucket min,bucket max,count,val count
8,16,978,7824.000000
64,128,4,320.000000

histogram,filename length
count,18541,items
average,39.085864,chars
min,1,chars
max,94,chars
bucket min,bucket max,count,val count
0,7,1250,5463
8,15,2688,30990
16,23,2654,53432
24,31,3681,93443
32,39,500,17365
40,47,39,1584
48,55,12,614
56,63,99,6130
64,71,7040,473097
72,79,576,42399
80,87,1,80
88,95,1,94

histogram,mtime (files)
count,17559,items
average,65.008036,days
min,0,days
max,278,days
bucket min,bucket max,count,val count
0,2,6,2.440313
2,4,4817,17538.999120
4,8,24,137.597951
8,16,17,187.655613
16,32,1163,27882.359444
32,64,359,11835.791470
64,128,9833,810908.953796
128,256,1244,246291.478657
256,512,96,26690.820521

histogram,mtime (KB)
count,322432210,items
average,135.415242,days
min,0,days
max,278,days
bucket min,bucket max,count,val count
0,2,6018,254.039088
2,4,1166502,4203634.635365
4,8,21564194,137027874.736654
8,16,6613858,65503791.800781
16,32,17073372,321467019.917774
32,64,20789104,1130052058.060034
64,128,14215058,1106264048.673699
128,256,235842339,39462595909.785667
256,512,5161761,1435121300.432617

histogram,ctime (files)
count,17559,items
average,64.425255,days
min,0,days
max,218,days
bucket min,bucket max,count,val count
0,2,6,2.440313
2,4,4817,17538.999120
4,8,26,149.422894
8,16,45,480.132859
16,32,1135,27321.347500
32,64,359,11762.735648
64,128,9833,810906.749838
128,256,1338,263081.225301

histogram,ctime (KB)
count,322432210,items
average,125.447745,days
min,0,days
max,218,days
bucket min,bucket max,count,val count
0,2,6018,254.039088
2,4,1166502,4203634.635365
4,8,21577419,135315508.324727
8,16,7022437,68836702.991138
16,32,17073268,321464942.214569
32,64,20789104,903465873.717579
64,128,14215058,1094592591.260280
128,256,240582400,37920514134.730545

histogram,atime (files)
count,17559,items
average,63.116736,days
min,0,days
max,272,days
bucket min,bucket max,count,val count
0,2,55,13.477523
2,4,5911,21582.187488
4,8,14,72.958646
8,16,15,167.730625
16,32,375,11662.373079
32,64,35,1235.653183
64,128,9841,807780.080856
128,256,1217,239579.616053
256,512,96,26172.698646

histogram,atime (KB)
count,322432210,items
average,58.481470,days
min,0,days
max,272,days
bucket min,bucket max,count,val count
0,2,12681842,1491175.175069
2,4,15339540,47870147.302248
4,8,10206438,60579096.884488
8,16,111379431,1266413665.410980
16,32,18442811,418148569.492580
32,64,56010529,2389969148.966918
64,128,19015082,1951062911.248759
128,256,74194774,11313512427.462942
256,512,5161761,1407262533.794809

-------------------------------------------------------
stats for user 2317
histogram,file size
count,1418,items
average,45073.730352,KB
min,0,KB
max,1083372,KB
bucket min,bucket max,count,val count
0,2,148,85.436523
2,4,12,35.603516
4,8,8,45.732422
8,16,21,259.882812
16,32,78,1729.301758
32,64,81,2739.887695
64,128,2,171.114258
256,512,34,10098.630859
1024,2048,32,55628.594727
2048,4096,1,2640.628906
4096,8192,87,491196.008789
8192,16384,244,2785402.679688
16384,32768,457,10585918.125977
32768,65536,133,6151579.924805
65536,131072,20,1683522.311523
262144,524288,29,11444681.423828
524288,1048576,16,14766040.875000
1048576,2097152,15,15932773.476562

histogram,capacity used
count,1418,items
average,45167.946403,KB
min,0,KB
max,1085512,KB
bucket min,bucket max,count,val count
0,2,4,0.000000
4,8,156,624.000000
8,16,18,184.000000
16,32,75,1604.000000
32,64,94,3680.000000
64,128,3,248.000000
256,512,34,10300.000000
1024,2048,32,55832.000000
2048,4096,1,2652.000000
4096,8192,87,492504.000000
8192,16384,244,2791800.000000
16384,32768,455,10544704.000000
32768,65536,133,6099164.000000
65536,131072,22,1818184.000000
262144,524288,29,11467352.000000
524288,1048576,14,12696776.000000
1048576,2097152,17,18062540.000000

histogram,directory size (entries)
count,56,items
average,83.535714,ents
min,1,ents
max,972,ents
bucket min,bucket max,count,val count
0,1,2,2
2,3,2,5
4,7,2,8
8,15,1,13
16,31,42,1000
64,127,3,202
512,1023,4,3448

histogram,directory size
count,56,items
average,9.571429,KB
min,8,KB
max,32,KB
bucket min,bucket max,count,val count
8,16,52,416.000000
16,32,1,24.000000
32,64,3,96.000000

histogram,filename length
count,1496,items
average,53.793449,chars
min,3,chars
max,82,chars
bucket min,bucket max,count,val count
0,7,8,32
8,15,58,731
16,23,54,976
24,31,93,2631
32,39,41,1522
40,47,226,9936
48,55,200,10451
56,63,360,21449
64,71,290,20100
72,79,91,6558
80,87,75,6089

histogram,mtime (files)
count,1418,items
average,193.736707,days
min,89,days
max,290,days
bucket min,bucket max,count,val count
64,128,132,12102.894433
128,256,1245,251171.984965
256,512,41,11443.770799

histogram,mtime (KB)
count,63914549,items
average,203.634823,days
min,89,days
max,290,days
bucket min,bucket max,count,val count
64,128,3801146,354203328.795098
128,256,58306167,12155884661.880369
256,512,1807236,505140014.801835

histogram,ctime (files)
count,1418,items
average,172.155065,days
min,18,days
max,230,days
bucket min,bucket max,count,val count
16,32,3,73.186435
32,64,13,819.123519
64,128,218,19359.088113
128,256,1184,223864.483530

histogram,ctime (KB)
count,63914549,items
average,187.569586,days
min,18,days
max,230,days
bucket min,bucket max,count,val count
16,32,43092,1204266.240027
32,64,139,8800.466763
64,128,3802157,354288976.354137
128,256,60069159,11632923547.458378

histogram,atime (files)
count,1418,items
average,178.442600,days
min,4,days
max,272,days
bucket min,bucket max,count,val count
4,8,3,14.880093
8,16,1,13.994201
16,32,6,165.853345
32,64,4,170.631644
64,128,285,27240.859468
128,256,1112,223518.525914
256,512,7,1906.862812

histogram,atime (KB)
count,63914549,items
average,178.783469,days
min,4,days
max,272,days
bucket min,bucket max,count,val count
4,8,1049646,5249416.929521
8,16,22,317.876098
16,32,1085119,29187439.895930
32,64,38,1519.591765
64,128,10424738,1003664143.710287
128,256,51354978,10388760442.604267
256,512,5,1626.241812

-------------------------------------------------------
stats for user 2410
histogram,file size
count,14961,items
average,2305.802302,KB
min,0,KB
max,2949726,KB
bucket min,bucket max,count,val count
0,2,165,97.057617
2,4,68,188.507812
4,8,19,114.595703
8,16,16,199.143555
16,32,75,1756.250000
32,64,632,22633.300781
64,128,1756,178974.454102
128,256,4584,905580.232422
256,512,6268,2448095.638672
512,1024,1188,697966.133789
1024,2048,78,107835.189453
2048,4096,48,136895.902344
4096,8192,17,90975.423828
8192,16384,8,89091.635742
16384,32768,7,169611.382812
32768,65536,7,307875.902344
65536,131072,1,74374.195312
131072,262144,5,905024.226562
262144,524288,2,852291.449219
524288,1048576,6,4995521.133789
1048576,2097152,5,7284725.854492
2097152,4194304,6,15227280.635742

histogram,capacity used
count,14961,items
average,2315.957757,KB
min,0,KB
max,2955524,KB
bucket min,bucket max,count,val count
0,2,27,0.000000
4,8,206,824.000000
8,16,25,224.000000
16,32,74,1688.000000
32,64,621,25044.000000
64,128,1775,192192.000000
128,256,4020,785012.000000
256,512,6834,2637088.000000
512,1024,1188,704236.000000
1024,2048,78,107256.000000
