skipped special files,14
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,8.55 TB
total user data,8.73 TB
percent overhead,-0.020821

histogram,file size
count,1306665,items
average,7174.945390,KB
min,0,KB
max,123534,KB
bucket min,bucket max,count,val count
0,2,354,206.472656
2,4,20,46.130859
4,8,12,61.191406
8,16,8,105.306641
16,32,1,27.335938
32,64,2,74.593750
128,256,5,822.405273
2048,4096,6,14264.534180
4096,8192,1305984,9371927388.750000
8192,16384,252,2064419.929688
16384,32768,4,78861.691406
32768,65536,11,588032.265625
65536,131072,6,575707.916992

histogram,capacity used
count,1306665,items
average,7028.584038,KB
min,0,KB
max,51118,KB
bucket min,bucket max,count,val count
0,2,240,352.000000
2,4,140,420.000000
4,8,12,63.000000
8,16,5,49.500000
64,128,5,384.500000
512,1024,6,5944.500000
4096,8192,1306240,9183518846.000000
16384,32768,14,325833.000000
32768,65536,3,152869.500000

histogram,directory size (entries)
count,3411,items
average,384.077690,ents
min,0,ents
max,400,ents
bucket min,bucket max,count,val count
0,1,28,26
2,3,3,8
4,7,3,15
8,15,9,72
16,31,48,1104
32,63,48,2448
64,127,8,816
256,511,3264,1305600

histogram,directory size
count,3411,items
average,0.377029,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,3411,1286.045898

histogram,filename length
count,1310090,items
average,11.904521,chars
min,4,chars
max,49,chars
bucket min,bucket max,count,val count
0,7,3390,16391
8,15,1306234,15570176
16,23,383,6649
24,31,55,1578
32,39,10,360
40,47,6,252
48,55,12,588

histogram,mtime (files)
count,1306665,items
average,14.603768,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,44929,72440.473727
2,4,118533,354471.373125
4,8,163503,917792.974734
8,16,375349,4363145.263461
16,32,604117,13340109.092083
32,64,6,280.482616
64,128,70,7153.527697
128,256,158,26839.113623

histogram,mtime (KB)
count,9375250018,items
average,14.580171,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,322477968,519965909.814840
2,4,850680743,2543918914.502304
4,8,1173077134,6584195000.673406
8,16,2693639744,31311179627.060909
16,32,4335374095,95733451508.991364
32,64,75,4204.369526
64,128,154,15219.751180
128,256,102,18270.125198

histogram,ctime (files)
count,1306665,items
average,14.244756,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,73435,98450.269988
2,4,90073,272084.612176
4,8,181154,1006940.386435
8,16,383831,4506653.886678
16,32,578172,12728994.602766

histogram,ctime (KB)
count,9375250018,items
average,14.244837,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,527041089,706609009.155418
2,4,646117663,1951388515.743322
4,8,1299398899,7221524438.372940
8,16,2754192070,32337155748.740154
16,32,4148500296,91332234758.718521

histogram,atime (files)
count,1306665,items
average,10.263118,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,326425,182107.923391
2,4,290,1028.808600
4,8,326750,2157787.217141
8,16,326522,4494916.805938
16,32,326678,6574616.970197

histogram,atime (KB)
count,9375250018,items
average,10.262423,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,2342791768,1306959396.528481
2,4,1722087,6049920.725559
4,8,2344139823,15480027027.832209
8,16,2342889901,32252821974.315258
16,32,2343706436,47166920995.451157

-------------------------------------------------------
stats for user 213
histogram,file size
count,1306665,items
average,7174.945390,KB
min,0,KB
max,123534,KB
bucket min,bucket max,count,val count
0,2,354,206.472656
2,4,20,46.130859
4,8,12,61.191406
8,16,8,105.306641
16,32,1,27.335938
32,64,2,74.593750
128,256,5,822.405273
2048,4096,6,14264.534180
4096,8192,1305984,9371927388.750000
8192,16384,252,2064419.929688
16384,32768,4,78861.691406
32768,65536,11,588032.265625
65536,131072,6,575707.916992

histogram,capacity used
count,1306665,items
average,7028.584038,KB
min,0,KB
max,51118,KB
bucket min,bucket max,count,val count
0,2,240,352.000000
2,4,140,420.000000
4,8,12,63.000000
8,16,5,49.500000
64,128,5,384.500000
512,1024,6,5944.500000
4096,8192,1306240,9183518846.000000
16384,32768,14,325833.000000
32768,65536,3,152869.500000

histogram,directory size (entries)
count,3411,items
average,384.077690,ents
min,0,ents
max,400,ents
bucket min,bucket max,count,val count
0,1,28,26
2,3,3,8
4,7,3,15
8,15,9,72
16,31,48,1104
32,63,48,2448
64,127,8,816
256,511,3264,1305600

histogram,directory size
count,3411,items
average,0.377029,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,3411,1286.045898

histogram,filename length
count,1310090,items
average,11.904521,chars
min,4,chars
max,49,chars
bucket min,bucket max,count,val count
0,7,3390,16391
8,15,1306234,15570176
16,23,383,6649
24,31,55,1578
32,39,10,360
40,47,6,252
48,55,12,588

histogram,mtime (files)
count,1306665,items
average,14.603768,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,44929,72440.473727
2,4,118533,354471.373125
4,8,163503,917792.974734
8,16,375349,4363145.263461
16,32,604117,13340109.092083
32,64,6,280.482616
64,128,70,7153.527697
128,256,158,26839.113623

histogram,mtime (KB)
count,9375250018,items
average,14.580171,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,322477968,519965909.814840
2,4,850680743,2543918914.502304
4,8,1173077134,6584195000.673406
8,16,2693639744,31311179627.060909
16,32,4335374095,95733451508.991364
32,64,75,4204.369526
64,128,154,15219.751180
128,256,102,18270.125198

histogram,ctime (files)
count,1306665,items
average,14.244756,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,73435,98450.269988
2,4,90073,272084.612176
4,8,181154,1006940.386435
8,16,383831,4506653.886678
16,32,578172,12728994.602766

histogram,ctime (KB)
count,9375250018,items
average,14.244837,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,527041089,706609009.155418
2,4,646117663,1951388515.743322
4,8,1299398899,7221524438.372940
8,16,2754192070,32337155748.740154
16,32,4148500296,91332234758.718521

histogram,atime (files)
count,1306665,items
average,10.263118,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,326425,182107.923391
2,4,290,1028.808600
4,8,326750,2157787.217141
8,16,326522,4494916.805938
16,32,326678,6574616.970197

histogram,atime (KB)
count,9375250018,items
average,10.262423,days
min,0,days
max,27,days
bucket min,bucket max,count,val count
0,2,2342791768,1306959396.528481
2,4,1722087,6049920.725559
4,8,2344139823,15480027027.832209
8,16,2342889901,32252821974.315258
16,32,2343706436,47166920995.451157

