skipped special files,22
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,5.76 TB
total user data,5.66 TB
percent overhead,0.018595

histogram,file size
count,964553,items
average,6297.946553,KB
min,0,KB
max,123522,KB
bucket min,bucket max,count,val count
0,2,385,209.047852
2,4,28,73.896484
4,8,6,30.199219
8,16,12,151.982422
64,128,2,165.771484
256,512,4,1866.266602
1024,2048,144661,284255757.048828
2048,4096,5,11707.249023
4096,8192,819202,5787779883.476562
8192,16384,234,1922489.157227
16384,32768,5,88975.923828
32768,65536,6,271501.779297
65536,131072,3,370429.954102

histogram,capacity used
count,964553,items
average,6417.251493,KB
min,0,KB
max,123735,KB
bucket min,bucket max,count,val count
0,2,232,331.000000
2,4,153,459.000000
4,8,34,151.000000
8,16,10,137.000000
16,32,2,33.000000
64,128,2,167.000000
512,1024,4,2070.000000
2048,4096,144666,297001218.000000
4096,8192,819202,5890088718.500000
8192,16384,234,1953539.000000
16384,32768,5,89319.000000
32768,65536,6,272089.000000
65536,131072,3,370948.000000

histogram,directory size (entries)
count,3640,items
average,265.993407,ents
min,0,ents
max,1320,ents
bucket min,bucket max,count,val count
0,1,14,13
2,3,1,2
4,7,1,4
8,15,14,125
16,31,42,872
32,63,80,3360
64,127,1440,115200
256,511,2016,806400
1024,2047,32,42240

histogram,directory size
count,3640,items
average,0.261712,KB
min,0,KB
max,1,KB
bucket min,bucket max,count,val count
0,2,3640,952.632812

histogram,filename length
count,968217,items
average,11.886545,chars
min,4,chars
max,49,chars
bucket min,bucket max,count,val count
0,7,3624,17243
8,15,964119,11481699
16,23,384,6666
24,31,49,1407
32,39,20,726
40,47,2,84
48,55,19,930

histogram,mtime (files)
count,964553,items
average,36.912553,days
min,1,days
max,297,days
bucket min,bucket max,count,val count
0,2,2650,5114.487882
2,4,20477,50725.997743
4,8,163239,914976.027025
8,16,206159,2817842.867338
16,32,375866,9101904.928715
32,64,2,80.173461
64,128,195988,22680488.345810
128,256,165,31008.285428
256,512,7,1972.288831

histogram,mtime (KB)
count,6074703241,items
average,25.157217,days
min,1,days
max,297,days
bucket min,bucket max,count,val count
0,2,18960107,36597638.142206
2,4,146758776,363435906.311728
4,8,1171444371,6565941169.744557
8,16,1479364105,20220813459.268284
16,32,2697085489,65313359674.515114
32,64,0,10.804627
64,128,561090243,60322453055.186890
128,256,144,27297.536076
256,512,2,845.718590

histogram,ctime (files)
count,964553,items
average,36.667000,days
min,1,days
max,125,days
bucket min,bucket max,count,val count
0,2,2970,5744.240139
2,4,23026,61413.134942
4,8,160424,853268.026875
8,16,208686,2816088.154711
16,32,373495,8959269.834572
64,128,195952,22671481.490590

histogram,ctime (KB)
count,6074703241,items
average,24.921085,days
min,1,days
max,125,days
bucket min,bucket max,count,val count
0,2,21256472,41116921.917158
2,4,164792480,439385623.517635
4,8,1151114371,6122124929.084196
8,16,1497153823,20204469495.375858
16,32,2679295899,64273226815.591095
64,128,561090194,60307869530.828934

histogram,atime (files)
count,964553,items
average,34.342846,days
min,0,days
max,125,days
bucket min,bucket max,count,val count
0,2,23056,39573.855937
2,4,163312,582895.422546
4,8,132,749.649954
8,16,209380,2476851.368843
16,32,372721,7366312.827581
64,128,195952,22659112.150614

histogram,atime (KB)
count,6074703241,items
average,22.278856,days
min,0,days
max,125,days
bucket min,bucket max,count,val count
0,2,165374809,283851290.064185
2,4,1171614140,4182027296.977114
4,8,748466,4017447.702487
8,16,1501928109,17766802970.735664
16,32,2673947522,52845145418.089790
64,128,561090194,60255594360.526222

-------------------------------------------------------
stats for user 213
histogram,file size
count,964553,items
average,6297.946553,KB
min,0,KB
max,123522,KB
bucket min,bucket max,count,val count
0,2,385,209.047852
2,4,28,73.896484
4,8,6,30.199219
8,16,12,151.982422
64,128,2,165.771484
256,512,4,1866.266602
1024,2048,144661,284255757.048828
2048,4096,5,11707.249023
4096,8192,819202,5787779883.476562
8192,16384,234,1922489.157227
16384,32768,5,88975.923828
