skipped special files,5530
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,2.08 TB
total user data,2.07 TB
percent overhead,0.002615

histogram,file size
count,780403,items
average,2853.631112,KB
min,0,KB
max,29241432,KB
bucket min,bucket max,count,val count
0,2,456888,252390.055664
2,4,50161,148510.214844
4,8,70411,409650.629883
8,16,117755,1534003.931641
16,32,43416,931928.063477
32,64,12569,539144.448242
64,128,5393,484178.257812
128,256,4111,763674.629883
256,512,2769,965425.950195
512,1024,1196,831433.633789
1024,2048,1681,2481280.370117
2048,4096,654,1839276.419922
4096,8192,5731,37264204.282227
8192,16384,5597,62623622.645508
16384,32768,608,11682440.917969
32768,65536,192,9505883.217773
65536,131072,307,30003100.176758
131072,262144,307,59942330.081055
262144,524288,218,81103890.762695
524288,1048576,155,111892785.008789
1048576,2097152,102,140768359.519531
2097152,4194304,43,123662005.735352
4194304,8388608,79,459284040.743164
8388608,16777216,24,274946305.929688
16777216,33554432,36,813122414.744141

histogram,capacity used
count,780403,items
average,2861.105075,KB
min,0,KB
max,29298896,KB
bucket min,bucket max,count,val count
0,2,40314,0.000000
4,8,466755,1867020.000000
8,16,115795,1107896.000000
16,32,110683,2026628.000000
32,64,16275,687488.000000
64,128,6292,545248.000000
128,256,4232,757188.000000
256,512,3097,1059972.000000
512,1024,1222,849872.000000
1024,2048,1684,2492636.000000
2048,4096,655,1847932.000000
4096,8192,5731,37362752.000000
8192,16384,5596,62755664.000000
16384,32768,609,11726948.000000
32768,65536,192,9526064.000000
65536,131072,306,29933236.000000
131072,262144,308,60192420.000000
262144,524288,213,78539068.000000
524288,1048576,160,114737236.000000
1048576,2097152,102,141045604.000000
2097152,4194304,43,123360268.000000
4194304,8388608,79,460186872.000000
8388608,16777216,24,275486732.000000
16777216,33554432,36,814720240.000000

histogram,directory size (entries)
count,1325,items
average,594.156226,ents
min,0,ents
max,25931,ents
bucket min,bucket max,count,val count
0,1,134,75
2,3,271,599
4,7,156,807
8,15,211,2266
16,31,227,4583
32,63,122,4819
64,127,53,4725
128,255,62,10171
256,511,16,5719
512,1023,11,7494
1024,2047,7,10262
2048,4095,6,17747
4096,8191,4,22856
8192,16383,32,434374
16384,32767,13,260760

histogram,directory size
count,1325,items
