skipped special files,22897
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,17.31 TB
total user data,25.15 TB
percent overhead,-0.453308

histogram,file size
count,333925,items
average,80883.279640,KB
min,0,KB
max,72574713,KB
bucket min,bucket max,count,val count
0,2,53779,25042.980469
2,4,9929,27585.732422
4,8,9153,53489.148438
8,16,120083,1529853.036133
16,32,6950,156169.199219
32,64,2481,113816.823242
64,128,2811,262005.876953
128,256,6333,1228955.842773
256,512,10224,3351935.330078
512,1024,5340,4027493.965820
1024,2048,9092,12698516.686523
2048,4096,6143,18146258.207031
4096,8192,8720,53255237.096680
8192,16384,13512,164942563.765625
16384,32768,16055,366720717.360352
32768,65536,10709,499443197.877930
65536,131072,8717,836675521.049805
131072,262144,11995,2242437022.516602
262144,524288,10461,3895468632.305664
524288,1048576,6603,4762877650.900391
1048576,2097152,2584,3741806770.041992
2097152,4194304,1653,4895213706.398438
4194304,8388608,512,2725547429.088867
8388608,16777216,38,392012642.781250
16777216,33554432,15,364341457.068359
33554432,67108864,12,505386376.000000
67108864,134217728,21,1521199106.539062

histogram,capacity used
count,333925,items
average,55654.374840,KB
min,0,KB
max,9329525,KB
bucket min,bucket max,count,val count
0,2,39685,42390.500000
2,4,22991,68973.000000
4,8,129893,816807.500000
8,16,7152,72461.500000
16,32,3223,73073.500000
32,64,2641,121960.500000
64,128,4347,421373.000000
128,256,10990,2057704.500000
256,512,9450,3371039.000000
512,1024,10374,7886950.500000
1024,2048,8221,11935756.000000
2048,4096,8573,25632523.000000
4096,8192,11696,70346661.500000
8192,16384,12505,151530852.000000
16384,32768,11514,262456073.000000
32768,65536,9155,433996544.000000
65536,131072,8872,839362163.500000
131072,262144,8461,1596662647.500000
262144,524288,6486,2408886930.000000
524288,1048576,3756,2748212961.000000
1048576,2097152,1946,2896011100.500000
2097152,4194304,1499,4429089708.500000
4194304,8388608,476,2529205912.500000
8388608,16777216,19,166124552.000000

histogram,directory size (entries)
count,5189,items
average,69.764887,ents
min,0,ents
max,16690,ents
bucket min,bucket max,count,val count
0,1,1257,835
2,3,800,1881
4,7,709,3776
8,15,556,6289
16,31,656,14178
32,63,465,18005
64,127,57,5342
128,255,469,97650
256,511,185,56327
512,1023,12,7978
1024,2047,7,9604
4096,8191,3,19694
8192,16383,12,103761
16384,32767,1,16690

histogram,directory size
count,5189,items
average,0.070083,KB
min,0,KB
max,16,KB
bucket min,bucket max,count,val count
0,2,5173,226.768555
4,8,3,19.238281
8,16,12,101.352539
16,32,1,16.300781

histogram,filename length
count,362011,items
average,19.407233,chars
min,1,chars
max,84,chars
bucket min,bucket max,count,val count
0,7,4009,20707
8,15,60945,760934
16,23,248489,4817728
24,31,34280,877550
32,39,9818,326849
40,47,2253,96624
48,55,1355,68688
56,63,366,22190
64,71,350,23628
72,79,139,10163
80,87,7,571

histogram,mtime (files)
count,333925,items
average,7.779370,days
min,0,days
max,10,days
bucket min,bucket max,count,val count
0,2,1052,658.303113
2,4,386,826.505347
4,8,116548,791655.804606
8,16,215939,1804585.558287

histogram,mtime (KB)
count,27008949153,items
average,7.233474,days
min,0,days
max,10,days
bucket min,bucket max,count,val count
0,2,1015368584,768804723.580958
2,4,59120579,127069268.905732
4,8,16014171834,108487529872.032806
8,16,9920288154,85985133879.962265

histogram,ctime (files)
count,333925,items
average,4.388716,days
min,0,days
max,10,days
bucket min,bucket max,count,val count
0,2,1054,658.630579
2,4,231118,640651.431817
4,8,9769,67569.330845
8,16,91984,756622.497211

histogram,ctime (KB)
count,27008949153,items
average,2.791104,days
min,0,days
max,10,days
bucket min,bucket max,count,val count
0,2,1056812850,775586425.353100
2,4,25353495428,70057722425.366928
4,8,392248115,2787941885.010448
8,16,206392759,1763538903.432919

histogram,atime (files)
count,333925,items
average,7.774959,days
min,0,days
max,10,days
bucket min,bucket max,count,val count
0,2,1064,629.298912
2,4,391,849.830567
4,8,116846,792811.400104
8,16,215624,1801962.726493

histogram,atime (KB)
count,27008949153,items
average,7.226616,days
min,0,days
max,10,days
bucket min,bucket max,count,val count
0,2,1015992875,762589804.685119
2,4,58647060,125295008.049715
