skipped special files,73882
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,2.51 TB
total user data,2.49 TB
percent overhead,0.007771

histogram,file size
count,6014205,items
average,444.692668,KB
min,0,KB
max,32631307,KB
bucket min,bucket max,count,val count
0,2,4325322,1475880.407227
2,4,594576,1435982.087891
4,8,264499,1585088.036133
8,16,287180,3215620.750000
16,32,178637,4127808.161133
32,64,132783,5765030.514648
64,128,109073,10996908.536133
128,256,84979,13996322.473633
256,512,15453,5409817.810547
512,1024,7485,5368945.432617
1024,2048,2965,4270448.081055
2048,4096,3374,10377069.927734
4096,8192,1254,7051800.875977
8192,16384,1162,13565459.777344
16384,32768,1226,29586852.023438
32768,65536,892,41178517.717773
65536,131072,1086,111816970.968750
131072,262144,903,147863425.684570
262144,524288,555,193779974.258789
524288,1048576,351,259471236.585938
1048576,2097152,131,190592213.032227
2097152,4194304,231,672360683.234375
4194304,8388608,41,227530416.683594
8388608,16777216,30,320191763.559570
16777216,33554432,17,391458629.351562

histogram,capacity used
count,6014205,items
average,448.130059,KB
min,0,KB
max,32695424,KB
bucket min,bucket max,count,val count
0,2,1225416,0.000000
4,8,3694499,14777996.000000
8,16,449405,4334780.000000
16,32,245575,5000716.000000
32,64,152920,6694380.000000
64,128,106637,10360284.000000
128,256,101308,16465052.000000
256,512,16521,5720880.000000
512,1024,7659,5479172.000000
1024,2048,2991,4293612.000000
2048,4096,3380,10392364.000000
4096,8192,1259,7050516.000000
8192,16384,1166,13580372.000000
16384,32768,1227,29589172.000000
32768,65536,894,41233604.000000
65536,131072,1088,112110668.000000
131072,262144,902,147767236.000000
262144,524288,557,194688832.000000
524288,1048576,351,259976332.000000
1048576,2097152,130,188858048.000000
2097152,4194304,231,671548088.000000
4194304,8388608,42,232174936.000000
8388608,16777216,30,320821116.000000
16777216,33554432,17,392227888.000000

histogram,directory size (entries)
count,148518,items
average,41.992243,ents
min,0,ents
max,367842,ents
bucket min,bucket max,count,val count
0,1,116031,115996
2,3,142,350
4,7,29463,176376
8,15,1209,11812
16,31,191,3786
32,63,50,2422
64,127,20,1552
128,255,28,4238
256,511,21,7543
512,1023,1275,829909
1024,2047,32,45026
2048,4095,1,3556
4096,8191,3,22091
8192,16383,5,69857
16384,32767,5,138449
32768,65535,16,759135
65536,131071,12,1249262
131072,262143,12,2072761
262144,524287,2,722483

histogram,directory size
count,148518,items
average,9.205888,KB
min,8,KB
max,11496,KB
bucket min,bucket max,count,val count
8,16,147134,1177072.000000
16,32,1287,30720.000000
32,64,36,1480.000000
64,128,6,432.000000
128,256,2,448.000000
256,512,5,1944.000000
512,1024,6,4856.000000
1024,2048,16,23792.000000
2048,4096,12,39096.000000
4096,8192,12,64816.000000
8192,16384,2,22584.000000

histogram,filename length
count,6236605,items
average,13.387279,chars
min,1,chars
max,76,chars
bucket min,bucket max,count,val count
0,7,210830,1048468
8,15,4653626,52411280
16,23,1001371,20314128
24,31,310110,7469432
32,39,48598,1753332
40,47,11127,447500
48,55,920,45662
56,63,19,1094
64,71,2,129
72,79,2,148

histogram,mtime (files)
count,6014205,items
average,313.183138,days
min,14,days
max,1968,days
bucket min,bucket max,count,val count
8,16,2,28.808993
16,32,4196,93727.916030
32,64,969,36886.865012
64,128,272918,30150749.663762
128,256,57073,12736281.860845
256,512,5214354,1554257981.644202
512,1024,463914,285107928.867712
1024,2048,779,1164008.333067

histogram,mtime (KB)
count,2674472865,items
average,248.910109,days
min,14,days
max,1968,days
bucket min,bucket max,count,val count
8,16,116739,1681561.551281
16,32,767531323,18118938123.160034
32,64,109649851,3941292867.766598
64,128,593025402,64410958322.703934
128,256,159790936,30608177437.597466
256,512,701048285,272247771012.574097
512,1024,277137327,178985174324.211945
1024,2048,66172999,97389337680.921982

histogram,ctime (files)
count,6014205,items
average,176.426597,days
min,14,days
max,180,days
bucket min,bucket max,count,val count
8,16,2,28.808993
16,32,4197,93751.863449
32,64,1560,63213.943241
64,128,273271,29990047.230799
128,256,5735175,1030918678.414500

histogram,ctime (KB)
count,2674472865,items
average,110.524909,days
min,14,days
max,180,days
bucket min,bucket max,count,val count
8,16,116739,1681561.551281
16,32,767533298,18118983380.079475
32,64,161485768,6254722055.590447
64,128,598367134,65145129305.454376
128,256,1146969924,206075354055.692749

histogram,atime (files)
count,6014205,items
average,295.537936,days
min,2,days
max,901,days
bucket min,bucket max,count,val count
2,4,1,2.177211
4,8,1,7.134919
8,16,5,72.028519
16,32,4292,95391.397211
32,64,1489,58356.905613
64,128,273351,30028705.989827
128,256,57240,12656513.820764
256,512,5572448,1670191954.206572
512,1024,105378,64394728.667385

histogram,atime (KB)
count,2674472865,items
average,153.471935,days
min,2,days
max,901,days
bucket min,bucket max,count,val count
2,4,268,584.213229
4,8,5310776,37891959.331616
8,16,26368198,379875227.571634
16,32,780234156,17322369793.689827
32,64,133624505,5160128363.115513
