skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,3.69 TB
total user data,3.68 TB
percent overhead,0.001820

histogram,file size
count,124505,items
average,31734.812982,KB
min,0,KB
max,3201790,KB
bucket min,bucket max,count,val count
0,2,29169,21396.616211
2,4,16065,50975.618164
4,8,14573,77291.442383
8,16,6340,71325.651367
16,32,9184,221660.915039
32,64,4407,189039.049805
64,128,3157,286563.279297
128,256,2009,409546.465820
256,512,4105,1343064.277344
512,1024,1557,1157112.439453
1024,2048,2257,3164559.516602
2048,4096,1201,3429006.804688
4096,8192,965,5487833.633789
8192,16384,1290,16183276.304688
16384,32768,3077,78707800.546875
32768,65536,6747,322272645.525391
65536,131072,9036,856226792.059570
131072,262144,5792,1087862725.970703
262144,524288,2847,1017409278.566406
524288,1048576,623,427465655.490234
1048576,2097152,103,125903550.159180
2097152,4194304,1,3201790.000000

histogram,capacity used
count,124505,items
average,31792.668150,KB
min,0,KB
max,3204924,KB
bucket min,bucket max,count,val count
0,2,3483,0.000000
4,8,41797,167188.000000
8,16,19006,169952.000000
16,32,9977,235872.000000
32,64,5255,234616.000000
64,128,3280,304608.000000
128,256,1874,375124.000000
256,512,4312,1410684.000000
512,1024,1560,1155156.000000
1024,2048,2272,3185228.000000
2048,4096,1204,3437284.000000
4096,8192,965,5485252.000000
8192,16384,1292,16218308.000000
16384,32768,3064,78416892.000000
32768,65536,6748,322455684.000000
65536,131072,9038,857063936.000000
131072,262144,5791,1087857376.000000
262144,524288,2855,1019983560.000000
524288,1048576,627,429792564.000000
1048576,2097152,104,127191940.000000
2097152,4194304,1,3204924.000000

histogram,directory size (entries)
count,11915,items
average,11.449350,ents
min,0,ents
max,1829,ents
bucket min,bucket max,count,val count
0,1,725,310
2,3,1021,2804
4,7,2206,10743
8,15,6855,65541
16,31,653,13343
32,63,230,10267
64,127,143,12748
128,255,56,9715
256,511,22,7060
512,1023,3,2059
1024,2047,1,1829

histogram,directory size
count,11915,items
average,8.024171,KB
min,8,KB
max,64,KB
bucket min,bucket max,count,val count
8,16,11889,95112.000000
16,32,24,400.000000
32,64,1,32.000000
64,128,1,64.000000

histogram,filename length
count,136420,items
average,15.576961,chars
min,1,chars
max,105,chars
bucket min,bucket max,count,val count
0,7,12406,77991
8,15,76370,742531
16,23,18982,385345
24,31,17243,472880
32,39,6746,233821
40,47,3566,151841
48,55,812,41151
56,63,152,8775
