skipped special files,2653113
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,2.59 TB
total user data,2.41 TB
percent overhead,0.066169

histogram,file size
count,69514915,items
average,37.203503,KB
min,0,KB
max,4126696,KB
512,1024,3990620,2900339297.653062
1024,2048,21655609,36819124634.890343
2048,4096,40928601,97183182341.336136
4096,8192,20191,84211695.255880
8192,16384,4538,64065700.050867

histogram,mtime (KB)
count,2586198375,items
average,1861.911248,days
min,-8217,days
max,14117,days
bucket min,bucket max,count,val count
0,2,828957,245242.406445
2,4,161247,516879.906055
4,8,987165,6032963.257781
8,16,2156423,22931710.589586
16,32,419660,10803952.933436
32,64,1673846,91587289.402055
64,128,7827481,762418823.277521
128,256,25571749,5678051898.484015
256,512,98430753,38369664384.521133
512,1024,109015420,84775204891.833359
1024,2048,1278208198,2182216213834.620117
2048,4096,1060195140,2499141375721.207520
4096,8192,602678,2507578513.607227
8192,16384,119653,1689219338.277056

histogram,ctime (files)
count,69514915,items
average,225.571140,days
min,0,days
max,454,days
bucket min,bucket max,count,val count
0,2,2053,1709.304456
2,4,1112,4305.134120
4,8,9846,63676.873750
8,16,10239,113623.210174
16,32,3853,104391.171296
32,64,15079,747182.009167
64,128,45360286,5234589761.295465
128,256,60134,13206941.839734
256,512,24052313,10431727019.927084

histogram,ctime (KB)
count,2586198375,items
average,229.451265,days
min,0,days
max,454,days
bucket min,bucket max,count,val count
0,2,829021,245288.464289
2,4,161261,516923.114930
4,8,987720,6035950.373811
8,16,2155814,22925084.772424
16,32,419665,10804091.570533
32,64,1689392,92209325.734686
64,128,1647201425,190116863858.032776
128,256,3860295,886087020.703210
256,512,928893778,402270801335.774353

histogram,atime (files)
count,69514915,items
average,390.506409,days
min,0,days
max,1895,days
bucket min,bucket max,count,val count
0,2,23643,20392.763009
2,4,22535,72034.840231
4,8,10099,65201.985706
8,16,26293,268322.195683
16,32,38456,980471.867662
32,64,26997,1251349.110648
64,128,66572,6439786.672222
128,256,333178,70404236.459521
256,512,68380249,26602323179.322559
512,1024,574716,449199690.779885
1024,2048,12177,14995148.090567

histogram,atime (KB)
count,2586198375,items
average,392.620929,days
min,0,days
max,1895,days
bucket min,bucket max,count,val count
0,2,4124631,1817529.995994
2,4,330283,984116.060402
4,8,1056930,6538342.309447
8,16,1650726,18548191.211685
16,32,836999,19363172.268104
32,64,1650687,88396431.442858
64,128,8287607,786990517.402429
128,256,25246080,5623129982.355985
256,512,2516859851,988338642817.564819
512,1024,26115328,20467544540.543526
1024,2048,39248,43652112.556111

-------------------------------------------------------
stats for user 1113
histogram,file size
count,421858,items
average,52.390123,KB
min,0,KB
max,1080411,KB
bucket min,bucket max,count,val count
0,2,129095,131775.786133
2,4,45456,152058.330078
4,8,88285,420603.713867
8,16,2341,27168.060547
16,32,3967,98699.504883
32,64,1756,81602.916992
64,128,148361,13258458.487305
128,256,912,169434.491211
256,512,821,298938.408203
512,1024,267,184707.452148
1024,2048,93,128849.060547
2048,4096,98,316669.005859
4096,8192,206,1179334.874023
8192,16384,133,1538117.983398
16384,32768,59,1231557.031250
32768,65536,3,114988.188477
131072,262144,2,520641.026367
262144,524288,1,265492.444336
524288,1048576,1,901684.535156
1048576,2097152,1,1080411.244141

histogram,capacity used
count,421858,items
average,56.129124,KB
min,0,KB
max,1082540,KB
bucket min,bucket max,count,val count
0,2,16742,0.000000
4,8,157817,631268.000000
8,16,89689,723160.000000
16,32,3869,88444.000000
32,64,2462,103812.000000
64,128,148325,14126152.000000
128,256,1225,209520.000000
256,512,858,311640.000000
512,1024,272,187844.000000
1024,2048,95,131456.000000
2048,4096,97,313572.000000
4096,8192,207,1186532.000000
8192,16384,133,1541704.000000
16384,32768,59,1234476.000000
32768,65536,3,115236.000000
131072,262144,2,521676.000000
262144,524288,1,266024.000000
524288,1048576,1,903464.000000
1048576,2097152,1,1082540.000000

histogram,directory size (entries)
count,1701,items
average,210.182246,ents
min,0,ents
max,40000,ents
bucket min,bucket max,count,val count
0,1,393,223
2,3,316,708
4,7,133,851
8,15,423,5007
16,31,165,3583
32,63,46,2302
64,127,55,5131
128,255,74,12389
256,511,15,5177
512,1023,8,5806
1024,2047,39,61376
2048,4095,16,45386
4096,8191,9,46153
8192,16383,6,55446
32768,65535,3,107982

histogram,directory size
count,1701,items
average,13.888301,KB
min,8,KB
max,1256,KB
bucket min,bucket max,count,val count
8,16,1603,12824.000000
16,32,21,368.000000
32,64,41,2168.000000
64,128,17,1488.000000
128,256,10,1608.000000
256,512,6,1776.000000
1024,2048,3,3392.000000

histogram,filename length
count,430740,items
average,28.728948,chars
min,2,chars
max,58,chars
bucket min,bucket max,count,val count
0,7,3013,16473
8,15,37430,484728
16,23,276285,5392289
24,31,3902,104823
32,39,371,12753
40,47,72,2955
56,63,109667,6360686

histogram,mtime (files)
count,421858,items
average,1120.109888,days
min,447,days
max,4186,days
bucket min,bucket max,count,val count
256,512,102597,45899989.153391
512,1024,9910,10093565.688576
1024,2048,265877,288863045.918166
2048,4096,43467,127641753.700544
4096,8192,7,28962.596609

histogram,mtime (KB)
count,22101192,items
average,888.618652,days
min,447,days
max,4186,days
bucket min,bucket max,count,val count
256,512,11666177,5219240617.916135
512,1024,383058,388481166.655588
1024,2048,8370262,9073181361.248211
2048,4096,1681636,4958387932.232779
4096,8192,58,240846.531678

histogram,ctime (files)
count,421858,items
average,366.340216,days
min,119,days
max,454,days
bucket min,bucket max,count,val count
64,128,109681,13080201.377234
256,512,312177,141463349.466980

histogram,ctime (KB)
count,22101192,items
average,276.915530,days
min,119,days
max,454,days
bucket min,bucket max,count,val count
64,128,11665958,1391408615.390697
256,512,10435233,4728754823.983616

histogram,atime (files)
count,421858,items
average,713.802519,days
min,0,days
max,1894,days
bucket min,bucket max,count,val count
0,2,2,0.334398
64,128,1,66.011470
256,512,102601,45461234.844134
512,1024,308794,242752109.342793
1024,2048,10460,12909892.322107

histogram,atime (KB)
count,22101192,items
average,604.567684,days
min,0,days
max,1894,days
bucket min,bucket max,count,val count
0,2,5487,917.554556
64,128,0,20.306263
256,512,11666584,5169323388.648559
512,1024,10429119,8192342460.052845

-------------------------------------------------------
stats for user 1261
histogram,file size
count,414,items
average,2.427220,KB
min,0,KB
max,446,KB
bucket min,bucket max,count,val count
0,2,393,422.236328
2,4,17,48.330078
4,8,1,4.344727
8,16,1,12.913086
64,128,1,70.794922
256,512,1,446.250000

histogram,capacity used
count,414,items
average,5.236715,KB
min,0,KB
max,452,KB
bucket min,bucket max,count,val count
0,2,6,0.000000
4,8,404,1616.000000
8,16,1,8.000000
16,32,1,16.000000
64,128,1,76.000000
256,512,1,452.000000

histogram,directory size (entries)
count,1,items
average,283.000000,ents
min,283,ents
max,283,ents
bucket min,bucket max,count,val count
256,511,1,283

histogram,directory size
count,1,items
average,16.000000,KB
min,16,KB
max,16,KB
bucket min,bucket max,count,val count
16,32,1,16.000000

histogram,filename length
count,416,items
average,17.350962,chars
min,3,chars
max,30,chars
bucket min,bucket max,count,val count
0,7,5,27
8,15,9,119
16,23,391,6757
24,31,11,315

histogram,mtime (files)
count,414,items
average,3680.800569,days
min,3617,days
max,3681,days
bucket min,bucket max,count,val count
2048,4096,414,1523851.435428

histogram,mtime (KB)
count,1004,items
average,3676.402382,days
min,3617,days
max,3681,days
bucket min,bucket max,count,val count
2048,4096,1004,3694303.301849

histogram,ctime (files)
count,414,items
average,453.238347,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,414,187640.675463

histogram,ctime (KB)
count,1004,items
average,453.239644,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,1004,455446.531211

histogram,atime (files)
count,414,items
average,799.055374,days
min,785,days
max,1895,days
bucket min,bucket max,count,val count
512,1024,409,321333.458900
1024,2048,5,9475.465949

histogram,atime (KB)
count,1004,items
average,785.658115,days
min,785,days
max,1895,days
bucket min,bucket max,count,val count
512,1024,1004,789483.594693

-------------------------------------------------------
stats for user 1264
histogram,file size
count,7,items
average,1.466099,KB
min,0,KB
max,4,KB
bucket min,bucket max,count,val count
0,2,4,0.429688
2,4,2,5.364258
4,8,1,4.468750

histogram,capacity used
count,7,items
average,3.428571,KB
min,0,KB
max,8,KB
bucket min,bucket max,count,val count
0,2,2,0.000000
4,8,4,16.000000
8,16,1,8.000000

histogram,directory size (entries)
count,3,items
average,134.666667,ents
min,4,ents
max,396,ents
bucket min,bucket max,count,val count
4,7,2,8
256,511,1,396

histogram,directory size
count,3,items
average,10.666667,KB
min,8,KB
max,16,KB
bucket min,bucket max,count,val count
8,16,2,16.000000
16,32,1,16.000000

histogram,filename length
count,10,items
average,14.200000,chars
min,6,chars
max,19,chars
bucket min,bucket max,count,val count
0,7,1,6
8,15,5,66
16,23,4,70

histogram,mtime (files)
count,7,items
average,2902.845628,days
min,2900,days
max,2914,days
bucket min,bucket max,count,val count
2048,4096,7,20319.919398

histogram,mtime (KB)
count,10,items
average,2900.912922,days
min,2900,days
max,2914,days
bucket min,bucket max,count,val count
2048,4096,10,29771.185443

histogram,ctime (files)
count,7,items
average,453.047151,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,7,3171.330058

histogram,ctime (KB)
count,10,items
average,453.042973,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,10,4649.441995

histogram,atime (files)
count,7,items
average,943.872369,days
min,785,days
max,1894,days
bucket min,bucket max,count,val count
512,1024,6,4712.702060
1024,2048,1,1894.404525

histogram,atime (KB)
count,10,items
average,785.442392,days
min,785,days
max,1894,days
bucket min,bucket max,count,val count
512,1024,10,8060.755954

-------------------------------------------------------
stats for user 1774
histogram,file size
count,20041,items
average,49.594291,KB
min,0,KB
max,23243,KB
bucket min,bucket max,count,val count
0,2,17019,22078.552734
2,4,1604,4164.191406
4,8,908,4411.766602
8,16,69,695.291016
16,32,36,806.822266
32,64,23,1056.015625
64,128,175,17438.920898
128,256,50,10547.871094
256,512,19,7399.070312
512,1024,32,29016.496094
1024,2048,25,32561.354492
2048,4096,16,55726.125977
4096,8192,15,83977.700195
8192,16384,32,383241.566406
16384,32768,18,340797.441406

histogram,capacity used
count,20041,items
average,52.338706,KB
min,0,KB
max,23296,KB
bucket min,bucket max,count,val count
0,2,104,0.000000
4,8,18519,74076.000000
8,16,965,7948.000000
16,32,44,960.000000
32,64,20,868.000000
64,128,168,17148.000000
128,256,59,11364.000000
256,512,24,8800.000000
512,1024,32,29200.000000
1024,2048,25,32720.000000
2048,4096,14,47696.000000
4096,8192,17,92400.000000
8192,16384,32,384128.000000
16384,32768,18,341612.000000

histogram,directory size (entries)
count,18,items
average,1035.055556,ents
min,2,ents
max,3160,ents
bucket min,bucket max,count,val count
2,3,2,4
16,31,4,98
32,63,1,42
128,255,2,400
256,511,3,950
2048,4095,6,17137

histogram,directory size
count,18,items
average,37.777778,KB
min,8,KB
max,104,KB
bucket min,bucket max,count,val count
8,16,9,72.000000
16,32,3,48.000000
64,128,6,560.000000

histogram,filename length
count,20207,items
average,10.864255,chars
min,3,chars
max,39,chars
bucket min,bucket max,count,val count
0,7,2317,16132
8,15,16189,170639
16,23,1650,31363
24,31,42,1078
32,39,9,322

histogram,mtime (files)
count,20041,items
average,2535.719076,days
min,531,days
max,3658,days
bucket min,bucket max,count,val count
512,1024,6,3983.365891
1024,2048,7,13130.578125
2048,4096,20028,50801232.055822

histogram,mtime (KB)
count,993919,items
average,2477.084686,days
min,531,days
max,3658,days
bucket min,bucket max,count,val count
512,1024,22590,15595043.376374
1024,2048,393,676768.586262
2048,4096,970935,2445750183.703081

histogram,ctime (files)
count,20041,items
average,453.078412,days
min,452,days
max,453,days
bucket min,bucket max,count,val count
256,512,20041,9080144.445428

histogram,ctime (KB)
count,993919,items
average,453.076191,days
min,452,days
max,453,days
bucket min,bucket max,count,val count
256,512,993919,450321119.001146

histogram,atime (files)
count,20041,items
average,786.028059,days
min,474,days
max,1895,days
bucket min,bucket max,count,val count
256,512,7,3323.638519
512,1024,20022,15726725.634073
1024,2048,12,22739.050949

histogram,atime (KB)
count,993919,items
average,774.170904,days
min,474,days
max,1895,days
bucket min,bucket max,count,val count
256,512,22598,10730791.568491
512,1024,971320,758732523.950804

-------------------------------------------------------
stats for user 1815
histogram,file size
count,2267,items
average,29.986779,KB
min,0,KB
max,1726,KB
bucket min,bucket max,count,val count
0,2,688,729.825195
2,4,687,2462.076172
4,8,401,1866.397461
8,16,33,383.851562
16,32,16,369.617188
32,64,5,291.902344
64,128,396,36359.855469
128,256,6,1092.657227
256,512,19,6908.775391
512,1024,10,8590.140625
1024,2048,6,8924.929688

histogram,capacity used
count,2267,items
average,32.718130,KB
min,0,KB
max,1732,KB
bucket min,bucket max,count,val count
0,2,47,0.000000
4,8,1329,5316.000000
8,16,416,3392.000000
16,32,31,600.000000
32,64,3,116.000000
64,128,400,39008.000000
128,256,6,1124.000000
256,512,19,7004.000000
512,1024,9,7624.000000
1024,2048,7,9988.000000

histogram,directory size (entries)
count,21,items
average,115.809524,ents
min,1,ents
max,518,ents
bucket min,bucket max,count,val count
0,1,11,11
2,3,2,4
64,127,2,142
128,255,1,209
256,511,4,1548
512,1023,1,518

histogram,directory size
count,21,items
average,10.285714,KB
min,8,KB
max,24,KB
bucket min,bucket max,count,val count
8,16,16,128.000000
16,32,5,88.000000

histogram,filename length
count,2753,items
average,16.200145,chars
min,3,chars
max,37,chars
bucket min,bucket max,count,val count
0,7,138,847
8,15,393,4355
16,23,2165,37806
24,31,47,1259
32,39,10,332

histogram,mtime (files)
count,2267,items
average,3678.695479,days
min,3616,days
max,3686,days
bucket min,bucket max,count,val count
2048,4096,2267,8339602.651435

histogram,mtime (KB)
count,67980,items
average,3679.182143,days
min,3616,days
max,3686,days
bucket min,bucket max,count,val count
2048,4096,67980,250110906.306070

histogram,ctime (files)
count,2267,items
average,453.231252,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,2267,1027475.248218

histogram,ctime (KB)
count,67980,items
average,453.227129,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,67980,30810393.066329

histogram,atime (files)
count,2267,items
average,802.296403,days
min,785,days
max,1895,days
bucket min,bucket max,count,val count
512,1024,2233,1754372.790775
1024,2048,34,64433.155845

histogram,atime (KB)
count,67980,items
average,785.656347,days
min,785,days
max,1895,days
bucket min,bucket max,count,val count
512,1024,67980,53408940.741422

-------------------------------------------------------
stats for user 1838
histogram,file size
count,624,items
average,62.549216,KB
min,0,KB
max,24021,KB
bucket min,bucket max,count,val count
0,2,462,510.829102
2,4,14,31.714844
4,8,101,487.366211
8,16,5,61.338867
16,32,4,86.051758
32,64,3,102.255859
64,128,3,261.650391
128,256,8,1456.541016
256,512,22,9583.197266
2048,4096,1,2428.421875
16384,32768,1,24021.343750

histogram,capacity used
count,624,items
average,65.500000,KB
min,0,KB
max,24076,KB
bucket min,bucket max,count,val count
0,2,34,0.000000
4,8,442,1768.000000
8,16,103,832.000000
16,32,7,144.000000
32,64,3,124.000000
64,128,3,280.000000
128,256,8,1496.000000
256,512,22,9712.000000
2048,4096,1,2440.000000
16384,32768,1,24076.000000

histogram,directory size (entries)
count,4,items
average,59.750000,ents
min,2,ents
max,188,ents
bucket min,bucket max,count,val count
2,3,1,2
16,31,2,49
128,255,1,188

histogram,directory size
count,4,items
average,8.000000,KB
min,8,KB
max,8,KB
bucket min,bucket max,count,val count
8,16,4,32.000000

histogram,filename length
count,705,items
average,15.868085,chars
min,1,chars
max,33,chars
bucket min,bucket max,count,val count
0,7,59,329
8,15,111,1244
16,23,512,9009
24,31,21,539
32,39,2,66

histogram,mtime (files)
count,624,items
average,3646.603501,days
min,3617,days
max,3672,days
bucket min,bucket max,count,val count
2048,4096,624,2275480.584421

histogram,mtime (KB)
count,39030,items
average,3618.162586,days
min,3617,days
max,3672,days
bucket min,bucket max,count,val count
2048,4096,39030,141219458.003228

histogram,ctime (files)
count,624,items
average,453.238418,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,624,282820.772975

histogram,ctime (KB)
count,39030,items
average,453.240356,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,39030,17690293.326808

histogram,atime (files)
count,624,items
average,806.992861,days
min,785,days
max,1895,days
bucket min,bucket max,count,val count
512,1024,612,480822.416238
1024,2048,12,22741.129213

histogram,atime (KB)
count,39030,items
average,785.657463,days
min,785,days
max,1895,days
bucket min,bucket max,count,val count
512,1024,39030,30664769.346571

-------------------------------------------------------
stats for user 1849
histogram,file size
count,227,items
average,49.772784,KB
min,0,KB
max,342,KB
bucket min,bucket max,count,val count
0,2,21,17.659180
2,4,7,20.296875
4,8,95,497.252930
8,16,7,63.011719
16,32,1,21.601562
64,128,78,7979.666992
128,256,17,2356.120117
256,512,1,342.812500

histogram,capacity used
count,227,items
average,53.938326,KB
min,0,KB
max,348,KB
bucket min,bucket max,count,val count
0,2,2,0.000000
4,8,26,104.000000
8,16,102,844.000000
16,32,1,24.000000
64,128,75,8068.000000
128,256,20,2856.000000
256,512,1,348.000000

histogram,directory size (entries)
count,1,items
average,15.000000,ents
min,15,ents
max,15,ents
bucket min,bucket max,count,val count
8,15,1,15

histogram,directory size
count,1,items
average,8.000000,KB
min,8,KB
max,8,KB
bucket min,bucket max,count,val count
8,16,1,8.000000

histogram,filename length
count,231,items
average,17.865801,chars
min,4,chars
max,38,chars
bucket min,bucket max,count,val count
0,7,2,10
8,15,20,216
16,23,206,3788
32,39,3,113

histogram,mtime (files)
count,227,items
average,3643.915693,days
min,3616,days
max,3651,days
bucket min,bucket max,count,val count
2048,4096,227,827168.862419

histogram,mtime (KB)
count,11298,items
average,3645.299222,days
min,3616,days
max,3651,days
bucket min,bucket max,count,val count
2048,4096,11298,41186128.468421

histogram,ctime (files)
count,227,items
average,453.238804,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,227,102885.208438

histogram,ctime (KB)
count,11298,items
average,453.239175,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,11298,5120887.413895

histogram,atime (files)
count,227,items
average,785.657351,days
min,785,days
max,785,days
bucket min,bucket max,count,val count
512,1024,227,178344.218611

histogram,atime (KB)
count,11298,items
average,785.658412,days
min,785,days
max,785,days
bucket min,bucket max,count,val count
512,1024,11298,8876700.193454

-------------------------------------------------------
stats for user 1886
histogram,file size
count,6,items
average,35.620280,KB
min,0,KB
max,103,KB
bucket min,bucket max,count,val count
0,2,1,0.052734
2,4,1,2.274414
4,8,2,9.411133
64,128,2,201.983398

histogram,capacity used
count,6,items
average,38.666667,KB
min,0,KB
max,108,KB
bucket min,bucket max,count,val count
0,2,1,0.000000
4,8,1,4.000000
8,16,2,16.000000
64,128,2,212.000000

histogram,directory size (entries)
count,0,items
average,0.000000,ents
min,0,ents
max,0,ents
bucket min,bucket max,count,val count

histogram,directory size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,filename length
count,6,items
average,20.000000,chars
min,16,chars
max,32,chars
bucket min,bucket max,count,val count
16,23,5,88
32,39,1,32

histogram,mtime (files)
count,6,items
average,3618.427025,days
min,3618,days
max,3618,days
bucket min,bucket max,count,val count
2048,4096,6,21710.562153

histogram,mtime (KB)
count,213,items
average,3618.427868,days
min,3618,days
max,3618,days
bucket min,bucket max,count,val count
2048,4096,213,773336.481770

histogram,ctime (files)
count,6,items
average,453.237537,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,6,2719.425220

histogram,ctime (KB)
count,213,items
average,453.238901,days
min,453,days
max,453,days
bucket min,bucket max,count,val count
256,512,213,96866.979215

histogram,atime (files)
count,6,items
average,785.657207,days
min,785,days
max,785,days
bucket min,bucket max,count,val count
512,1024,6,4713.943241

histogram,atime (KB)
count,213,items
average,785.657473,days
min,785,days
max,785,days
bucket min,bucket max,count,val count
512,1024,213,167912.034875

-------------------------------------------------------
stats for user 1898
histogram,file size
count,33001,items
average,248.912913,KB
min,0,KB
max,82226,KB
bucket min,bucket max,count,val count
0,2,3857,3084.731445
2,4,4153,13826.756836
4,8,12162,60890.701172
8,16,514,5741.227539
16,32,671,17072.288086
32,64,1179,54658.665039
64,128,8094,695100.620117
128,256,1575,269556.268555
256,512,128,45721.906250
512,1024,129,98547.081055
1024,2048,68,95075.379883
2048,4096,67,179080.184570
4096,8192,61,323731.792969
8192,16384,101,1388005.984375
16384,32768,227,3960816.718750
32768,65536,4,135433.328125
65536,131072,11,868031.406250

histogram,capacity used
count,33001,items
average,249.638617,KB
min,0,KB
max,82396,KB
bucket min,bucket max,count,val count
0,2,824,0.000000
4,8,7195,28780.000000
8,16,12484,101196.000000
16,32,610,13484.000000
32,64,1080,46436.000000
64,128,8324,752160.000000
128,256,1678,291092.000000
256,512,137,48532.000000
512,1024,130,99844.000000
1024,2048,68,95476.000000
2048,4096,67,177852.000000
4096,8192,61,318560.000000
8192,16384,175,2555608.000000
16384,32768,153,2703756.000000
32768,65536,4,135728.000000
65536,131072,11,869820.000000

histogram,directory size (entries)
count,236,items
average,73.250000,ents
min,0,ents
max,3152,ents
bucket min,bucket max,count,val count
0,1,48,30
2,3,39,95
4,7,22,141
8,15,66,777
16,31,8,161
32,63,24,1294
64,127,13,969
128,255,7,1249
512,1023,4,3003
1024,2047,4,6416
2048,4095,1,3152

histogram,directory size
count,236,items
average,9.525424,KB
min,8,KB
max,104,KB
bucket min,bucket max,count,val count
8,16,227,1816.000000
16,32,2,48.000000
32,64,4,152.000000
64,128,3,232.000000

histogram,filename length
count,82052,items
average,18.973261,chars
min,1,chars
max,43,chars
bucket min,bucket max,count,val count
0,7,897,5491
8,15,12790,160442
16,23,62591,1249081
24,31,5741,140568
32,39,23,797
40,47,10,415

histogram,mtime (files)
count,33001,items
average,712.269254,days
min,0,days
max,2812,days
bucket min,bucket max,count,val count
0,2,1096,1384.685139
2,4,2,6.239583
4,8,6674,47103.992407
8,16,668,6519.265521
16,32,747,20378.962130
32,64,582,30669.362350
64,128,1510,115651.267338
128,256,3063,557498.916759
256,512,1699,573011.001725
512,1024,4860,4496964.086308
1024,2048,8916,10241579.095799
2048,4096,3184,7414830.772245

histogram,mtime (KB)
count,8214375,items
average,281.390043,days
min,0,days
max,2812,days
bucket min,bucket max,count,val count
0,2,231263,43825.054135
2,4,4,15.729693
4,8,669543,4178956.876615
8,16,41758,505709.367696
16,32,273483,6461027.314119
32,64,412083,19318158.178518
64,128,1086512,103703714.073664
128,256,3467238,628684579.328243
256,512,931081,290871788.331504
512,1024,267893,245156642.791229
1024,2048,781374,890888747.424437
2048,4096,52137,121630183.345001

histogram,ctime (files)
count,33001,items
average,266.295492,days
min,0,days
max,454,days
bucket min,bucket max,count,val count
0,2,1099,1385.708993
2,4,2,6.239583
4,8,6675,47114.473727
8,16,668,6512.558056
16,32,747,20375.988854
32,64,585,30824.650995
64,128,3674,363704.300324
128,256,1606,297131.641620
256,512,17945,8020961.970857

histogram,ctime (KB)
count,8214375,items
average,151.271111,days
min,0,days
max,454,days
bucket min,bucket max,count,val count
0,2,231276,43811.508333
2,4,4,15.729693
4,8,669543,4178957.097268
8,16,41746,505554.417918
16,32,273488,6461157.785524
32,64,412089,19318389.522389
64,128,4665127,516003241.147450
128,256,450141,80051353.751603
256,512,1470957,616035157.878890

histogram,atime (files)
count,33001,items
average,431.558339,days
min,0,days
max,1894,days
bucket min,bucket max,count,val count
0,2,1309,1623.070266
2,4,53,167.162373
4,8,6803,47605.424167
8,16,690,6354.408553
16,32,673,18878.952326
32,64,583,30768.428472
64,128,1502,114495.674826
128,256,3165,571918.919525
256,512,2274,904681.262199
512,1024,15939,12532965.221933
1024,2048,10,12398.221262

histogram,atime (KB)
count,8214375,items
average,224.357519,days
min,0,days
max,1894,days
bucket min,bucket max,count,val count
0,2,461848,146529.888550
2,4,242,766.106269
4,8,679462,4229423.473049
8,16,41882,505637.053622
16,32,232281,5303566.737025
32,64,368057,17289346.221999
64,128,1209447,110349979.911288
128,256,3220187,585800966.841301
256,512,972383,312670370.746553
512,1024,1028580,806660217.430458

-------------------------------------------------------
stats for user 1900
histogram,file size
count,4,items
average,27.646484,KB
min,0,KB
max,103,KB
bucket min,bucket max,count,val count
0,2,2,1.866211
4,8,1,5.109375
64,128,1,103.610352

histogram,capacity used
