skipped special files,45338
skipped duplicate hardlinks,1263
skipped snapshot dirs,0
total capacity used,2.01 TB
total user data,2.05 TB
percent overhead,-0.016122

histogram,file size
count,2853911,items
average,769.393236,KB
min,0,KB
max,23139231,KB
bucket min,bucket max,count,val count
0,2,1341029,618200.758789
2,4,232141,659151.592773
4,8,182698,1031529.266602
8,16,170300,1820091.782227
16,32,170626,4174141.461914
32,64,459016,19512006.041016
64,128,151942,12508768.533203
128,256,37798,6903499.825195
256,512,25337,8842882.006836
512,1024,16930,12251956.361328
1024,2048,17036,27846894.292969
2048,4096,10801,32743748.759766
4096,8192,7236,42287054.941406
8192,16384,14810,152438876.870117
16384,32768,5043,116292577.828125
32768,65536,6245,259448415.520508
65536,131072,2513,226812685.028320
131072,262144,1344,249015078.895508
262144,524288,613,218332214.608398
524288,1048576,266,197166240.015625
1048576,2097152,113,167573701.780273
2097152,4194304,38,104306142.974609
4194304,8388608,24,134809358.561523
8388608,16777216,7,96458554.974609
16777216,33554432,5,101926046.811523

histogram,capacity used
count,2853911,items
average,757.176656,KB
min,0,KB
max,16740932,KB
bucket min,bucket max,count,val count
0,2,294468,0.000000
4,8,1279826,5119304.000000
8,16,304445,2923956.000000
16,32,164880,3557876.000000
32,64,482137,19990136.000000
64,128,178487,14890476.000000
128,256,40123,7271984.000000
256,512,26177,9114096.000000
512,1024,17184,12419912.000000
1024,2048,17086,27959288.000000
2048,4096,10824,32813308.000000
4096,8192,7231,42232492.000000
8192,16384,14826,152711268.000000
16384,32768,5048,116448408.000000
32768,65536,6243,259481832.000000
65536,131072,2515,226983960.000000
131072,262144,1346,249527292.000000
262144,524288,613,218512508.000000
524288,1048576,265,196667592.000000
1048576,2097152,113,167738232.000000
2097152,4194304,38,104408304.000000
4194304,8388608,24,134941280.000000
8388608,16777216,12,155201284.000000

histogram,directory size (entries)
count,194826,items
average,15.887700,ents
min,0,ents
max,416844,ents
bucket min,bucket max,count,val count
0,1,69075,30680
2,3,25162,65245
4,7,60670,305802
8,15,18250,212797
16,31,7171,169937
32,63,11517,604813
64,127,1464,131424
128,255,778,134702
256,511,365,126231
512,1023,124,89607
1024,2047,100,151621
2048,4095,92,252511
4096,8191,49,246048
8192,16383,6,77733
32768,65535,2,79342
262144,524287,1,416844

histogram,directory size
count,194826,items
average,8.219971,KB
min,8,KB
max,13032,KB
bucket min,bucket max,count,val count
8,16,194086,1552688.000000
16,32,444,7736.000000
32,64,135,5984.000000
64,128,92,7704.000000
128,256,59,9128.000000
256,512,6,2200.000000
512,1024,1,512.000000
1024,2048,2,2480.000000
8192,16384,1,13032.000000

histogram,filename length
count,3095338,items
average,17.469353,chars
min,1,chars
max,152,chars
bucket min,bucket max,count,val count
0,7,486065,2289236
8,15,1703728,18538660
16,23,287321,5403679
24,31,114617,3113189
32,39,30201,1041746
40,47,130598,5948531
48,55,326662,16680686
56,63,7234,408668
64,71,5558,376127
72,79,1404,107620
80,87,1814,152376
88,95,102,9167
96,103,23,2264
104,111,1,106
127,-1,10,1497.000000

histogram,mtime (files)
count,2853911,items
average,500.782629,days
min,0,days
max,7617,days
bucket min,bucket max,count,val count
0,2,224,60.556586
2,4,13,37.382199
4,8,484,3573.851470
8,16,1502,13328.290660
16,32,2794,76972.617234
32,64,25601,1423522.951748
64,128,308190,27420095.972173
128,256,627669,101675037.188042
256,512,389068,164028625.269865
512,1024,1279427,766090915.570328
1024,2048,186696,281709381.647154
2048,4096,31399,83053801.923205
4096,8192,844,3693699.659942

histogram,mtime (KB)
count,2195779819,items
average,603.840727,days
min,0,days
max,7617,days
bucket min,bucket max,count,val count
0,2,227565,192466.046941
2,4,86832,332066.856924
4,8,887681,5667794.222581
8,16,1875472,22464638.525243
16,32,13501085,318992955.405502
32,64,6698365,315185556.516626
64,128,137138478,12822852805.097788
128,256,355399919,60594912830.551651
256,512,516312114,178187439404.983612
512,1024,865284924,651461968395.295654
1024,2048,296640789,417735557480.734253
2048,4096,1720863,4409491214.329338
4096,8192,5728,26225905.120277

histogram,ctime (files)
count,2853911,items
average,319.358083,days
min,0,days
max,748,days
bucket min,bucket max,count,val count
0,2,224,60.556586
2,4,13,37.381539
4,8,513,3744.461447
8,16,2411,26686.592650
16,32,40805,1145344.452269
32,64,33857,1733893.770498
64,128,580134,57573024.936933
128,256,819845,137525638.568524
256,512,274732,101293962.001756
512,1024,1101377,612117152.155519

histogram,ctime (KB)
count,2195779819,items
average,221.183856,days
min,0,days
max,748,days
bucket min,bucket max,count,val count
0,2,227565,192466.046941
2,4,86832,332066.855684
4,8,1740294,10691592.432061
8,16,1674758,20053492.455031
16,32,26452514,669403116.260059
32,64,5460463,252647855.406473
64,128,257838217,24826188532.752251
128,256,1339038084,208203467414.978149
256,512,316804197,104736421462.807175
512,1024,246456890,146951648619.415771

histogram,atime (files)
count,2853911,items
average,323.024566,days
min,0,days
max,14116,days
bucket min,bucket max,count,val count
0,2,1172,208.376100
2,4,44,139.015660
4,8,1026,5167.399456
8,16,1601,22054.065058
16,32,40409,1127551.416667
32,64,36572,1885128.581169
64,128,589233,58839061.366752
128,256,734973,124400624.986233
256,512,350871,130187077.544867
512,1024,1097061,602921195.090423
1024,2048,869,1365808.889016
8192,16384,80,1129344.162350

histogram,atime (KB)
count,2195779819,items
average,305.107378,days
min,0,days
max,14116,days
bucket min,bucket max,count,val count
0,2,246209,193592.042801
2,4,167821,434223.655224
4,8,1522226,9309263.655639
8,16,2885398,36798485.757038
16,32,26995928,680033791.454036
32,64,5444780,262824492.445455
64,128,277027890,28361885762.712250
128,256,491422226,78094087986.712662
256,512,1151301123,422467063273.790710
512,1024,238765611,140035077702.687744
1024,2048,601,914692.356605

-------------------------------------------------------
stats for user 0
histogram,file size
count,750202,items
average,279.842836,KB
min,0,KB
max,16724576,KB
bucket min,bucket max,count,val count
0,2,432991,220215.420898
2,4,81400,233582.411133
4,8,69148,402183.295898
8,16,53202,591011.250977
16,32,36252,817076.851562
32,64,30033,1313928.007812
64,128,15700,1390664.483398
128,256,14031,2592198.092773
256,512,4469,1595617.878906
512,1024,5441,3932728.133789
1024,2048,2105,2838283.210938
2048,4096,3020,9842564.187500
4096,8192,690,3933338.736328
8192,16384,612,6530228.743164
16384,32768,475,9938592.752930
32768,65536,358,14848064.390625
65536,131072,142,12752612.961914
131072,262144,43,8136854.349609
262144,524288,33,12487252.477539
524288,1048576,31,22532382.504883
1048576,2097152,14,20534906.553711
2097152,4194304,7,21792916.236328
4194304,8388608,3,19539984.416992
8388608,16777216,2,31141467.954102

histogram,capacity used
count,750202,items
average,282.916377,KB
min,0,KB
max,16740932,KB
bucket min,bucket max,count,val count
0,2,34167,0.000000
4,8,480316,1921264.000000
8,16,103918,970220.000000
16,32,48633,997176.000000
32,64,33226,1389096.000000
64,128,17493,1534080.000000
128,256,14632,2704408.000000
256,512,4746,1668764.000000
512,1024,5519,3996080.000000
1024,2048,2119,2861716.000000
2048,4096,3021,9858196.000000
4096,8192,687,3903104.000000
8192,16384,616,6557660.000000
16384,32768,473,9868048.000000
32768,65536,361,14959048.000000
65536,131072,142,12766132.000000
131072,262144,43,8145124.000000
262144,524288,33,12499704.000000
524288,1048576,31,22544264.000000
1048576,2097152,14,20555068.000000
2097152,4194304,7,21814260.000000
4194304,8388608,3,19559100.000000
8388608,16777216,2,31171920.000000

histogram,directory size (entries)
count,121717,items
average,6.942580,ents
min,0,ents
max,7558,ents
bucket min,bucket max,count,val count
0,1,38939,14715
2,3,15068,40150
4,7,52285,259708
8,15,8358,91703
16,31,4414,109377
32,63,1346,62082
64,127,720,64009
128,255,363,63436
256,511,163,57279
512,1023,36,29372
1024,2047,15,19454
2048,4095,8,21064
4096,8191,2,12681

histogram,directory size
count,121717,items
average,8.029840,KB
min,8,KB
max,240,KB
bucket min,bucket max,count,val count
8,16,121493,971944.000000
16,32,181,3040.000000
32,64,31,1152.000000
64,128,9,696.000000
128,256,3,536.000000

histogram,filename length
count,912261,items
average,11.304316,chars
min,1,chars
max,129,chars
bucket min,bucket max,count,val count
0,7,317288,1401632
8,15,439949,5360294
16,23,122254,2203320
24,31,16664,444310
32,39,4555,159122
40,47,2436,104586
48,55,710,36249
56,63,510,29886
64,71,4979,336463
72,79,1279,98175
80,87,1560,131234
88,95,52,4717
96,103,23,2264
104,111,1,106
127,-1,1,129.000000

histogram,mtime (files)
count,750202,items
average,511.745037,days
min,0,days
max,6429,days
bucket min,bucket max,count,val count
0,2,218,60.129525
2,4,10,28.384884
4,8,482,3565.029097
8,16,1492,13209.165347
16,32,2670,74518.493414
32,64,2669,114540.034815
64,128,99177,11497390.371563
128,256,230843,41153431.937511
256,512,158811,65911332.451605
512,1024,160074,114471126.774260
1024,2048,88622,135575183.129049
2048,4096,4786,13601423.110313
4096,8192,348,1496341.113218

histogram,mtime (KB)
count,209938655,items
average,430.246564,days
min,0,days
max,6429,days
bucket min,bucket max,count,val count
0,2,227489,192461.089523
2,4,79807,311182.970801
4,8,887676,5667775.916858
8,16,1832178,21909373.288529
16,32,11078033,269808353.524862
32,64,5234938,237418033.908335
64,128,45324541,4310029685.120953
128,256,25736253,4740655842.332709
256,512,56259388,21403080064.658066
512,1024,41411657,30275798993.860962
1024,2048,21601137,28442179316.378414
2048,4096,264574,614198619.312509
4096,8192,976,4135430.053913

histogram,ctime (files)
count,750202,items
average,217.984533,days
min,0,days
max,748,days
bucket min,bucket max,count,val count
0,2,218,60.129525
2,4,10,28.384225
4,8,511,3735.639074
8,16,1550,14061.118877
16,32,40675,1142716.051771
32,64,1256,51489.969282
64,128,353755,39510883.292731
128,256,144611,30675178.646482
256,512,113281,40457624.568481
512,1024,94335,51676655.176550

histogram,ctime (KB)
count,209938655,items
average,228.516084,days
min,0,days
max,748,days
bucket min,bucket max,count,val count
0,2,227489,192461.089523
2,4,79807,311182.969562
4,8,1740290,10691574.126337
8,16,1495600,17582079.097599
16,32,24033926,620295815.235050
32,64,2930103,134321650.225573
64,128,91532976,9597562524.546392
128,256,9310363,1963047150.075322
256,512,51305579,19181097914.675598
512,1024,27282517,16449257070.956284

histogram,atime (files)
count,750202,items
average,214.727118,days
min,0,days
max,14116,days
bucket min,bucket max,count,val count
0,2,1158,198.465613
2,4,40,126.963472
4,8,1014,5113.375197
8,16,933,12423.838345
16,32,39723,1113831.099201
32,64,1318,50794.870706
64,128,359045,40056806.851145
128,256,146231,30879128.831878
256,512,108174,38067121.814930
512,1024,92505,50406126.515180
1024,2048,29,45304.126551
8192,16384,32,451736.450706

histogram,atime (KB)
count,209938655,items
average,218.688101,days
min,0,days
max,14116,days
bucket min,bucket max,count,val count
0,2,190824,112352.038223
2,4,167771,434072.198475
4,8,1522214,9309205.854432
8,16,1713612,19749071.525168
16,32,23984266,619677833.409045
32,64,2793334,147753084.622506
64,128,95750707,10059089383.119440
128,256,10346999,2166395558.483833
256,512,47355468,17327206437.052769
512,1024,26113454,15561358794.787117

-------------------------------------------------------
stats for user 1
histogram,file size
count,966,items
average,1.248753,KB
min,0,KB
max,189,KB
bucket min,bucket max,count,val count
0,2,950,0.813477
4,8,1,4.632812
8,16,5,61.239258
16,32,2,42.894531
32,64,1,34.252930
128,256,7,1062.461914

histogram,capacity used
count,966,items
average,1.325052,KB
min,0,KB
max,196,KB
bucket min,bucket max,count,val count
0,2,946,0.000000
4,8,4,16.000000
8,16,3,32.000000
16,32,5,96.000000
32,64,1,36.000000
128,256,7,1100.000000

histogram,directory size (entries)
count,1008,items
average,2.350198,ents
min,0,ents
max,184,ents
bucket min,bucket max,count,val count
0,1,862,165
2,3,133,306
4,7,1,4
128,255,12,1894

histogram,directory size
count,1008,items
average,8.000000,KB
min,8,KB
max,8,KB
bucket min,bucket max,count,val count
8,16,1008,8064.000000

histogram,filename length
count,1974,items
average,7.331814,chars
min,3,chars
max,32,chars
bucket min,bucket max,count,val count
0,7,1213,6960
8,15,732,6962
16,23,24,403
24,31,3,84
32,39,2,64

histogram,mtime (files)
count,966,items
average,395.719984,days
min,340,days
max,1189,days
bucket min,bucket max,count,val count
256,512,859,293528.112431
512,1024,93,73129.453345
1024,2048,14,15607.939028

histogram,mtime (KB)
count,1206,items
average,1007.137534,days
min,340,days
max,1189,days
bucket min,bucket max,count,val count
256,512,0,64.680232
512,1024,463,397585.680519
1024,2048,742,817254.532678

histogram,ctime (files)
count,966,items
average,300.924135,days
min,112,days
max,646,days
bucket min,bucket max,count,val count
64,128,184,20717.392940
256,512,732,243970.289583
512,1024,50,26005.032083

histogram,ctime (KB)
count,1206,items
average,513.518502,days
min,112,days
max,646,days
bucket min,bucket max,count,val count
256,512,1176,599940.479316
512,1024,30,19514.281717

histogram,atime (files)
count,966,items
average,300.895745,days
min,112,days
max,636,days
bucket min,bucket max,count,val count
64,128,184,20717.392940
256,512,732,243964.436725
512,1024,50,25983.460394

histogram,atime (KB)
count,1206,items
average,512.960152,days
min,112,days
max,636,days
bucket min,bucket max,count,val count
256,512,1176,599587.046414
512,1024,30,19194.180602

-------------------------------------------------------
stats for user 1000
histogram,file size
count,2574,items
average,14.223576,KB
min,0,KB
max,2459,KB
bucket min,bucket max,count,val count
0,2,1189,1020.201172
2,4,463,1338.681641
4,8,419,2467.629883
8,16,231,2525.969727
16,32,124,2650.690430
32,64,60,2734.841797
64,128,45,4185.617188
128,256,18,3008.760742
256,512,17,5688.365234
512,1024,4,2730.576172
1024,2048,1,1158.265625
2048,4096,3,7101.883789

histogram,capacity used
count,2574,items
average,16.691531,KB
min,0,KB
max,2464,KB
bucket min,bucket max,count,val count
0,2,55,0.000000
4,8,1597,6388.000000
8,16,578,5260.000000
16,32,184,3676.000000
32,64,69,3044.000000
64,128,43,4004.000000
128,256,22,3500.000000
256,512,18,6060.000000
512,1024,4,2752.000000
1024,2048,1,1164.000000
2048,4096,3,7116.000000

histogram,directory size (entries)
count,307,items
average,9.377850,ents
min,0,ents
max,318,ents
bucket min,bucket max,count,val count
0,1,64,21
2,3,107,241
4,7,37,208
8,15,37,368
16,31,45,950
32,63,14,582
64,127,2,191
256,511,1,318

histogram,directory size
count,307,items
average,8.026059,KB
min,8,KB
max,16,KB
bucket min,bucket max,count,val count
8,16,306,2448.000000
16,32,1,16.000000

histogram,filename length
count,2881,items
average,12.638667,chars
min,1,chars
max,37,chars
bucket min,bucket max,count,val count
0,7,446,2341
8,15,1682,19248
16,23,641,11749
24,31,94,2457
32,39,18,617

histogram,mtime (files)
count,2574,items
average,468.393448,days
min,464,days
max,1685,days
bucket min,bucket max,count,val count
256,512,2562,1190933.886597
512,1024,7,7005.659988
1024,2048,5,7705.189271

histogram,mtime (KB)
count,36611,items
average,465.788099,days
min,464,days
max,1685,days
bucket min,bucket max,count,val count
256,512,36565,16997342.168977
512,1024,28,28566.235542
1024,2048,17,27284.861515

histogram,ctime (files)
count,2574,items
average,414.233285,days
min,413,days
max,515,days
bucket min,bucket max,count,val count
256,512,2562,1060047.346609
512,1024,12,6189.129803

histogram,ctime (KB)
count,36611,items
average,413.885622,days
min,413,days
max,515,days
bucket min,bucket max,count,val count
256,512,36565,15129292.457579
512,1024,45,23674.126660

histogram,atime (files)
count,2574,items
average,109.687100,days
min,103,days
max,514,days
bucket min,bucket max,count,val count
64,128,2523,260091.793681
256,512,39,16067.153623
512,1024,12,6175.647639

histogram,atime (KB)
count,36611,items
average,103.784052,days
min,103,days
max,514,days
bucket min,bucket max,count,val count
64,128,36543,3767250.241940
256,512,21,8815.306555
512,1024,45,23622.555824

-------------------------------------------------------
stats for user 10001
histogram,file size
count,166,items
average,19.283727,KB
min,0,KB
max,773,KB
bucket min,bucket max,count,val count
0,2,38,51.781250
2,4,36,100.165039
4,8,20,117.588867
8,16,34,416.734375
16,32,20,450.510742
32,64,12,559.700195
64,128,3,284.460938
128,256,2,446.937500
512,1024,1,773.219727

histogram,capacity used
count,166,items
average,21.349398,KB
min,0,KB
max,780,KB
bucket min,bucket max,count,val count
0,2,2,0.000000
4,8,72,288.000000
8,16,37,364.000000
16,32,35,700.000000
32,64,13,588.000000
64,128,4,364.000000
128,256,1,200.000000
256,512,1,260.000000
512,1024,1,780.000000

histogram,directory size (entries)
count,17,items
average,18.176471,ents
min,4,ents
max,90,ents
bucket min,bucket max,count,val count
4,7,7,39
8,15,4,51
16,31,4,93
32,63,1,36
64,127,1,90

histogram,directory size
count,17,items
average,8.000000,KB
min,8,KB
max,8,KB
bucket min,bucket max,count,val count
8,16,17,136.000000

histogram,filename length
count,183,items
average,10.234973,chars
min,3,chars
max,25,chars
bucket min,bucket max,count,val count
0,7,47,254
8,15,123,1383
16,23,12,211
24,31,1,25

histogram,mtime (files)
count,166,items
average,666.768760,days
min,537,days
max,1742,days
bucket min,bucket max,count,val count
512,1024,149,85848.510579
1024,2048,17,24835.103565

histogram,mtime (KB)
count,3201,items
average,616.922612,days
min,537,days
max,1742,days
bucket min,bucket max,count,val count
512,1024,3076,1789378.519966
1024,2048,125,185451.609571

histogram,ctime (files)
count,166,items
average,182.042069,days
min,182,days
max,182,days
bucket min,bucket max,count,val count
128,256,166,30218.983426

histogram,ctime (KB)
count,3201,items
average,182.042082,days
min,182,days
max,182,days
bucket min,bucket max,count,val count
128,256,3201,582734.658263

histogram,atime (files)
count,166,items
average,182.042069,days
min,182,days
max,182,days
bucket min,bucket max,count,val count
128,256,166,30218.983449

histogram,atime (KB)
count,3201,items
average,182.042082,days
min,182,days
max,182,days
bucket min,bucket max,count,val count
128,256,3201,582734.658317

-------------------------------------------------------
stats for user 1001
histogram,file size
count,3,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,3,0.000000

histogram,capacity used
count,3,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,3,0.000000

histogram,directory size (entries)
count,0,items
average,0.000000,ents
min,0,ents
max,0,ents
bucket min,bucket max,count,val count

histogram,directory size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,filename length
count,3,items
average,5.000000,chars
min,5,chars
max,5,chars
bucket min,bucket max,count,val count
0,7,3,15

histogram,mtime (files)
count,3,items
average,325.931910,days
min,325,days
max,326,days
bucket min,bucket max,count,val count
256,512,3,977.795729

histogram,mtime (KB)
count,0,items
average,0.000000,days
min,325,days
max,326,days
bucket min,bucket max,count,val count

histogram,ctime (files)
count,3,items
average,225.726948,days
min,182,days
max,313,days
bucket min,bucket max,count,val count
128,256,2,364.098426
256,512,1,313.082419

histogram,ctime (KB)
count,0,items
average,0.000000,days
min,182,days
max,313,days
bucket min,bucket max,count,val count

histogram,atime (files)
count,3,items
average,225.726948,days
min,182,days
max,313,days
bucket min,bucket max,count,val count
128,256,2,364.098426
256,512,1,313.082419

histogram,atime (KB)
count,0,items
average,0.000000,days
min,182,days
max,313,days
bucket min,bucket max,count,val count

-------------------------------------------------------
stats for user 1002
histogram,file size
count,2,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,2,0.000000

histogram,capacity used
count,2,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,2,0.000000

histogram,directory size (entries)
count,2,items
average,1.000000,ents
min,1,ents
max,1,ents
bucket min,bucket max,count,val count
0,1,2,2

histogram,directory size
count,2,items
average,8.000000,KB
min,8,KB
max,8,KB
bucket min,bucket max,count,val count
8,16,2,16.000000

histogram,filename length
count,4,items
average,6.000000,chars
min,4,chars
max,7,chars
bucket min,bucket max,count,val count
0,7,4,24

histogram,mtime (files)
count,2,items
average,326.047436,days
min,326,days
max,326,days
bucket min,bucket max,count,val count
256,512,2,652.094873

histogram,mtime (KB)
count,0,items
average,0.000000,days
min,326,days
max,326,days
bucket min,bucket max,count,val count

histogram,ctime (files)
count,2,items
average,247.595191,days
min,182,days
max,313,days
bucket min,bucket max,count,val count
128,256,1,182.049213
256,512,1,313.141169

histogram,ctime (KB)
count,0,items
average,0.000000,days
min,182,days
max,313,days
bucket min,bucket max,count,val count

histogram,atime (files)
count,2,items
average,247.595191,days
min,182,days
max,313,days
bucket min,bucket max,count,val count
128,256,1,182.049213
256,512,1,313.141169

histogram,atime (KB)
count,0,items
average,0.000000,days
min,182,days
max,313,days
bucket min,bucket max,count,val count

-------------------------------------------------------
stats for user 1003
histogram,file size
count,1070,items
average,3.406547,KB
min,0,KB
max,127,KB
bucket min,bucket max,count,val count
0,2,756,610.124023
2,4,130,377.741211
4,8,90,505.980469
8,16,52,626.396484
16,32,24,524.537109
32,64,15,691.323242
64,128,3,308.902344

histogram,capacity used
count,1070,items
average,5.895327,KB
min,0,KB
max,132,KB
bucket min,bucket max,count,val count
0,2,79,0.000000
4,8,807,3228.000000
8,16,113,996.000000
16,32,50,940.000000
32,64,18,820.000000
64,128,2,192.000000
128,256,1,132.000000

histogram,directory size (entries)
count,172,items
average,6.412791,ents
min,0,ents
max,45,ents
bucket min,bucket max,count,val count
0,1,47,29
2,3,62,162
4,7,28,148
8,15,14,153
16,31,11,229
32,63,10,382

histogram,directory size
count,172,items
average,8.000000,KB
min,8,KB
max,8,KB
bucket min,bucket max,count,val count
8,16,172,1376.000000

histogram,filename length
count,1250,items
average,11.323200,chars
min,1,chars
max,29,chars
bucket min,bucket max,count,val count
0,7,299,1527
8,15,703,7761
16,23,214,3976
24,31,34,890

histogram,mtime (files)
count,1070,items
average,1780.799659,days
min,689,days
max,2175,days
bucket min,bucket max,count,val count
512,1024,20,13819.141910
1024,2048,799,1349352.735741
2048,4096,251,542283.757164

histogram,mtime (KB)
count,3645,items
average,1678.001754,days
min,689,days
max,2175,days
bucket min,bucket max,count,val count
512,1024,106,73542.829508
1024,2048,3187,5284575.765136
2048,4096,351,758205.990245

histogram,ctime (files)
count,1070,items
average,208.021130,days
min,203,days
max,458,days
bucket min,bucket max,count,val count
128,256,1050,213412.898056
256,512,20,9169.710590

histogram,ctime (KB)
count,3645,items
average,210.701948,days
min,203,days
max,458,days
bucket min,bucket max,count,val count
128,256,3538,719219.873401
256,512,106,48789.754963

histogram,atime (files)
count,1070,items
average,218.829456,days
min,103,days
max,1310,days
bucket min,bucket max,count,val count
64,128,20,2062.656250
128,256,1040,219104.989850
1024,2048,10,12979.871354

histogram,atime (KB)
count,3645,items
average,207.538129,days
min,103,days
max,1310,days
bucket min,bucket max,count,val count
64,128,106,10974.882271
128,256,3538,745502.611707

-------------------------------------------------------
stats for user 1006
histogram,file size
count,4563,items
average,53.826680,KB
min,0,KB
max,154421,KB
bucket min,bucket max,count,val count
0,2,3270,1512.548828
2,4,702,2002.856445
4,8,363,1898.076172
8,16,106,1170.557617
16,32,77,1713.954102
32,64,13,544.023438
64,128,11,1032.165039
128,256,6,1093.000977
256,512,2,588.032227
512,1024,4,2507.177734
1024,2048,3,4124.443359
2048,4096,2,6061.181641
16384,32768,3,66941.728516
131072,262144,1,154421.395508

histogram,capacity used
count,4563,items
average,56.579443,KB
min,0,KB
max,154580,KB
bucket min,bucket max,count,val count
0,2,417,0.000000
4,8,3556,14224.000000
8,16,429,3700.000000
16,32,109,2280.000000
32,64,20,788.000000
64,128,11,1108.000000
128,256,6,1132.000000
256,512,2,600.000000
512,1024,4,2528.000000
1024,2048,3,4144.000000
2048,4096,2,6072.000000
16384,32768,3,67016.000000
131072,262144,1,154580.000000

histogram,directory size (entries)
count,1042,items
average,6.300384,ents
min,0,ents
max,1391,ents
bucket min,bucket max,count,val count
0,1,595,174
2,3,111,257
4,7,188,935
8,15,107,1026
16,31,14,285
