skipped special files,235
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,43.21 TB
total user data,43.43 TB
percent overhead,-0.005230

histogram,file size
count,860548,items
average,54195.052530,KB
min,0,KB
max,150575435,KB
bucket min,bucket max,count,val count
0,2,55152,22655.833984
2,4,3244,10158.589844
4,8,4721,22664.344727
8,16,69928,964416.895508
16,32,19200,441879.651367
32,64,11082,536138.238281
64,128,132007,13750862.194336
128,256,142613,23890675.998047
256,512,198623,80833748.603516
512,1024,152548,92857578.468750
1024,2048,19236,27286479.549805
2048,4096,10502,30415224.834961
4096,8192,4109,24854864.409180
8192,16384,16737,220365030.057617
16384,32768,12282,263634560.699219
32768,65536,370,13977512.744141
65536,131072,78,7618407.657227
131072,262144,211,37497119.191406
262144,524288,407,159634644.583008
524288,1048576,377,288384423.262695
1048576,2097152,866,1414540244.773438
2097152,4194304,2038,6251624477.961914
4194304,8388608,2626,15883739305.798828
8388608,16777216,1295,14402316624.033203
16777216,33554432,248,5225950990.759766
33554432,67108864,44,1713134190.593750
67108864,134217728,3,308563748.451172
134217728,268435456,1,150575435.981445

histogram,capacity used
count,860548,items
average,53913.058117,KB
min,0,KB
max,150672196,KB
bucket min,bucket max,count,val count
0,2,39045,50139.500000
2,4,21663,64989.000000
4,8,43573,259696.500000
8,16,41417,409419.000000
16,32,76821,1714560.500000
32,64,57650,2477375.500000
64,128,165433,16596767.500000
128,256,111069,19027498.000000
256,512,184736,78962574.000000
512,1024,65583,40824055.000000
1024,2048,7728,11388627.000000
2048,4096,9458,27279012.500000
4096,8192,5636,32472176.000000
8192,16384,16459,202618624.500000
16384,32768,5916,119276240.000000
32768,65536,216,8083287.500000
65536,131072,92,8816591.500000
131072,262144,197,35020053.000000
262144,524288,369,145815920.500000
524288,1048576,369,283433942.500000
1048576,2097152,869,1418905172.500000
2097152,4194304,2034,6246780436.000000
4194304,8388608,2626,15899192715.000000
8388608,16777216,1293,14392514886.000000
16777216,33554432,248,5229131075.500000
33554432,67108864,44,1714224352.000000
67108864,134217728,3,308761954.000000
134217728,268435456,1,150672196.000000

histogram,directory size (entries)
count,62540,items
