skipped special files,10
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,5.41 TB
total user data,5.31 TB
percent overhead,0.017229

histogram,file size
count,795052,items
average,7174.872828,KB
min,0,KB
max,123704,KB
bucket min,bucket max,count,val count
0,2,219,109.235352
2,4,12,27.771484
4,8,9,44.921875
8,16,7,81.841797
1024,2048,3,3868.948242
2048,4096,4,9358.421875
4096,8192,794621,5702302836.193359
8192,16384,168,1376279.953125
32768,65536,5,255226.073242
65536,131072,4,449158.147461

histogram,capacity used
count,795052,items
average,7300.634040,KB
min,0,KB
max,123863,KB
bucket min,bucket max,count,val count
0,2,145,175.500000
2,4,80,240.000000
4,8,20,98.000000
8,16,8,95.500000
1024,2048,4,5652.000000
2048,4096,4,9748.000000
4096,8192,794614,5802263363.500000
8192,16384,168,1398772.000000
32768,65536,5,255822.500000
65536,131072,4,449727.500000

histogram,directory size (entries)
count,2064,items
average,386.203973,ents
min,0,ents
max,401,ents
bucket min,bucket max,count,val count
0,1,9,7
2,3,2,5
4,7,1,5
8,15,9,95
16,31,16,375
32,63,40,1987
128,255,1,249
256,511,1986,794402

histogram,directory size
count,2064,items
average,0.379105,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,2064,782.473633

histogram,filename length
count,797126,items
average,11.904985,chars
min,4,chars
max,48,chars
bucket min,bucket max,count,val count
0,7,2050,9851
8,15,794783,9473911
16,23,238,4105
24,31,29,832
32,39,12,414
40,47,2,84
48,55,12,576

histogram,mtime (files)
count,795052,items
average,11.391401,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,29444,50121.983322
2,4,112474,335304.014560
4,8,115741,809812.171701
8,16,316381,3703577.516227
16,32,220890,4138425.435394
64,128,28,3018.149641
128,256,94,16496.548924

histogram,mtime (KB)
count,5704396991,items
average,11.368959,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,211124191,359474405.140986
2,4,807145518,2406152436.589519
4,8,830508900,5811124947.030005
8,16,2270481661,26578439228.426670
16,32,1585136616,29697848050.989159
64,128,35,3642.871071
128,256,66,12242.274448

histogram,ctime (files)
count,795052,items
average,11.058533,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,47927,72473.288356
2,4,94037,279010.852639
4,8,126229,848057.218380
8,16,319643,3733802.277014
16,32,207216,3858765.150718

histogram,ctime (KB)
count,5704396991,items
average,11.058765,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,343760834,519913404.219420
2,4,674508936,2000880699.887394
4,8,905887068,6086114001.450425
8,16,2293560173,26791961077.523392
16,32,1486679977,27684716134.375778

histogram,atime (files)
count,795052,items
average,9.066747,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,77529,92477.529259
2,4,64435,170413.380266
4,8,223502,1315131.241123
8,16,266253,2931527.844259
16,32,163333,2698985.606146

histogram,atime (KB)
count,5704396991,items
average,9.066559,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,556268502,663325459.124007
2,4,462001269,1221373299.088005
4,8,1603910474,9437678547.826950
8,16,1910425926,21034550587.588284
16,32,1171790818,19362325915.083469

-------------------------------------------------------
stats for user 0
histogram,file size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,capacity used
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,directory size (entries)
count,1,items
average,2.000000,ents
min,2,ents
max,2,ents
bucket min,bucket max,count,val count
2,3,1,2

histogram,directory size
count,1,items
average,0.003906,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,1,0.003906

histogram,filename length
count,1,items
average,19.000000,chars
min,19,chars
max,19,chars
bucket min,bucket max,count,val count
16,23,1,19

histogram,mtime (files)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,mtime (KB)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,ctime (files)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,ctime (KB)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,atime (files)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

histogram,atime (KB)
count,0,items
average,0.000000,days
min,0,days
max,0,days
bucket min,bucket max,count,val count

-------------------------------------------------------
stats for user 213
histogram,file size
count,795052,items
average,7174.872828,KB
min,0,KB
max,123704,KB
bucket min,bucket max,count,val count
0,2,219,109.235352
2,4,12,27.771484
4,8,9,44.921875
8,16,7,81.841797
1024,2048,3,3868.948242
2048,4096,4,9358.421875
4096,8192,794621,5702302836.193359
8192,16384,168,1376279.953125
32768,65536,5,255226.073242
65536,131072,4,449158.147461

histogram,capacity used
count,795052,items
average,7300.634040,KB
min,0,KB
max,123863,KB
bucket min,bucket max,count,val count
0,2,145,175.500000
2,4,80,240.000000
4,8,20,98.000000
8,16,8,95.500000
1024,2048,4,5652.000000
2048,4096,4,9748.000000
4096,8192,794614,5802263363.500000
8192,16384,168,1398772.000000
32768,65536,5,255822.500000
65536,131072,4,449727.500000

histogram,directory size (entries)
count,2063,items
average,386.390208,ents
min,0,ents
max,401,ents
bucket min,bucket max,count,val count
0,1,9,7
2,3,1,3
4,7,1,5
8,15,9,95
16,31,16,375
32,63,40,1987
128,255,1,249
256,511,1986,794402

histogram,directory size
count,2063,items
average,0.379287,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,2063,782.469727

histogram,filename length
count,797125,items
average,11.904976,chars
min,4,chars
max,48,chars
bucket min,bucket max,count,val count
0,7,2050,9851
8,15,794783,9473911
16,23,237,4086
24,31,29,832
32,39,12,414
40,47,2,84
48,55,12,576

histogram,mtime (files)
count,795052,items
average,11.391401,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,29444,50121.983322
2,4,112474,335304.014560
4,8,115741,809812.171701
8,16,316381,3703577.516227
16,32,220890,4138425.435394
64,128,28,3018.149641
128,256,94,16496.548924

histogram,mtime (KB)
count,5704396991,items
average,11.368959,days
min,0,days
max,248,days
bucket min,bucket max,count,val count
0,2,211124191,359474405.140986
2,4,807145518,2406152436.589519
4,8,830508900,5811124947.030005
8,16,2270481661,26578439228.426670
16,32,1585136616,29697848050.989159
64,128,35,3642.871071
128,256,66,12242.274448

histogram,ctime (files)
count,795052,items
average,11.058533,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,47927,72473.288356
2,4,94037,279010.852639
4,8,126229,848057.218380
8,16,319643,3733802.277014
16,32,207216,3858765.150718

histogram,ctime (KB)
count,5704396991,items
average,11.058765,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,343760834,519913404.219420
2,4,674508936,2000880699.887394
4,8,905887068,6086114001.450425
8,16,2293560173,26791961077.523392
16,32,1486679977,27684716134.375778

histogram,atime (files)
count,795052,items
average,9.066747,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,77529,92477.529259
2,4,64435,170413.380266
4,8,223502,1315131.241123
8,16,266253,2931527.844259
16,32,163333,2698985.606146

histogram,atime (KB)
count,5704396991,items
average,9.066559,days
min,0,days
max,20,days
bucket min,bucket max,count,val count
0,2,556268502,663325459.124007
2,4,462001269,1221373299.088005
4,8,1603910474,9437678547.826950
8,16,1910425926,21034550587.588284
16,32,1171790818,19362325915.083469

