skipped special files,0
skipped duplicate hardlinks,1
skipped snapshot dirs,1
total capacity used,11.19 TB
total user data,9.08 TB
percent overhead,0.188385

histogram,file size
count,4294178,items
average,2270.466731,KB
min,0,KB
max,41546476,KB
bucket min,bucket max,count,val count
0,2,313163,168442.185547
2,4,21544,58902.672852
4,8,70535,426414.720703
8,16,869064,11268464.556641
16,32,35951,738699.086914
32,64,63403,2854132.465820
64,128,22808,2057948.398438
128,256,19302,4143604.983398
256,512,96721,37470377.759766
512,1024,138489,92461645.924805
1024,2048,2386081,4656193211.356445
2048,4096,140572,385145182.358398
4096,8192,21607,114472840.468750
8192,16384,27171,361575207.255859
16384,32768,50750,1104609252.927734
32768,65536,15023,585429827.463867
65536,131072,220,20344034.125977
131072,262144,407,75642843.265625
262144,524288,911,299486139.719727
524288,1048576,275,207690956.188477
1048576,2097152,14,23242456.078125
2097152,4194304,21,59385772.612305
4194304,8388608,65,391372418.128906
8388608,16777216,53,618008849.049805
16777216,33554432,24,533143757.219727
33554432,67108864,4,162396906.860352

histogram,capacity used
count,4294178,items
average,2797.291991,KB
min,1,KB
max,48493657,KB
bucket min,bucket max,count,val count
0,2,6318,9477.000000
2,4,27,54.000000
16,32,398847,10170598.500000
32,64,869111,43020219.500000
64,128,39379,3276376.000000
128,256,67097,10635928.000000
256,512,32567,12804323.500000
512,1024,207857,158969985.000000
1024,2048,71132,99561215.000000
2048,4096,2468145,6260484778.000000
4096,8192,35913,186855055.500000
8192,16384,16945,215027161.500000
16384,32768,59348,1373419966.000000
32768,65536,19339,835296250.500000
65536,131072,338,29126347.000000
131072,262144,370,71553617.000000
262144,524288,914,329649013.500000
524288,1048576,344,278700407.000000
1048576,2097152,16,24622712.500000
2097152,4194304,23,69426874.500000
4194304,8388608,50,310873315.000000
8388608,16777216,59,679357433.000000
16777216,33554432,33,745880545.500000
33554432,67108864,6,263348073.000000

histogram,directory size (entries)
count,6380,items
average,674.068809,ents
min,0,ents
max,22528,ents
