skipped special files,297
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,1.58 TB
total user data,3.12 TB
percent overhead,-0.968539

histogram,file size
count,244253,items
average,13694.660031,KB
min,0,KB
max,458863024,KB
bucket min,bucket max,count,val count
0,2,31,5.955078
2,4,4,10.355469
4,8,4,25.820312
8,16,1,11.570312
16,32,3,59.462891
64,128,6,637.144531
128,256,4,801.056641
256,512,4,1483.990234
1024,2048,1,1468.494141
2048,4096,8,23523.271484
4096,8192,6,40115.937500
8192,16384,11,138637.324219
16384,32768,5,127612.957031
32768,65536,6,257968.476562
65536,131072,5,498234.180664
262144,524288,2,658292.097656
524288,1048576,2,1166884.030273
2097152,4194304,1,2588092.674805
8388608,16777216,1,9156164.329102
33554432,67108864,1,58673686.132812

histogram,capacity used
count,106,items
average,443668.566038,KB
min,0,KB
max,41933294,KB
bucket min,bucket max,count,val count
0,2,31,26.500000
2,4,6,18.000000
4,8,5,22.500000
8,16,3,27.500000
16,32,3,65.000000
32,64,4,173.500000
64,128,5,413.000000
256,512,2,801.500000
512,1024,9,7312.500000
1024,2048,4,6674.000000
2048,4096,12,36725.000000
4096,8192,4,22465.000000
8192,16384,6,60067.000000
16384,32768,3,76670.500000
32768,65536,2,97429.000000
65536,131072,2,183781.000000
131072,262144,1,231192.500000
262144,524288,1,391527.500000
524288,1048576,1,863710.500000
2097152,4194304,1,3116472.000000
33554432,67108864,1,41933294.000000

histogram,directory size (entries)
count,1,items
average,221.000000,ents
min,221,ents
max,221,ents
bucket min,bucket max,count,val count
128,255,1,221

histogram,directory size
count,1,items
average,0.217773,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,1,0.217773

histogram,filename length
count,107,items
average,13.373832,chars
min,7,chars
max,21,chars
bucket min,bucket max,count,val count
0,7,3,21
8,15,75,899
16,23,29,511

histogram,mtime (files)
count,106,items
average,466.118694,days
min,454,days
max,466,days
bucket min,bucket max,count,val count
256,512,106,49408.581609

histogram,mtime (KB)
count,73333715,items
average,456.518873,days
min,454,days
max,466,days
bucket min,bucket max,count,val count
256,512,73333715,33478225028.556705

histogram,ctime (files)
count,106,items
average,314.806715,days
min,314,days
max,315,days
bucket min,bucket max,count,val count
256,512,106,33369.511817

histogram,ctime (KB)
count,73333715,items
average,314.305805,days
min,314,days
max,315,days
bucket min,bucket max,count,val count
256,512,73333715,23049212405.420815

histogram,atime (files)
count,106,items
average,121.715528,days
min,76,days
max,315,days
bucket min,bucket max,count,val count
64,128,86,6600.637743
256,512,20,6301.208241

histogram,atime (KB)
count,73333715,items
average,76.753474,days
min,76,days
max,315,days
bucket min,bucket max,count,val count
64,128,73333715,5628617402.532061

-------------------------------------------------------
stats for user 2195
histogram,file size
count,1071,items
average,295.274493,KB
min,0,KB
max,42955,KB
bucket min,bucket max,count,val count
0,2,170,155.793945
2,4,183,528.451172
4,8,84,518.627930
8,16,183,2180.979492
16,32,120,2736.812500
32,64,93,3772.946289
64,128,46,4233.333008
128,256,22,3761.072266
256,512,88,29238.957031
512,1024,30,20976.284180
1024,2048,28,40472.201172
2048,4096,7,18102.894531
4096,8192,8,44956.896484
8192,16384,5,44441.329102
16384,32768,3,57206.975586
32768,65536,1,42955.427734

histogram,capacity used
count,1071,items
average,297.341270,KB
min,0,KB
max,42978,KB
bucket min,bucket max,count,val count
0,2,51,75.500000
2,4,131,393.000000
4,8,209,950.000000
8,16,180,1943.500000
16,32,164,3493.500000
32,64,97,3818.500000
64,128,48,4323.500000
128,256,22,3997.500000
256,512,82,27428.000000
512,1024,35,23950.000000
1024,2048,28,40672.000000
2048,4096,7,18194.500000
4096,8192,8,45054.500000
8192,16384,5,43998.000000
16384,32768,3,57182.000000
32768,65536,1,42978.500000

histogram,directory size (entries)
count,536,items
average,3.328358,ents
min,0,ents
max,176,ents
bucket min,bucket max,count,val count
0,1,433,432
2,3,42,96
4,7,21,110
8,15,16,171
16,31,15,401
32,63,5,193
64,127,3,205
128,255,1,176

histogram,directory size
count,536,items
average,0.005203,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,536,2.789062

histogram,filename length
count,1607,items
average,14.399502,chars
min,1,chars
max,44,chars
bucket min,bucket max,count,val count
0,7,179,346
8,15,691,8413
16,23,690,12844
24,31,14,348
32,39,27,940
40,47,6,249

histogram,mtime (files)
count,1071,items
average,601.867804,days
min,446,days
max,1042,days
bucket min,bucket max,count,val count
256,512,1,446.090451
512,1024,1069,643111.588356
1024,2048,1,1042.739549

histogram,mtime (KB)
count,316238,items
average,600.133844,days
min,446,days
max,1042,days
bucket min,bucket max,count,val count
256,512,14,6354.610756
512,1024,316224,189778864.555492
1024,2048,0,496.930566

histogram,ctime (files)
count,1071,items
average,314.912986,days
min,314,days
max,315,days
bucket min,bucket max,count,val count
256,512,1071,337271.807627

histogram,ctime (KB)
count,316238,items
average,314.651456,days
min,314,days
max,315,days
bucket min,bucket max,count,val count
256,512,316238,99505056.172385

histogram,atime (files)
count,1071,items
average,76.896522,days
min,76,days
max,315,days
bucket min,bucket max,count,val count
64,128,1070,82041.106389
256,512,1,315.068206

histogram,atime (KB)
count,316238,items
average,76.674081,days
min,76,days
max,315,days
bucket min,bucket max,count,val count
64,128,316238,24247333.233648

-------------------------------------------------------
stats for user 2205
histogram,file size
count,241107,items
average,10697.375665,KB
min,0,KB
max,458863024,KB
bucket min,bucket max,count,val count
0,2,97362,62972.668945
2,4,29679,86871.686523
4,8,29199,166014.098633
8,16,19889,221291.668945
16,32,11935,260414.290039
32,64,6653,303192.702148
64,128,31856,3707874.132812
128,256,3329,632856.958008
256,512,3662,1350226.291016
512,1024,1251,907778.037109
1024,2048,1476,2102920.189453
2048,4096,671,1882134.560547
4096,8192,861,5033492.226562
8192,16384,594,6619032.897461
16384,32768,448,9700548.423828
32768,65536,123,5680251.118164
65536,131072,1522,153470448.290039
131072,262144,100,16952911.625000
262144,524288,98,37038527.092773
524288,1048576,256,248289845.449219
1048576,2097152,40,63970439.338867
2097152,4194304,25,78397228.800781
4194304,8388608,13,81525784.000000
8388608,16777216,30,378410500.000000
16777216,33554432,25,564072853.877930
33554432,67108864,9,459502720.000000
268435456,536870912,1,458863024.000000

histogram,capacity used
count,241107,items
average,4059.069063,KB
min,0,KB
max,144529664,KB
bucket min,bucket max,count,val count
0,2,55500,81821.000000
2,4,64740,194220.000000
4,8,42281,198404.000000
8,16,19687,198160.500000
16,32,36990,761156.500000
32,64,5182,230899.000000
64,128,3880,357434.500000
128,256,3441,682001.000000
256,512,2297,797670.500000
512,1024,1199,851042.500000
1024,2048,1708,2469272.000000
2048,4096,1099,3006099.000000
4096,8192,525,2946752.000000
8192,16384,313,3735897.000000
16384,32768,185,4241036.000000
32768,65536,1502,83524557.000000
65536,131072,120,9521289.000000
131072,262144,33,5889936.500000
262144,524288,284,94235182.500000
524288,1048576,59,41415461.500000
1048576,2097152,15,20754401.500000
2097152,4194304,19,58080484.000000
4194304,8388608,28,171681103.500000
8388608,16777216,14,165273405.000000
16777216,33554432,3,85898505.500000
33554432,67108864,2,77114109.000000
134217728,268435456,1,144529664.000000

histogram,directory size (entries)
count,54493,items
average,5.435872,ents
min,0,ents
max,27285,ents
bucket min,bucket max,count,val count
0,1,35232,31512
2,3,7990,18646
4,7,5874,29388
8,15,2575,28212
16,31,1687,35846
32,63,662,28678
64,127,303,28695
128,255,110,19038
256,511,25,8637
512,1023,22,15942
1024,2047,9,10556
4096,8191,3,13782
16384,32767,1,27285

histogram,directory size
count,54493,items
average,0.007262,KB
min,0,KB
max,26,KB
bucket min,bucket max,count,val count
0,2,54489,355.593750
4,8,3,13.464844
16,32,1,26.647461

histogram,filename length
count,295895,items
average,16.969276,chars
min,1,chars
max,83,chars
bucket min,bucket max,count,val count
0,7,32199,142534
8,15,138021,1539738
16,23,61221,1172690
24,31,20687,556375
32,39,40146,1433305
40,47,2402,100961
48,55,232,11500
56,63,419,25839
64,71,406,26465
72,79,159,11473
80,87,3,244

histogram,mtime (files)
count,241107,items
average,979.250974,days
min,0,days
max,4391,days
bucket min,bucket max,count,val count
0,2,143,117.053079
2,4,122,380.252512
4,8,172,1004.985822
8,16,251,2971.175370
16,32,281,6671.523021
32,64,396,18879.097431
64,128,1233,112044.823067
128,256,2151,368881.110880
256,512,32966,14362890.172975
512,1024,69041,45932672.637333
1024,2048,130474,165213654.663907
2048,4096,3869,10049962.186667
4096,8192,8,34134.806968

histogram,mtime (KB)
count,2579212154,items
average,268.345094,days
min,0,days
max,4391,days
bucket min,bucket max,count,val count
0,2,141071605,113791802.847788
2,4,126519915,441784898.597754
4,8,254743166,1478140833.976864
8,16,21679300,260346219.751950
16,32,135996805,2920858002.553542
32,64,497803880,18753778870.308792
64,128,77006985,7066599473.628893
128,256,287435348,60450062387.173592
256,512,475068201,165204552466.421112
512,1024,551551118,422394214659.848755
1024,2048,10108004,12386242389.521048
2048,4096,227767,648320241.389305
4096,8192,55,236213.784434

histogram,ctime (files)
count,241107,items
average,298.472073,days
min,0,days
max,315,days
bucket min,bucket max,count,val count
0,2,780,199.965324
2,4,122,380.110463
4,8,172,1004.704213
8,16,2332,28388.746840
16,32,374,9280.555903
32,64,5818,323507.373727
64,128,2051,203064.225856
128,256,5940,1013601.220648
256,512,223518,70384279.311921

histogram,ctime (KB)
count,2579212154,items
average,156.234991,days
min,0,days
max,315,days
bucket min,bucket max,count,val count
0,2,141165612,113690612.836633
2,4,126519915,441672398.910826
4,8,254743166,1477947980.598235
8,16,31288071,392615141.002612
16,32,128679994,2795120992.666703
32,64,500704434,18900100066.314613
64,128,77098459,7074968540.095712
128,256,303997188,63394044131.234062
256,512,1015015312,308373027016.097290

histogram,atime (files)
count,241107,items
average,84.641740,days
min,0,days
max,1476,days
bucket min,bucket max,count,val count
0,2,105,96.182812
2,4,111,335.480220
4,8,792,4778.136192
8,16,1175,14105.122859
16,32,380,9274.921609
32,64,1206,64340.444699
64,128,229542,17649438.596787
128,256,3652,589062.135914
256,512,3159,1040217.262650
1024,2048,985,1036067.762836

histogram,atime (KB)
count,2579212154,items
average,51.686173,days
min,0,days
max,1476,days
bucket min,bucket max,count,val count
0,2,107793622,90427686.990176
2,4,148922931,429154869.382516
4,8,232679238,1346277715.558461
8,16,144841718,1901332756.422210
16,32,52135964,1177171769.324662
32,64,498820941,19323675308.095005
64,128,1392365441,108629335287.925034
128,256,1207599,194847307.780182
256,512,341545,110165816.379511
1024,2048,103151,107217392.213010

-------------------------------------------------------
stats for user 2655
histogram,file size
count,3,items
average,5120000.000000,KB
min,5120000,KB
max,5120000,KB
bucket min,bucket max,count,val count
4194304,8388608,3,15360000.000000

histogram,capacity used
count,3,items
average,0.500000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,3,1.500000

histogram,directory size (entries)
count,1,items
average,3.000000,ents
min,3,ents
max,3,ents
bucket min,bucket max,count,val count
2,3,1,3

histogram,directory size
count,1,items
average,0.004883,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,1,0.004883

histogram,filename length
count,4,items
average,13.250000,chars
min,5,chars
max,16,chars
bucket min,bucket max,count,val count
0,7,1,5
16,23,3,48

histogram,mtime (files)
count,3,items
average,619.886130,days
min,619,days
max,619,days
bucket min,bucket max,count,val count
512,1024,3,1859.658391

histogram,mtime (KB)
count,15360000,items
average,619.886130,days
min,619,days
max,619,days
bucket min,bucket max,count,val count
512,1024,15360000,9521450962.962963

histogram,ctime (files)
count,3,items
average,314.609537,days
min,314,days
max,314,days
bucket min,bucket max,count,val count
256,512,3,943.828611

histogram,ctime (KB)
count,15360000,items
average,314.609537,days
min,314,days
max,314,days
bucket min,bucket max,count,val count
256,512,15360000,4832402488.888889

histogram,atime (files)
count,3,items
average,83.039877,days
min,83,days
max,83,days
bucket min,bucket max,count,val count
64,128,3,249.119630

histogram,atime (KB)
count,15360000,items
average,83.039877,days
min,83,days
max,83,days
bucket min,bucket max,count,val count
64,128,15360000,1275492503.703704

-------------------------------------------------------
stats for user 3156
histogram,file size
count,15,items
average,494894.340495,KB
min,3,KB
max,2960972,KB
bucket min,bucket max,count,val count
2,4,2,7.892578
1024,2048,4,7484.429688
2048,4096,5,12664.000000
524288,1048576,2,1481314.785156
2097152,4194304,2,5921944.000000

histogram,capacity used
count,15,items
average,390460.500000,KB
min,3,KB
max,2183774,KB
bucket min,bucket max,count,val count
2,4,2,6.000000
512,1024,9,7050.500000
524288,1048576,2,1482308.000000
2097152,4194304,2,4367543.000000

histogram,directory size (entries)
count,2,items
average,3.500000,ents
min,1,ents
max,6,ents
bucket min,bucket max,count,val count
0,1,1,1
4,7,1,6

histogram,directory size
count,2,items
average,0.005371,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,2,0.010742

histogram,filename length
count,17,items
average,22.882353,chars
min,10,chars
max,37,chars
bucket min,bucket max,count,val count
8,15,6,73
16,23,2,42
24,31,5,133
32,39,4,141

histogram,mtime (files)
count,15,items
average,241.304758,days
min,214,days
max,336,days
bucket min,bucket max,count,val count
128,256,13,2947.141053
256,512,2,672.430313

histogram,mtime (KB)
count,7423415,items
average,311.569762,days
min,214,days
max,336,days
bucket min,bucket max,count,val count
128,256,1501471,321864348.200825
256,512,5921944,1991047327.263750

histogram,ctime (files)
count,15,items
average,236.020681,days
min,214,days
max,314,days
bucket min,bucket max,count,val count
128,256,13,2911.313125
256,512,2,628.997083

histogram,ctime (KB)
count,7423415,items
average,294.232605,days
min,214,days
max,314,days
bucket min,bucket max,count,val count
128,256,1501471,321768010.256143
256,512,5921944,1862442751.831666

histogram,atime (files)
count,15,items
average,73.281821,days
min,27,days
max,83,days
bucket min,bucket max,count,val count
16,32,2,55.926620
64,128,13,1043.300694

histogram,atime (KB)
count,7423415,items
average,79.461026,days
min,27,days
max,83,days
bucket min,bucket max,count,val count
16,32,5048,141158.789815
64,128,7418367,589731024.139377

-------------------------------------------------------
stats for user 3387
histogram,file size
count,879,items
average,570.568181,KB
min,0,KB
max,399144,KB
bucket min,bucket max,count,val count
0,2,614,306.607422
2,4,121,354.650391
4,8,61,339.894531
8,16,33,376.671875
16,32,24,530.592773
32,64,8,345.929688
64,128,4,300.197266
128,256,2,327.550781
256,512,4,1192.053711
512,1024,3,2135.930664
2048,4096,2,6621.922852
8192,16384,1,9597.428711
65536,131072,1,79956.000000
262144,524288,1,399144.000000

histogram,capacity used
count,879,items
average,488.045506,KB
min,0,KB
max,392479,KB
bucket min,bucket max,count,val count
0,2,488,729.000000
2,4,246,738.000000
4,8,94,420.000000
8,16,30,282.500000
16,32,7,149.000000
32,64,2,80.000000
64,128,4,324.500000
128,256,1,242.000000
256,512,3,928.500000
512,1024,2,1846.500000
16384,32768,1,30772.500000
262144,524288,1,392479.500000

histogram,directory size (entries)
count,43,items
average,21.348837,ents
min,0,ents
max,547,ents
bucket min,bucket max,count,val count
0,1,5,3
2,3,11,26
4,7,10,45
8,15,7,76
16,31,6,111
32,63,3,110
512,1023,1,547

histogram,directory size
count,43,items
average,0.022802,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,43,0.980469

histogram,filename length
count,922,items
average,14.198482,chars
min,3,chars
max,37,chars
bucket min,bucket max,count,val count
0,7,76,453
8,15,521,6293
16,23,291,5451
24,31,33,857
32,39,1,37

histogram,mtime (files)
count,879,items
average,1724.215657,days
min,481,days
max,1784,days
bucket min,bucket max,count,val count
256,512,1,481.030440
512,1024,2,1046.190278
1024,2048,876,1514058.341655

histogram,mtime (KB)
count,501529,items
average,719.395203,days
min,481,days
max,1784,days
bucket min,bucket max,count,val count
256,512,399144,192000413.869444
512,1024,517,270877.859237
1024,2048,101867,168526574.629842

histogram,ctime (files)
count,879,items
average,314.860133,days
min,314,days
max,314,days
bucket min,bucket max,count,val count
256,512,879,276762.056586

histogram,ctime (KB)
count,501529,items
average,314.023564,days
min,314,days
max,314,days
bucket min,bucket max,count,val count
256,512,501529,157492059.043096

histogram,atime (files)
count,879,items
average,77.436509,days
min,76,days
max,314,days
bucket min,bucket max,count,val count
64,128,876,67122.097269
256,512,3,944.593796

histogram,atime (KB)
count,501529,items
average,76.621359,days
min,76,days
max,314,days
bucket min,bucket max,count,val count
64,128,501529,38427866.507791

-------------------------------------------------------
stats for user 3998
histogram,file size
count,1,items
average,6.003906,KB
min,6,KB
max,6,KB
bucket min,bucket max,count,val count
4,8,1,6.003906

histogram,capacity used
count,1,items
average,3.000000,KB
min,3,KB
max,3,KB
bucket min,bucket max,count,val count
2,4,1,3.000000

histogram,directory size (entries)
count,0,items
average,0.000000,ents
min,0,ents
max,0,ents
bucket min,bucket max,count,val count

histogram,directory size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,filename length
count,1,items
average,9.000000,chars
min,9,chars
max,9,chars
bucket min,bucket max,count,val count
8,15,1,9

histogram,mtime (files)
count,1,items
average,138.900197,days
min,138,days
max,138,days
bucket min,bucket max,count,val count
128,256,1,138.900197

histogram,mtime (KB)
count,6,items
average,138.900197,days
min,138,days
max,138,days
bucket min,bucket max,count,val count
128,256,6,833.943759

histogram,ctime (files)
count,1,items
average,138.900197,days
min,138,days
max,138,days
bucket min,bucket max,count,val count
128,256,1,138.900197

histogram,ctime (KB)
count,6,items
average,138.900197,days
min,138,days
max,138,days
bucket min,bucket max,count,val count
128,256,6,833.943759

histogram,atime (files)
count,1,items
average,83.843356,days
min,83,days
max,83,days
bucket min,bucket max,count,val count
64,128,1,83.843356

histogram,atime (KB)
count,6,items
average,83.843356,days
min,83,days
max,83,days
