skipped special files,243
skipped duplicate hardlinks,1
skipped snapshot dirs,1
total capacity used,8.61 TB
total user data,7.35 TB
percent overhead,0.145367

histogram,file size
count,138221,items
average,57134.855725,KB
min,0,KB
max,66230157,KB
bucket min,bucket max,count,val count
0,2,39779,36340.236328
2,4,10897,24706.675781
4,8,1437,8288.138672
8,16,982,11644.369141
16,32,2313,49918.080078
32,64,1565,71718.773438
64,128,3034,299135.616211
128,256,1282,229196.285156
256,512,1179,463939.170898
512,1024,2345,1924951.045898
1024,2048,6474,10066169.597656
2048,4096,10333,30237211.037109
4096,8192,15448,98868066.170898
8192,16384,29121,343497179.658203
16384,32768,2690,53550507.331055
32768,65536,901,38697902.271484
65536,131072,922,94807767.213867
131072,262144,2028,388093498.812500
262144,524288,1211,447289632.672852
524288,1048576,3685,2703100968.543945
1048576,2097152,169,274195567.270508
2097152,4194304,181,591453109.615234
4194304,8388608,166,948620604.159180
8388608,16777216,43,491500125.646484
16777216,33554432,17,421591500.974609
33554432,67108864,19,958547243.729492

histogram,capacity used
count,138221,items
average,66852.533280,KB
min,1,KB
max,77311801,KB
bucket min,bucket max,count,val count
0,2,1084,1626.000000
2,4,15,30.000000
16,32,50743,1293946.500000
32,64,1222,56288.500000
64,128,2665,230502.500000
128,256,2001,368425.500000
256,512,3504,1310090.000000
512,1024,1982,1480395.000000
1024,2048,5082,7352016.500000
2048,4096,10101,29906487.500000
4096,8192,13070,81886957.500000
8192,16384,29702,367033210.500000
16384,32768,7603,147225348.000000
32768,65536,843,37351971.500000
65536,131072,716,70330937.000000
131072,262144,2003,396954817.000000
262144,524288,1390,511011309.500000
524288,1048576,3659,3018082241.000000
1048576,2097152,385,526539274.500000
2097152,4194304,135,418359285.500000
4194304,8388608,215,1238858681.500000
8388608,16777216,56,612167885.500000
16777216,33554432,20,435830094.000000
33554432,67108864,19,913095428.500000
67108864,134217728,6,423696753.000000

histogram,directory size (entries)
count,2651,items
average,53.231233,ents
min,0,ents
max,11736,ents
bucket min,bucket max,count,val count
0,1,339,324
2,3,282,718
4,7,158,824
8,15,1051,11461
16,31,432,9762
32,63,248,9842
64,127,26,2312
128,255,25,4375
256,511,57,25438
512,1023,19,14134
1024,2047,1,1126
2048,4095,10,34189
4096,8191,2,14875
8192,16383,1,11736

histogram,directory size
count,2651,items
average,2.638345,KB
min,0,KB
max,696,KB
bucket min,bucket max,count,val count
0,2,2369,1157.034180
2,4,166,401.101562
4,8,20,106.847656
8,16,18,207.917969
16,32,60,1477.115234
32,64,5,200.759766
128,256,10,2001.187500
256,512,2,746.037109
512,1024,1,696.251953

histogram,filename length
count,141117,items
average,32.753417,chars
min,1,chars
max,89,chars
bucket min,bucket max,count,val count
0,7,2019,10949
8,15,13206,154449
16,23,29119,594615
24,31,11732,341786
32,39,36848,1293178
40,47,40101,1788507
48,55,4551,230952
56,63,3334,193309
64,71,135,8923
72,79,60,4389
80,87,8,651
88,95,4,356

histogram,mtime (files)
count,138221,items
average,366.047559,days
min,9,days
max,2331,days
bucket min,bucket max,count,val count
8,16,2,19.253796
32,64,1836,114377.948484
64,128,29740,2705685.118704
128,256,23360,3405672.218611
256,512,54994,26488285.833658
512,1024,27805,17176768.713021
1024,2048,479,693589.539653
2048,4096,5,11061.075579

histogram,mtime (KB)
count,7897236893,items
average,162.269065,days
min,9,days
max,2331,days
bucket min,bucket max,count,val count
8,16,0,4.531411
32,64,476951778,29683284119.990849
64,128,3436575536,340488633820.124695
128,256,2740762239,412189431308.465576
256,512,1060362897,386292072157.819336
512,1024,182583396,112822287807.663254
1024,2048,1013,1474083.799090
2048,4096,29,63850.014537

histogram,ctime (files)
count,138221,items
average,211.378166,days
min,9,days
max,278,days
bucket min,bucket max,count,val count
8,16,2,19.253796
32,64,2162,134820.613634
64,128,30161,2763667.923935
128,256,25164,3803288.103345
256,512,80732,22515105.546852

histogram,ctime (KB)
count,7897236893,items
average,133.145410,days
min,9,days
max,278,days
bucket min,bucket max,count,val count
8,16,0,4.531411
32,64,476952489,29683328477.383747
64,128,3682049529,368448691695.154297
128,256,3021087366,453339786973.090332
256,512,717147506,200009036932.765106

histogram,atime (files)
count,138221,items
average,366.047559,days
min,9,days
max,2331,days
bucket min,bucket max,count,val count
8,16,2,19.253796
32,64,1836,114377.948484
64,128,29740,2705685.118704
128,256,23360,3405672.218611
256,512,54994,26488285.833658
512,1024,27805,17176768.713032
1024,2048,479,693589.539653
2048,4096,5,11061.075579

histogram,atime (KB)
count,7897236893,items
average,162.269065,days
min,9,days
max,2331,days
bucket min,bucket max,count,val count
8,16,0,4.531411
32,64,476951778,29683284119.990849
64,128,3436575536,340488633820.124695
128,256,2740762239,412189431308.465576
256,512,1060362897,386292072157.819336
512,1024,182583396,112822287807.759445
1024,2048,1013,1474083.799090
2048,4096,29,63850.014537

-------------------------------------------------------
stats for user 0
histogram,file size
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,capacity used
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count

histogram,directory size (entries)
count,1,items
average,45.000000,ents
min,45,ents
max,45,ents
bucket min,bucket max,count,val count
32,63,1,45

histogram,directory size
