skipped special files,8
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,6.11 TB
total user data,6.01 TB
percent overhead,0.017236

histogram,file size
count,898586,items
average,7175.725595,KB
min,0,KB
max,184698,KB
bucket min,bucket max,count,val count
0,2,154,85.250000
2,4,9,21.191406
4,8,8,49.994141
8,16,5,68.889648
16,32,3,67.601562
512,1024,2,1464.931641
2048,4096,3,7091.969727
4096,8192,898264,6446068234.171875
8192,16384,127,1042731.329102
32768,65536,8,397582.803711
65536,131072,1,123367.724609
131072,262144,2,365793.851562

histogram,capacity used
count,898586,items
average,7301.558801,KB
min,0,KB
max,184832,KB
bucket min,bucket max,count,val count
0,2,91,132.500000
2,4,63,189.000000
4,8,12,55.500000
8,16,6,52.000000
16,32,7,140.000000
512,1024,2,1546.000000
2048,4096,3,7311.000000
4096,8192,898264,6559121424.500000
8192,16384,127,1059707.500000
32768,65536,8,398402.000000
65536,131072,1,123477.000000
131072,262144,2,366079.500000

histogram,directory size (entries)
count,2330,items
average,386.662232,ents
min,0,ents
max,400,ents
bucket min,bucket max,count,val count
0,1,29,8
2,3,1,3
4,7,1,4
8,15,5,46
16,31,15,331
32,63,8,408
64,127,24,1859
128,255,2,264
256,511,2245,898000

histogram,directory size
count,2330,items
average,0.379553,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,2330,884.358398

histogram,filename length
count,900924,items
average,11.904040,chars
min,4,chars
max,49,chars
bucket min,bucket max,count,val count
0,7,2319,11278
8,15,898376,10708713
16,23,183,3161
24,31,30,857
32,39,9,313
40,47,4,166
48,55,3,147

histogram,mtime (files)
count,898586,items
average,12.305733,days
min,0,days
max,194,days
bucket min,bucket max,count,val count
0,2,79074,102149.608565
2,4,115607,346314.633090
4,8,54072,241189.139398
8,16,313643,3954071.922164
16,32,336094,6399312.963495
64,128,21,2140.038171
128,256,75,12581.234468

histogram,mtime (KB)
count,6448006559,items
average,12.290349,days
min,0,days
max,194,days
bucket min,bucket max,count,val count
0,2,567568189,733179928.139807
2,4,829792395,2485765718.200459
4,8,387834312,1729708601.785350
8,16,2250983444,28377876109.573986
16,32,2411828125,45921706941.407486
64,128,45,4509.714849
128,256,46,8003.884244

histogram,ctime (files)
count,898586,items
average,11.858542,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,108541,97294.546632
2,4,96097,289697.313368
4,8,44145,197003.625637
8,16,347412,4313556.213067
16,32,302391,5758368.515116

histogram,ctime (KB)
count,6448006559,items
average,11.858037,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,779027583,698324174.383008
2,4,689785853,2079457300.424083
4,8,316381488,1411723019.690552
8,16,2493135232,30955029532.979660
16,32,2169676401,41316167061.409637

histogram,atime (files)
count,898586,items
average,8.276070,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,146485,117134.714086
2,4,86056,267317.083322
4,8,150324,1127322.886250
8,16,352388,2883391.350949
16,32,163333,3041595.034780

histogram,atime (KB)
count,6448006559,items
average,8.275292,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,1051477720,840571121.352694
2,4,617550125,1918305503.485460
4,8,1078358627,8087938046.083170
8,16,2528829382,20691783319.300743
16,32,1171790703,21820540174.948597

-------------------------------------------------------
stats for user 213
histogram,file size
count,898586,items
average,7175.725595,KB
min,0,KB
max,184698,KB
bucket min,bucket max,count,val count
0,2,154,85.250000
2,4,9,21.191406
4,8,8,49.994141
8,16,5,68.889648
16,32,3,67.601562
512,1024,2,1464.931641
2048,4096,3,7091.969727
4096,8192,898264,6446068234.171875
8192,16384,127,1042731.329102
32768,65536,8,397582.803711
65536,131072,1,123367.724609
131072,262144,2,365793.851562

histogram,capacity used
count,898586,items
average,7301.558801,KB
min,0,KB
max,184832,KB
bucket min,bucket max,count,val count
0,2,91,132.500000
2,4,63,189.000000
4,8,12,55.500000
8,16,6,52.000000
16,32,7,140.000000
512,1024,2,1546.000000
2048,4096,3,7311.000000
4096,8192,898264,6559121424.500000
8192,16384,127,1059707.500000
32768,65536,8,398402.000000
65536,131072,1,123477.000000
131072,262144,2,366079.500000

histogram,directory size (entries)
count,2330,items
average,386.662232,ents
min,0,ents
max,400,ents
bucket min,bucket max,count,val count
0,1,29,8
2,3,1,3
4,7,1,4
8,15,5,46
16,31,15,331
32,63,8,408
64,127,24,1859
128,255,2,264
256,511,2245,898000

histogram,directory size
count,2330,items
average,0.379553,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,val count
0,2,2330,884.358398

histogram,filename length
count,900924,items
average,11.904040,chars
min,4,chars
max,49,chars
bucket min,bucket max,count,val count
0,7,2319,11278
8,15,898376,10708713
16,23,183,3161
24,31,30,857
32,39,9,313
40,47,4,166
48,55,3,147

histogram,mtime (files)
count,898586,items
average,12.305733,days
min,0,days
max,194,days
bucket min,bucket max,count,val count
0,2,79074,102149.608565
2,4,115607,346314.633090
4,8,54072,241189.139398
8,16,313643,3954071.922164
16,32,336094,6399312.963495
64,128,21,2140.038171
128,256,75,12581.234468

histogram,mtime (KB)
count,6448006559,items
average,12.290349,days
min,0,days
max,194,days
bucket min,bucket max,count,val count
0,2,567568189,733179928.139807
2,4,829792395,2485765718.200459
4,8,387834312,1729708601.785350
8,16,2250983444,28377876109.573986
16,32,2411828125,45921706941.407486
64,128,45,4509.714849
128,256,46,8003.884244

histogram,ctime (files)
count,898586,items
average,11.858542,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,108541,97294.546632
2,4,96097,289697.313368
4,8,44145,197003.625637
8,16,347412,4313556.213067
16,32,302391,5758368.515116

histogram,ctime (KB)
count,6448006559,items
average,11.858037,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,779027583,698324174.383008
2,4,689785853,2079457300.424083
4,8,316381488,1411723019.690552
8,16,2493135232,30955029532.979660
16,32,2169676401,41316167061.409637

histogram,atime (files)
count,898586,items
average,8.276070,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,146485,117134.714086
2,4,86056,267317.083322
4,8,150324,1127322.886250
8,16,352388,2883391.350949
16,32,163333,3041595.034780

histogram,atime (KB)
count,6448006559,items
average,8.275292,days
min,0,days
max,21,days
bucket min,bucket max,count,val count
0,2,1051477720,840571121.352694
2,4,617550125,1918305503.485460
4,8,1078358627,8087938046.083170
8,16,2528829382,20691783319.300743
16,32,1171790703,21820540174.948597

