skipped special files,3905
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,2.72 TB
total user data,2.61 TB
percent overhead,0.042837

histogram,file size
count,35880828,items
average,77.934377,KB
min,0,KB
max,510296570,KB
bucket min,bucket max,count,val count
0,2,29658263,7161168.210938
2,4,626654,1798548.049805
4,8,512407,2864303.897461
8,16,969402,9762549.677734
16,32,2558730,59448308.237305
32,64,634561,28135855.283203
64,128,458583,38672355.458008
128,256,163582,29447409.349609
256,512,117591,43215653.618164
512,1024,55190,38494664.883789
1024,2048,33504,48478588.954102
2048,4096,26800,80971519.590820
4096,8192,25592,148911673.358398
8192,16384,16198,192035404.804688
16384,32768,16826,383568680.963867
32768,65536,3051,138355266.564453
65536,131072,2120,184134366.597656
131072,262144,895,168319279.992188
262144,524288,570,200739435.420898
524288,1048576,193,128455977.838867
1048576,2097152,59,83747454.878906
2097152,4194304,40,124290298.229492
4194304,8388608,10,62646447.486328
8388608,16777216,4,43457796.626953
16777216,33554432,2,38940410.263672
268435456,536870912,1,510296570.856445

histogram,capacity used
count,35880828,items
average,81.424330,KB
min,0,KB
max,511299124,KB
bucket min,bucket max,count,val count
0,2,998535,0.000000
4,8,29286953,117147812.000000
8,16,1265828,11917208.000000
16,32,2474585,58240020.000000
32,64,820136,34009092.000000
64,128,550541,46086244.000000
128,256,179688,31768996.000000
256,512,121267,44295636.000000
512,1024,56950,39485460.000000
1024,2048,33855,48904072.000000
2048,4096,26400,79328348.000000
4096,8192,26074,151076648.000000
8192,16384,16189,191917544.000000
16384,32768,16875,385121256.000000
32768,65536,3055,138607756.000000
65536,131072,2123,184573272.000000
131072,262144,910,171281000.000000
262144,524288,554,195854328.000000
524288,1048576,195,129729956.000000
1048576,2097152,57,79655884.000000
2097152,4194304,40,121740456.000000
4194304,8388608,11,66972132.000000
8388608,16777216,4,43543224.000000
16777216,33554432,2,39016928.000000
268435456,536870912,1,511299124.000000

histogram,directory size (entries)
count,83321,items
average,431.680525,ents
min,0,ents
max,627183,ents
bucket min,bucket max,count,val count
0,1,10119,4237
2,3,10929,29316
4,7,6926,35862
8,15,7594,82430
16,31,4344,92462
32,63,28921,1452429
64,127,3566,335647
128,255,5868,1129587
256,511,2401,830396
512,1023,660,501535
1024,2047,601,789276
2048,4095,205,584677
4096,8191,112,671978
8192,16383,243,3078319
16384,32767,684,14409524
32768,65535,100,4521744
65536,131071,21,1758014
131072,262143,22,3675417
262144,524287,4,1358020
524288,1048575,1,627183

histogram,directory size
count,83321,items
average,20.117185,KB
min,8,KB
max,19600,KB
bucket min,bucket max,count,val count
8,16,78153,625224.000000
16,32,2869,48752.000000
32,64,854,34112.000000
64,128,242,20544.000000
128,256,122,22000.000000
256,512,224,85912.000000
512,1024,708,464928.000000
1024,2048,100,140680.000000
2048,4096,22,57064.000000
4096,8192,22,114920.000000
8192,16384,4,42448.000000
16384,32768,1,19600.000000

histogram,filename length
count,35968054,items
average,42.096458,chars
min,1,chars
max,203,chars
bucket min,bucket max,count,val count
0,7,198968,1054031
8,15,4739421,52469082
16,23,2122944,40035015
24,31,959655,28272661
32,39,8115349,292824053
40,47,9494872,404974915
48,55,4653471,241337376
56,63,962642,56901600
64,71,754245,50823071
72,79,1206221,91480156
80,87,1238357,103151779
88,95,733914,66929529
96,103,418145,41371298
104,111,184876,19786523
112,119,87258,10048870
120,127,54056,6638832
127,-1,43660,6028876.000000

histogram,mtime (files)
count,35880828,items
average,325.881317,days
min,0,days
max,6335,days
bucket min,bucket max,count,val count
0,2,681964,965771.582199
2,4,563028,1470599.471181
4,8,967666,5522116.974919
8,16,40977,524557.455324
16,32,93016,1924586.485637
32,64,1817372,87838639.715690
64,128,4766040,406481532.938362
128,256,4742375,718094206.218956
256,512,16430679,5575082057.836579
512,1024,5442669,4414901180.589597
1024,2048,300436,394944202.391984
2048,4096,32193,74562601.731376
4096,8192,2413,10579438.992813

histogram,mtime (KB)
count,2796349989,items
average,430.456945,days
min,0,days
max,6335,days
bucket min,bucket max,count,val count
0,2,10171287,4010524.307526
2,4,31494888,113762410.959764
4,8,96068171,551354094.908350
8,16,61385275,715102360.601853
16,32,145041366,3490293335.015687
32,64,137850864,6368379115.434602
64,128,94792269,8378544504.683204
128,256,517688429,91910517242.055191
256,512,691445249,228640223897.747528
512,1024,845906348,613340658426.324219
1024,2048,158666086,236741535238.289215
2048,4096,5791081,13243478750.824917
4096,8192,48670,210414298.791127

histogram,ctime (files)
count,35880828,items
average,200.090577,days
min,0,days
max,273,days
bucket min,bucket max,count,val count
0,2,702904,966402.942616
2,4,605828,1624237.763333
4,8,951478,5444375.968553
8,16,53073,631044.305336
16,32,42645,903445.862060
32,64,1928051,92965373.719501
64,128,4825648,413259501.020484
128,256,4725530,717250178.575147
256,512,22045671,5946371020.537944

histogram,ctime (KB)
count,2796349989,items
average,195.467838,days
min,0,days
max,273,days
bucket min,bucket max,count,val count
0,2,10179480,3060835.076935
2,4,125677651,437983583.771417
4,8,86182131,501123811.853761
8,16,60500357,669864984.147097
16,32,100024050,2295848867.570751
32,64,169120877,7849484432.318543
64,128,128173883,11326351350.897356
128,256,537109257,97443944865.311874
256,512,1579382298,426068823385.828125

histogram,atime (files)
count,35880828,items
average,292.976023,days
min,0,days
max,2860,days
bucket min,bucket max,count,val count
0,2,163516,204793.239421
2,4,226154,664925.436852
4,8,1915399,10932071.152766
8,16,58925,718409.334757
16,32,56109,1244906.586319
32,64,1948573,93625816.075126
64,128,4846256,558431767.838259
128,256,4783475,755235928.682927
256,512,16295036,5421171536.791910
512,1024,5587321,3669891807.084966
1024,2048,46,56499.745590
2048,4096,18,43824.720694

histogram,atime (KB)
count,2796349989,items
average,237.227419,days
min,0,days
max,2860,days
bucket min,bucket max,count,val count
0,2,37119897,17232188.599054
2,4,135657423,470192239.660747
4,8,116733182,709241371.934735
8,16,143613219,1647452393.763007
16,32,114423561,2677635568.497396
32,64,169967113,8029381347.008213
64,128,117866164,11065178886.383923
128,256,1000375356,193200939487.098633
256,512,544595463,175969679901.422913
512,1024,415947736,269491027885.123169
1024,2048,28799,29816295.797787
2048,4096,22070,63111908.437441

-------------------------------------------------------
stats for user 0
histogram,file size
count,1,items
average,18383488.000000,KB
min,18383488,KB
max,18383488,KB
bucket min,bucket max,count,val count
16777216,33554432,1,18383488.000000

histogram,capacity used
count,1,items
average,18419612.000000,KB
min,18419612,KB
max,18419612,KB
bucket min,bucket max,count,val count
16777216,33554432,1,18419612.000000

histogram,directory size (entries)
count,2,items
average,6.000000,ents
min,3,ents
max,9,ents
bucket min,bucket max,count,val count
2,3,1,3
8,15,1,9

histogram,directory size
count,2,items
average,8.000000,KB
min,8,KB
max,8,KB
bucket min,bucket max,count,val count
8,16,2,16.000000
