#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,537.50 GB
total user data,458.07 GB
percent overhead,0.147770

histogram,file size
count,47784,items
average,10051.885199,KB
min,0,KB
max,1663047,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2497,0.052256,0.052256,1325.207031,0.000003,0.000003
2,4,717,0.015005,0.067261,1996.625000,0.000004,0.000007
4,8,831,0.017391,0.084652,4743.348633,0.000010,0.000017
8,16,29243,0.611983,0.696635,379605.902344,0.000790,0.000807
16,32,3046,0.063745,0.760380,58513.505859,0.000122,0.000929
32,64,35,0.000732,0.761113,1712.907227,0.000004,0.000932
64,128,43,0.000900,0.762012,3666.051758,0.000008,0.000940
128,256,50,0.001046,0.763059,9181.616211,0.000019,0.000959
256,512,13,0.000272,0.763331,5068.072266,0.000011,0.000970
512,1024,37,0.000774,0.764105,27573.597656,0.000057,0.001027
1024,2048,1492,0.031224,0.795329,2501550.926758,0.005208,0.006235
2048,4096,1712,0.035828,0.831157,5387644.977539,0.011217,0.017452
4096,8192,819,0.017140,0.848297,4814435.416992,0.010023,0.027476
8192,16384,3394,0.071028,0.919324,46239031.375977,0.096267,0.123743
16384,32768,604,0.012640,0.931965,10481364.843750,0.021822,0.145564
32768,65536,18,0.000377,0.932341,822378.641602,0.001712,0.147277
65536,131072,2769,0.057948,0.990290,292276747.412109,0.608505,0.755782
131072,262144,380,0.007952,0.998242,52337996.340820,0.108965,0.864747
262144,524288,25,0.000523,0.998765,10614405.697266,0.022099,0.886845
524288,1048576,43,0.000900,0.999665,33364842.556641,0.069464,0.956309
1048576,2097152,16,0.000335,1.000000,20985497.330078,0.043691,1.000000

histogram,capacity used
count,47784,items
average,11794.637117,KB
min,1,KB
max,1941425,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,149,0.003118,0.003118,223.500000,0.000000,0.000000
16,32,3896,0.081534,0.084652,99348.000000,0.000176,0.000177
32,64,29243,0.611983,0.696635,1447528.500000,0.002568,0.002745
64,128,3052,0.063871,0.760506,227154.000000,0.000403,0.003148
128,256,47,0.000984,0.761489,9142.500000,0.000016,0.003164
256,512,73,0.001528,0.763017,28789.500000,0.000051,0.003215
512,1024,39,0.000816,0.763833,31554.500000,0.000056,0.003271
1024,2048,554,0.011594,0.775427,987367.000000,0.001752,0.005023
2048,4096,1999,0.041834,0.817261,5868014.500000,0.010412,0.015435
4096,8192,1434,0.030010,0.847271,8212743.000000,0.014572,0.030007
8192,16384,1741,0.036435,0.883706,24635611.500000,0.043712,0.073719
16384,32768,2304,0.048217,0.931923,42470672.000000,0.075357,0.149075
32768,65536,18,0.000377,0.932300,894563.000000,0.001587,0.150663
65536,131072,1629,0.034091,0.966390,179985507.500000,0.319353,0.470015
131072,262144,1521,0.031831,0.998221,222566465.500000,0.394905,0.864920
262144,524288,21,0.000439,0.998661,9931079.500000,0.017621,0.882541
524288,1048576,45,0.000942,0.999602,38394763.500000,0.068125,0.950666
1048576,2097152,19,0.000398,1.000000,27804412.500000,0.049334,1.000000

histogram,positive overhead
count,47816,items
average,1741.751610,KB
min,1,KB
max,278377,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2515,0.052597,0.052597,59055.397461,0.000709,0.000709
2,4,718,0.015016,0.067613,16309.234375,0.000196,0.000905
4,8,831,0.017379,0.084992,16447.151367,0.000197,0.001102
8,16,29243,0.611574,0.696566,1067922.597656,0.012823,0.013925
16,32,3048,0.063744,0.760310,168237.304688,0.002020,0.015945
32,64,36,0.000753,0.761063,4310.913086,0.000052,0.015997
64,128,44,0.000920,0.761983,8603.981445,0.000103,0.016100
128,256,59,0.001234,0.763217,19518.592773,0.000234,0.016335
256,512,13,0.000272,0.763489,3391.427734,0.000041,0.016375
512,1024,37,0.000774,0.764263,9689.902344,0.000116,0.016492
1024,2048,1492,0.031203,0.795466,677903.073242,0.008140,0.024631
2048,4096,1712,0.035804,0.831270,1162955.022461,0.013964,0.038595
4096,8192,819,0.017128,0.848398,926089.083008,0.011120,0.049715
8192,16384,3394,0.070980,0.919378,8206667.624023,0.098539,0.148254
16384,32768,604,0.012632,0.932010,1831589.156250,0.021992,0.170246
32768,65536,18,0.000376,0.932387,139280.358398,0.001672,0.171918
65536,131072,2769,0.057909,0.990296,49267070.087891,0.591558,0.763476
131072,262144,380,0.007947,0.998243,8809493.659180,0.105777,0.869253
262144,524288,25,0.000523,0.998766,1780591.802734,0.021380,0.890633
524288,1048576,43,0.000899,0.999665,5591709.943359,0.067141,0.957774
1048576,2097152,16,0.000335,1.000000,3516758.669922,0.042226,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,31,items
average,1542.419355,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,5,0.161290,0.161290,4.000000,0.000084,0.000084
2,3,1,0.032258,0.193548,3.000000,0.000063,0.000146
8,15,3,0.096774,0.290323,31.000000,0.000648,0.000795
16,31,7,0.225806,0.516129,153.000000,0.003200,0.003995
32,63,2,0.064516,0.580645,97.000000,0.002029,0.006023
512,1023,2,0.064516,0.645161,1654.000000,0.034592,0.040615
1024,2047,1,0.032258,0.677419,1634.000000,0.034173,0.074788
2048,4095,1,0.032258,0.709677,3231.000000,0.067573,0.142361
4096,8191,9,0.290323,1.000000,41008.000000,0.857639,1.000000

histogram,directory size
count,31,items
average,55.180601,KB
min,0,KB
max,176,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,17,0.548387,0.548387,7.831055,0.004578,0.004578
2,4,1,0.032258,0.580645,3.140625,0.001836,0.006414
16,32,2,0.064516,0.645161,61.189453,0.035771,0.042185
32,64,1,0.032258,0.677419,54.179688,0.031673,0.073858
64,128,1,0.032258,0.709677,107.966797,0.063116,0.136974
128,256,9,0.290323,1.000000,1476.291016,0.863026,1.000000

histogram,filename length
count,47816,items
average,18.634871,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,24,0.000502,0.000502,131.000000,0.000147,0.000147
8,15,233,0.004873,0.005375,2922.000000,0.003279,0.003426
16,23,47464,0.992638,0.998013,884699.000000,0.992878,0.996304
24,31,30,0.000627,0.998641,787.000000,0.000883,0.997188
32,39,36,0.000753,0.999394,1282.000000,0.001439,0.998626
40,47,27,0.000565,0.999958,1114.000000,0.001250,0.999877
48,55,1,0.000021,0.999979,48.000000,0.000054,0.999930
56,63,1,0.000021,1.000000,62.000000,0.000070,1.000000

histogram,link count
count,47784,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,47784,1.000000,1.000000,47784.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,47784,items
average,33.791425,days
min,9,days
max,128,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,47,0.000984,0.000984,484.171100,0.000300,0.000300
32,64,47717,0.998598,0.999581,1611951.308773,0.998304,0.998604
64,128,8,0.000167,0.999749,714.526759,0.000443,0.999047
128,256,12,0.000251,1.000000,1539.431250,0.000953,1.000000

histogram,mtime (KB)
count,480319282,items
average,33.622871,days
min,9,days
max,128,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,2126222,0.004427,0.004427,21927118.105052,0.001358,0.001358
32,64,478193043,0.995573,1.000000,16127784416.097443,0.998642,1.000000
64,128,9,0.000000,1.000000,882.152318,0.000000,1.000000
128,256,6,0.000000,1.000000,796.525381,0.000000,1.000000

histogram,ctime (files)
count,47784,items
average,33.758127,days
min,9,days
max,36,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,47,0.000984,0.000984,484.171030,0.000300,0.000300
32,64,47737,0.999016,1.000000,1612614.183866,0.999700,1.000000

histogram,ctime (KB)
count,480319282,items
average,33.622700,days
min,9,days
max,36,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,2126222,0.004427,0.004427,21927116.664500,0.001358,0.001358
32,64,478193059,0.995573,1.000000,16127703839.669565,0.998642,1.000000

histogram,atime (files)
count,47784,items
average,33.791425,days
min,9,days
max,128,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,47,0.000984,0.000984,484.171100,0.000300,0.000300
32,64,47717,0.998598,0.999581,1611951.308773,0.998304,0.998604
64,128,8,0.000167,0.999749,714.526759,0.000443,0.999047
128,256,12,0.000251,1.000000,1539.431250,0.000953,1.000000

histogram,atime (KB)
count,480319282,items
average,33.622871,days
min,9,days
max,128,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,2126222,0.004427,0.004427,21927118.105052,0.001358,0.001358
32,64,478193043,0.995573,1.000000,16127784416.097443,0.998642,1.000000
64,128,9,0.000000,1.000000,882.152318,0.000000,1.000000
128,256,6,0.000000,1.000000,796.525381,0.000000,1.000000

