#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,396.47 GB
total user data,337.27 GB
percent overhead,0.149318

histogram,file size
count,47696,items
average,7414.645157,KB
min,0,KB
max,1989831,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3924,0.082271,0.082271,1011.148438,0.000003,0.000003
2,4,821,0.017213,0.099484,2151.573242,0.000006,0.000009
4,8,825,0.017297,0.116781,4687.809570,0.000013,0.000022
8,16,28325,0.593865,0.710647,367658.802734,0.001040,0.001062
16,32,2398,0.050277,0.760923,43774.186523,0.000124,0.001186
32,64,12,0.000252,0.761175,631.506836,0.000002,0.001187
64,128,123,0.002579,0.763754,12162.607422,0.000034,0.001222
128,256,229,0.004801,0.768555,42162.125000,0.000119,0.001341
256,512,298,0.006248,0.774803,117922.906250,0.000333,0.001674
512,1024,760,0.015934,0.790737,563817.549805,0.001594,0.003269
1024,2048,1579,0.033106,0.823843,2480299.869141,0.007013,0.010282
2048,4096,1300,0.027256,0.851099,3980628.153320,0.011256,0.021538
4096,8192,1662,0.034846,0.885944,9247290.118164,0.026148,0.047686
8192,16384,1792,0.037571,0.923516,24032811.773438,0.067957,0.115643
16384,32768,969,0.020316,0.943832,19564123.627930,0.055321,0.170964
32768,65536,772,0.016186,0.960018,32314800.256836,0.091375,0.262339
65536,131072,1399,0.029332,0.989349,149858037.719727,0.423748,0.686087
131072,262144,447,0.009372,0.998721,65742720.775391,0.185898,0.871985
262144,524288,25,0.000524,0.999245,9780616.991211,0.027656,0.899642
524288,1048576,26,0.000545,0.999790,21076372.166992,0.059597,0.959239
1048576,2097152,10,0.000210,1.000000,14415233.723633,0.040761,1.000000

histogram,capacity used
count,47696,items
average,8715.960248,KB
min,1,KB
max,2322161,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,233,0.004885,0.004885,349.500000,0.000001,0.000001
16,32,5337,0.111896,0.116781,136093.500000,0.000327,0.000328
32,64,28325,0.593865,0.710647,1402087.500000,0.003373,0.003701
64,128,2399,0.050298,0.760944,176398.500000,0.000424,0.004125
128,256,32,0.000671,0.761615,6768.000000,0.000016,0.004142
256,512,318,0.006667,0.768282,128637.000000,0.000309,0.004451
512,1024,758,0.015892,0.784175,586977.000000,0.001412,0.005863
1024,2048,985,0.020652,0.804826,1350885.500000,0.003250,0.009112
2048,4096,1498,0.031407,0.836234,3960295.000000,0.009526,0.018639
4096,8192,2151,0.045098,0.881332,12201002.500000,0.029349,0.047988
8192,16384,969,0.020316,0.901648,11173429.500000,0.026878,0.074866
16384,32768,1955,0.040989,0.942637,40155356.500000,0.096593,0.171459
32768,65536,770,0.016144,0.958781,35505619.000000,0.085408,0.256867
65536,131072,679,0.014236,0.973017,65916074.500000,0.158560,0.415427
131072,262144,1224,0.025663,0.998679,189584588.000000,0.456043,0.871470
262144,524288,19,0.000398,0.999077,7487820.500000,0.018012,0.889482
524288,1048576,25,0.000524,0.999602,18839141.500000,0.045317,0.934800
1048576,2097152,17,0.000356,0.999958,22662649.500000,0.054515,0.989314
2097152,4194304,2,0.000042,1.000000,4442267.000000,0.010686,1.000000

histogram,positive overhead
count,47724,items
average,1300.716850,KB
min,1,KB
