#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,585.83 GB
total user data,499.42 GB
percent overhead,0.147503

histogram,file size
count,47922,items
average,10927.680910,KB
min,0,KB
max,1746553,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2209,0.046096,0.046096,1293.554688,0.000002,0.000002
2,4,814,0.016986,0.063082,2308.777344,0.000004,0.000007
4,8,823,0.017174,0.080255,4694.739258,0.000009,0.000016
8,16,29270,0.610784,0.691040,380975.693359,0.000728,0.000743
16,32,3199,0.066754,0.757794,59589.453125,0.000114,0.000857
32,64,12,0.000250,0.758044,671.891602,0.000001,0.000858
64,128,23,0.000480,0.758524,2007.502930,0.000004,0.000862
128,256,3,0.000063,0.758587,599.302734,0.000001,0.000863
256,512,109,0.002275,0.760861,35535.628906,0.000068,0.000931
512,1024,46,0.000960,0.761821,30930.615234,0.000059,0.000990
1024,2048,1378,0.028755,0.790576,2389914.706055,0.004564,0.005554
2048,4096,1835,0.038291,0.828868,5894632.445312,0.011256,0.016810
4096,8192,828,0.017278,0.846146,5063063.625000,0.009668,0.026479
8192,16384,3029,0.063207,0.909353,42591602.539062,0.081332,0.107811
16384,32768,1029,0.021472,0.930825,17960676.984375,0.034297,0.142108
32768,65536,12,0.000250,0.931075,524880.515625,0.001002,0.143110
65536,131072,2522,0.052627,0.983703,271576959.207031,0.518597,0.661707
131072,262144,693,0.014461,0.998164,96070501.958984,0.183454,0.845161
262144,524288,16,0.000334,0.998498,7145973.826172,0.013646,0.858807
524288,1048576,39,0.000814,0.999311,32156950.141602,0.061406,0.920213
1048576,2097152,33,0.000689,1.000000,41782561.470703,0.079787,1.000000

histogram,capacity used
count,47922,items
average,12818.284775,KB
min,1,KB
max,2039065,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,40,0.000835,0.000835,60.000000,0.000000,0.000000
16,32,3806,0.079421,0.080255,97053.000000,0.000158,0.000158
32,64,29270,0.610784,0.691040,1448865.000000,0.002359,0.002517
64,128,3199,0.066754,0.757794,235174.500000,0.000383,0.002900
128,256,20,0.000417,0.758211,3990.000000,0.000006,0.002906
256,512,18,0.000376,0.758587,5963.000000,0.000010,0.002916
512,1024,153,0.003193,0.761780,104637.500000,0.000170,0.003086
1024,2048,331,0.006907,0.768687,607080.500000,0.000988,0.004074
2048,4096,2037,0.042507,0.811193,5895151.500000,0.009597,0.013671
4096,8192,1570,0.032762,0.843955,8879723.000000,0.014456,0.028127
8192,16384,1133,0.023643,0.867597,15616987.500000,0.025423,0.053550
16384,32768,3030,0.063228,0.930825,56514609.000000,0.092002,0.145552
32768,65536,10,0.000209,0.931034,475287.000000,0.000774,0.146326
65536,131072,1267,0.026439,0.957473,140270620.500000,0.228350,0.374676
131072,262144,1950,0.040691,0.998164,289452013.000000,0.471207,0.845883
262144,524288,10,0.000209,0.998372,5184247.000000,0.008440,0.854323
524288,1048576,39,0.000814,0.999186,33533722.500000,0.054590,0.908913
1048576,2097152,39,0.000814,1.000000,55952658.500000,0.091087,1.000000

histogram,positive overhead
count,47954,items
average,1889.507164,KB
min,1,KB
max,292512,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2226,0.046419,0.046419,54333.658203,0.000600,0.000600
2,4,815,0.016995,0.063415,18470.582031,0.000204,0.000803
4,8,824,0.017183,0.080598,16311.916992,0.000180,0.000984
8,16,29270,0.610377,0.690975,1067889.306641,0.011786,0.012769
16,32,3201,0.066751,0.757726,175910.857422,0.001941,0.014711
32,64,13,0.000271,0.757997,1861.428711,0.000021,0.014731
64,128,24,0.000500,0.758498,4928.530273,0.000054,0.014786
128,256,12,0.000250,0.758748,7166.406250,0.000079,0.014865
256,512,109,0.002273,0.761021,28571.871094,0.000315,0.015180
512,1024,46,0.000959,0.761980,11906.384766,0.000131,0.015311
1024,2048,1378,0.028736,0.790716,668552.293945,0.007378,0.022690
2048,4096,1835,0.038266,0.828982,1289584.054688,0.014232,0.036922
4096,8192,828,0.017267,0.846248,960714.375000,0.010603,0.047525
8192,16384,3029,0.063165,0.909413,7558076.960938,0.083414,0.130939
16384,32768,1029,0.021458,0.930871,3134426.515625,0.034593,0.165531
32768,65536,12,0.000250,0.931121,89561.484375,0.000988,0.166520
65536,131072,2522,0.052592,0.983714,45769183.792969,0.505126,0.671646
131072,262144,693,0.014451,0.998165,16166833.541016,0.178423,0.850069
262144,524288,16,0.000334,0.998499,1198562.173828,0.013228,0.863297
524288,1048576,39,0.000813,0.999312,5388028.358398,0.059464,0.922761
1048576,2097152,33,0.000688,1.000000,6998552.029297,0.077239,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,31,items
average,1546.870968,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,4,0.129032,0.129032,3.000000,0.000063,0.000063
2,3,2,0.064516,0.193548,5.000000,0.000104,0.000167
8,15,3,0.096774,0.290323,31.000000,0.000646,0.000813
16,31,6,0.193548,0.483871,138.000000,0.002878,0.003691
32,63,2,0.064516,0.548387,105.000000,0.002190,0.005881
128,255,1,0.032258,0.580645,144.000000,0.003003,0.008884
512,1023,2,0.064516,0.645161,1654.000000,0.034492,0.043376
1024,2047,1,0.032258,0.677419,1634.000000,0.034075,0.077451
2048,4095,1,0.032258,0.709677,3231.000000,0.067378,0.144829
4096,8191,9,0.290323,1.000000,41008.000000,0.855171,1.000000

histogram,directory size
count,31,items
average,55.349483,KB
min,0,KB
max,176,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
