#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,211.96 GB
total user data,179.17 GB
percent overhead,0.154713

histogram,file size
count,49702,items
average,3779.930755,KB
min,0,KB
max,1552570,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3566,0.071748,0.071748,1433.756836,0.000008,0.000008
2,4,1125,0.022635,0.094383,3047.318359,0.000016,0.000024
4,8,860,0.017303,0.111686,4905.699219,0.000026,0.000050
8,16,29250,0.588508,0.700193,380162.366211,0.002024,0.002074
16,32,3661,0.073659,0.773852,69956.924805,0.000372,0.002446
32,64,131,0.002636,0.776488,6846.940430,0.000036,0.002482
64,128,256,0.005151,0.781639,23597.168945,0.000126,0.002608
128,256,574,0.011549,0.793187,105828.367188,0.000563,0.003171
256,512,900,0.018108,0.811295,329289.884766,0.001753,0.004924
512,1024,1367,0.027504,0.838799,908549.083008,0.004836,0.009760
1024,2048,1637,0.032936,0.871736,2342500.778320,0.012469,0.022229
2048,4096,1477,0.029717,0.901453,4172822.662109,0.022211,0.044440
4096,8192,1275,0.025653,0.927106,6853816.625000,0.036482,0.080922
8192,16384,1405,0.028268,0.955374,17488627.334961,0.093089,0.174011
16384,32768,873,0.017565,0.972939,19720457.482422,0.104969,0.278979
32768,65536,585,0.011770,0.984709,24052968.486328,0.128030,0.407009
65536,131072,672,0.013521,0.998229,66100374.198242,0.351841,0.758850
131072,262144,21,0.000423,0.998652,4260533.533203,0.022678,0.781528
262144,524288,28,0.000563,0.999215,9555961.310547,0.050865,0.832393
524288,1048576,33,0.000664,0.999879,23565409.022461,0.125435,0.957827
1048576,2097152,6,0.000121,1.000000,7923029.457031,0.042173,1.000000

histogram,capacity used
count,49702,items
average,4471.609211,KB
min,1,KB
max,1811873,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,100,0.002012,0.002012,150.000000,0.000001,0.000001
16,32,5451,0.109674,0.111686,139000.500000,0.000625,0.000626
32,64,29250,0.588508,0.700193,1447875.000000,0.006515,0.007141
64,128,3687,0.074182,0.774375,274618.500000,0.001236,0.008376
128,256,197,0.003964,0.778339,39991.500000,0.000180,0.008556
256,512,709,0.014265,0.792604,294223.500000,0.001324,0.009880
512,1024,1993,0.040099,0.832703,1495925.500000,0.006731,0.016611
1024,2048,1540,0.030985,0.863688,2283862.000000,0.010276,0.026887
2048,4096,1745,0.035109,0.898797,5429169.500000,0.024428,0.051316
4096,8192,1275,0.025653,0.924450,7622040.500000,0.034295,0.085611
8192,16384,1222,0.024587,0.949036,16359201.000000,0.073608,0.159219
16384,32768,1025,0.020623,0.969659,23048889.500000,0.103708,0.262927
32768,65536,732,0.014728,0.984387,32494770.000000,0.146210,0.409136
65536,131072,567,0.011408,0.995795,62109890.500000,0.279462,0.688599
131072,262144,133,0.002676,0.998471,18745199.500000,0.084344,0.772942
262144,524288,37,0.000744,0.999215,13707711.500000,0.061678,0.834620
524288,1048576,27,0.000543,0.999759,20677688.500000,0.093039,0.927659
1048576,2097152,12,0.000241,1.000000,16077714.000000,0.072341,1.000000

histogram,positive overhead
count,49737,items
average,691.360160,KB
min,1,KB
max,259303,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3586,0.072099,0.072099,87431.613281,0.002543,0.002543
2,4,1126,0.022639,0.094738,25662.698242,0.000746,0.003289
4,8,860,0.017291,0.112029,17024.300781,0.000495,0.003784
8,16,29250,0.588093,0.700123,1067712.633789,0.031051,0.034835
16,32,3663,0.073647,0.773770,201828.385742,0.005869,0.040704
32,64,132,0.002654,0.776424,15568.879883,0.000453,0.041157
64,128,258,0.005187,0.781611,51543.261719,0.001499,0.042656
128,256,583,0.011722,0.793333,156577.841797,0.004554,0.047209
256,512,900,0.018095,0.811428,235412.115234,0.006846,0.054055
512,1024,1367,0.027485,0.838913,357749.416992,0.010404,0.064459
1024,2048,1637,0.032913,0.871826,556146.721680,0.016174,0.080633
2048,4096,1477,0.029696,0.901522,879752.837891,0.025584,0.106217
4096,8192,1275,0.025635,0.927157,1368255.875000,0.039791,0.146008
8192,16384,1405,0.028249,0.955405,3139688.165039,0.091307,0.237315
16384,32768,873,0.017552,0.972958,3406796.017578,0.099075,0.336390
32768,65536,585,0.011762,0.984720,4092333.013672,0.119011,0.455401
65536,131072,672,0.013511,0.998231,11142873.801758,0.324051,0.779451
131072,262144,21,0.000422,0.998653,715545.966797,0.020809,0.800261
262144,524288,28,0.000563,0.999216,1601312.689453,0.046568,0.846829
524288,1048576,33,0.000663,0.999879,3942544.477539,0.114655,0.961484
1048576,2097152,6,0.000121,1.000000,1324419.542969,0.038516,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,34,items
average,1462.823529,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,6,0.176471,0.176471,5.000000,0.000101,0.000101
2,3,1,0.029412,0.205882,3.000000,0.000060,0.000161
8,15,4,0.117647,0.323529,41.000000,0.000824,0.000985
16,31,6,0.176471,0.500000,131.000000,0.002634,0.003619
