#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,145.44 GB
total user data,122.77 GB
percent overhead,0.155881

histogram,file size
count,40939,items
average,3144.495613,KB
min,0,KB
max,87292,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3876,0.094677,0.094677,1799.369141,0.000014,0.000014
2,4,693,0.016928,0.111605,2311.365234,0.000018,0.000032
4,8,1213,0.029629,0.141235,5730.500977,0.000045,0.000076
8,16,25643,0.626371,0.767605,331781.272461,0.002577,0.002654
16,32,999,0.024402,0.792008,25177.136719,0.000196,0.002849
32,64,208,0.005081,0.797088,8037.262695,0.000062,0.002912
64,128,65,0.001588,0.798676,5715.345703,0.000044,0.002956
128,256,228,0.005569,0.804245,46211.048828,0.000359,0.003315
256,512,692,0.016903,0.821149,259321.340820,0.002014,0.005330
512,1024,912,0.022277,0.843426,647668.975586,0.005031,0.010361
1024,2048,836,0.020421,0.863846,1148352.212891,0.008920,0.019281
2048,4096,2397,0.058551,0.922397,6376377.078125,0.049532,0.068813
4096,8192,38,0.000928,0.923325,272737.283203,0.002119,0.070932
8192,16384,1404,0.034295,0.957620,16050837.415039,0.124684,0.195615
16384,32768,594,0.014509,0.972129,13460602.337891,0.104563,0.300178
65536,131072,1141,0.027871,1.000000,90089845.973633,0.699822,1.000000

histogram,capacity used
count,40939,items
average,3725.029739,KB
min,1,KB
max,101913,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,11,0.000269,0.000269,16.500000,0.000000,0.000000
16,32,5771,0.140966,0.141235,147160.500000,0.000965,0.000965
32,64,25643,0.626371,0.767605,1269328.500000,0.008324,0.009289
64,128,1150,0.028091,0.795696,107493.000000,0.000705,0.009993
128,256,84,0.002052,0.797748,14910.000000,0.000098,0.010091
256,512,227,0.005545,0.803293,97860.500000,0.000642,0.010733
512,1024,1325,0.032365,0.835658,1012803.500000,0.006641,0.017374
1024,2048,1063,0.025965,0.861623,1514666.500000,0.009932,0.027307
2048,4096,2120,0.051784,0.913408,6416012.000000,0.042072,0.069379
4096,8192,380,0.009282,0.922690,1667250.000000,0.010933,0.080312
8192,16384,1368,0.033416,0.956105,18071380.000000,0.118502,0.198814
16384,32768,655,0.015999,0.972105,16872358.500000,0.110639,0.309453
32768,65536,1,0.000024,0.972129,33953.500000,0.000223,0.309675
65536,131072,1141,0.027871,1.000000,105273799.500000,0.690325,1.000000

histogram,positive overhead
count,40959,items
average,580.409885,KB
min,1,KB
max,14621,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3886,0.094875,0.094875,96929.374023,0.004077,0.004077
2,4,693,0.016919,0.111795,15360.134766,0.000646,0.004723
4,8,1213,0.029615,0.141410,25200.999023,0.001060,0.005783
8,16,25643,0.626065,0.767475,937547.227539,0.039437,0.045221
16,32,999,0.024390,0.791865,63969.363281,0.002691,0.047912
32,64,209,0.005103,0.796968,19481.516602,0.000819,0.048731
64,128,66,0.001611,0.798579,13014.541992,0.000547,0.049279
128,256,236,0.005762,0.804341,65050.951172,0.002736,0.052015
256,512,692,0.016895,0.821236,181012.659180,0.007614,0.059629
512,1024,912,0.022266,0.843502,238499.024414,0.010032,0.069662
1024,2048,836,0.020411,0.863913,246261.787109,0.010359,0.080020
2048,4096,2397,0.058522,0.922435,1411546.421875,0.059376,0.139396
4096,8192,38,0.000928,0.923362,52119.716797,0.002192,0.141589
8192,16384,1404,0.034278,0.957641,2892228.584961,0.121660,0.263249
16384,32768,594,0.014502,0.972143,2330832.662109,0.098045,0.361294
65536,131072,1141,0.027857,1.000000,15183953.526367,0.638706,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,19,items
average,2155.684211,ents
min,0,ents
max,4500,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,2,0.105263,0.105263,1.000000,0.000024,0.000024
2,3,1,0.052632,0.157895,3.000000,0.000073,0.000098
8,15,2,0.105263,0.263158,19.000000,0.000464,0.000562
16,31,4,0.210526,0.473684,88.000000,0.002149,0.002710
1024,2047,1,0.052632,0.526316,1627.000000,0.039724,0.042434
2048,4095,1,0.052632,0.578947,3220.000000,0.078617,0.121051
4096,8191,8,0.421053,1.000000,36000.000000,0.878949,1.000000

histogram,directory size
count,19,items
average,77.685547,KB
min,0,KB
max,162,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,9,0.473684,0.473684,4.192383,0.002840,0.002840
32,64,1,0.052632,0.526316,58.720703,0.039783,0.042623
64,128,1,0.052632,0.578947,113.112305,0.076633,0.119256
128,256,8,0.421053,1.000000,1300.000000,0.880744,1.000000

histogram,filename length
count,40959,items
average,18.903489,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,17,0.000415,0.000415,81.000000,0.000105,0.000105
8,15,48,0.001172,0.001587,623.000000,0.000805,0.000909
16,23,40861,0.997607,0.999194,772259.000000,0.997405,0.998315
24,31,4,0.000098,0.999292,108.000000,0.000139,0.998454
32,39,4,0.000098,0.999390,146.000000,0.000189,0.998643
40,47,22,0.000537,0.999927,891.000000,0.001151,0.999793
48,55,2,0.000049,0.999976,98.000000,0.000127,0.999920
56,63,1,0.000024,1.000000,62.000000,0.000080,1.000000

histogram,link count
count,40939,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,40939,1.000000,1.000000,40939.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,40939,items
average,5.696511,days
min,4,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,40918,0.999487,0.999487,230954.270579,0.990330,0.990330
16,32,1,0.000024,0.999511,31.891424,0.000137,0.990466
32,64,5,0.000122,0.999634,262.801655,0.001127,0.991593
64,128,2,0.000049,0.999682,239.488426,0.001027,0.992620
128,256,13,0.000318,1.000000,1721.028889,0.007380,1.000000

histogram,mtime (KB)
count,128732505,items
average,4.955058,days
min,4,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,128732489,1.000000,1.000000,637875181.684217,0.999997,0.999997
16,32,0,0.000000,1.000000,5.014179,0.000000,0.999997
32,64,5,0.000000,1.000000,272.405148,0.000000,0.999998
64,128,3,0.000000,1.000000,455.763772,0.000001,0.999998
128,256,7,0.000000,1.000000,1089.130564,0.000002,1.000000

histogram,ctime (files)
count,40939,items
average,5.641225,days
min,4,days
max,6,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,40939,1.000000,1.000000,230946.115440,1.000000,1.000000

histogram,ctime (KB)
count,128732505,items
average,4.925763,days
min,4,days
max,6,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,128732505,1.000000,1.000000,634105846.799048,1.000000,1.000000

histogram,atime (files)
count,40939,items
average,5.696511,days
min,4,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,40918,0.999487,0.999487,230954.270579,0.990330,0.990330
16,32,1,0.000024,0.999511,31.891424,0.000137,0.990466
32,64,5,0.000122,0.999634,262.801655,0.001127,0.991593
64,128,2,0.000049,0.999682,239.488426,0.001027,0.992620
128,256,13,0.000318,1.000000,1721.028889,0.007380,1.000000

histogram,atime (KB)
count,128732505,items
average,4.955058,days
min,4,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,128732489,1.000000,1.000000,637875181.684217,0.999997,0.999997
16,32,0,0.000000,1.000000,5.014179,0.000000,0.999997
32,64,5,0.000000,1.000000,272.405148,0.000000,0.999998
64,128,3,0.000000,1.000000,455.763772,0.000001,0.999998
128,256,7,0.000000,1.000000,1089.130564,0.000002,1.000000

