#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,2.73 TB
total user data,2.34 TB
percent overhead,0.145852

histogram,file size
count,163560,items
average,15331.840125,KB
min,0,KB
max,3296353,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,7997,0.048893,0.048893,3652.920898,0.000001,0.000001
2,4,152,0.000929,0.049823,550.613281,0.000000,0.000002
4,8,2721,0.016636,0.066459,15119.500977,0.000006,0.000008
8,16,122735,0.750397,0.816856,1593046.524414,0.000635,0.000643
16,32,3082,0.018843,0.835699,78947.238281,0.000031,0.000674
32,64,2387,0.014594,0.850293,126050.828125,0.000050,0.000725
64,128,46,0.000281,0.850575,3921.602539,0.000002,0.000726
128,256,15,0.000092,0.850666,2928.487305,0.000001,0.000727
256,512,7,0.000043,0.850709,2378.593750,0.000001,0.000728
512,1024,5,0.000031,0.850740,3523.800781,0.000001,0.000730
1024,2048,1154,0.007056,0.857795,2284695.337891,0.000911,0.001641
2048,4096,4605,0.028155,0.885950,14862067.153320,0.005927,0.007568
4096,8192,2295,0.014032,0.899982,9583738.140625,0.003822,0.011389
8192,16384,1125,0.006878,0.906860,12528597.125977,0.004996,0.016385
16384,32768,8526,0.052128,0.958988,157175233.163086,0.062678,0.079063
32768,65536,2,0.000012,0.959000,102086.929688,0.000041,0.079104
65536,131072,8,0.000049,0.959049,979760.992188,0.000391,0.079494
131072,262144,3214,0.019650,0.978699,625992642.897461,0.249631,0.329125
262144,524288,3195,0.019534,0.998233,1241263842.809570,0.494986,0.824111
524288,1048576,69,0.000422,0.998655,56466239.106445,0.022517,0.846628
1048576,2097152,166,0.001015,0.999670,246110101.944336,0.098143,0.944771
2097152,4194304,54,0.000330,1.000000,138496645.138672,0.055229,1.000000

histogram,capacity used
count,163560,items
average,17949.687283,KB
min,1,KB
max,3847985,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,257,0.001571,0.001571,385.500000,0.000000,0.000000
16,32,10614,0.064894,0.066465,270657.000000,0.000092,0.000092
32,64,122734,0.750391,0.816856,6075333.000000,0.002069,0.002162
64,128,3128,0.019124,0.835981,276924.000000,0.000094,0.002256
128,256,2361,0.014435,0.850416,406357.500000,0.000138,0.002394
256,512,41,0.000251,0.850666,14661.500000,0.000005,0.002399
512,1024,9,0.000055,0.850721,5861.500000,0.000002,0.002401
1024,2048,16,0.000098,0.850819,22152.000000,0.000008,0.002409
2048,4096,3230,0.019748,0.870567,8787085.000000,0.002993,0.005402
4096,8192,4810,0.029408,0.899976,23510639.000000,0.008008,0.013410
8192,16384,845,0.005166,0.905142,9576347.500000,0.003262,0.016672
16384,32768,8788,0.053730,0.958871,189383198.000000,0.064507,0.081179
32768,65536,20,0.000122,0.958994,697262.000000,0.000237,0.081417
65536,131072,2,0.000012,0.959006,187291.000000,0.000064,0.081480
131072,262144,3208,0.019614,0.978619,728760532.000000,0.248228,0.329708
262144,524288,3203,0.019583,0.998202,1450300524.500000,0.493997,0.823705
524288,1048576,58,0.000355,0.998557,49818839.000000,0.016969,0.840674
1048576,2097152,139,0.000850,0.999407,207302872.500000,0.070611,0.911285
