#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,466.68 GB
total user data,397.48 GB
percent overhead,0.148282

histogram,file size
count,48433,items
average,8605.380521,KB
min,0,KB
max,1774291,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3926,0.081060,0.081060,1275.255859,0.000003,0.000003
2,4,821,0.016951,0.098012,2114.558594,0.000005,0.000008
4,8,908,0.018748,0.116759,5090.714844,0.000012,0.000020
8,16,28328,0.584890,0.701650,367916.520508,0.000883,0.000903
16,32,2402,0.049594,0.751244,45793.340820,0.000110,0.001013
32,64,5,0.000103,0.751347,273.208984,0.000001,0.001014
64,128,26,0.000537,0.751884,2318.189453,0.000006,0.001019
128,256,13,0.000268,0.752152,2774.453125,0.000007,0.001026
256,512,121,0.002498,0.754651,48188.017578,0.000116,0.001141
512,1024,370,0.007639,0.762290,282232.305664,0.000677,0.001819
1024,2048,1623,0.033510,0.795800,2569006.250000,0.006164,0.007983
2048,4096,1904,0.039312,0.835112,5738596.440430,0.013769,0.021751
4096,8192,1332,0.027502,0.862614,7915430.493164,0.018992,0.040743
8192,16384,2756,0.056903,0.919518,36052475.718750,0.086502,0.127244
16384,32768,798,0.016476,0.935994,15379884.180664,0.036901,0.164146
32768,65536,463,0.009560,0.945554,22589982.539062,0.054201,0.218346
65536,131072,2161,0.044618,0.990172,220122506.560547,0.528145,0.746491
131072,262144,407,0.008403,0.998575,56979021.447266,0.136711,0.883202
262144,524288,31,0.000640,0.999215,12822930.730469,0.030766,0.913969
524288,1048576,28,0.000578,0.999794,22245362.104492,0.053374,0.967342
1048576,2097152,10,0.000206,1.000000,13611221.746094,0.032658,1.000000

histogram,capacity used
count,48433,items
average,10103.394824,KB
min,1,KB
max,2070785,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,49,0.001012,0.001012,73.500000,0.000000,0.000000
16,32,5606,0.115748,0.116759,142953.000000,0.000292,0.000292
32,64,28328,0.584890,0.701650,1402236.000000,0.002866,0.003158
64,128,2402,0.049594,0.751244,176571.000000,0.000361,0.003519
128,256,12,0.000248,0.751492,2514.000000,0.000005,0.003524
256,512,30,0.000619,0.752111,10829.000000,0.000022,0.003546
512,1024,318,0.006566,0.758677,255469.000000,0.000522,0.004068
1024,2048,954,0.019697,0.778374,1458319.000000,0.002980,0.007048
2048,4096,2057,0.042471,0.820845,5918349.500000,0.012095,0.019143
4096,8192,1737,0.035864,0.856709,9969989.500000,0.020374,0.039517
8192,16384,1868,0.038569,0.895278,23940434.000000,0.048924,0.088441
16384,32768,1908,0.039395,0.934673,36798094.000000,0.075200,0.163641
32768,65536,386,0.007970,0.942642,18643403.000000,0.038099,0.201740
65536,131072,1546,0.031920,0.974563,159294711.000000,0.325531,0.527272
131072,262144,1160,0.023951,0.998513,173624868.000000,0.354816,0.882088
262144,524288,22,0.000454,0.998968,8972457.000000,0.018336,0.900424
524288,1048576,32,0.000661,0.999628,23986808.000000,0.049019,0.949443
1048576,2097152,18,0.000372,1.000000,24739643.000000,0.050557,1.000000

histogram,positive overhead
count,48467,items
average,1497.126767,KB
min,1,KB
max,296494,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3941,0.081313,0.081313,97800.307617,0.001348,0.001348
2,4,824,0.017001,0.098314,18889.813477,0.000260,0.001608
4,8,911,0.018796,0.117111,18188.230469,0.000251,0.001859
8,16,28328,0.584480,0.701591,1034319.479492,0.014254,0.016113
16,32,2404,0.049601,0.751192,131103.469727,0.001807,0.017920
32,64,6,0.000124,0.751315,905.657227,0.000012,0.017933
64,128,27,0.000557,0.751872,5582.343750,0.000077,0.018009
128,256,22,0.000454,0.752326,9774.255859,0.000135,0.018144
256,512,121,0.002497,0.754823,31585.482422,0.000435,0.018579
512,1024,370,0.007634,0.762457,96682.694336,0.001332,0.019912
1024,2048,1623,0.033487,0.795944,664156.250000,0.009153,0.029065
2048,4096,1904,0.039284,0.835228,1254091.559570,0.017283,0.046348
4096,8192,1332,0.027483,0.862711,1511031.506836,0.020824,0.067172
8192,16384,2756,0.056863,0.919574,6422618.281250,0.088513,0.155685
16384,32768,798,0.016465,0.936039,2677736.819336,0.036903,0.192589
32768,65536,463,0.009553,0.945592,3832759.960938,0.052821,0.245410
65536,131072,2161,0.044587,0.990179,37047198.939453,0.510565,0.755974
131072,262144,407,0.008397,0.998576,9566773.052734,0.131844,0.887818
262144,524288,31,0.000640,0.999216,2146067.769531,0.029576,0.917394
524288,1048576,28,0.000578,0.999794,3719423.895508,0.051259,0.968653
1048576,2097152,10,0.000206,1.000000,2274553.253906,0.031347,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,33,items
average,1468.666667,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,5,0.151515,0.151515,4.000000,0.000083,0.000083
2,3,1,0.030303,0.181818,3.000000,0.000062,0.000144
4,7,2,0.060606,0.242424,8.000000,0.000165,0.000309
8,15,2,0.060606,0.303030,19.000000,0.000392,0.000702
16,31,4,0.121212,0.424242,89.000000,0.001836,0.002538
32,63,2,0.060606,0.484848,92.000000,0.001898,0.004436
64,127,1,0.030303,0.515152,77.000000,0.001589,0.006025
128,255,3,0.090909,0.606061,648.000000,0.013370,0.019395
512,1023,2,0.060606,0.666667,1654.000000,0.034127,0.053522
1024,2047,1,0.030303,0.696970,1633.000000,0.033694,0.087216
2048,4095,1,0.030303,0.727273,3231.000000,0.066665,0.153881
4096,8191,9,0.272727,1.000000,41008.000000,0.846119,1.000000

histogram,directory size
count,33,items
average,52.564719,KB
min,0,KB
max,176,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,14,0.424242,0.424242,3.872070,0.002232,0.002232
2,4,3,0.090909,0.515152,7.627930,0.004397,0.006630
4,8,3,0.090909,0.606061,23.554688,0.013579,0.020209
16,32,2,0.060606,0.666667,61.189453,0.035275,0.055484
32,64,1,0.030303,0.696970,54.133789,0.031208,0.086691
64,128,1,0.030303,0.727273,107.966797,0.062242,0.148933
128,256,9,0.272727,1.000000,1476.291016,0.851067,1.000000

histogram,filename length
count,48467,items
average,18.650649,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,27,0.000557,0.000557,137.000000,0.000152,0.000152
8,15,230,0.004745,0.005303,2876.000000,0.003182,0.003333
16,23,48107,0.992572,0.997875,897235.000000,0.992581,0.995915
24,31,24,0.000495,0.998370,620.000000,0.000686,0.996600
32,39,36,0.000743,0.999113,1290.000000,0.001427,0.998028
40,47,41,0.000846,0.999959,1672.000000,0.001850,0.999877
48,55,1,0.000021,0.999979,49.000000,0.000054,0.999931
56,63,1,0.000021,1.000000,62.000000,0.000069,1.000000

histogram,link count
count,48433,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,48433,1.000000,1.000000,48433.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,48433,items
average,5.931325,days
min,3,days
max,267,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
2,4,1,0.000021,0.000021,3.562454,0.000012,0.000012
4,8,47636,0.983544,0.983565,277884.250683,0.967321,0.967334
8,16,774,0.015981,0.999546,7034.465150,0.024487,0.991821
16,32,6,0.000124,0.999670,119.466493,0.000416,0.992237
64,128,2,0.000041,0.999711,239.758796,0.000835,0.993071
128,256,13,0.000268,0.999979,1722.786296,0.005997,0.999068
256,512,1,0.000021,1.000000,267.596134,0.000932,1.000000

histogram,mtime (KB)
count,416784394,items
average,5.766706,days
min,3,days
max,267,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
2,4,148,0.000000,0.000000,528.519926,0.000000,0.000000
4,8,413651930,0.992484,0.992485,2374975545.159990,0.988143,0.988143
8,16,3132299,0.007515,1.000000,28495309.137162,0.011856,0.999999
16,32,4,0.000000,1.000000,79.786960,0.000000,0.999999
64,128,3,0.000000,1.000000,456.278373,0.000000,1.000000
128,256,7,0.000000,1.000000,1090.187358,0.000000,1.000000
256,512,0,0.000000,1.000000,54.094140,0.000000,1.000000

histogram,ctime (files)
count,48433,items
average,5.885197,days
min,3,days
max,9,days
