#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,344.03 GB
total user data,292.72 GB
percent overhead,0.149144

histogram,file size
count,30335,items
average,10118.416824,KB
min,0,KB
max,1666115,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,5647,0.186155,0.186155,3315.397461,0.000011,0.000011
2,4,2151,0.070908,0.257063,6478.972656,0.000021,0.000032
4,8,16,0.000527,0.257590,103.934570,0.000000,0.000032
8,16,3062,0.100940,0.358530,43979.894531,0.000143,0.000176
16,32,6429,0.211933,0.570463,145327.409180,0.000473,0.000649
32,64,25,0.000824,0.571287,846.492188,0.000003,0.000652
64,128,4,0.000132,0.571419,328.625977,0.000001,0.000653
128,256,18,0.000593,0.572013,3166.288086,0.000010,0.000663
256,512,5,0.000165,0.572177,1850.317383,0.000006,0.000669
512,1024,308,0.010153,0.582331,306560.276367,0.000999,0.001668
1024,2048,2265,0.074666,0.656997,3607586.440430,0.011753,0.013421
2048,4096,1496,0.049316,0.706313,4632424.232422,0.015092,0.028513
4096,8192,277,0.009131,0.715444,1277129.211914,0.004161,0.032674
8192,16384,422,0.013911,0.729356,6158233.945312,0.020063,0.052737
16384,32768,5432,0.179067,0.908423,137424382.157227,0.447721,0.500458
32768,65536,2700,0.089006,0.997429,98676739.030273,0.321483,0.821941
65536,131072,1,0.000033,0.997462,86040.765625,0.000280,0.822222
131072,262144,2,0.000066,0.997528,441265.179688,0.001438,0.823659
262144,524288,19,0.000626,0.998154,7251615.649414,0.023625,0.847285
524288,1048576,44,0.001450,0.999604,31252221.617188,0.101818,0.949103
1048576,2097152,12,0.000396,1.000000,15622578.519531,0.050897,1.000000

histogram,capacity used
count,30335,items
average,11891.880353,KB
min,1,KB
max,1945273,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,31,0.001022,0.001022,46.500000,0.000000,0.000000
16,32,7783,0.256568,0.257590,198466.500000,0.000550,0.000550
32,64,3062,0.100940,0.358530,151569.000000,0.000420,0.000970
64,128,6451,0.212659,0.571188,526468.500000,0.001459,0.002430
128,256,5,0.000165,0.571353,871.500000,0.000002,0.002432
256,512,20,0.000659,0.572013,8502.000000,0.000024,0.002456
512,1024,8,0.000264,0.572276,5900.000000,0.000016,0.002472
1024,2048,1531,0.050470,0.622746,2517656.500000,0.006979,0.009451
2048,4096,1949,0.064249,0.686995,5434659.500000,0.015065,0.024517
4096,8192,857,0.028251,0.715246,4088149.500000,0.011333,0.035849
8192,16384,18,0.000593,0.715840,241563.000000,0.000670,0.036519
16384,32768,4078,0.134432,0.850272,104958421.000000,0.290953,0.327472
32768,65536,4460,0.147025,0.997297,178525562.000000,0.494887,0.822359
65536,131072,5,0.000165,0.997462,370543.500000,0.001027,0.823386
131072,262144,2,0.000066,0.997528,515347.000000,0.001429,0.824814
262144,524288,16,0.000527,0.998055,6755728.000000,0.018727,0.843542
524288,1048576,43,0.001418,0.999473,33656864.500000,0.093299,0.936841
1048576,2097152,16,0.000527,1.000000,22783872.000000,0.063159,1.000000

histogram,positive overhead
count,30356,items
average,1772.410903,KB
min,1,KB
max,279157,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,5662,0.186520,0.186520,140101.061523,0.002604,0.002604
2,4,2151,0.070859,0.257379,48371.527344,0.000899,0.003503
4,8,17,0.000560,0.257939,323.145508,0.000006,0.003509
8,16,3062,0.100870,0.358809,107589.105469,0.002000,0.005509
16,32,6429,0.211787,0.570596,378468.090820,0.007034,0.012543
32,64,25,0.000824,0.571419,2263.007812,0.000042,0.012585
64,128,6,0.000198,0.571617,1443.202148,0.000027,0.012612
128,256,19,0.000626,0.572243,5360.127930,0.000100,0.012711
256,512,7,0.000231,0.572473,5056.117188,0.000094,0.012805
512,1024,308,0.010146,0.582620,85125.723633,0.001582,0.014388
1024,2048,2265,0.074615,0.657234,932915.059570,0.017339,0.031727
2048,4096,1496,0.049282,0.706516,1004499.767578,0.018670,0.050397
4096,8192,277,0.009125,0.715641,248302.288086,0.004615,0.055012
8192,16384,422,0.013902,0.729543,1104391.054688,0.020526,0.075538
16384,32768,5432,0.178943,0.908486,23733037.842773,0.441107,0.516646
