#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,54.80 GB
total user data,45.28 GB
percent overhead,0.173689

histogram,file size
count,18957,items
average,2504.819099,KB
min,0,KB
max,567784,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,544,0.028697,0.028697,372.342773,0.000008,0.000008
2,4,18,0.000950,0.029646,46.234375,0.000001,0.000009
4,8,91,0.004800,0.034446,427.136719,0.000009,0.000018
8,16,5717,0.301577,0.336024,71934.823242,0.001515,0.001533
16,32,17,0.000897,0.336920,391.039062,0.000008,0.001541
32,64,7,0.000369,0.337290,345.834961,0.000007,0.001548
64,128,10,0.000528,0.337817,806.667969,0.000017,0.001565
128,256,3,0.000158,0.337975,488.766602,0.000010,0.001576
256,512,70,0.003693,0.341668,26330.536133,0.000555,0.002130
512,1024,1508,0.079548,0.421216,1059669.684570,0.022316,0.024446
1024,2048,1573,0.082977,0.504194,1877666.498047,0.039543,0.063990
2048,4096,8798,0.464103,0.968297,27093910.282227,0.570592,0.634582
4096,8192,242,0.012766,0.981062,1790819.961914,0.037714,0.672296
8192,16384,224,0.011816,0.992879,2274259.753906,0.047895,0.720192
16384,32768,1,0.000053,0.992931,23074.064453,0.000486,0.720677
32768,65536,40,0.002110,0.995041,1904290.722656,0.040104,0.760781
65536,131072,80,0.004220,0.999261,9019256.191406,0.189944,0.950725
131072,262144,13,0.000686,0.999947,1771981.113281,0.037318,0.988043
524288,1048576,1,0.000053,1.000000,567784.000000,0.011957,1.000000

histogram,capacity used
count,18957,items
average,3031.163343,KB
min,1,KB
max,662993,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,52,0.002743,0.002743,78.000000,0.000001,0.000001
16,32,601,0.031703,0.034446,15325.500000,0.000267,0.000268
32,64,5717,0.301577,0.336024,282991.500000,0.004925,0.005193
64,128,19,0.001002,0.337026,1564.500000,0.000027,0.005220
128,256,8,0.000422,0.337448,1596.000000,0.000028,0.005248
256,512,10,0.000528,0.337975,3175.000000,0.000055,0.005303
512,1024,1577,0.083188,0.421164,1503517.500000,0.026166,0.031469
1024,2048,1517,0.080023,0.501187,2193515.500000,0.038173,0.069642
2048,4096,5915,0.312022,0.813209,19996728.500000,0.348001,0.417643
4096,8192,3003,0.158411,0.971620,13614728.500000,0.236935,0.654578
8192,16384,402,0.021206,0.992826,4302819.000000,0.074881,0.729460
16384,32768,2,0.000106,0.992931,44427.000000,0.000773,0.730233
32768,65536,21,0.001108,0.994039,922055.500000,0.016046,0.746279
65536,131072,61,0.003218,0.997257,6737243.500000,0.117247,0.863527
131072,262144,51,0.002690,0.999947,7179004.500000,0.124935,0.988462
524288,1048576,1,0.000053,1.000000,662993.500000,0.011538,1.000000

histogram,positive overhead
count,18988,items
average,525.654599,KB
min,1,KB
max,95209,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,563,0.029650,0.029650,12514.011719,0.001254,0.001254
2,4,18,0.000948,0.030598,412.765625,0.000041,0.001295
4,8,93,0.004898,0.035496,1979.478516,0.000198,0.001493
8,16,5719,0.301190,0.336686,211199.769531,0.021160,0.022653
16,32,17,0.000895,0.337582,930.460938,0.000093,0.022747
32,64,7,0.000369,0.337950,792.665039,0.000079,0.022826
64,128,18,0.000948,0.338898,4530.457031,0.000454,0.023280
128,256,3,0.000158,0.339056,779.733398,0.000078,0.023358
256,512,70,0.003687,0.342743,18326.463867,0.001836,0.025194
512,1024,1508,0.079419,0.422161,400224.315430,0.040098,0.065292
1024,2048,1573,0.082842,0.505003,445173.001953,0.044601,0.109894
2048,4096,8798,0.463345,0.968348,5886502.717773,0.589763,0.699657
4096,8192,242,0.012745,0.981093,340487.038086,0.034113,0.733770
8192,16384,224,0.011797,0.992890,415340.246094,0.041613,0.775382
16384,32768,1,0.000053,0.992943,3951.435547,0.000396,0.775778
32768,65536,40,0.002107,0.995050,323169.277344,0.032378,0.808156
65536,131072,80,0.004213,0.999263,1520863.808594,0.152374,0.960530
131072,262144,13,0.000685,0.999947,298742.386719,0.029931,0.990461
524288,1048576,1,0.000053,1.000000,95209.500000,0.009539,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,29,items
average,654.724138,ents
min,0,ents
max,2220,ents
