#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,556.09 GB
total user data,474.09 GB
percent overhead,0.147465

histogram,file size
count,47692,items
average,10423.402770,KB
min,0,KB
max,1947459,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4009,0.084060,0.084060,1295.952148,0.000003,0.000003
2,4,781,0.016376,0.100436,2120.133789,0.000004,0.000007
4,8,840,0.017613,0.118049,4789.869141,0.000010,0.000017
8,16,28370,0.594859,0.712908,367531.431641,0.000739,0.000756
16,32,2373,0.049757,0.762665,44585.769531,0.000090,0.000846
32,64,47,0.000985,0.763650,2195.723633,0.000004,0.000850
64,128,51,0.001069,0.764719,4743.160156,0.000010,0.000859
128,256,54,0.001132,0.765852,9944.174805,0.000020,0.000879
256,512,38,0.000797,0.766648,13268.436523,0.000027,0.000906
512,1024,47,0.000985,0.767634,35583.086914,0.000072,0.000978
1024,2048,1274,0.026713,0.794347,2191254.292969,0.004408,0.005386
2048,4096,1940,0.040678,0.835025,6233841.687500,0.012540,0.017926
4096,8192,825,0.017298,0.852323,5243329.030273,0.010548,0.028473
8192,16384,2300,0.048226,0.900549,32340655.859375,0.065057,0.093530
16384,32768,1553,0.032563,0.933112,27154934.680664,0.054625,0.148156
32768,65536,79,0.001656,0.934769,4513072.899414,0.009079,0.157234
65536,131072,2045,0.042879,0.977648,218340726.389648,0.439218,0.596452
131072,262144,988,0.020716,0.998365,137489313.202148,0.276576,0.873027
262144,524288,24,0.000503,0.998868,10646190.190430,0.021416,0.894443
524288,1048576,38,0.000797,0.999665,29958052.603516,0.060264,0.954707
1048576,2097152,16,0.000335,1.000000,22515496.327148,0.045293,1.000000

histogram,capacity used
count,47692,items
average,12226.201334,KB
min,1,KB
max,2272721,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,88,0.001845,0.001845,132.000000,0.000000,0.000000
16,32,5542,0.116204,0.118049,141321.000000,0.000242,0.000243
32,64,28370,0.594859,0.712908,1404315.000000,0.002408,0.002651
64,128,2390,0.050113,0.763021,176937.000000,0.000303,0.002954
128,256,47,0.000985,0.764007,8998.500000,0.000015,0.002970
256,512,88,0.001845,0.765852,35076.000000,0.000060,0.003030
512,1024,63,0.001321,0.767173,45878.500000,0.000079,0.003109
1024,2048,349,0.007318,0.774490,564835.500000,0.000969,0.004077
2048,4096,1725,0.036170,0.810660,4693971.500000,0.008050,0.012128
4096,8192,1785,0.037428,0.848088,9715997.500000,0.016663,0.028790
8192,16384,999,0.020947,0.869035,12527794.500000,0.021485,0.050276
16384,32768,3052,0.063994,0.933029,59021682.000000,0.101222,0.151497
32768,65536,34,0.000713,0.933742,1945715.000000,0.003337,0.154834
65536,131072,1095,0.022960,0.956701,113925538.500000,0.195382,0.350216
131072,262144,1985,0.041621,0.998323,304620121.500000,0.522422,0.872638
262144,524288,11,0.000231,0.998553,4517408.500000,0.007747,0.880385
524288,1048576,39,0.000818,0.999371,27837250.500000,0.047741,0.928126
1048576,2097152,28,0.000587,0.999958,37494826.000000,0.064303,0.992430
2097152,4194304,2,0.000042,1.000000,4414195.000000,0.007570,1.000000

histogram,positive overhead
count,47720,items
average,1801.906532,KB
min,1,KB
max,325261,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4024,0.084325,0.084325,99028.214844,0.001152,0.001152
2,4,781,0.016366,0.100692,17795.366211,0.000207,0.001359
4,8,840,0.017603,0.118294,16630.130859,0.000193,0.001552
8,16,28370,0.594510,0.712804,1036783.568359,0.012057,0.013609
16,32,2375,0.049769,0.762573,130611.541016,0.001519,0.015128
32,64,48,0.001006,0.763579,5262.142578,0.000061,0.015190
64,128,52,0.001090,0.764669,10802.873047,0.000126,0.015315
128,256,63,0.001320,0.765989,20570.034180,0.000239,0.015554
