#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,991.42 GB
total user data,843.55 GB
percent overhead,0.149158

histogram,file size
count,127523,items
average,6936.142601,KB
min,0,KB
max,1580561,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,6237,0.048909,0.048909,3747.682617,0.000004,0.000004
2,4,848,0.006650,0.055559,2438.502930,0.000003,0.000007
4,8,2486,0.019495,0.075053,14139.636719,0.000016,0.000023
8,16,86974,0.682026,0.757079,1131119.278320,0.001279,0.001302
16,32,4078,0.031979,0.789058,84930.580078,0.000096,0.001398
32,64,2415,0.018938,0.807995,96413.469727,0.000109,0.001507
64,128,42,0.000329,0.808325,3799.322266,0.000004,0.001511
128,256,24,0.000188,0.808513,4220.445312,0.000005,0.001516
256,512,43,0.000337,0.808850,20354.011719,0.000023,0.001539
512,1024,1801,0.014123,0.822973,1393102.553711,0.001575,0.003114
1024,2048,4385,0.034386,0.857359,6466413.802734,0.007311,0.010425
2048,4096,2962,0.023227,0.880586,8226386.241211,0.009300,0.019725
4096,8192,4547,0.035656,0.916243,28225297.578125,0.031910,0.051635
8192,16384,3972,0.031147,0.947390,44742210.564453,0.050584,0.102219
16384,32768,226,0.001772,0.949162,6425753.977539,0.007265,0.109484
32768,65536,1809,0.014186,0.963348,93277234.177734,0.105455,0.214939
65536,131072,3000,0.023525,0.986873,285987024.208008,0.323325,0.538265
131072,262144,1422,0.011151,0.998024,251500901.053711,0.284337,0.822601
262144,524288,108,0.000847,0.998871,41616221.583008,0.047050,0.869651
524288,1048576,132,0.001035,0.999906,99319469.942383,0.112287,0.981938
1048576,2097152,12,0.000094,1.000000,15976534.240234,0.018062,1.000000

histogram,capacity used
count,127523,items
average,8151.931279,KB
min,1,KB
max,1845049,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,61,0.000478,0.000478,91.500000,0.000000,0.000000
16,32,9510,0.074575,0.075053,242505.000000,0.000233,0.000233
32,64,86974,0.682026,0.757079,4305213.000000,0.004141,0.004375
64,128,4879,0.038260,0.795339,406390.500000,0.000391,0.004766
128,256,1633,0.012806,0.808144,239713.500000,0.000231,0.004996
256,512,47,0.000369,0.808513,17998.500000,0.000017,0.005014
512,1024,839,0.006579,0.815092,725098.500000,0.000698,0.005711
1024,2048,3523,0.027626,0.842719,5032620.500000,0.004841,0.010552
2048,4096,4501,0.035296,0.878014,12800599.500000,0.012313,0.022866
4096,8192,3097,0.024286,0.902300,19016877.500000,0.018293,0.041159
8192,16384,5569,0.043671,0.945971,65901633.500000,0.063394,0.104553
16384,32768,215,0.001686,0.947657,3928410.500000,0.003779,0.108332
32768,65536,1108,0.008689,0.956345,52760766.000000,0.050753,0.159085
65536,131072,3190,0.025015,0.981360,297965817.000000,0.286627,0.445712
131072,262144,2121,0.016632,0.997993,391824709.500000,0.376914,0.822626
262144,524288,94,0.000737,0.998730,39148517.000000,0.037659,0.860285
524288,1048576,121,0.000949,0.999678,93943653.500000,0.090369,0.950654
1048576,2097152,41,0.000322,1.000000,51298117.500000,0.049346,1.000000

histogram,positive overhead
count,127570,items
average,1215.504091,KB
min,1,KB
max,264487,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,6255,0.049032,0.049032,154021.794922,0.000993,0.000993
2,4,851,0.006671,0.055703,19253.872070,0.000124,0.001117
4,8,2486,0.019487,0.075190,49253.363281,0.000318,0.001435
8,16,86974,0.681775,0.756965,3174093.721680,0.020470,0.021905
16,32,4080,0.031982,0.788947,224464.230469,0.001448,0.023353
32,64,2419,0.018962,0.807909,237560.977539,0.001532,0.024885
64,128,44,0.000345,0.808254,9226.744141,0.000060,0.024944
128,256,34,0.000267,0.808521,13492.066406,0.000087,0.025031
256,512,51,0.000400,0.808921,21812.050781,0.000141,0.025172
512,1024,1801,0.014118,0.823038,475158.946289,0.003064,0.028236
1024,2048,4385,0.034373,0.857412,1706507.697266,0.011005,0.039241
2048,4096,2962,0.023219,0.880630,1692168.758789,0.010913,0.050154
4096,8192,4547,0.035643,0.916273,5447522.921875,0.035131,0.085286
8192,16384,3972,0.031136,0.947409,8063131.435547,0.051999,0.137285
16384,32768,226,0.001772,0.949181,1103065.022461,0.007114,0.144399
32768,65536,1809,0.014180,0.963361,15831663.322266,0.102099,0.246498
65536,131072,3000,0.023517,0.986878,48244267.791992,0.311129,0.557627
131072,262144,1422,0.011147,0.998025,42290167.946289,0.272731,0.830358
262144,524288,108,0.000847,0.998871,6982836.416992,0.045033,0.875390
524288,1048576,132,0.001035,0.999906,16645768.057617,0.107349,0.982740
1048576,2097152,12,0.000094,1.000000,2676419.759766,0.017260,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,46,items
average,2773.239130,ents
min,0,ents
max,8300,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,7,0.152174,0.152174,5.000000,0.000039,0.000039
4,7,1,0.021739,0.173913,4.000000,0.000031,0.000071
8,15,4,0.086957,0.260870,38.000000,0.000298,0.000368
16,31,5,0.108696,0.369565,110.000000,0.000862,0.001231
32,63,3,0.065217,0.434783,157.000000,0.001231,0.002461
512,1023,2,0.043478,0.478261,1654.000000,0.012966,0.015427
