#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,319.21 GB
total user data,271.16 GB
percent overhead,0.150532

histogram,file size
count,47733,items
average,5956.707043,KB
min,0,KB
max,1163765,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2368,0.049609,0.049609,1274.907227,0.000004,0.000004
2,4,823,0.017242,0.066851,2293.945312,0.000008,0.000013
4,8,823,0.017242,0.084093,4690.441406,0.000016,0.000029
8,16,29050,0.608594,0.692686,378661.043945,0.001332,0.001361
16,32,3220,0.067459,0.760145,65836.056641,0.000232,0.001592
32,64,19,0.000398,0.760543,820.131836,0.000003,0.001595
64,128,20,0.000419,0.760962,1787.422852,0.000006,0.001602
128,256,4,0.000084,0.761046,775.088867,0.000003,0.001604
256,512,134,0.002807,0.763853,61278.804688,0.000216,0.001820
512,1024,919,0.019253,0.783106,809570.082031,0.002847,0.004667
1024,2048,1711,0.035845,0.818951,2586708.437500,0.009098,0.013765
2048,4096,1358,0.028450,0.847401,3939406.814453,0.013855,0.027620
4096,8192,1820,0.038129,0.885530,11729249.477539,0.041252,0.068872
8192,16384,2167,0.045398,0.930928,20881446.660156,0.073440,0.142312
16384,32768,210,0.004399,0.935328,5757595.942383,0.020250,0.162562
32768,65536,1537,0.032200,0.967528,81799992.033203,0.287692,0.450254
65536,131072,1464,0.030671,0.998198,113235798.410156,0.398253,0.848507
131072,262144,14,0.000293,0.998492,3221927.817383,0.011332,0.859838
262144,524288,38,0.000796,0.999288,14797008.829102,0.052041,0.911880
524288,1048576,31,0.000649,0.999937,21659591.032227,0.076177,0.988057
1048576,2097152,3,0.000063,1.000000,3395783.908203,0.011943,1.000000

histogram,capacity used
count,47733,items
average,7012.118063,KB
min,1,KB
max,1358945,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,30,0.000628,0.000628,45.000000,0.000000,0.000000
16,32,3984,0.083464,0.084093,101592.000000,0.000304,0.000304
32,64,29050,0.608594,0.692686,1437975.000000,0.004296,0.004600
64,128,3227,0.067605,0.760292,244816.500000,0.000731,0.005331
128,256,19,0.000398,0.760690,3508.500000,0.000010,0.005342
256,512,17,0.000356,0.761046,5865.500000,0.000018,0.005359
512,1024,215,0.004504,0.765550,164562.500000,0.000492,0.005851
1024,2048,1714,0.035908,0.801458,2307259.000000,0.006893,0.012744
2048,4096,1721,0.036055,0.837513,4623653.500000,0.013814,0.026558
4096,8192,1298,0.027193,0.864706,7025667.000000,0.020990,0.047549
8192,16384,3158,0.066160,0.930865,33646001.000000,0.100523,0.148072
16384,32768,111,0.002325,0.933191,3043910.500000,0.009094,0.157166
32768,65536,801,0.016781,0.949972,39847937.500000,0.119052,0.276218
65536,131072,2300,0.048185,0.998156,191676946.000000,0.572667,0.848885
131072,262144,9,0.000189,0.998345,2024053.500000,0.006047,0.854932
262144,524288,37,0.000775,0.999120,14779895.500000,0.044157,0.899089
524288,1048576,37,0.000775,0.999895,27512927.500000,0.082199,0.981289
1048576,2097152,5,0.000105,1.000000,6262815.500000,0.018711,1.000000

histogram,positive overhead
count,47762,items
average,1054.935323,KB
min,1,KB
max,195179,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2383,0.049893,0.049893,58621.319336,0.001163,0.001163
2,4,824,0.017252,0.067145,18715.071289,0.000371,0.001535
4,8,823,0.017231,0.084377,16296.058594,0.000323,0.001858
8,16,29050,0.608224,0.692601,1059313.956055,0.021024,0.022882
