#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,217.92 GB
total user data,184.53 GB
percent overhead,0.153198

histogram,file size
count,47741,items
average,4053.015818,KB
min,0,KB
max,774086,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4756,0.099621,0.099621,1665.944336,0.000009,0.000009
2,4,795,0.016652,0.116273,2054.383789,0.000011,0.000019
4,8,838,0.017553,0.133826,4784.752930,0.000025,0.000044
8,16,28233,0.591378,0.725205,365300.323242,0.001888,0.001932
16,32,2333,0.048868,0.774073,43261.116211,0.000224,0.002155
32,64,18,0.000377,0.774450,967.511719,0.000005,0.002160
64,128,31,0.000649,0.775099,2778.771484,0.000014,0.002175
128,256,21,0.000440,0.775539,3713.551758,0.000019,0.002194
256,512,48,0.001005,0.776544,18962.672852,0.000098,0.002292
512,1024,1519,0.031818,0.808362,1125731.137695,0.005818,0.008110
1024,2048,1609,0.033703,0.842064,2320902.715820,0.011995,0.020105
2048,4096,1174,0.024591,0.866655,3467817.523438,0.017922,0.038027
4096,8192,3231,0.067678,0.934333,20309941.394531,0.104964,0.142990
8192,16384,58,0.001215,0.935548,538846.070312,0.002785,0.145775
16384,32768,266,0.005572,0.941120,7585357.193359,0.039202,0.184977
32768,65536,2727,0.057121,0.998241,132656758.916992,0.685582,0.870559
65536,131072,6,0.000126,0.998366,622729.804688,0.003218,0.873777
131072,262144,36,0.000754,0.999120,6862011.751953,0.035464,0.909241
262144,524288,33,0.000691,0.999811,11834129.161133,0.061160,0.970401
524288,1048576,9,0.000189,1.000000,5727313.456055,0.029599,1.000000

histogram,capacity used
count,47741,items
average,4786.103758,KB
min,1,KB
max,903425,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,92,0.001927,0.001927,138.000000,0.000001,0.000001
16,32,6297,0.131899,0.133826,160573.500000,0.000703,0.000703
32,64,28233,0.591378,0.725205,1397533.500000,0.006116,0.006820
64,128,2334,0.048889,0.774094,171957.000000,0.000753,0.007572
128,256,29,0.000607,0.774701,5755.500000,0.000025,0.007597
256,512,40,0.000838,0.775539,15276.000000,0.000067,0.007664
512,1024,908,0.019019,0.794558,821914.000000,0.003597,0.011261
1024,2048,1869,0.039149,0.833707,2698859.500000,0.011812,0.023073
2048,4096,1281,0.026832,0.860539,3755065.500000,0.016434,0.039507
4096,8192,2568,0.053790,0.914329,17168812.000000,0.075139,0.114646
8192,16384,1008,0.021114,0.935443,8900960.000000,0.038955,0.153601
16384,32768,69,0.001445,0.936889,1879719.500000,0.008227,0.161828
32768,65536,2350,0.049224,0.986113,122011637.000000,0.533983,0.695811
65536,131072,582,0.012191,0.998303,40584313.000000,0.177617,0.873428
131072,262144,36,0.000754,0.999057,7597094.000000,0.033249,0.906677
262144,524288,32,0.000670,0.999728,12397184.000000,0.054256,0.960933
524288,1048576,13,0.000272,1.000000,8926587.500000,0.039067,1.000000

histogram,positive overhead
count,47769,items
average,732.822284,KB
min,1,KB
max,129339,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4769,0.099835,0.099835,117586.954102,0.003359,0.003359
2,4,797,0.016684,0.116519,18263.621094,0.000522,0.003881
4,8,838,0.017543,0.134062,16584.247070,0.000474,0.004355
8,16,28233,0.591032,0.725094,1032233.176758,0.029487,0.033842
16,32,2335,0.048881,0.773975,128900.194336,0.003682,0.037524
32,64,19,0.000398,0.774373,2510.854492,0.000072,0.037596
64,128,32,0.000670,0.775042,6593.261719,0.000188,0.037784
128,256,30,0.000628,0.775670,11871.157227,0.000339,0.038123
256,512,48,0.001005,0.776675,12517.327148,0.000358,0.038481
512,1024,1519,0.031799,0.808474,397275.362305,0.011349,0.049829
1024,2048,1609,0.033683,0.842157,548326.784180,0.015664,0.065493
2048,4096,1174,0.024577,0.866734,720527.476562,0.020583,0.086076
4096,8192,3231,0.067638,0.934372,3875289.105469,0.110703,0.196779
8192,16384,58,0.001214,0.935586,100696.929688,0.002877,0.199655
16384,32768,266,0.005568,0.941154,1308745.806641,0.037386,0.237042
32768,65536,2727,0.057087,0.998242,22511451.583008,0.643071,0.880112
65536,131072,6,0.000126,0.998367,104895.195312,0.002996,0.883109
131072,262144,36,0.000754,0.999121,1151658.248047,0.032899,0.916007
262144,524288,33,0.000691,0.999812,1982144.338867,0.056623,0.972630
524288,1048576,9,0.000188,1.000000,958116.043945,0.027370,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,27,items
average,1769.185185,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,4,0.148148,0.148148,3.000000,0.000063,0.000063
2,3,1,0.037037,0.185185,3.000000,0.000063,0.000126
8,15,2,0.074074,0.259259,19.000000,0.000398,0.000523
16,31,5,0.185185,0.444444,113.000000,0.002366,0.002889
