#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,600.77 GB
total user data,512.68 GB
percent overhead,0.146626

histogram,file size
count,42677,items
average,12596.561417,KB
min,0,KB
max,178892,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1751,0.041029,0.041029,1269.040039,0.000002,0.000002
2,4,22,0.000516,0.041545,56.291016,0.000000,0.000002
4,8,802,0.018792,0.060337,4564.076172,0.000008,0.000011
8,16,28027,0.656724,0.717061,363489.897461,0.000676,0.000687
16,32,801,0.018769,0.735830,13155.117188,0.000024,0.000712
64,128,8,0.000187,0.736017,693.062500,0.000001,0.000713
128,256,2,0.000047,0.736064,354.574219,0.000001,0.000714
256,512,1,0.000023,0.736087,273.814453,0.000001,0.000714
512,1024,9,0.000211,0.736298,6822.059570,0.000013,0.000727
1024,2048,446,0.010451,0.746749,760681.054688,0.001415,0.002142
2048,4096,1710,0.040068,0.786817,4613012.487305,0.008581,0.010723
4096,8192,1664,0.038991,0.825808,8973115.507812,0.016692,0.027414
8192,16384,906,0.021229,0.847037,10787528.237305,0.020067,0.047481
16384,32768,3327,0.077958,0.924995,66616386.259766,0.123918,0.171399
32768,65536,20,0.000469,0.925463,1263633.046875,0.002351,0.173750
65536,131072,1165,0.027298,0.952761,124850600.837891,0.232244,0.405994
131072,262144,2016,0.047239,1.000000,319327816.230469,0.594006,1.000000

histogram,capacity used
count,42677,items
average,14760.737435,KB
min,1,KB
max,208921,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,21,0.000492,0.000492,31.500000,0.000000,0.000000
16,32,2554,0.059845,0.060337,65127.000000,0.000103,0.000103
32,64,28027,0.656724,0.717061,1387336.500000,0.002202,0.002306
64,128,801,0.018769,0.735830,58897.500000,0.000093,0.002399
128,256,3,0.000070,0.735900,652.500000,0.000001,0.002400
256,512,7,0.000164,0.736064,2418.500000,0.000004,0.002404
512,1024,9,0.000211,0.736275,8549.500000,0.000014,0.002418
1024,2048,160,0.003749,0.740024,275424.000000,0.000437,0.002855
2048,4096,1706,0.039975,0.779999,4957255.000000,0.007869,0.010724
4096,8192,1532,0.035898,0.815896,8173986.000000,0.012976,0.023700
8192,16384,1056,0.024744,0.840640,11788648.000000,0.018714,0.042414
16384,32768,3600,0.084355,0.924995,82974448.000000,0.131717,0.174131
65536,131072,704,0.016496,0.941491,81003736.000000,0.128589,0.302720
131072,262144,2497,0.058509,1.000000,439247481.500000,0.697280,1.000000

histogram,positive overhead
count,42704,items
average,2162.973438,KB
min,1,KB
max,30029,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1766,0.041354,0.041354,43084.490234,0.000466,0.000466
2,4,22,0.000515,0.041870,504.708984,0.000005,0.000472
4,8,802,0.018780,0.060650,15886.923828,0.000172,0.000644
8,16,28027,0.656309,0.716959,1023846.602539,0.011084,0.011728
16,32,803,0.018804,0.735762,46068.193359,0.000499,0.012227
32,64,1,0.000023,0.735786,331.366211,0.000004,0.012231
64,128,9,0.000211,0.735997,2116.541992,0.000023,0.012254
128,256,10,0.000234,0.736231,6120.425781,0.000066,0.012320
256,512,1,0.000023,0.736254,263.685547,0.000003,0.012323
512,1024,9,0.000211,0.736465,2335.440430,0.000025,0.012348
1024,2048,446,0.010444,0.746909,200115.945312,0.002167,0.014515
2048,4096,1710,0.040043,0.786952,1017064.512695,0.011011,0.025526
4096,8192,1664,0.038966,0.825918,1692820.492188,0.018327,0.043853
8192,16384,906,0.021216,0.847134,1926782.762695,0.020860,0.064713
16384,32768,3327,0.077908,0.925042,11581108.240234,0.125381,0.190093
32768,65536,20,0.000468,0.925510,213660.953125,0.002313,0.192406
65536,131072,1165,0.027281,0.952791,21010914.662109,0.227471,0.419877
131072,262144,2016,0.047209,1.000000,53584591.769531,0.580123,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,26,items
average,1642.423077,ents
min,0,ents
max,4500,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,3,0.115385,0.115385,2.000000,0.000047,0.000047
2,3,2,0.076923,0.192308,6.000000,0.000141,0.000187
8,15,2,0.076923,0.269231,19.000000,0.000445,0.000632
16,31,7,0.269231,0.538462,159.000000,0.003723,0.004356
512,1023,2,0.076923,0.615385,1654.000000,0.038733,0.043088
1024,2047,1,0.038462,0.653846,1633.000000,0.038241,0.081329
2048,4095,1,0.038462,0.692308,3230.000000,0.075639,0.156968
4096,8191,8,0.307692,1.000000,36000.000000,0.843032,1.000000

histogram,directory size
count,26,items
average,58.871807,KB
min,0,KB
max,162,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,14,0.538462,0.538462,7.405273,0.004838,0.004838
16,32,2,0.076923,0.615385,61.189453,0.039976,0.044814
32,64,1,0.038462,0.653846,54.133789,0.035366,0.080180
64,128,1,0.038462,0.692308,107.938477,0.070517,0.150697
128,256,8,0.307692,1.000000,1300.000000,0.849303,1.000000

histogram,filename length
count,42704,items
average,18.705765,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,20,0.000468,0.000468,103.000000,0.000129,0.000129
8,15,110,0.002576,0.003044,1365.000000,0.001709,0.001838
16,23,42490,0.994989,0.998033,794362.000000,0.994430,0.996268
24,31,24,0.000562,0.998595,598.000000,0.000749,0.997017
32,39,22,0.000515,0.999110,788.000000,0.000986,0.998003
40,47,33,0.000773,0.999883,1339.000000,0.001676,0.999680
