#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,255.40 GB
total user data,210.63 GB
percent overhead,0.175294

histogram,file size
count,156301,items
average,1412.993719,KB
min,0,KB
max,1760679,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,6461,0.041337,0.041337,4078.847656,0.000018,0.000018
2,4,2658,0.017006,0.058343,7892.612305,0.000036,0.000054
4,8,2654,0.016980,0.075323,15150.978516,0.000069,0.000123
8,16,96713,0.618761,0.694084,1262010.036133,0.005714,0.005837
16,32,10618,0.067933,0.762017,218098.297852,0.000988,0.006825
32,64,373,0.002386,0.764403,21357.865234,0.000097,0.006921
64,128,2285,0.014619,0.779023,228852.957031,0.001036,0.007958
128,256,3912,0.025029,0.804051,761557.293945,0.003448,0.011406
256,512,4463,0.028554,0.832605,1671832.626953,0.007570,0.018976
512,1024,6356,0.040665,0.873270,4609279.989258,0.020870,0.039846
1024,2048,4518,0.028906,0.902176,6275730.640625,0.028416,0.068262
2048,4096,3716,0.023775,0.925951,10679835.468750,0.048357,0.116619
4096,8192,4883,0.031241,0.957192,26979619.759766,0.122161,0.238781
8192,16384,3014,0.019283,0.976475,33382415.237305,0.151153,0.389933
16384,32768,2610,0.016699,0.993173,57495423.025391,0.260334,0.650268
32768,65536,980,0.006270,0.999443,37909221.351562,0.171650,0.821917
65536,131072,9,0.000058,0.999501,833940.036133,0.003776,0.825693
131072,262144,24,0.000154,0.999655,4655178.825195,0.021078,0.846772
262144,524288,24,0.000154,0.999808,8827803.998047,0.039972,0.886743
524288,1048576,26,0.000166,0.999974,19508503.057617,0.088333,0.975076
1048576,2097152,4,0.000026,1.000000,5504548.292969,0.024924,1.000000

histogram,capacity used
count,156301,items
average,1713.176163,KB
min,1,KB
max,2055441,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,32,0.000205,0.000205,48.000000,0.000000,0.000000
16,32,11741,0.075118,0.075323,299395.500000,0.001118,0.001118
32,64,96713,0.618761,0.694084,4787293.500000,0.017878,0.018997
64,128,10638,0.068061,0.762145,846165.000000,0.003160,0.022157
128,256,887,0.005675,0.767820,188026.500000,0.000702,0.022859
256,512,5403,0.034568,0.802388,2245984.500000,0.008388,0.031247
512,1024,8761,0.056052,0.858440,6544293.500000,0.024440,0.055686
1024,2048,5636,0.036059,0.894498,7796238.000000,0.029115,0.084802
2048,4096,3974,0.025425,0.919924,11574073.000000,0.043224,0.128025
