#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,822.51 GB
total user data,691.44 GB
percent overhead,0.159358

histogram,file size
count,259822,items
average,2790.434166,KB
min,0,KB
max,2525307,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12800,0.049264,0.049264,4132.801758,0.000006,0.000006
2,4,38,0.000146,0.049411,130.360352,0.000000,0.000006
4,8,5776,0.022231,0.071641,28366.460938,0.000039,0.000045
8,16,145303,0.559241,0.630882,1881942.015625,0.002596,0.002641
16,32,7931,0.030525,0.661407,193571.877930,0.000267,0.002908
32,64,12,0.000046,0.661453,460.120117,0.000001,0.002908
64,128,3,0.000012,0.661464,268.344727,0.000000,0.002909
128,256,402,0.001547,0.663012,63653.884766,0.000088,0.002997
256,512,2117,0.008148,0.671159,890060.760742,0.001228,0.004224
512,1024,24912,0.095881,0.767041,20153150.203125,0.027797,0.032021
1024,2048,32881,0.126552,0.893593,38285927.976562,0.052807,0.084828
2048,4096,6449,0.024821,0.918413,19407200.415039,0.026768,0.111596
4096,8192,10505,0.040432,0.958845,52570139.933594,0.072509,0.184105
8192,16384,18,0.000069,0.958914,185736.767578,0.000256,0.184361
16384,32768,1400,0.005388,0.964302,39896674.372070,0.055029,0.239390
32768,65536,9177,0.035320,0.999623,450194949.645508,0.620945,0.860334
65536,131072,10,0.000038,0.999661,935857.232422,0.001291,0.861625
262144,524288,4,0.000015,0.999677,1670727.652344,0.002304,0.863930
524288,1048576,42,0.000162,0.999838,34136611.792969,0.047084,0.911014
1048576,2097152,36,0.000139,0.999977,50532895.755859,0.069699,0.980713
2097152,4194304,6,0.000023,1.000000,13983727.536133,0.019287,1.000000

histogram,capacity used
count,259822,items
average,3319.255017,KB
min,1,KB
max,2948521,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,39,0.000150,0.000150,58.500000,0.000000,0.000000
16,32,18575,0.071491,0.071641,473662.500000,0.000549,0.000549
32,64,145303,0.559241,0.630882,7192498.500000,0.008340,0.008889
64,128,7941,0.030563,0.661445,710647.500000,0.000824,0.009713
128,256,3,0.000012,0.661457,532.500000,0.000001,0.009714
256,512,395,0.001520,0.662977,165376.500000,0.000192,0.009906
512,1024,12855,0.049476,0.712453,11016338.500000,0.012774,0.022679
1024,2048,46435,0.178719,0.891172,62982484.500000,0.073030,0.095710
2048,4096,5037,0.019386,0.910558,15986235.500000,0.018537,0.114246
4096,8192,12526,0.048210,0.958768,71915797.000000,0.083389,0.197635
8192,16384,37,0.000142,0.958910,376391.500000,0.000436,0.198072
16384,32768,368,0.001416,0.960327,9654952.000000,0.011195,0.209267
32768,65536,8111,0.031218,0.991544,418834750.500000,0.485653,0.694920
65536,131072,2109,0.008117,0.999661,145977995.500000,0.169266,0.864186
262144,524288,2,0.000008,0.999669,862099.000000,0.001000,0.865186
524288,1048576,26,0.000100,0.999769,20549239.000000,0.023828,0.889014
1048576,2097152,51,0.000196,0.999965,72776908.500000,0.084387,0.973401
2097152,4194304,9,0.000035,1.000000,22939509.500000,0.026599,1.000000

histogram,positive overhead
count,259864,items
average,528.896051,KB
min,1,KB
max,423213,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12818,0.049326,0.049326,321545.094727,0.002340,0.002340
2,4,40,0.000154,0.049480,883.695312,0.000006,0.002346
4,8,5776,0.022227,0.071707,118921.539062,0.000865,0.003211
8,16,145304,0.559154,0.630861,5310618.234375,0.038639,0.041850
16,32,7931,0.030520,0.661381,515860.622070,0.003753,0.045604
32,64,12,0.000046,0.661427,1069.879883,0.000008,0.045612
64,128,5,0.000019,0.661446,1581.403320,0.000012,0.045623
128,256,403,0.001551,0.662997,106478.293945,0.000775,0.046398
256,512,2126,0.008181,0.671178,565704.020508,0.004116,0.050514
512,1024,24921,0.095900,0.767078,6579141.736328,0.047869,0.098383
1024,2048,32881,0.126532,0.893610,9101113.523438,0.066218,0.164601
2048,4096,6449,0.024817,0.918427,4194289.084961,0.030517,0.195118
4096,8192,10505,0.040425,0.958852,10364753.566406,0.075412,0.270530
8192,16384,18,0.000069,0.958921,33090.232422,0.000241,0.270771
16384,32768,1400,0.005387,0.964308,6859601.627930,0.049909,0.320680
32768,65536,9177,0.035315,0.999623,76404775.854492,0.555909,0.876590
65536,131072,10,0.000038,0.999661,157821.767578,0.001148,0.877738
262144,524288,4,0.000015,0.999677,280070.347656,0.002038,0.879776
524288,1048576,42,0.000162,0.999838,5718891.207031,0.041610,0.921386
1048576,2097152,36,0.000139,0.999977,8464270.244141,0.061585,0.982970
2097152,4194304,6,0.000023,1.000000,2340561.463867,0.017030,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,41,items
average,6338.121951,ents
min,0,ents
max,18480,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,4,0.097561,0.097561,3.000000,0.000012,0.000012
2,3,3,0.073171,0.170732,7.000000,0.000027,0.000038
4,7,1,0.024390,0.195122,7.000000,0.000027,0.000065
8,15,5,0.121951,0.317073,45.000000,0.000173,0.000239
16,31,3,0.073171,0.390244,61.000000,0.000235,0.000473
32,63,3,0.073171,0.463415,146.000000,0.000562,0.001035
256,511,1,0.024390,0.487805,376.000000,0.001447,0.002482
2048,4095,2,0.048780,0.536585,5334.000000,0.020526,0.023008
4096,8191,1,0.024390,0.560976,5313.000000,0.020445,0.043454
8192,16383,10,0.243902,0.804878,100731.000000,0.387631,0.431085
16384,32767,8,0.195122,1.000000,147840.000000,0.568915,1.000000

histogram,directory size
count,41,items
average,227.672828,KB
min,0,KB
max,667,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,17,0.414634,0.414634,5.039062,0.000540,0.000540
2,4,2,0.048780,0.463415,5.944336,0.000637,0.001177
8,16,1,0.024390,0.487805,11.750000,0.001259,0.002435
64,128,2,0.048780,0.536585,197.751953,0.021185,0.023620
128,256,1,0.024390,0.560976,176.321289,0.018889,0.042509
256,512,9,0.219512,0.780488,3032.218750,0.324837,0.367346
512,1024,9,0.219512,1.000000,5905.560547,0.632654,1.000000

histogram,filename length
count,259864,items
average,18.783456,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,36,0.000139,0.000139,185.000000,0.000038,0.000038
8,15,623,0.002397,0.002536,8380.000000,0.001717,0.001755
16,23,259069,0.996941,0.999477,4867724.000000,0.997251,0.999005
24,31,37,0.000142,0.999619,981.000000,0.000201,0.999206
32,39,40,0.000154,0.999773,1443.000000,0.000296,0.999502
40,47,56,0.000215,0.999988,2271.000000,0.000465,0.999967
48,55,2,0.000008,0.999996,98.000000,0.000020,0.999987
56,63,1,0.000004,1.000000,62.000000,0.000013,1.000000

histogram,link count
count,259822,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,259822,1.000000,1.000000,259822.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,259822,items
average,46.770521,days
min,24,days
max,214,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,1,0.000004,0.000004,24.524039,0.000002,0.000002
32,64,259806,0.999938,0.999942,12149552.338658,0.999798,0.999800
64,128,5,0.000019,0.999962,443.050625,0.000036,0.999836
128,256,10,0.000038,1.000000,1990.427697,0.000164,1.000000

histogram,mtime (KB)
count,725016185,items
average,46.122477,days
min,24,days
max,214,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,31,0.000000,0.000000,762.400653,0.000000,0.000000
32,64,725016145,1.000000,1.000000,33439540205.197376,1.000000,1.000000
64,128,4,0.000000,1.000000,383.425988,0.000000,1.000000
128,256,4,0.000000,1.000000,885.374380,0.000000,1.000000

histogram,ctime (files)
count,259822,items
average,46.702574,days
min,24,days
max,50,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,1,0.000004,0.000004,24.524039,0.000002,0.000002
32,64,259821,0.999996,1.000000,12134331.687327,0.999998,1.000000

histogram,ctime (KB)
count,725016185,items
average,46.106594,days
min,24,days
max,50,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,31,0.000000,0.000000,762.400653,0.000000,0.000000
32,64,725016154,1.000000,1.000000,33428026318.803566,1.000000,1.000000

histogram,atime (files)
count,259822,items
average,46.770521,days
min,24,days
max,214,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,1,0.000004,0.000004,24.524039,0.000002,0.000002
32,64,259806,0.999938,0.999942,12149552.338658,0.999798,0.999800
64,128,5,0.000019,0.999962,443.050625,0.000036,0.999836
128,256,10,0.000038,1.000000,1990.427697,0.000164,1.000000

histogram,atime (KB)
count,725016185,items
average,46.122477,days
min,24,days
max,214,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,31,0.000000,0.000000,762.400653,0.000000,0.000000
32,64,725016145,1.000000,1.000000,33439540205.197376,1.000000,1.000000
64,128,4,0.000000,1.000000,383.425988,0.000000,1.000000
128,256,4,0.000000,1.000000,885.374380,0.000000,1.000000

