#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,1.10 TB
total user data,962.53 GB
percent overhead,0.145406

histogram,file size
count,59691,items
average,16908.500652,KB
min,0,KB
max,3439454,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4128,0.069156,0.069156,1294.631836,0.000001,0.000001
2,4,85,0.001424,0.070580,308.385742,0.000000,0.000002
4,8,1555,0.026051,0.096631,7693.568359,0.000008,0.000009
8,16,40130,0.672296,0.768927,521404.500977,0.000517,0.000526
16,32,2393,0.040090,0.809016,62847.865234,0.000062,0.000588
32,64,4,0.000067,0.809083,225.529297,0.000000,0.000588
64,128,23,0.000385,0.809469,1986.757812,0.000002,0.000590
128,256,5,0.000084,0.809553,922.305664,0.000001,0.000591
256,512,1,0.000017,0.809569,275.628906,0.000000,0.000591
512,1024,8,0.000134,0.809703,8057.507812,0.000008,0.000599
1024,2048,203,0.003401,0.813104,354865.272461,0.000352,0.000951
2048,4096,1624,0.027207,0.840311,4561134.288086,0.004519,0.005470
4096,8192,1502,0.025163,0.865474,7995921.124023,0.007922,0.013393
8192,16384,1222,0.020472,0.885946,15915084.951172,0.015769,0.029161
16384,32768,3503,0.058686,0.944632,84218995.216797,0.083444,0.112605
32768,65536,9,0.000151,0.944782,381893.765625,0.000378,0.112984
65536,131072,101,0.001692,0.946474,12051251.166016,0.011940,0.124924
131072,262144,1622,0.027173,0.973648,340275381.440430,0.337145,0.462069
262144,524288,1485,0.024878,0.998526,400021188.631836,0.396341,0.858410
524288,1048576,20,0.000335,0.998861,18138347.090820,0.017971,0.876382
1048576,2097152,47,0.000787,0.999648,67318756.808594,0.066699,0.943081
2097152,4194304,21,0.000352,1.000000,57447475.993164,0.056919,1.000000

histogram,capacity used
count,59691,items
average,19785.251118,KB
min,1,KB
max,4014001,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,38,0.000637,0.000637,57.000000,0.000000,0.000000
16,32,5730,0.095994,0.096631,146115.000000,0.000124,0.000124
32,64,40130,0.672296,0.768927,1986435.000000,0.001682,0.001806
64,128,2393,0.040090,0.809016,213949.500000,0.000181,0.001987
128,256,14,0.000235,0.809251,3045.000000,0.000003,0.001989
256,512,18,0.000302,0.809553,6203.000000,0.000005,0.001995
512,1024,1,0.000017,0.809569,537.500000,0.000000,0.001995
1024,2048,22,0.000369,0.809938,35585.000000,0.000030,0.002025
2048,4096,1731,0.028999,0.838937,5587772.500000,0.004731,0.006757
4096,8192,1484,0.024861,0.863799,9036466.000000,0.007652,0.014408
8192,16384,921,0.015429,0.879228,12498949.500000,0.010583,0.024992
16384,32768,3902,0.065370,0.944598,105777501.000000,0.089566,0.114558
32768,65536,9,0.000151,0.944749,372173.500000,0.000315,0.114873
65536,131072,3,0.000050,0.944799,227500.500000,0.000193,0.115065
131072,262144,1107,0.018546,0.963345,228028708.500000,0.193081,0.308146
262144,524288,2100,0.035181,0.998526,650300822.000000,0.550635,0.858781
524288,1048576,4,0.000067,0.998593,3145238.000000,0.002663,0.861444
1048576,2097152,62,0.001039,0.999631,94157965.000000,0.079727,0.941172
2097152,4194304,22,0.000369,1.000000,69476401.000000,0.058828,1.000000

histogram,positive overhead
count,59718,items
average,2875.628045,KB
min,1,KB
max,574547,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4141,0.069343,0.069343,103215.800781,0.000601,0.000601
2,4,86,0.001440,0.070783,1881.875977,0.000011,0.000612
4,8,1555,0.026039,0.096822,31958.931641,0.000186,0.000798
8,16,40130,0.671992,0.768813,1465030.499023,0.008531,0.009329
16,32,2395,0.040105,0.808919,151427.445312,0.000882,0.010211
32,64,5,0.000084,0.809002,807.865234,0.000005,0.010216
64,128,24,0.000402,0.809404,4877.275391,0.000028,0.010244
128,256,14,0.000234,0.809639,10564.809570,0.000062,0.010306
256,512,1,0.000017,0.809655,261.871094,0.000002,0.010307
512,1024,8,0.000134,0.809789,2066.492188,0.000012,0.010319
1024,2048,203,0.003399,0.813189,101967.227539,0.000594,0.010913
2048,4096,1624,0.027194,0.840383,932461.711914,0.005430,0.016343
4096,8192,1502,0.025152,0.865535,1619107.875977,0.009428,0.025771
8192,16384,1222,0.020463,0.885998,2781844.048828,0.016199,0.041971
16384,32768,3503,0.058659,0.944657,14515755.283203,0.084528,0.126499
32768,65536,9,0.000151,0.944807,64695.734375,0.000377,0.126876
65536,131072,101,0.001691,0.946499,2026580.333984,0.011801,0.138677
131072,262144,1622,0.027161,0.973660,57035555.559570,0.332130,0.470806
262144,524288,1485,0.024867,0.998526,67001670.868164,0.390164,0.860971
524288,1048576,20,0.000335,0.998861,3032098.909180,0.017657,0.878627
1048576,2097152,47,0.000787,0.999648,11247721.691406,0.065498,0.944125
2097152,4194304,21,0.000352,1.000000,9595203.506836,0.055875,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,26,items
average,2296.807692,ents
min,0,ents
max,6000,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,4,0.153846,0.153846,3.000000,0.000050,0.000050
2,3,1,0.038462,0.192308,3.000000,0.000050,0.000100
8,15,2,0.076923,0.269231,19.000000,0.000318,0.000419
16,31,5,0.192308,0.461538,113.000000,0.001892,0.002311
32,63,1,0.038462,0.500000,54.000000,0.000904,0.003215
512,1023,2,0.076923,0.576923,1654.000000,0.027697,0.030912
1024,2047,1,0.038462,0.615385,1632.000000,0.027329,0.058241
2048,4095,1,0.038462,0.653846,3231.000000,0.054105,0.112347
4096,8191,9,0.346154,1.000000,53008.000000,0.887653,1.000000

histogram,directory size
count,26,items
average,82.341834,KB
min,0,KB
max,216,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12,0.461538,0.461538,5.002930,0.002337,0.002337
2,4,1,0.038462,0.500000,2.738281,0.001279,0.003616
