#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,303.49 GB
total user data,245.72 GB
percent overhead,0.190346

histogram,file size
count,213800,items
average,1205.086071,KB
min,0,KB
max,1046178,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,13102,0.061282,0.061282,4128.605469,0.000016,0.000016
2,4,2659,0.012437,0.073718,7484.713867,0.000029,0.000045
4,8,3158,0.014771,0.088489,17394.145508,0.000068,0.000113
8,16,110394,0.516342,0.604832,1424970.203125,0.005531,0.005643
16,32,7939,0.037133,0.641964,143642.070312,0.000558,0.006201
32,64,12,0.000056,0.642021,471.159180,0.000002,0.006203
64,128,7,0.000033,0.642053,776.759766,0.000003,0.006206
128,256,3427,0.016029,0.658082,686264.233398,0.002664,0.008869
256,512,28773,0.134579,0.792661,11288436.272461,0.043814,0.052683
512,1024,18633,0.087152,0.879813,11498504.551758,0.044629,0.097312
1024,2048,8635,0.040388,0.920201,13350502.128906,0.051817,0.149129
2048,4096,6326,0.029588,0.949790,15713757.991211,0.060989,0.210118
4096,8192,377,0.001763,0.951553,2791044.683594,0.010833,0.220951
8192,16384,5675,0.026543,0.978096,73780309.599609,0.286362,0.507312
16384,32768,4578,0.021413,0.999509,90617056.743164,0.351710,0.859022
32768,65536,16,0.000075,0.999584,588402.340820,0.002284,0.861306
65536,131072,2,0.000009,0.999593,190388.491211,0.000739,0.862045
131072,262144,28,0.000131,0.999724,5898757.667969,0.022895,0.884939
262144,524288,41,0.000192,0.999916,16280114.434570,0.063188,0.948127
524288,1048576,18,0.000084,1.000000,13364995.220703,0.051873,1.000000

histogram,capacity used
count,213800,items
average,1488.237661,KB
min,1,KB
max,1221713,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,31,0.000145,0.000145,46.500000,0.000000,0.000000
16,32,18888,0.088344,0.088489,481644.000000,0.001514,0.001514
32,64,110394,0.516342,0.604832,5464503.000000,0.017174,0.018688
64,128,7948,0.037175,0.642007,584994.000000,0.001839,0.020526
128,256,4,0.000019,0.642025,678.000000,0.000002,0.020529
256,512,3114,0.014565,0.656590,1420487.000000,0.004464,0.024993
512,1024,46020,0.215248,0.871838,33400326.000000,0.104971,0.129964
1024,2048,6897,0.032259,0.904097,10383321.500000,0.032633,0.162597
2048,4096,9768,0.045688,0.949785,27401380.000000,0.086118,0.248715
4096,8192,64,0.000299,0.950084,451312.000000,0.001418,0.250133
8192,16384,3744,0.017512,0.967596,49062192.000000,0.154194,0.404327
16384,32768,6823,0.031913,0.999509,147117410.500000,0.462364,0.866691
32768,65536,16,0.000075,0.999584,688336.000000,0.002163,0.868854
65536,131072,1,0.000005,0.999588,89113.500000,0.000280,0.869134
