#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,452.91 GB
total user data,385.81 GB
percent overhead,0.148141

histogram,file size
count,47682,items
average,8484.389288,KB
min,0,KB
max,2138768,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2272,0.047649,0.047649,1272.103516,0.000003,0.000003
2,4,820,0.017197,0.064846,2273.750000,0.000006,0.000009
4,8,824,0.017281,0.082127,4696.781250,0.000012,0.000020
8,16,29140,0.611132,0.693260,378898.997070,0.000937,0.000957
16,32,3223,0.067594,0.760853,64465.982422,0.000159,0.001116
32,64,16,0.000336,0.761189,748.439453,0.000002,0.001118
64,128,21,0.000440,0.761629,1829.250000,0.000005,0.001123
128,256,5,0.000105,0.761734,901.354492,0.000002,0.001125
256,512,2,0.000042,0.761776,785.110352,0.000002,0.001127
512,1024,591,0.012395,0.774171,459697.703125,0.001136,0.002263
1024,2048,1280,0.026845,0.801015,1923146.335938,0.004754,0.007017
2048,4096,1635,0.034290,0.835305,4726167.633789,0.011682,0.018699
4096,8192,2138,0.044839,0.880143,13419665.170898,0.033172,0.051871
8192,16384,1110,0.023279,0.903423,12958535.246094,0.032032,0.083903
16384,32768,1377,0.028879,0.932301,26265803.961914,0.064926,0.148828
32768,65536,1250,0.026215,0.958517,64616565.241211,0.159724,0.308552
65536,131072,1041,0.021832,0.980349,96840438.081055,0.239377,0.547928
131072,262144,865,0.018141,0.998490,128459105.168945,0.317534,0.865462
262144,524288,24,0.000503,0.998993,10059330.243164,0.024865,0.890327
524288,1048576,33,0.000692,0.999685,24372956.376953,0.060247,0.950574
1048576,2097152,14,0.000294,0.999979,17856598.812500,0.044139,0.994713
2097152,4194304,1,0.000021,1.000000,2138768.274414,0.005287,1.000000

histogram,capacity used
count,47682,items
average,9959.699908,KB
min,1,KB
max,2496105,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,32,0.000671,0.000671,48.000000,0.000000,0.000000
16,32,3884,0.081456,0.082127,99042.000000,0.000209,0.000209
32,64,29140,0.611132,0.693260,1442430.000000,0.003037,0.003246
64,128,3229,0.067719,0.760979,243955.500000,0.000514,0.003760
128,256,19,0.000398,0.761377,3796.500000,0.000008,0.003768
256,512,17,0.000357,0.761734,5921.500000,0.000012,0.003780
512,1024,257,0.005390,0.767124,238097.500000,0.000501,0.004282
1024,2048,1194,0.025041,0.792165,1765863.000000,0.003718,0.008000
2048,4096,1553,0.032570,0.824735,4423969.500000,0.009316,0.017316
4096,8192,1700,0.035653,0.860388,9930646.000000,0.020911,0.038227
8192,16384,1889,0.039617,0.900004,20662409.500000,0.043509,0.081736
16384,32768,1487,0.031186,0.931190,31907758.500000,0.067189,0.148924
32768,65536,812,0.017029,0.948219,42617994.000000,0.089741,0.238666
