16384,32768,667,0.018457,0.922549,11302016.500000,0.039279,0.218223
32768,65536,191,0.005285,0.927834,12042278.500000,0.041852,0.260074
65536,131072,2608,0.072166,1.000000,212902520.000000,0.739926,1.000000

histogram,positive overhead
count,36159,items
average,1197.526128,KB
min,1,KB
max,14185,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1677,0.046378,0.046378,42224.742188,0.000975,0.000975
2,4,3,0.000083,0.046461,69.149414,0.000002,0.000977
4,8,801,0.022152,0.068614,16650.528320,0.000385,0.001361
8,16,20819,0.575763,0.644376,763133.136719,0.017624,0.018985
16,32,7,0.000194,0.644570,487.478516,0.000011,0.018996
32,64,1,0.000028,0.644597,326.779297,0.000008,0.019004
64,128,196,0.005421,0.650018,41951.673828,0.000969,0.019973
128,256,613,0.016953,0.666971,163388.553711,0.003773,0.023746
512,1024,350,0.009679,0.676650,92356.000977,0.002133,0.025879
1024,2048,1468,0.040598,0.717249,501745.593750,0.011587,0.037466
2048,4096,4264,0.117924,0.835172,2410360.517578,0.055665,0.093131
4096,8192,340,0.009403,0.844575,327624.964844,0.007566,0.100697
8192,16384,2818,0.077934,0.922509,6400191.067383,0.147806,0.248503
16384,32768,5,0.000138,0.922647,22752.411133,0.000525,0.249028
32768,65536,983,0.027185,0.949833,9983858.463867,0.230567,0.479595
65536,131072,1814,0.050167,1.000000,22534226.207031,0.520405,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,19,items
average,1903.052632,ents
min,0,ents
max,3900,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,2,0.105263,0.105263,1.000000,0.000028,0.000028
2,3,1,0.052632,0.157895,3.000000,0.000083,0.000111
8,15,3,0.157895,0.315789,32.000000,0.000885,0.000996
16,31,3,0.157895,0.473684,76.000000,0.002102,0.003098
1024,2047,1,0.052632,0.526316,1627.000000,0.044997,0.048094
2048,4095,9,0.473684,1.000000,34419.000000,0.951906,1.000000

histogram,directory size
count,19,items
average,68.563374,KB
min,0,KB
max,140,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,9,0.473684,0.473684,4.330078,0.003324,0.003324
32,64,1,0.052632,0.526316,58.720703,0.045076,0.048400
64,128,1,0.052632,0.578947,113.090820,0.086812,0.135212
128,256,8,0.421053,1.000000,1126.562500,0.864788,1.000000

histogram,filename length
count,36159,items
average,18.893968,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,16,0.000442,0.000442,77.000000,0.000113,0.000113
8,15,45,0.001245,0.001687,583.000000,0.000853,0.000966
16,23,36061,0.997290,0.998977,681059.000000,0.996885,0.997851
24,31,4,0.000111,0.999087,108.000000,0.000158,0.998009
32,39,7,0.000194,0.999281,261.000000,0.000382,0.998391
40,47,22,0.000608,0.999889,890.000000,0.001303,0.999694
48,55,3,0.000083,0.999972,147.000000,0.000215,0.999909
56,63,1,0.000028,1.000000,62.000000,0.000091,1.000000

histogram,link count
count,36139,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,36139,1.000000,1.000000,36139.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,36139,items
average,38.182845,days
min,37,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
32,64,36118,0.999419,0.999419,1377459.671736,0.998239,0.998239
64,128,8,0.000221,0.999640,708.370266,0.000513,0.998752
128,256,13,0.000360,1.000000,1721.777593,0.001248,1.000000

histogram,mtime (KB)
count,244440012,items
average,37.617290,days
min,37,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
32,64,244439996,1.000000,1.000000,9195168838.803125,1.000000,1.000000
64,128,8,0.000000,1.000000,856.740989,0.000000,1.000000
128,256,7,0.000000,1.000000,1089.580787,0.000000,1.000000

histogram,ctime (files)
count,36139,items
average,38.129715,days
min,37,days
max,38,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
32,64,36139,1.000000,1.000000,1377969.776481,1.000000,1.000000

histogram,ctime (KB)
count,244440012,items
average,37.554032,days
min,37,days
max,38,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
32,64,244440012,1.000000,1.000000,9179708138.616434,1.000000,1.000000

histogram,atime (files)
count,36139,items
average,38.182845,days
min,37,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
32,64,36118,0.999419,0.999419,1377459.671736,0.998239,0.998239
64,128,8,0.000221,0.999640,708.370266,0.000513,0.998752
128,256,13,0.000360,1.000000,1721.777593,0.001248,1.000000

histogram,atime (KB)
count,244440012,items
average,37.617290,days
min,37,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
32,64,244439996,1.000000,1.000000,9195168838.803125,1.000000,1.000000
64,128,8,0.000000,1.000000,856.740989,0.000000,1.000000
128,256,7,0.000000,1.000000,1089.580787,0.000000,1.000000

