#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,628.49 GB
total user data,534.35 GB
percent overhead,0.149786

histogram,file size
count,97790,items
average,5729.645268,KB
min,0,KB
max,145116,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2495,0.025514,0.025514,296.202148,0.000001,0.000001
2,4,3,0.000031,0.025545,8.013672,0.000000,0.000001
4,8,1603,0.016392,0.041937,8435.764648,0.000015,0.000016
8,16,71225,0.728346,0.770283,923480.078125,0.001648,0.001664
16,32,1600,0.016362,0.786645,31954.593750,0.000057,0.001721
32,64,1,0.000010,0.786655,34.064453,0.000000,0.001721
64,128,5,0.000051,0.786706,449.982422,0.000001,0.001722
128,256,2,0.000020,0.786727,332.955078,0.000001,0.001722
512,1024,196,0.002004,0.788731,191122.708008,0.000341,0.002063
1024,2048,3762,0.038470,0.827201,5318503.066406,0.009492,0.011556
2048,4096,5671,0.057992,0.885193,13309054.997070,0.023753,0.035309
4096,8192,2,0.000020,0.885213,10151.722656,0.000018,0.035327
8192,16384,6422,0.065671,0.950885,69945163.506836,0.124835,0.160162
16384,32768,1,0.000010,0.950895,32412.665039,0.000058,0.160220
32768,65536,71,0.000726,0.951621,4511487.177734,0.008052,0.168272
65536,131072,3915,0.040035,0.991656,355578818.913086,0.634620,0.802891
131072,262144,816,0.008344,1.000000,110440304.356445,0.197109,1.000000

histogram,capacity used
count,97790,items
average,6738.897034,KB
min,1,KB
max,169513,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,20,0.000205,0.000205,30.000000,0.000000,0.000000
16,32,4081,0.041732,0.041937,104065.500000,0.000158,0.000158
32,64,71225,0.728346,0.770283,3525637.500000,0.005350,0.005508
64,128,1601,0.016372,0.786655,117721.500000,0.000179,0.005687
128,256,3,0.000031,0.786686,700.500000,0.000001,0.005688
256,512,4,0.000041,0.786727,1598.000000,0.000002,0.005690
1024,2048,3201,0.032733,0.819460,4865257.500000,0.007383,0.013073
2048,4096,6428,0.065733,0.885193,18277090.000000,0.027735,0.040808
4096,8192,2,0.000020,0.885213,12259.000000,0.000019,0.040826
8192,16384,6421,0.065661,0.950874,82311367.500000,0.124904,0.165730
16384,32768,1,0.000010,0.950885,17089.500000,0.000026,0.165756
32768,65536,2,0.000020,0.950905,76651.000000,0.000116,0.165873
65536,131072,3402,0.034789,0.985694,334101527.000000,0.506985,0.672858
131072,262144,1399,0.014306,1.000000,215585746.500000,0.327142,1.000000

histogram,positive overhead
count,97825,items
average,1009.063464,KB
min,1,KB
max,24399,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2510,0.025658,0.025658,63031.295898,0.000639,0.000639
2,4,3,0.000031,0.025689,68.486328,0.000001,0.000639
4,8,1603,0.016386,0.042075,32440.735352,0.000329,0.000968
8,16,71225,0.728086,0.770161,2602157.421875,0.026361,0.027329
16,32,1601,0.016366,0.786527,85809.718750,0.000869,0.028198
32,64,3,0.000031,0.786558,769.683594,0.000008,0.028206
64,128,6,0.000061,0.786619,1605.926758,0.000016,0.028222
128,256,18,0.000184,0.786803,15781.201172,0.000160,0.028382
512,1024,196,0.002004,0.788807,51203.291992,0.000519,0.028901
1024,2048,3762,0.038456,0.827263,1201955.933594,0.012176,0.041077
2048,4096,5671,0.057971,0.885234,3070507.502930,0.031106,0.072183
4096,8192,2,0.000020,0.885254,2107.277344,0.000021,0.072205
