#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,326.29 GB
total user data,277.49 GB
percent overhead,0.149538

histogram,file size
count,39369,items
average,7390.890976,KB
min,0,KB
max,99567,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1675,0.042546,0.042546,198.033203,0.000001,0.000001
2,4,5,0.000127,0.042673,13.003906,0.000000,0.000001
4,8,803,0.020397,0.063070,3789.409180,0.000013,0.000014
8,16,23218,0.589753,0.652823,300135.844727,0.001031,0.001045
16,32,801,0.020346,0.673169,13146.492188,0.000045,0.001090
64,128,6,0.000152,0.673322,574.176758,0.000002,0.001092
128,256,1,0.000025,0.673347,158.650391,0.000001,0.001093
512,1024,197,0.005004,0.678351,187534.096680,0.000645,0.001737
1024,2048,2415,0.061343,0.739694,4131991.666016,0.014201,0.015938
2048,4096,3801,0.096548,0.836242,11531917.363281,0.039632,0.055570
4096,8192,38,0.000965,0.837207,295553.444336,0.001016,0.056586
8192,16384,3207,0.081460,0.918667,41374539.120117,0.142194,0.198780
16384,32768,1,0.000025,0.918692,21129.424805,0.000073,0.198853
32768,65536,920,0.023369,0.942061,48437622.533203,0.166468,0.365321
65536,131072,2281,0.057939,1.000000,184673683.576172,0.634679,1.000000

histogram,capacity used
count,39369,items
average,8690.279497,KB
min,1,KB
max,116281,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,11,0.000279,0.000279,16.500000,0.000000,0.000000
16,32,2472,0.062791,0.063070,63036.000000,0.000184,0.000184
32,64,23218,0.589753,0.652823,1149291.000000,0.003359,0.003544
64,128,801,0.020346,0.673169,58873.500000,0.000172,0.003716
128,256,3,0.000076,0.673245,652.500000,0.000002,0.003718
256,512,4,0.000102,0.673347,1550.000000,0.000005,0.003722
1024,2048,846,0.021489,0.694836,1292069.000000,0.003777,0.007499
2048,4096,4857,0.123371,0.818207,15174901.500000,0.044355,0.051853
4096,8192,712,0.018085,0.836293,2941932.000000,0.008599,0.060452
8192,16384,2035,0.051690,0.887983,27884956.500000,0.081505,0.141957
16384,32768,1209,0.030709,0.918692,21108053.500000,0.061696,0.203653
32768,65536,518,0.013158,0.931850,28048249.000000,0.081982,0.285635
65536,131072,2683,0.068150,1.000000,244404032.500000,0.714365,1.000000

histogram,positive overhead
count,39405,items
average,1298.366592,KB
min,1,KB
max,16721,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1693,0.042964,0.042964,42464.019531,0.000830,0.000830
2,4,13,0.000330,0.043294,291.933594,0.000006,0.000836
4,8,803,0.020378,0.063672,16687.090820,0.000326,0.001162
8,16,23218,0.589215,0.652887,849155.155273,0.016597,0.017759
16,32,801,0.020327,0.673214,45727.007812,0.000894,0.018653
32,64,1,0.000025,0.673239,326.779297,0.000006,0.018659
64,128,7,0.000178,0.673417,1771.232422,0.000035,0.018694
128,256,9,0.000228,0.673645,5489.568359,0.000107,0.018801
512,1024,197,0.004999,0.678645,51585.403320,0.001008,0.019810
1024,2048,2415,0.061287,0.739931,1117246.833984,0.021837,0.041647
2048,4096,3801,0.096460,0.836391,2377624.136719,0.046472,0.088119
4096,8192,38,0.000964,0.837356,55439.555664,0.001084,0.089203
8192,16384,3207,0.081386,0.918741,7253711.379883,0.141779,0.230982
16384,32768,1,0.000025,0.918767,3640.075195,0.000071,0.231053
32768,65536,920,0.023347,0.942114,8212493.466797,0.160519,0.391572
65536,131072,2281,0.057886,1.000000,31128481.923828,0.608428,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,35,items
average,1125.828571,ents
min,0,ents
max,4200,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,6,0.171429,0.171429,1.000000,0.000025,0.000025
4,7,2,0.057143,0.228571,8.000000,0.000203,0.000228
8,15,4,0.114286,0.342857,37.000000,0.000939,0.001167
16,31,5,0.142857,0.485714,112.000000,0.002842,0.004010
