#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,1.94 TB
total user data,1.64 TB
percent overhead,0.156878

histogram,file size
count,586425,items
average,2993.699106,KB
min,0,KB
max,2212283,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,31097,0.053028,0.053028,12221.350586,0.000007,0.000007
2,4,2673,0.004558,0.057586,10204.260742,0.000006,0.000013
4,8,8482,0.014464,0.072050,52197.937500,0.000030,0.000043
8,16,396969,0.676931,0.748981,5148324.836914,0.002933,0.002975
16,32,7980,0.013608,0.762589,196508.266602,0.000112,0.003087
32,64,7945,0.013548,0.776137,391993.140625,0.000223,0.003310
64,128,26,0.000044,0.776181,2419.090820,0.000001,0.003312
128,256,264,0.000450,0.776631,58942.574219,0.000034,0.003345
256,512,7993,0.013630,0.790261,3409923.217773,0.001942,0.005288
512,1024,50100,0.085433,0.875694,41377204.431641,0.023569,0.028857
1024,2048,19758,0.033692,0.909387,22901195.903320,0.013045,0.041901
2048,4096,17841,0.030423,0.939810,57858028.588867,0.032957,0.074858
4096,8192,13804,0.023539,0.963349,63511917.734375,0.036177,0.111035
8192,16384,75,0.000128,0.963477,1031415.741211,0.000588,0.111623
16384,32768,2354,0.004014,0.967491,64917562.980469,0.036978,0.148600
32768,65536,10744,0.018321,0.985812,499079469.048828,0.284282,0.432882
65536,131072,8031,0.013695,0.999507,696727689.991211,0.396865,0.829747
131072,262144,1,0.000002,0.999509,197893.462891,0.000113,0.829860
262144,524288,31,0.000053,0.999562,14424104.144531,0.008216,0.838076
524288,1048576,157,0.000268,0.999829,128896358.992188,0.073421,0.911497
1048576,2097152,96,0.000164,0.999993,146702299.291992,0.083563,0.995060
2097152,4194304,4,0.000007,1.000000,8672122.987305,0.004940,1.000000

histogram,capacity used
count,586425,items
average,3550.569156,KB
min,1,KB
max,2582745,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,60,0.000102,0.000102,90.000000,0.000000,0.000000
16,32,42192,0.071948,0.072050,1075896.000000,0.000517,0.000517
32,64,396969,0.676931,0.748981,19649965.500000,0.009437,0.009954
64,128,7997,0.013637,0.762618,716515.500000,0.000344,0.010298
128,256,7937,0.013535,0.776152,1282585.500000,0.000616,0.010914
256,512,205,0.000350,0.776502,94523.500000,0.000045,0.010960
512,1024,25144,0.042877,0.819378,21186620.000000,0.010175,0.021135
1024,2048,51221,0.087345,0.906723,63716423.500000,0.030601,0.051736
2048,4096,9791,0.016696,0.923419,31102094.500000,0.014938,0.066674
4096,8192,23397,0.039898,0.963317,118745223.500000,0.057030,0.123704
8192,16384,43,0.000073,0.963390,481192.500000,0.000231,0.123935
16384,32768,1114,0.001900,0.965290,30737047.000000,0.014762,0.138698
32768,65536,10540,0.017973,0.983263,523233682.000000,0.251296,0.389993
