#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,279.27 GB
total user data,236.97 GB
percent overhead,0.151467

histogram,file size
count,47874,items
average,5190.321055,KB
min,0,KB
max,1112739,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4137,0.086414,0.086414,1301.636719,0.000005,0.000005
2,4,814,0.017003,0.103417,2243.278320,0.000009,0.000014
4,8,829,0.017316,0.120734,4734.656250,0.000019,0.000033
8,16,28135,0.587689,0.708422,364224.062500,0.001466,0.001499
16,32,2409,0.050320,0.758742,44038.038086,0.000177,0.001676
32,64,18,0.000376,0.759118,1032.906250,0.000004,0.001681
64,128,14,0.000292,0.759410,1172.503906,0.000005,0.001685
128,256,5,0.000104,0.759515,1074.935547,0.000004,0.001690
256,512,151,0.003154,0.762669,54416.004883,0.000219,0.001909
512,1024,1459,0.030476,0.793145,1179566.839844,0.004747,0.006656
1024,2048,1819,0.037996,0.831140,2813313.831055,0.011322,0.017978
2048,4096,1162,0.024272,0.855412,3499920.073242,0.014085,0.032063
4096,8192,2725,0.056920,0.912332,17411720.911133,0.070073,0.102135
8192,16384,906,0.018925,0.931257,8099388.971680,0.032596,0.134731
16384,32768,200,0.004178,0.935435,5639992.916016,0.022698,0.157429
32768,65536,2399,0.050111,0.985545,122004740.107422,0.491001,0.648430
65536,131072,604,0.012616,0.998162,42747143.400391,0.172034,0.820464
131072,262144,16,0.000334,0.998496,3237391.757812,0.013029,0.833493
262144,524288,33,0.000689,0.999185,13685033.260742,0.055075,0.888567
524288,1048576,36,0.000752,0.999937,24410686.887695,0.098239,0.986807
1048576,2097152,3,0.000063,1.000000,3278293.200195,0.013193,1.000000

histogram,capacity used
count,47874,items
average,6116.658959,KB
min,1,KB
max,1299329,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,38,0.000794,0.000794,57.000000,0.000000,0.000000
16,32,5742,0.119940,0.120734,146421.000000,0.000500,0.000500
32,64,28135,0.587689,0.708422,1392682.500000,0.004756,0.005256
64,128,2409,0.050320,0.758742,177061.500000,0.000605,0.005861
128,256,26,0.000543,0.759285,5223.000000,0.000018,0.005879
256,512,10,0.000209,0.759494,3767.000000,0.000013,0.005892
512,1024,660,0.013786,0.773280,554182.000000,0.001893,0.007784
1024,2048,1846,0.038560,0.811839,2507169.000000,0.008562,0.016346
2048,4096,1716,0.035844,0.847684,4749342.000000,0.016219,0.032565
4096,8192,1798,0.037557,0.885240,10778433.000000,0.036808,0.069373
8192,16384,2198,0.045912,0.931153,21058401.000000,0.071914,0.141286
16384,32768,82,0.001713,0.932865,2322507.000000,0.007931,0.149218
32768,65536,1637,0.034194,0.967059,84311879.500000,0.287922,0.437140
