#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,711.79 GB
total user data,607.55 GB
percent overhead,0.146445

histogram,file size
count,47693,items
average,13357.484631,KB
min,0,KB
max,2497408,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2535,0.053152,0.053152,1292.004883,0.000002,0.000002
2,4,789,0.016543,0.069696,2276.310547,0.000004,0.000006
4,8,831,0.017424,0.087120,4737.794922,0.000007,0.000013
8,16,28976,0.607552,0.694672,377636.576172,0.000593,0.000606
16,32,3158,0.066215,0.760887,63244.619141,0.000099,0.000705
32,64,13,0.000273,0.761160,677.687500,0.000001,0.000706
64,128,15,0.000315,0.761474,1311.028320,0.000002,0.000708
128,256,8,0.000168,0.761642,1517.534180,0.000002,0.000711
256,512,1,0.000021,0.761663,280.439453,0.000000,0.000711
512,1024,9,0.000189,0.761852,6822.156250,0.000011,0.000722
1024,2048,515,0.010798,0.772650,952320.832031,0.001495,0.002217
2048,4096,1785,0.037427,0.810077,5115143.091797,0.008029,0.010246
4096,8192,1518,0.031829,0.841906,8388352.375977,0.013167,0.023413
8192,16384,981,0.020569,0.862475,13107658.000000,0.020575,0.043989
16384,32768,3259,0.068333,0.930807,64374868.543945,0.101050,0.145039
32768,65536,11,0.000231,0.931038,462258.473633,0.000726,0.145764
65536,131072,1164,0.024406,0.955444,130153600.657227,0.204304,0.350068
131072,262144,2036,0.042690,0.998134,319086395.126953,0.500875,0.850943
262144,524288,8,0.000168,0.998302,3904249.712891,0.006129,0.857071
524288,1048576,46,0.000965,0.999266,37395742.707031,0.058701,0.915772
1048576,2097152,31,0.000650,0.999916,44267279.376953,0.069487,0.985259
2097152,4194304,4,0.000084,1.000000,9390849.450195,0.014741,1.000000

histogram,capacity used
count,47693,items
average,15649.084006,KB
min,1,KB
max,2914585,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,62,0.001300,0.001300,93.000000,0.000000,0.000000
16,32,4093,0.085820,0.087120,104371.500000,0.000140,0.000140
32,64,28976,0.607552,0.694672,1434312.000000,0.001922,0.002062
64,128,3161,0.066278,0.760950,238597.500000,0.000320,0.002381
128,256,17,0.000356,0.761307,3481.500000,0.000005,0.002386
256,512,16,0.000335,0.761642,6192.000000,0.000008,0.002394
512,1024,9,0.000189,0.761831,8557.500000,0.000011,0.002406
1024,2048,38,0.000797,0.762628,68825.000000,0.000092,0.002498
