#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,384.80 GB
total user data,327.25 GB
percent overhead,0.149553

histogram,file size
count,44516,items
average,7708.338565,KB
min,0,KB
max,126167,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1686,0.037874,0.037874,211.247070,0.000001,0.000001
2,4,4,0.000090,0.037964,10.453125,0.000000,0.000001
4,8,829,0.018623,0.056586,3937.059570,0.000011,0.000012
8,16,28087,0.630942,0.687528,365290.744141,0.001065,0.001077
16,32,801,0.017994,0.705522,13155.787109,0.000038,0.001115
32,64,1,0.000022,0.705544,63.590820,0.000000,0.001115
64,128,149,0.003347,0.708891,13762.576172,0.000040,0.001155
128,256,495,0.011120,0.720011,86293.753906,0.000251,0.001407
256,512,228,0.005122,0.725133,70218.780273,0.000205,0.001611
512,1024,260,0.005841,0.730973,201979.511719,0.000589,0.002200
1024,2048,1651,0.037088,0.768061,2646451.620117,0.007712,0.009912
2048,4096,4226,0.094932,0.862993,13090906.395508,0.038150,0.048062
4096,8192,264,0.005930,0.868924,1534376.632812,0.004472,0.052534
8192,16384,3022,0.067886,0.936809,42295003.540039,0.123257,0.175791
16384,32768,1,0.000022,0.936832,28452.474609,0.000083,0.175874
32768,65536,4,0.000090,0.936922,235136.112305,0.000685,0.176559
65536,131072,2808,0.063078,1.000000,282559149.290039,0.823441,1.000000

histogram,capacity used
count,44516,items
average,9063.717270,KB
min,1,KB
max,147489,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12,0.000270,0.000270,18.000000,0.000000,0.000000
16,32,2507,0.056317,0.056586,63928.500000,0.000158,0.000158
32,64,28087,0.630942,0.687528,1390306.500000,0.003446,0.003604
64,128,801,0.017994,0.705522,58897.500000,0.000146,0.003750
128,256,40,0.000899,0.706420,9324.000000,0.000023,0.003773
256,512,593,0.013321,0.719741,243801.500000,0.000604,0.004378
512,1024,369,0.008289,0.728030,258793.500000,0.000641,0.005019
1024,2048,1074,0.024126,0.752157,1804995.000000,0.004474,0.009493
2048,4096,4912,0.110342,0.862499,17392880.000000,0.043107,0.052600
4096,8192,226,0.005077,0.867576,1384171.000000,0.003431,0.056030
8192,16384,578,0.012984,0.880560,7800691.000000,0.019334,0.075364
16384,32768,2504,0.056249,0.936809,42621596.000000,0.105635,0.180999
32768,65536,1,0.000022,0.936832,33393.500000,0.000083,0.181081
65536,131072,2801,0.062921,0.999753,328857017.500000,0.815051,0.996132
131072,262144,11,0.000247,1.000000,1560624.500000,0.003868,1.000000

histogram,positive overhead
count,44551,items
average,1354.469251,KB
min,1,KB
max,21321,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1702,0.038203,0.038203,42656.803711,0.000707,0.000707
2,4,11,0.000247,0.038450,248.123047,0.000004,0.000711
4,8,829,0.018608,0.057058,17202.440430,0.000285,0.000996
8,16,28087,0.630446,0.687504,1025015.755859,0.016987,0.017983
16,32,803,0.018024,0.705528,45961.875977,0.000762,0.018744
32,64,2,0.000045,0.705573,456.688477,0.000008,0.018752
64,128,150,0.003367,0.708940,30197.333008,0.000500,0.019252
128,256,503,0.011290,0.720231,134894.933594,0.002235,0.021488
256,512,228,0.005118,0.725348,59531.219727,0.000987,0.022474
512,1024,260,0.005836,0.731184,68082.488281,0.001128,0.023603
1024,2048,1651,0.037059,0.768243,652520.879883,0.010814,0.034416
2048,4096,4226,0.094858,0.863101,2756472.604492,0.045680,0.080096
4096,8192,264,0.005926,0.869027,294499.367188,0.004880,0.084977
8192,16384,3022,0.067832,0.936859,7586921.459961,0.125730,0.210707
16384,32768,1,0.000022,0.936881,4941.025391,0.000082,0.210789
32768,65536,4,0.000090,0.936971,40053.887695,0.000664,0.211452
65536,131072,2808,0.063029,1.000000,47583302.709961,0.788548,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,34,items
average,1310.294118,ents
min,0,ents
max,4700,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,6,0.176471,0.176471,1.000000,0.000022,0.000022
4,7,2,0.058824,0.235294,8.000000,0.000180,0.000202
8,15,3,0.088235,0.323529,28.000000,0.000629,0.000831
16,31,4,0.117647,0.441176,93.000000,0.002088,0.002918
32,63,1,0.029412,0.470588,63.000000,0.001414,0.004332
64,127,6,0.176471,0.647059,600.000000,0.013468,0.017800
512,1023,2,0.058824,0.705882,1311.000000,0.029428,0.047228
1024,2047,1,0.029412,0.735294,1627.000000,0.036521,0.083749
2048,4095,1,0.029412,0.764706,3219.000000,0.072256,0.156004
4096,8191,8,0.235294,1.000000,37600.000000,0.843996,1.000000

histogram,directory size
count,34,items
average,47.154986,KB
min,0,KB
max,169,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,15,0.441176,0.441176,4.884766,0.003047,0.003047
2,4,7,0.205882,0.647059,21.923828,0.013674,0.016721
16,32,2,0.058824,0.705882,46.836914,0.029213,0.045935
32,64,1,0.029412,0.735294,58.720703,0.036626,0.082560
64,128,1,0.029412,0.764706,113.090820,0.070538,0.153098
128,256,8,0.235294,1.000000,1357.812500,0.846902,1.000000

histogram,filename length
count,44551,items
average,18.852775,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,28,0.000628,0.000628,132.000000,0.000157,0.000157
8,15,64,0.001437,0.002065,795.000000,0.000947,0.001104
16,23,44417,0.996992,0.999057,837355.000000,0.996958,0.998062
24,31,8,0.000180,0.999237,212.000000,0.000252,0.998314
32,39,4,0.000090,0.999327,151.000000,0.000180,0.998494
40,47,27,0.000606,0.999933,1107.000000,0.001318,0.999812
48,55,2,0.000045,0.999978,96.000000,0.000114,0.999926
56,63,1,0.000022,1.000000,62.000000,0.000074,1.000000

histogram,link count
count,44516,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,44516,1.000000,1.000000,44516.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,44516,items
average,2.036657,days
min,0,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,20506,0.460643,0.460643,24081.020822,0.265608,0.265608
2,4,23984,0.538773,0.999416,63956.513194,0.705425,0.971033
8,16,1,0.000022,0.999438,8.229780,0.000091,0.971123
16,32,1,0.000022,0.999461,18.135856,0.000200,0.971323
32,64,6,0.000135,0.999596,271.154699,0.002991,0.974314
64,128,5,0.000112,0.999708,605.370833,0.006677,0.980991
128,256,13,0.000292,1.000000,1723.411620,0.019009,1.000000

histogram,mtime (KB)
count,343144399,items
average,1.333694,days
min,0,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,287025386,0.836457,0.836457,292738231.839597,0.639656,0.639656
2,4,56118981,0.163543,1.000000,164907773.159903,0.360336,0.999992
8,16,0,0.000000,1.000000,1.101055,0.000000,0.999992
16,32,0,0.000000,1.000000,2.851438,0.000000,0.999992
32,64,5,0.000000,1.000000,237.081674,0.000001,0.999993
64,128,18,0.000000,1.000000,2266.623367,0.000005,0.999998
128,256,7,0.000000,1.000000,1090.563388,0.000002,1.000000

histogram,ctime (files)
count,44516,items
average,1.973596,days
min,0,days
max,3,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,20506,0.460643,0.460643,23819.829225,0.271122,0.271122
2,4,24010,0.539357,1.000000,64036.773252,0.728878,1.000000

histogram,ctime (KB)
