#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,153.47 GB
total user data,123.98 GB
percent overhead,0.192135

histogram,file size
count,88377,items
average,1471.021413,KB
min,0,KB
max,35829,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2720,0.030777,0.030777,289.341797,0.000002,0.000002
2,4,2642,0.029895,0.060672,9943.804688,0.000076,0.000079
4,8,3144,0.035575,0.096247,15050.344727,0.000116,0.000194
8,16,25238,0.285572,0.381819,326371.622070,0.002510,0.002705
16,32,9,0.000102,0.381921,253.406250,0.000002,0.002707
64,128,125,0.001414,0.383335,12823.073242,0.000099,0.002806
128,256,939,0.010625,0.393960,192005.594727,0.001477,0.004282
256,512,6579,0.074442,0.468402,2596220.870117,0.019970,0.024253
512,1024,23094,0.261312,0.729715,17077308.595703,0.131359,0.155612
1024,2048,1942,0.021974,0.751689,2706238.437500,0.020817,0.176429
2048,4096,10266,0.116161,0.867850,32405741.366211,0.249266,0.425695
4096,8192,10362,0.117248,0.985098,62942623.504883,0.484157,0.909852
8192,16384,1314,0.014868,0.999966,11617714.677734,0.089364,0.999216
16384,32768,1,0.000011,0.999977,30241.696289,0.000233,0.999449
32768,65536,2,0.000023,1.000000,71633.057617,0.000551,1.000000

histogram,capacity used
count,88377,items
average,1820.708799,KB
min,1,KB
max,42001,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,20,0.000226,0.000226,30.000000,0.000000,0.000000
16,32,8486,0.096020,0.096247,216393.000000,0.001345,0.001345
32,64,25238,0.285572,0.381819,1249281.000000,0.007764,0.009109
64,128,9,0.000102,0.381921,853.500000,0.000005,0.009114
128,256,11,0.000124,0.382045,2584.500000,0.000016,0.009130
256,512,937,0.010602,0.392647,415461.500000,0.002582,0.011712
512,1024,19250,0.217817,0.610464,15728067.000000,0.097745,0.109457
1024,2048,11781,0.133304,0.743768,13519479.500000,0.084020,0.193477
2048,4096,6668,0.075449,0.819218,21709298.000000,0.134917,0.328394
4096,8192,11600,0.131256,0.950474,67049888.000000,0.416695,0.745089
8192,16384,4374,0.049493,0.999966,40898073.000000,0.254169,0.999258
32768,65536,3,0.000034,1.000000,119372.500000,0.000742,1.000000

histogram,positive overhead
count,88409,items
average,349.734940,KB
min,1,KB
max,6173,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2733,0.030913,0.030913,68774.113281,0.002224,0.002224
2,4,2643,0.029895,0.060808,57450.445312,0.001858,0.004082
4,8,3144,0.035562,0.096370,65121.655273,0.002106,0.006188
8,16,25238,0.285469,0.381839,922909.377930,0.029849,0.036037
16,32,9,0.000102,0.381941,600.093750,0.000019,0.036056
64,128,134,0.001516,0.383456,30518.241211,0.000987,0.037043
128,256,939,0.010621,0.394078,245410.905273,0.007937,0.044981
256,512,6588,0.074517,0.468595,1732177.273438,0.056022,0.101002
512,1024,23094,0.261218,0.729813,6055396.404297,0.195843,0.296845
1024,2048,1942,0.021966,0.751779,715026.562500,0.023125,0.319970
2048,4096,10266,0.116119,0.867898,6926057.633789,0.224001,0.543971
4096,8192,10362,0.117205,0.985103,11968199.495117,0.387073,0.931045
8192,16384,1314,0.014863,0.999966,2114576.322266,0.068389,0.999434
16384,32768,1,0.000011,0.999977,5151.803711,0.000167,0.999601
32768,65536,2,0.000023,1.000000,12345.942383,0.000399,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,31,items
average,2851.870968,ents
min,0,ents
max,10579,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,2,0.064516,0.064516,1.000000,0.000011,0.000011
2,3,1,0.032258,0.096774,3.000000,0.000034,0.000045
4,7,1,0.032258,0.129032,6.000000,0.000068,0.000113
8,15,5,0.161290,0.290323,47.000000,0.000532,0.000645
16,31,3,0.096774,0.387097,60.000000,0.000679,0.001323
64,127,1,0.032258,0.419355,72.000000,0.000814,0.002138
2048,4095,9,0.290323,0.709677,19560.000000,0.221247,0.223385
4096,8191,8,0.258065,0.967742,58080.000000,0.656954,0.880339
8192,16383,1,0.032258,1.000000,10579.000000,0.119661,1.000000

histogram,directory size
count,31,items
average,102.637821,KB
min,0,KB
max,371,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12,0.387097,0.387097,3.980469,0.001251,0.001251
2,4,1,0.032258,0.419355,2.250000,0.000707,0.001958
64,128,9,0.290323,0.709677,707.685547,0.222419,0.224377
256,512,9,0.290323,1.000000,2467.856445,0.775623,1.000000

histogram,filename length
count,88409,items
average,18.853884,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,26,0.000294,0.000294,119.000000,0.000071,0.000071
8,15,127,0.001437,0.001731,1718.000000,0.001031,0.001102
