#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,350.44 GB
total user data,292.48 GB
percent overhead,0.165404

histogram,file size
count,156310,items
average,1961.982727,KB
min,0,KB
max,1227114,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12776,0.081735,0.081735,4121.388672,0.000013,0.000013
2,4,2653,0.016973,0.098708,8111.807617,0.000026,0.000040
4,8,2651,0.016960,0.115668,15160.498047,0.000049,0.000089
8,16,93077,0.595464,0.711132,1210372.891602,0.003947,0.004036
16,32,7941,0.050803,0.761935,150705.259766,0.000491,0.004527
32,64,18,0.000115,0.762050,767.415039,0.000003,0.004530
64,128,9,0.000058,0.762107,808.763672,0.000003,0.004533
128,256,810,0.005182,0.767289,189409.960938,0.000618,0.005150
256,512,5256,0.033625,0.800915,1837266.779297,0.005991,0.011141
512,1024,5545,0.035474,0.836389,3784796.058594,0.012341,0.023482
1024,2048,4149,0.026543,0.862933,6116171.924805,0.019943,0.043426
2048,4096,10713,0.068537,0.931470,29565074.434570,0.096404,0.139830
4096,8192,45,0.000288,0.931757,272419.662109,0.000888,0.140718
8192,16384,2162,0.013831,0.945589,31202044.966797,0.101742,0.242461
16384,32768,8406,0.053778,0.999367,183393820.147461,0.598002,0.840463
32768,65536,10,0.000064,0.999431,369473.953125,0.001205,0.841668
65536,131072,1,0.000006,0.999437,76038.565430,0.000248,0.841916
131072,262144,8,0.000051,0.999488,1934077.152344,0.006307,0.848222
262144,524288,42,0.000269,0.999757,17734909.276367,0.057829,0.906051
524288,1048576,34,0.000218,0.999974,24379886.546875,0.079497,0.985548
1048576,2097152,4,0.000026,1.000000,4432082.597656,0.014452,1.000000

histogram,capacity used
count,156310,items
average,2350.659542,KB
min,1,KB
max,1432241,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,37,0.000237,0.000237,55.500000,0.000000,0.000000
16,32,18043,0.115431,0.115668,460096.500000,0.001252,0.001252
32,64,93077,0.595464,0.711132,4607311.500000,0.012539,0.013792
64,128,7953,0.050880,0.762011,585697.500000,0.001594,0.015386
128,256,10,0.000064,0.762075,1935.000000,0.000005,0.015391
256,512,608,0.003890,0.765965,296472.000000,0.000807,0.016198
512,1024,9735,0.062280,0.828245,7075722.500000,0.019257,0.035455
1024,2048,3921,0.025085,0.853330,5564001.500000,0.015143,0.050598
2048,4096,11170,0.071461,0.924790,34961259.000000,0.095150,0.145748
4096,8192,1082,0.006922,0.931713,4739335.000000,0.012899,0.158647
8192,16384,750,0.004798,0.936511,11200925.000000,0.030484,0.189131
16384,32768,9533,0.060988,0.997499,230719147.500000,0.627924,0.817055
32768,65536,302,0.001932,0.999431,10521877.000000,0.028636,0.845692
65536,131072,1,0.000006,0.999437,89081.500000,0.000242,0.845934
131072,262144,2,0.000013,0.999450,523043.000000,0.001424,0.847358
262144,524288,29,0.000186,0.999635,11632891.500000,0.031660,0.879018
524288,1048576,50,0.000320,0.999955,35827259.000000,0.097507,0.976525
1048576,2097152,7,0.000045,1.000000,8625482.500000,0.023475,1.000000

histogram,positive overhead
count,156337,items
average,388.774036,KB
min,1,KB
max,205127,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12788,0.081798,0.081798,320983.996094,0.005281,0.005281
2,4,2655,0.016983,0.098780,59584.683594,0.000980,0.006261
4,8,2651,0.016957,0.115737,52440.001953,0.000863,0.007124
8,16,93077,0.595361,0.711098,3396938.608398,0.055889,0.063014
16,32,7941,0.050794,0.761893,433534.240234,0.007133,0.070146
32,64,18,0.000115,0.762008,1731.584961,0.000028,0.070175
64,128,11,0.000070,0.762078,2729.984375,0.000045,0.070220
128,256,811,0.005188,0.767266,212478.217773,0.003496,0.073716
256,512,5257,0.033626,0.800892,1376224.582031,0.022643,0.096358
512,1024,5554,0.035526,0.836417,1476694.728516,0.024296,0.120654
1024,2048,4149,0.026539,0.862956,1555219.575195,0.025588,0.146242
2048,4096,10713,0.068525,0.931481,6285411.065430,0.103413,0.249655
4096,8192,45,0.000288,0.931769,50767.837891,0.000835,0.250490
8192,16384,2162,0.013829,0.945598,5536310.033203,0.091088,0.341578
16384,32768,8406,0.053768,0.999367,31815188.852539,0.523450,0.865029
32768,65536,10,0.000064,0.999431,62765.046875,0.001033,0.866061
65536,131072,1,0.000006,0.999437,13042.934570,0.000215,0.866276
131072,262144,8,0.000051,0.999488,324534.847656,0.005340,0.871615
262144,524288,42,0.000269,0.999757,2974465.723633,0.048938,0.920554
524288,1048576,34,0.000217,0.999974,4086380.453125,0.067233,0.987786
1048576,2097152,4,0.000026,1.000000,742339.402344,0.012214,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,26,items
average,6012.923077,ents
min,0,ents
max,16048,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,3,0.115385,0.115385,2.000000,0.000013,0.000013
2,3,1,0.038462,0.153846,3.000000,0.000019,0.000032
8,15,2,0.076923,0.230769,19.000000,0.000122,0.000154
16,31,5,0.192308,0.423077,113.000000,0.000723,0.000876
32,63,2,0.076923,0.500000,113.000000,0.000723,0.001599
2048,4095,2,0.076923,0.576923,5334.000000,0.034119,0.035718
4096,8191,1,0.038462,0.615385,5313.000000,0.033984,0.069702
8192,16383,10,0.384615,1.000000,145439.000000,0.930298,1.000000

histogram,directory size
count,26,items
average,215.191707,KB
min,0,KB
max,566,KB
