#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,237.19 GB
total user data,200.90 GB
percent overhead,0.153004

histogram,file size
count,47714,items
average,4414.979330,KB
min,0,KB
max,984355,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3945,0.082680,0.082680,1295.931641,0.000006,0.000006
2,4,809,0.016955,0.099635,2099.725586,0.000010,0.000016
4,8,823,0.017249,0.116884,4684.785156,0.000022,0.000038
8,16,28334,0.593830,0.710714,368031.496094,0.001747,0.001785
16,32,2397,0.050237,0.760951,45177.389648,0.000214,0.002000
32,64,6,0.000126,0.761076,294.597656,0.000001,0.002001
64,128,21,0.000440,0.761517,1845.534180,0.000009,0.002010
128,256,3,0.000063,0.761579,599.368164,0.000003,0.002013
256,512,223,0.004674,0.766253,100636.628906,0.000478,0.002491
512,1024,1432,0.030012,0.796265,1058090.519531,0.005023,0.007513
1024,2048,1904,0.039904,0.836170,2803561.953125,0.013309,0.020822
2048,4096,1231,0.025800,0.861969,3799587.878906,0.018037,0.038859
4096,8192,2508,0.052563,0.914532,14261700.997070,0.067701,0.106560
8192,16384,782,0.016389,0.930922,6788889.569336,0.032227,0.138788
16384,32768,594,0.012449,0.943371,16746765.958008,0.079498,0.218286
32768,65536,2063,0.043237,0.986608,92815520.010742,0.440602,0.658887
65536,131072,553,0.011590,0.998198,38049549.731445,0.180624,0.839511
131072,262144,26,0.000545,0.998743,5386648.067383,0.025571,0.865082
262144,524288,44,0.000922,0.999665,17213953.609375,0.081716,0.946798
524288,1048576,16,0.000335,1.000000,11207390.017578,0.053202,1.000000

histogram,capacity used
count,47714,items
average,5212.352161,KB
min,1,KB
max,1149393,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,42,0.000880,0.000880,63.000000,0.000000,0.000000
16,32,5535,0.116004,0.116884,141142.500000,0.000568,0.000568
32,64,28334,0.593830,0.710714,1402533.000000,0.005639,0.006207
64,128,2399,0.050279,0.760993,176590.500000,0.000710,0.006917
128,256,12,0.000251,0.761244,2514.000000,0.000010,0.006927
256,512,16,0.000335,0.761579,5408.000000,0.000022,0.006949
512,1024,1015,0.021273,0.782852,862650.500000,0.003469,0.010418
1024,2048,1868,0.039150,0.822002,2611698.000000,0.010501,0.020919
2048,4096,1393,0.029195,0.851197,3932009.500000,0.015810,0.036729
4096,8192,2720,0.057006,0.908203,16771696.000000,0.067437,0.104166
8192,16384,1082,0.022677,0.930880,10564447.000000,0.042478,0.146644
16384,32768,198,0.004150,0.935030,5631561.000000,0.022644,0.169288
32768,65536,2300,0.048204,0.983233,111583906.000000,0.448665,0.617953
65536,131072,712,0.014922,0.998156,55267756.000000,0.222225,0.840178
131072,262144,18,0.000377,0.998533,3738491.000000,0.015032,0.855210
262144,524288,44,0.000922,0.999455,17158786.000000,0.068993,0.924203
524288,1048576,24,0.000503,0.999958,16559948.000000,0.066585,0.990788
1048576,2097152,2,0.000042,1.000000,2290971.000000,0.009212,1.000000

histogram,positive overhead
count,47741,items
average,797.088019,KB
min,1,KB
max,165037,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3957,0.082885,0.082885,98451.798828,0.002587,0.002587
2,4,811,0.016987,0.099872,18575.500977,0.000488,0.003075
