#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,1.26 TB
total user data,1.08 TB
percent overhead,0.145214

histogram,file size
count,59703,items
average,19391.190528,KB
min,0,KB
max,3781486,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3932,0.065859,0.065859,1300.208008,0.000001,0.000001
2,4,748,0.012529,0.078388,2893.490234,0.000002,0.000004
4,8,896,0.015008,0.093396,5005.688477,0.000004,0.000008
8,16,40329,0.675494,0.768889,522178.763672,0.000451,0.000459
16,32,2397,0.040149,0.809038,62241.876953,0.000054,0.000513
32,64,9,0.000151,0.809189,496.389648,0.000000,0.000513
64,128,36,0.000603,0.809792,3249.995117,0.000003,0.000516
128,256,9,0.000151,0.809943,1640.840820,0.000001,0.000517
256,512,11,0.000184,0.810127,4358.778320,0.000004,0.000521
512,1024,24,0.000402,0.810529,19300.806641,0.000017,0.000538
1024,2048,19,0.000318,0.810847,29535.359375,0.000026,0.000563
2048,4096,1621,0.027151,0.837998,4965060.961914,0.004289,0.004852
4096,8192,1597,0.026749,0.864747,9204083.439453,0.007950,0.012802
8192,16384,825,0.013818,0.878566,11043797.119141,0.009539,0.022342
16384,32768,3822,0.064017,0.942582,103685684.732422,0.089561,0.111902
32768,65536,157,0.002630,0.945212,5496355.972656,0.004748,0.116650
65536,131072,4,0.000067,0.945279,353072.220703,0.000305,0.116955
131072,262144,908,0.015209,0.960488,194060316.394531,0.167624,0.284579
262144,524288,2271,0.038038,0.998526,678193042.761719,0.585804,0.870383
524288,1048576,15,0.000251,0.998777,13997400.218750,0.012091,0.882474
1048576,2097152,49,0.000821,0.999598,67236641.407227,0.058077,0.940551
2097152,4194304,24,0.000402,1.000000,68824590.657227,0.059449,1.000000

histogram,capacity used
count,59703,items
average,22685.262223,KB
min,1,KB
max,4413297,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,37,0.000620,0.000620,55.500000,0.000000,0.000000
16,32,5539,0.092776,0.093396,141244.500000,0.000104,0.000104
32,64,40329,0.675494,0.768889,1996285.500000,0.001474,0.001578
64,128,2397,0.040149,0.809038,214291.500000,0.000158,0.001736
128,256,24,0.000402,0.809440,5172.000000,0.000004,0.001740
256,512,29,0.000486,0.809926,10075.500000,0.000007,0.001748
512,1024,22,0.000368,0.810294,16721.000000,0.000012,0.001760
1024,2048,25,0.000419,0.810713,34021.500000,0.000025,0.001785
2048,4096,1121,0.018776,0.829489,3915705.500000,0.002891,0.004676
4096,8192,2102,0.035208,0.864697,12987969.000000,0.009590,0.014266
8192,16384,586,0.009815,0.874512,8964511.000000,0.006619,0.020885
16384,32768,3229,0.054084,0.928597,96223971.500000,0.071047,0.091932
32768,65536,987,0.016532,0.945128,35464944.500000,0.026185,0.118117
65536,131072,8,0.000134,0.945262,614124.000000,0.000453,0.118570
131072,262144,817,0.013684,0.958947,199523033.500000,0.147317,0.265887
262144,524288,2363,0.039579,0.998526,819121784.500000,0.604795,0.870683
524288,1048576,5,0.000084,0.998610,4888311.500000,0.003609,0.874292
1048576,2097152,50,0.000837,0.999447,70789259.000000,0.052267,0.926559
2097152,4194304,27,0.000452,0.999900,73566768.500000,0.054318,0.980877
4194304,8388608,6,0.000100,1.000000,25899961.000000,0.019123,1.000000

histogram,positive overhead
count,59731,items
average,3292.708959,KB
min,1,KB
max,631811,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3946,0.066063,0.066063,98237.436523,0.000499,0.000499
2,4,749,0.012540,0.078602,16202.972656,0.000082,0.000582
4,8,896,0.015001,0.093603,17842.311523,0.000091,0.000673
8,16,40329,0.675177,0.768780,1474106.736328,0.007495,0.008168
16,32,2399,0.040163,0.808943,152375.433594,0.000775,0.008942
32,64,10,0.000167,0.809111,1456.476562,0.000007,0.008950
64,128,37,0.000619,0.809730,7497.538086,0.000038,0.008988
128,256,18,0.000301,0.810032,11748.274414,0.000060,0.009048
256,512,11,0.000184,0.810216,2865.721680,0.000015,0.009062
512,1024,24,0.000402,0.810618,6239.193359,0.000032,0.009094
1024,2048,19,0.000318,0.810936,7293.140625,0.000037,0.009131
2048,4096,1621,0.027138,0.838074,1058194.538086,0.005380,0.014511
4096,8192,1597,0.026737,0.864811,1681912.060547,0.008552,0.023063
8192,16384,825,0.013812,0.878622,1954208.380859,0.009936,0.032999
16384,32768,3822,0.063987,0.942609,17862000.267578,0.090819,0.123818
32768,65536,157,0.002628,0.945238,938815.527344,0.004773,0.128592
65536,131072,4,0.000067,0.945305,59565.779297,0.000303,0.128895
131072,262144,908,0.015201,0.960506,32550437.605469,0.165502,0.294397
262144,524288,2271,0.038020,0.998527,113690131.738281,0.578056,0.872452
524288,1048576,15,0.000251,0.998778,2341230.281250,0.011904,0.884356
1048576,2097152,49,0.000820,0.999598,11242112.092773,0.057160,0.941517
2097152,4194304,24,0.000402,1.000000,11502325.342773,0.058483,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,27,items
average,2212.222222,ents
min,0,ents
max,6000,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,5,0.185185,0.185185,4.000000,0.000067,0.000067
2,3,1,0.037037,0.222222,3.000000,0.000050,0.000117
8,15,2,0.074074,0.296296,19.000000,0.000318,0.000435
16,31,5,0.185185,0.481481,118.000000,0.001976,0.002411
32,63,1,0.037037,0.518519,60.000000,0.001005,0.003415
512,1023,2,0.074074,0.592593,1654.000000,0.027691,0.031107
1024,2047,1,0.037037,0.629630,1633.000000,0.027340,0.058446
2048,4095,1,0.037037,0.666667,3231.000000,0.054093,0.112540
4096,8191,9,0.333333,1.000000,53008.000000,0.887460,1.000000

histogram,directory size
count,27,items
average,79.314923,KB
min,0,KB
max,216,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,13,0.481481,0.481481,5.291016,0.002471,0.002471
2,4,1,0.037037,0.518519,3.037109,0.001418,0.003889
16,32,2,0.074074,0.592593,61.189453,0.028573,0.032462
32,64,1,0.037037,0.629630,54.133789,0.025278,0.057740
64,128,1,0.037037,0.666667,107.966797,0.050416,0.108157
128,256,9,0.333333,1.000000,1909.884766,0.891843,1.000000

histogram,filename length
count,59731,items
average,18.714252,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,22,0.000368,0.000368,117.000000,0.000105,0.000105
8,15,226,0.003784,0.004152,2836.000000,0.002537,0.002642
16,23,59384,0.994191,0.998343,1111340.000000,0.994202,0.996844
24,31,26,0.000435,0.998778,676.000000,0.000605,0.997449
32,39,37,0.000619,0.999397,1326.000000,0.001186,0.998635
40,47,31,0.000519,0.999916,1269.000000,0.001135,0.999770
48,55,4,0.000067,0.999983,195.000000,0.000174,0.999945
56,63,1,0.000017,1.000000,62.000000,0.000055,1.000000

histogram,link count
count,59703,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,59703,1.000000,1.000000,59703.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,59703,items
average,17.976794,days
min,6,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,9,0.000151,0.000151,61.614803,0.000057,0.000057
8,16,4,0.000067,0.000218,44.263368,0.000041,0.000099
16,32,59663,0.999330,0.999548,1070379.838333,0.997309,0.997407
32,64,7,0.000117,0.999665,372.735521,0.000347,0.997754
64,128,7,0.000117,0.999782,686.284780,0.000639,0.998394
128,256,13,0.000218,1.000000,1723.787025,0.001606,1.000000

histogram,mtime (KB)
count,1157712248,items
average,17.861487,days
min,6,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,2877,0.000002,0.000002,19023.875631,0.000001,0.000001
8,16,308,0.000000,0.000003,3403.568938,0.000000,0.000001
16,32,1157709025,0.999997,1.000000,20678436693.826614,0.999999,1.000000
32,64,19,0.000000,1.000000,801.244267,0.000000,1.000000
64,128,8,0.000000,1.000000,957.332040,0.000000,1.000000
128,256,7,0.000000,1.000000,1090.789133,0.000000,1.000000

histogram,ctime (files)
count,59703,items
average,17.940764,days
min,6,days
max,24,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,9,0.000151,0.000151,61.614803,0.000058,0.000058
8,16,4,0.000067,0.000218,44.263368,0.000041,0.000099
16,32,59690,0.999782,1.000000,1071011.572894,0.999901,1.000000

histogram,ctime (KB)
count,1157712248,items
average,17.861316,days
min,6,days
