#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,420.88 GB
total user data,358.31 GB
percent overhead,0.148670

histogram,file size
count,48210,items
average,7793.306934,KB
min,0,KB
max,1567341,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4169,0.086476,0.086476,1421.708008,0.000004,0.000004
2,4,800,0.016594,0.103070,2065.792969,0.000005,0.000009
4,8,829,0.017196,0.120266,4715.279297,0.000013,0.000022
8,16,28274,0.586476,0.706741,366469.959961,0.000975,0.000997
16,32,2434,0.050487,0.757229,45004.763672,0.000120,0.001117
32,64,93,0.001929,0.759158,4333.142578,0.000012,0.001129
64,128,145,0.003008,0.762166,13887.878906,0.000037,0.001166
128,256,81,0.001680,0.763846,14398.500977,0.000038,0.001204
256,512,224,0.004646,0.768492,88084.445312,0.000234,0.001438
512,1024,422,0.008753,0.777245,321181.976562,0.000855,0.002293
1024,2048,1521,0.031549,0.808795,2314556.397461,0.006160,0.008454
2048,4096,1656,0.034350,0.843145,4907510.355469,0.013062,0.021515
4096,8192,1214,0.025181,0.868326,6998383.246094,0.018627,0.040142
8192,16384,3074,0.063763,0.932089,38563432.027344,0.102640,0.142782
16384,32768,267,0.005538,0.937627,6729432.408203,0.017911,0.160693
32768,65536,318,0.006596,0.944223,15311119.962891,0.040752,0.201445
65536,131072,2623,0.054408,0.998631,255195849.773438,0.679227,0.880672
131072,262144,5,0.000104,0.998735,901424.760742,0.002399,0.883071
262144,524288,24,0.000498,0.999233,9730616.733398,0.025899,0.908970
524288,1048576,24,0.000498,0.999730,17779492.477539,0.047322,0.956292
1048576,2097152,13,0.000270,1.000000,16421945.680664,0.043708,1.000000

histogram,capacity used
count,48210,items
average,9154.111325,KB
min,1,KB
max,1829441,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,83,0.001722,0.001722,124.500000,0.000000,0.000000
16,32,5715,0.118544,0.120266,145732.500000,0.000330,0.000331
32,64,28276,0.586517,0.706783,1399662.000000,0.003172,0.003502
64,128,2463,0.051089,0.757872,183142.500000,0.000415,0.003917
128,256,94,0.001950,0.759822,18117.000000,0.000041,0.003958
256,512,192,0.003983,0.763804,70824.000000,0.000160,0.004119
512,1024,463,0.009604,0.773408,366110.500000,0.000830,0.004948
1024,2048,1254,0.026011,0.799419,2029929.000000,0.004600,0.009548
2048,4096,1880,0.038996,0.838415,5979748.000000,0.013550,0.023098
4096,8192,1232,0.025555,0.863970,7406952.000000,0.016784,0.039881
8192,16384,2293,0.047563,0.911533,30450119.500000,0.068998,0.108879
16384,32768,1186,0.024601,0.936134,22280851.000000,0.050487,0.159366
32768,65536,309,0.006409,0.942543,14604455.500000,0.033093,0.192459
65536,131072,2013,0.041755,0.984298,210417971.500000,0.476793,0.669251
131072,262144,696,0.014437,0.998735,94685276.000000,0.214550,0.883801
262144,524288,18,0.000373,0.999108,7784091.000000,0.017638,0.901440
524288,1048576,27,0.000560,0.999668,20726520.500000,0.046965,0.948405
1048576,2097152,16,0.000332,1.000000,22770080.000000,0.051595,1.000000

histogram,positive overhead
count,48240,items
average,1360.122289,KB
min,1,KB
max,262099,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4183,0.086712,0.086712,103079.210938,0.001571,0.001571
2,4,802,0.016625,0.103337,18378.498047,0.000280,0.001851
4,8,829,0.017185,0.120522,16424.220703,0.000250,0.002101
8,16,28275,0.586132,0.706654,1033176.955078,0.015747,0.017848
16,32,2436,0.050498,0.757152,134796.046875,0.002054,0.019903
32,64,94,0.001949,0.759100,10465.677734,0.000160,0.020062
64,128,146,0.003027,0.762127,30359.154297,0.000463,0.020525
128,256,90,0.001866,0.763993,27572.208008,0.000420,0.020945
256,512,224,0.004643,0.768636,58603.554688,0.000893,0.021838
512,1024,422,0.008748,0.777384,110419.023438,0.001683,0.023521
1024,2048,1521,0.031530,0.808914,544221.102539,0.008294,0.031816
2048,4096,1656,0.034328,0.843242,1037933.644531,0.015819,0.047635
4096,8192,1214,0.025166,0.868408,1352229.753906,0.020609,0.068244
8192,16384,3074,0.063723,0.932131,6883674.972656,0.104914,0.173159
16384,32768,267,0.005535,0.937666,1164104.091797,0.017742,0.190901
