#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,652.59 GB
total user data,556.78 GB
percent overhead,0.146815

histogram,file size
count,47690,items
average,12242.134672,KB
min,0,KB
max,2077098,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4015,0.084190,0.084190,1285.054688,0.000002,0.000002
2,4,819,0.017173,0.101363,2383.771484,0.000004,0.000006
4,8,827,0.017341,0.118704,4714.255859,0.000008,0.000014
8,16,28229,0.591927,0.710631,365956.922852,0.000627,0.000641
16,32,2400,0.050325,0.760956,47432.301758,0.000081,0.000722
32,64,4,0.000084,0.761040,225.400391,0.000000,0.000723
64,128,20,0.000419,0.761459,1788.710938,0.000003,0.000726
128,256,8,0.000168,0.761627,1264.070312,0.000002,0.000728
256,512,2,0.000042,0.761669,778.363281,0.000001,0.000729
512,1024,10,0.000210,0.761879,7463.790039,0.000013,0.000742
1024,2048,904,0.018956,0.780835,1692775.742188,0.002899,0.003642
2048,4096,1975,0.041413,0.822248,6269100.091797,0.010738,0.014380
4096,8192,1153,0.024177,0.846425,7016815.760742,0.012019,0.026398
8192,16384,1091,0.022877,0.869302,16479238.996094,0.028226,0.054624
16384,32768,2937,0.061585,0.930887,52939724.304688,0.090677,0.145301
32768,65536,11,0.000231,0.931118,475547.991211,0.000815,0.146116
65536,131072,1352,0.028350,0.959467,148340838.713867,0.254083,0.400199
131072,262144,1845,0.038687,0.998155,264568838.519531,0.453163,0.853362
262144,524288,11,0.000231,0.998385,5275169.424805,0.009035,0.862398
524288,1048576,49,0.001027,0.999413,39161573.874023,0.067077,0.929475
1048576,2097152,28,0.000587,1.000000,41174486.470703,0.070525,1.000000

histogram,capacity used
count,47690,items
average,14348.591633,KB
min,1,KB
max,2424049,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,32,0.000671,0.000671,48.000000,0.000000,0.000000
16,32,5629,0.118033,0.118704,143539.500000,0.000210,0.000210
32,64,28229,0.591927,0.710631,1397335.500000,0.002042,0.002252
64,128,2400,0.050325,0.760956,176424.000000,0.000258,0.002510
128,256,11,0.000231,0.761187,2320.500000,0.000003,0.002513
256,512,21,0.000440,0.761627,7431.500000,0.000011,0.002524
512,1024,11,0.000231,0.761858,10200.500000,0.000015,0.002539
1024,2048,9,0.000189,0.762047,15357.500000,0.000022,0.002561
2048,4096,1643,0.034452,0.796498,4260064.500000,0.006226,0.008787
4096,8192,1968,0.041267,0.837765,10323744.000000,0.015087,0.023874
8192,16384,581,0.012183,0.849948,6051399.500000,0.008843,0.032717
16384,32768,3856,0.080856,0.930803,78974936.000000,0.115412,0.148130
32768,65536,15,0.000315,0.931118,692574.500000,0.001012,0.149142
65536,131072,803,0.016838,0.947956,92215252.500000,0.134762,0.283903
131072,262144,2394,0.050199,0.998155,390092015.000000,0.570073,0.853976
524288,1048576,40,0.000839,0.998993,29223476.000000,0.042707,0.896683
