#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,535.52 GB
total user data,456.45 GB
percent overhead,0.147643

histogram,file size
count,47704,items
average,10033.160910,KB
min,0,KB
max,2206655,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2467,0.051715,0.051715,1300.542969,0.000003,0.000003
2,4,774,0.016225,0.067940,2313.712891,0.000005,0.000008
4,8,831,0.017420,0.085360,4737.395508,0.000010,0.000017
8,16,29086,0.609718,0.695078,377519.276367,0.000789,0.000806
16,32,2752,0.057689,0.752767,55010.332031,0.000115,0.000921
32,64,429,0.008993,0.761760,16344.538086,0.000034,0.000955
64,128,43,0.000901,0.762661,4198.674805,0.000009,0.000964
128,256,10,0.000210,0.762871,1725.096680,0.000004,0.000968
256,512,22,0.000461,0.763332,7795.592773,0.000016,0.000984
512,1024,127,0.002662,0.765994,114600.546875,0.000239,0.001223
1024,2048,1290,0.027042,0.793036,2051718.171875,0.004287,0.005510
2048,4096,1749,0.036664,0.829700,5148139.416016,0.010756,0.016266
4096,8192,1174,0.024610,0.854310,6988693.926758,0.014602,0.030868
8192,16384,2434,0.051023,0.905333,30268520.712891,0.063241,0.094109
16384,32768,1261,0.026434,0.931767,23178284.846680,0.048427,0.142536
32768,65536,283,0.005932,0.937699,16186776.294922,0.033820,0.176356
65536,131072,2112,0.044273,0.981972,207330538.079102,0.433182,0.609538
131072,262144,774,0.016225,0.998197,113130712.015625,0.236368,0.845906
262144,524288,22,0.000461,0.998658,9854164.075195,0.020589,0.866494
524288,1048576,43,0.000901,0.999560,34237305.415039,0.071533,0.938027
1048576,2097152,20,0.000419,0.999979,27454853.448242,0.057362,0.995390
2097152,4194304,1,0.000021,1.000000,2206655.961914,0.004610,1.000000

histogram,capacity used
count,47704,items
average,11770.922103,KB
min,1,KB
max,2575345,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,77,0.001614,0.001614,115.500000,0.000000,0.000000
16,32,3995,0.083746,0.085360,101872.500000,0.000181,0.000182
32,64,29086,0.609718,0.695078,1439757.000000,0.002564,0.002746
64,128,3084,0.064649,0.759727,248106.000000,0.000442,0.003188
128,256,104,0.002180,0.761907,16284.000000,0.000029,0.003217
256,512,46,0.000964,0.762871,15949.000000,0.000028,0.003245
512,1024,41,0.000859,0.763731,31597.500000,0.000056,0.003301
1024,2048,708,0.014842,0.778572,1074926.000000,0.001914,0.005215
2048,4096,1701,0.035657,0.814229,4681287.500000,0.008337,0.013552
4096,8192,1607,0.033687,0.847916,8818962.500000,0.015706,0.029258
8192,16384,2025,0.042449,0.890366,25327237.500000,0.045105,0.074363
16384,32768,1970,0.041296,0.931662,40162971.000000,0.071525,0.145888
32768,65536,118,0.002474,0.934136,6829657.000000,0.012163,0.158051
65536,131072,1683,0.035280,0.969416,167362876.500000,0.298053,0.456104
131072,262144,1371,0.028740,0.998155,218719648.500000,0.389514,0.845618
262144,524288,9,0.000189,0.998344,3541029.500000,0.006306,0.851924
524288,1048576,51,0.001069,0.999413,40731964.500000,0.072539,0.924462
1048576,2097152,25,0.000524,0.999937,35443797.500000,0.063121,0.987584
2097152,4194304,3,0.000063,1.000000,6972028.500000,0.012416,1.000000

histogram,positive overhead
count,47731,items
average,1736.939859,KB
min,1,KB
max,368689,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2480,0.051958,0.051958,59942.042969,0.000723,0.000723
2,4,775,0.016237,0.068195,17445.750000,0.000210,0.000933
4,8,831,0.017410,0.085605,16453.104492,0.000198,0.001132
8,16,29086,0.609373,0.694978,1062237.723633,0.012813,0.013944
16,32,2754,0.057698,0.752676,153035.478516,0.001846,0.015790
32,64,430,0.009009,0.761685,38990.328125,0.000470,0.016261
64,128,44,0.000922,0.762607,9655.358398,0.000116,0.016377
128,256,19,0.000398,0.763005,8891.112305,0.000107,0.016484
256,512,22,0.000461,0.763466,5741.407227,0.000069,0.016554
512,1024,127,0.002661,0.766127,33357.953125,0.000402,0.016956
1024,2048,1290,0.027026,0.793153,538400.828125,0.006494,0.023450
2048,4096,1749,0.036643,0.829796,1148092.083984,0.013848,0.037298
4096,8192,1174,0.024596,0.854392,1341403.073242,0.016180,0.053478
8192,16384,2434,0.050994,0.905386,5409306.287109,0.065246,0.118724
16384,32768,1261,0.026419,0.931805,4031342.653320,0.048626,0.167350
32768,65536,283,0.005929,0.937734,2739352.205078,0.033042,0.200392
65536,131072,2112,0.044248,0.981982,34936181.920898,0.421396,0.621787
131072,262144,774,0.016216,0.998198,19018792.984375,0.229402,0.851190
262144,524288,22,0.000461,0.998659,1650236.924805,0.019905,0.871095
524288,1048576,43,0.000901,0.999560,5727599.084961,0.069086,0.940180
1048576,2097152,20,0.000419,0.999979,4590728.551758,0.055373,0.995553
2097152,4194304,1,0.000021,1.000000,368689.538086,0.004447,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,26,items
average,1835.769231,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,4,0.153846,0.153846,3.000000,0.000063,0.000063
