#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,397.77 GB
total user data,338.59 GB
percent overhead,0.148773

histogram,file size
count,47694,items
average,7444.105418,KB
min,0,KB
max,1795369,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,3916,0.082107,0.082107,1286.229492,0.000004,0.000004
2,4,819,0.017172,0.099279,2274.649414,0.000006,0.000010
4,8,822,0.017235,0.116514,4687.541992,0.000013,0.000023
8,16,28335,0.594100,0.710613,368189.498047,0.001037,0.001060
16,32,2404,0.050405,0.761018,45005.153320,0.000127,0.001187
32,64,14,0.000294,0.761312,731.286133,0.000002,0.001189
64,128,14,0.000294,0.761605,1183.386719,0.000003,0.001192
128,256,3,0.000063,0.761668,599.040039,0.000002,0.001194
256,512,1,0.000021,0.761689,274.256836,0.000001,0.001195
512,1024,565,0.011846,0.773535,448277.382812,0.001263,0.002457
1024,2048,1684,0.035308,0.808844,2455133.981445,0.006915,0.009373
2048,4096,1538,0.032247,0.841091,4340910.737305,0.012227,0.021599
4096,8192,1710,0.035854,0.876945,10476110.249023,0.029507,0.051106
8192,16384,2566,0.053801,0.930746,29616898.086914,0.083419,0.134525
16384,32768,62,0.001300,0.932046,1757251.149414,0.004949,0.139474
32768,65536,1153,0.024175,0.956221,58932664.883789,0.165989,0.305463
65536,131072,2000,0.041934,0.998155,181032684.649414,0.509895,0.815358
131072,262144,6,0.000126,0.998281,1227529.488281,0.003457,0.818816
262144,524288,20,0.000419,0.998700,7677865.872070,0.021625,0.840441
524288,1048576,45,0.000944,0.999644,34708892.635742,0.097761,0.938202
1048576,2097152,17,0.000356,1.000000,21940713.660156,0.061798,1.000000

histogram,capacity used
count,47694,items
average,8744.989915,KB
min,1,KB
max,2095217,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,32,0.000671,0.000671,48.000000,0.000000,0.000000
16,32,5525,0.115843,0.116514,140887.500000,0.000338,0.000338
32,64,28335,0.594100,0.710613,1402582.500000,0.003363,0.003701
64,128,2406,0.050447,0.761060,177009.000000,0.000424,0.004125
128,256,20,0.000419,0.761479,3990.000000,0.000010,0.004135
256,512,9,0.000189,0.761668,3285.500000,0.000008,0.004143
