#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,774.06 GB
total user data,659.19 GB
percent overhead,0.148399

histogram,file size
count,69070,items
average,10007.338513,KB
min,0,KB
max,2394622,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2306,0.033386,0.033386,1280.493164,0.000002,0.000002
2,4,820,0.011872,0.045258,2266.037109,0.000003,0.000005
4,8,1022,0.014797,0.060055,5594.734375,0.000008,0.000013
8,16,35833,0.518793,0.578848,465523.619141,0.000673,0.000687
16,32,1759,0.025467,0.604314,36983.065430,0.000054,0.000740
32,64,977,0.014145,0.618460,43304.202148,0.000063,0.000803
64,128,24,0.000347,0.618807,2154.292969,0.000003,0.000806
128,256,7,0.000101,0.618908,1234.501953,0.000002,0.000808
256,512,6,0.000087,0.618995,2206.476562,0.000003,0.000811
512,1024,23,0.000333,0.619328,18789.441406,0.000027,0.000838
1024,2048,556,0.008050,0.627378,788806.507812,0.001141,0.001979
2048,4096,4435,0.064210,0.691588,14683539.533203,0.021243,0.023223
4096,8192,13005,0.188287,0.879875,66042227.083008,0.095546,0.118769
8192,16384,1744,0.025250,0.905125,19746114.827148,0.028568,0.147337
16384,32768,3262,0.047227,0.952353,69992117.126953,0.101261,0.248597
32768,65536,192,0.002780,0.955132,11166026.889648,0.016154,0.264752
65536,131072,1212,0.017547,0.972680,122452018.430664,0.177157,0.441908
131072,262144,1801,0.026075,0.998755,301731051.922852,0.436528,0.878436
262144,524288,13,0.000188,0.998943,4780931.327148,0.006917,0.885353
524288,1048576,41,0.000594,0.999537,29840856.352539,0.043172,0.928525
1048576,2097152,26,0.000376,0.999913,35500074.418945,0.051360,0.979885
2097152,4194304,6,0.000087,1.000000,13903769.797852,0.020115,1.000000

histogram,capacity used
count,69070,items
average,11751.041972,KB
min,1,KB
max,2794737,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,43,0.000623,0.000623,64.500000,0.000000,0.000000
16,32,4105,0.059432,0.060055,104677.500000,0.000129,0.000129
32,64,35833,0.518793,0.578848,1773733.500000,0.002185,0.002314
64,128,2247,0.032532,0.611380,191362.500000,0.000236,0.002550
128,256,495,0.007167,0.618546,86206.500000,0.000106,0.002656
256,512,25,0.000362,0.618908,8509.500000,0.000010,0.002667
512,1024,17,0.000246,0.619154,14265.500000,0.000018,0.002684
