#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,346.98 GB
total user data,294.72 GB
percent overhead,0.150614

histogram,file size
count,48147,items
average,6418.486391,KB
min,0,KB
max,127259,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1672,0.034727,0.034727,209.796875,0.000001,0.000001
2,4,2,0.000042,0.034769,4.796875,0.000000,0.000001
4,8,802,0.016657,0.051426,3876.791016,0.000013,0.000013
8,16,32017,0.664984,0.716410,415396.042969,0.001344,0.001357
16,32,800,0.016616,0.733026,13733.500000,0.000044,0.001402
32,64,1,0.000021,0.733047,40.313477,0.000000,0.001402
64,128,3,0.000062,0.733109,270.296875,0.000001,0.001403
128,256,1,0.000021,0.733130,158.650391,0.000001,0.001403
512,1024,641,0.013313,0.746443,621229.231445,0.002010,0.003414
1024,2048,4055,0.084221,0.830664,7158778.183594,0.023165,0.026579
2048,4096,1729,0.035911,0.866575,3645174.242188,0.011796,0.038374
8192,16384,3222,0.066920,0.933495,29853050.318359,0.096602,0.134977
32768,65536,1,0.000021,0.933516,35263.105469,0.000114,0.135091
65536,131072,3201,0.066484,1.000000,267283679.019531,0.864909,1.000000

histogram,capacity used
count,48147,items
average,7556.452790,KB
min,1,KB
max,148561,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,11,0.000228,0.000228,16.500000,0.000000,0.000000
16,32,2465,0.051197,0.051426,62857.500000,0.000173,0.000173
32,64,32017,0.664984,0.716410,1584841.500000,0.004356,0.004529
64,128,800,0.016616,0.733026,58800.000000,0.000162,0.004691
128,256,3,0.000062,0.733088,628.500000,0.000002,0.004692
256,512,2,0.000042,0.733130,803.000000,0.000002,0.004694
1024,2048,1601,0.033252,0.766382,2127769.500000,0.005848,0.010543
2048,4096,4820,0.100110,0.866492,12312150.000000,0.033841,0.044384
4096,8192,4,0.000083,0.866575,17478.000000,0.000048,0.044432
8192,16384,3221,0.066899,0.933475,35292279.500000,0.097005,0.141437
16384,32768,1,0.000021,0.933495,17497.500000,0.000048,0.141485
32768,65536,1,0.000021,0.933516,41225.500000,0.000113,0.141598
65536,131072,3200,0.066463,0.999979,312155624.000000,0.857993,0.999592
131072,262144,1,0.000021,1.000000,148561.500000,0.000408,1.000000

histogram,positive overhead
count,48167,items
average,1137.665237,KB
min,1,KB
max,21302,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1682,0.034920,0.034920,42316.431641,0.000772,0.000772
2,4,2,0.000042,0.034962,46.203125,0.000001,0.000773
4,8,802,0.016650,0.051612,16574.208984,0.000302,0.001076
8,16,32017,0.664708,0.716320,1169445.457031,0.021341,0.022417
16,32,800,0.016609,0.732929,45066.500000,0.000822,0.023239
32,64,2,0.000042,0.732971,431.965820,0.000008,0.023247
64,128,4,0.000083,0.733054,1182.612305,0.000022,0.023268
128,256,9,0.000187,0.733241,7446.693359,0.000136,0.023404
512,1024,641,0.013308,0.746548,167588.268555,0.003058,0.026463
1024,2048,4055,0.084186,0.830735,1927104.316406,0.035167,0.061630
2048,4096,1729,0.035896,0.866631,937523.257812,0.017109,0.078739
8192,16384,3222,0.066892,0.933523,5456726.681641,0.099579,0.178318
32768,65536,1,0.000021,0.933544,5962.394531,0.000109,0.178427
65536,131072,3201,0.066456,1.000000,45020506.480469,0.821573,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,19,items
average,2535.052632,ents
min,0,ents
max,5400,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,2,0.105263,0.105263,1.000000,0.000021,0.000021
2,3,1,0.052632,0.157895,3.000000,0.000062,0.000083
8,15,2,0.105263,0.263158,19.000000,0.000394,0.000478
16,31,4,0.210526,0.473684,97.000000,0.002014,0.002491
1024,2047,1,0.052632,0.526316,1627.000000,0.033779,0.036270
2048,4095,1,0.052632,0.578947,3219.000000,0.066831,0.103102
4096,8191,8,0.421053,1.000000,43200.000000,0.896898,1.000000

histogram,directory size
count,19,items
average,91.403937,KB
min,0,KB
max,195,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,9,0.473684,0.473684,4.707031,0.002710,0.002710
32,64,1,0.052632,0.526316,58.720703,0.033812,0.036523
64,128,1,0.052632,0.578947,113.090820,0.065119,0.101642
128,256,8,0.421053,1.000000,1560.156250,0.898358,1.000000

histogram,filename length
count,48167,items
average,18.922270,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,16,0.000332,0.000332,77.000000,0.000084,0.000084
8,15,48,0.000997,0.001329,623.000000,0.000684,0.000768
