#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,464.48 GB
total user data,395.71 GB
percent overhead,0.148072

histogram,file size
count,47703,items
average,8698.134974,KB
min,0,KB
max,2376969,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2388,0.050060,0.050060,1285.317383,0.000003,0.000003
2,4,818,0.017148,0.067208,2405.973633,0.000006,0.000009
4,8,828,0.017357,0.084565,4716.008789,0.000011,0.000020
8,16,29034,0.608641,0.693206,378469.455078,0.000912,0.000932
16,32,3135,0.065719,0.758925,64044.407227,0.000154,0.001087
32,64,104,0.002180,0.761105,3720.165039,0.000009,0.001096
64,128,28,0.000587,0.761692,2681.512695,0.000006,0.001102
128,256,7,0.000147,0.761839,1290.457031,0.000003,0.001105
256,512,11,0.000231,0.762069,4328.916016,0.000010,0.001116
512,1024,502,0.010523,0.772593,408817.363281,0.000985,0.002101
1024,2048,1483,0.031088,0.803681,2292555.595703,0.005525,0.007626
2048,4096,1451,0.030417,0.834098,4189620.340820,0.010097,0.017723
4096,8192,1620,0.033960,0.868059,9627731.929688,0.023203,0.040927
8192,16384,2273,0.047649,0.915708,26507856.521484,0.063886,0.104812
16384,32768,791,0.016582,0.932289,16823897.979492,0.040547,0.145359
32768,65536,889,0.018636,0.950926,45741981.290039,0.110241,0.255600
65536,131072,1805,0.037838,0.988764,170175730.547852,0.410134,0.665734
131072,262144,454,0.009517,0.998281,74056798.356445,0.178481,0.844216
262144,524288,23,0.000482,0.998763,9278691.070312,0.022362,0.866578
524288,1048576,43,0.000901,0.999665,32899193.491211,0.079289,0.945867
1048576,2097152,15,0.000314,0.999979,20084346.251953,0.048405,0.994271
2097152,4194304,1,0.000021,1.000000,2376969.734375,0.005729,1.000000

histogram,capacity used
count,47703,items
average,10209.784259,KB
min,1,KB
max,2774489,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,35,0.000734,0.000734,52.500000,0.000000,0.000000
16,32,3999,0.083831,0.084565,101974.500000,0.000209,0.000209
32,64,29034,0.608641,0.693206,1437183.000000,0.002951,0.003160
64,128,3235,0.067815,0.761021,245668.500000,0.000504,0.003665
128,256,11,0.000231,0.761252,2344.500000,0.000005,0.003670
256,512,28,0.000587,0.761839,9962.000000,0.000020,0.003690
512,1024,198,0.004151,0.765990,180441.000000,0.000370,0.004061
1024,2048,1104,0.023143,0.789133,1628208.000000,0.003343,0.007404
2048,4096,1839,0.038551,0.827684,5373718.500000,0.011033,0.018437
4096,8192,1492,0.031277,0.858961,8830782.000000,0.018132,0.036569
8192,16384,2249,0.047146,0.906107,27115405.500000,0.055674,0.092243
16384,32768,1195,0.025051,0.931157,25874080.500000,0.053125,0.145368
32768,65536,606,0.012704,0.943861,31057069.000000,0.063767,0.209136
65536,131072,1748,0.036643,0.980504,167702558.000000,0.344332,0.553468
131072,262144,844,0.017693,0.998197,140912026.000000,0.289325,0.842793
262144,524288,19,0.000398,0.998595,7573260.500000,0.015550,0.858342
524288,1048576,40,0.000839,0.999434,30319012.000000,0.062252,0.920594
1048576,2097152,25,0.000524,0.999958,33778981.500000,0.069356,0.989950
2097152,4194304,2,0.000042,1.000000,4894611.000000,0.010050,1.000000

histogram,positive overhead
count,47733,items
average,1510.864496,KB
min,1,KB
max,397519,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2404,0.050363,0.050363,58955.536133,0.000817,0.000817
2,4,819,0.017158,0.067521,18475.489258,0.000256,0.001074
4,8,828,0.017346,0.084868,16397.991211,0.000227,0.001301
8,16,29034,0.608258,0.693126,1058713.544922,0.014680,0.015981
16,32,3137,0.065720,0.758846,169799.903320,0.002354,0.018336
32,64,105,0.002200,0.761046,9511.155273,0.000132,0.018468
64,128,29,0.000608,0.761653,6374.020508,0.000088,0.018556
128,256,16,0.000335,0.761989,8233.251953,0.000114,0.018670
256,512,11,0.000230,0.762219,2887.583984,0.000040,0.018710
512,1024,502,0.010517,0.772736,131279.636719,0.001820,0.020531
1024,2048,1483,0.031069,0.803804,587364.904297,0.008144,0.028675
2048,4096,1451,0.030398,0.834203,899588.159180,0.012474,0.041149
4096,8192,1620,0.033939,0.868142,1828426.070312,0.025353,0.066502
8192,16384,2273,0.047619,0.915761,4738904.978516,0.065710,0.132212
16384,32768,791,0.016571,0.932332,2915240.520508,0.040423,0.172636
32768,65536,889,0.018624,0.950956,7752512.209961,0.107497,0.280133
65536,131072,1805,0.037815,0.988771,28666312.952148,0.397491,0.677624
131072,262144,454,0.009511,0.998282,12438090.643555,0.172468,0.850093
262144,524288,23,0.000482,0.998764,1552967.429688,0.021534,0.871626
524288,1048576,43,0.000901,0.999665,5502679.008789,0.076301,0.947927
1048576,2097152,15,0.000314,0.999979,3357860.248047,0.046561,0.994488
2097152,4194304,1,0.000021,1.000000,397519.765625,0.005512,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,29,items
average,1645.931034,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,5,0.172414,0.172414,3.000000,0.000063,0.000063
2,3,1,0.034483,0.206897,3.000000,0.000063,0.000126
4,7,1,0.034483,0.241379,5.000000,0.000105,0.000230
8,15,3,0.103448,0.344828,29.000000,0.000608,0.000838
16,31,5,0.172414,0.517241,105.000000,0.002200,0.003038
32,63,1,0.034483,0.551724,60.000000,0.001257,0.004295
512,1023,2,0.068966,0.620690,1654.000000,0.034652,0.038947
1024,2047,1,0.034483,0.655172,1634.000000,0.034233,0.073179
2048,4095,1,0.034483,0.689655,3231.000000,0.067690,0.140870
4096,8191,9,0.310345,1.000000,41008.000000,0.859130,1.000000

histogram,directory size
count,29,items
average,58.887796,KB
min,0,KB
max,176,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,15,0.517241,0.517241,5.082031,0.002976,0.002976
2,4,1,0.034483,0.551724,3.037109,0.001778,0.004754
16,32,2,0.068966,0.620690,61.189453,0.035831,0.040585
32,64,1,0.034483,0.655172,54.179688,0.031726,0.072311
64,128,1,0.034483,0.689655,107.966797,0.063222,0.135532
128,256,9,0.310345,1.000000,1476.291016,0.864468,1.000000

histogram,filename length
count,47733,items
average,18.637379,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,24,0.000503,0.000503,131.000000,0.000147,0.000147
8,15,228,0.004777,0.005279,2855.000000,0.003209,0.003356
16,23,47391,0.992835,0.998115,883494.000000,0.993116,0.996473
24,31,26,0.000545,0.998659,673.000000,0.000757,0.997229
32,39,36,0.000754,0.999413,1287.000000,0.001447,0.998676
40,47,26,0.000545,0.999958,1067.000000,0.001199,0.999875
48,55,1,0.000021,0.999979,49.000000,0.000055,0.999930
56,63,1,0.000021,1.000000,62.000000,0.000070,1.000000

histogram,link count
count,47703,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,47703,1.000000,1.000000,47703.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,47703,items
average,14.802936,days
min,7,days
max,128,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
4,8,2,0.000042,0.000042,15.913530,0.000023,0.000023
8,16,47636,0.998595,0.998637,703185.315868,0.995809,0.995832
16,32,45,0.000943,0.999581,815.732500,0.001155,0.996987
32,64,4,0.000084,0.999665,217.487558,0.000308,0.997295
64,128,4,0.000084,0.999748,368.434931,0.000522,0.997817
