#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,165.83 GB
total user data,139.68 GB
percent overhead,0.157714

histogram,file size
count,47775,items
average,3065.605558,KB
min,0,KB
max,560928,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4180,0.087493,0.087493,1316.598633,0.000009,0.000009
2,4,803,0.016808,0.104301,2171.149414,0.000015,0.000024
4,8,822,0.017206,0.121507,4680.703125,0.000032,0.000056
8,16,28133,0.588864,0.710372,365210.366211,0.002494,0.002549
16,32,2391,0.050047,0.760419,44788.994141,0.000306,0.002855
32,64,13,0.000272,0.760691,719.093750,0.000005,0.002860
64,128,15,0.000314,0.761005,1310.487305,0.000009,0.002869
128,256,140,0.002930,0.763935,31703.626953,0.000216,0.003086
256,512,786,0.016452,0.780387,360710.964844,0.002463,0.005548
512,1024,1753,0.036693,0.817080,1338685.838867,0.009140,0.014689
1024,2048,1577,0.033009,0.850089,2352695.539062,0.016064,0.030753
2048,4096,1020,0.021350,0.871439,2478698.261719,0.016924,0.047677
4096,8192,2807,0.058755,0.930194,13282352.157227,0.090690,0.138366
8192,16384,243,0.005086,0.935280,3271397.716797,0.022337,0.160703
16384,32768,896,0.018755,0.954035,21900512.345703,0.149533,0.310236
32768,65536,2113,0.044228,0.998263,79166769.503906,0.540538,0.850774
65536,131072,5,0.000105,0.998367,572740.233398,0.003911,0.854684
131072,262144,43,0.000900,0.999267,8493037.413086,0.057989,0.912673
262144,524288,29,0.000607,0.999874,9522400.708008,0.065017,0.977691
524288,1048576,6,0.000126,1.000000,3267403.827148,0.022309,1.000000

histogram,capacity used
count,47775,items
average,3639.468310,KB
min,1,KB
max,654897,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,52,0.001088,0.001088,78.000000,0.000000,0.000000
16,32,5753,0.120419,0.121507,146701.500000,0.000844,0.000844
32,64,28133,0.588864,0.710372,1392583.500000,0.008009,0.008853
64,128,2392,0.050068,0.760440,176028.000000,0.001012,0.009866
128,256,19,0.000398,0.760837,3820.500000,0.000022,0.009888
256,512,131,0.002742,0.763579,62068.500000,0.000357,0.010245
512,1024,1696,0.035500,0.799079,1324320.000000,0.007616,0.017861
1024,2048,1598,0.033448,0.832527,2030349.000000,0.011677,0.029538
2048,4096,1858,0.038891,0.871418,5044299.000000,0.029011,0.058549
4096,8192,2801,0.058629,0.930047,15899809.500000,0.091444,0.149993
8192,16384,130,0.002721,0.932768,1674107.000000,0.009628,0.159621
16384,32768,910,0.019048,0.951816,24384445.000000,0.140241,0.299862
32768,65536,2215,0.046363,0.998179,95929546.500000,0.551714,0.851575
65536,131072,5,0.000105,0.998284,391303.500000,0.002250,0.853826
131072,262144,28,0.000586,0.998870,5055098.000000,0.029073,0.882899
262144,524288,47,0.000984,0.999853,16008206.500000,0.092067,0.974966
524288,1048576,7,0.000147,1.000000,4352834.500000,0.025034,1.000000

histogram,positive overhead
count,47805,items
average,573.666583,KB
min,1,KB
max,93969,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4195,0.087752,0.087752,104210.184570,0.003800,0.003800
