#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,322.95 GB
total user data,274.31 GB
percent overhead,0.150600

histogram,file size
count,47710,items
average,6028.833825,KB
min,0,KB
max,1155710,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2385,0.049990,0.049990,1283.320312,0.000004,0.000004
2,4,818,0.017145,0.067135,2300.483398,0.000008,0.000012
4,8,829,0.017376,0.084511,4731.134766,0.000016,0.000029
8,16,29031,0.608489,0.692999,378165.340820,0.001315,0.001344
16,32,3229,0.067680,0.760679,63254.534180,0.000220,0.001564
32,64,23,0.000482,0.761161,890.321289,0.000003,0.001567
64,128,20,0.000419,0.761580,1853.891602,0.000006,0.001573
128,256,6,0.000126,0.761706,1226.274414,0.000004,0.001577
256,512,2,0.000042,0.761748,715.907227,0.000002,0.001580
512,1024,988,0.020708,0.782457,880126.637695,0.003060,0.004640
1024,2048,1904,0.039908,0.822364,3001641.333984,0.010436,0.015075
2048,4096,1133,0.023748,0.846112,3391644.738281,0.011791,0.026867
4096,8192,1845,0.038671,0.884783,12456226.841797,0.043306,0.070172
8192,16384,2204,0.046196,0.930979,20392234.443359,0.070896,0.141068
16384,32768,9,0.000189,0.931167,199311.141602,0.000693,0.141761
32768,65536,1629,0.034144,0.965311,87409735.349609,0.303890,0.445652
65536,131072,1567,0.032844,0.998156,115127387.333984,0.400254,0.845906
131072,262144,12,0.000252,0.998407,2837758.503906,0.009866,0.855772
262144,524288,43,0.000901,0.999308,17416104.517578,0.060549,0.916321
524288,1048576,32,0.000671,0.999979,22913359.023438,0.079661,0.995982
1048576,2097152,1,0.000021,1.000000,1155710.724609,0.004018,1.000000

histogram,capacity used
count,47710,items
average,7097.595745,KB
min,1,KB
max,1349633,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,30,0.000629,0.000629,45.000000,0.000000,0.000000
16,32,4002,0.083882,0.084511,102051.000000,0.000301,0.000302
32,64,29031,0.608489,0.692999,1437034.500000,0.004244,0.004545
64,128,3245,0.068015,0.761014,241795.500000,0.000714,0.005259
128,256,13,0.000272,0.761287,2539.500000,0.000007,0.005267
256,512,20,0.000419,0.761706,7254.000000,0.000021,0.005288
512,1024,104,0.002180,0.763886,99844.000000,0.000295,0.005583
1024,2048,1748,0.036638,0.800524,2361446.000000,0.006974,0.012557
