#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,399.23 GB
total user data,340.76 GB
percent overhead,0.146458

histogram,file size
count,48851,items
average,7314.269102,KB
min,0,KB
max,7459539,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4368,0.089415,0.089415,1336.095703,0.000004,0.000004
2,4,832,0.017031,0.106446,2357.271484,0.000007,0.000010
4,8,830,0.016990,0.123437,4740.180664,0.000013,0.000024
8,16,28238,0.578043,0.701480,366281.712891,0.001025,0.001049
16,32,3009,0.061595,0.763075,56452.012695,0.000158,0.001207
32,64,14,0.000287,0.763362,720.669922,0.000002,0.001209
64,128,29,0.000594,0.763956,2599.593750,0.000007,0.001216
128,256,3,0.000061,0.764017,599.171875,0.000002,0.001218
256,512,191,0.003910,0.767927,90091.610352,0.000252,0.001470
512,1024,865,0.017707,0.785634,697048.291016,0.001951,0.003421
1024,2048,1560,0.031934,0.817568,2221162.451172,0.006216,0.009637
2048,4096,1484,0.030378,0.847946,4027306.202148,0.011271,0.020908
4096,8192,1739,0.035598,0.883544,9251160.980469,0.025891,0.046799
8192,16384,2281,0.046693,0.930237,24514929.169922,0.068610,0.115409
16384,32768,239,0.004892,0.935129,6144504.291992,0.017197,0.132606
32768,65536,1394,0.028536,0.963665,61993477.728516,0.173501,0.306107
65536,131072,1623,0.033223,0.996888,138034563.654297,0.386317,0.692423
131072,262144,22,0.000450,0.997339,3853238.710938,0.010784,0.703207
262144,524288,52,0.001064,0.998403,18692429.204102,0.052314,0.755522
524288,1048576,62,0.001269,0.999672,44907233.278320,0.125682,0.881203
1048576,2097152,9,0.000184,0.999857,11188769.250977,0.031314,0.912517
2097152,4194304,4,0.000082,0.999939,11931775.480469,0.033393,0.945911
4194304,8388608,3,0.000061,1.000000,19326582.878906,0.054089,1.000000

histogram,capacity used
count,48851,items
average,8569.153641,KB
min,1,KB
max,8338409,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,36,0.000737,0.000737,54.000000,0.000000,0.000000
16,32,5994,0.122700,0.123437,152847.000000,0.000365,0.000365
32,64,28238,0.578043,0.701480,1397781.000000,0.003339,0.003704
64,128,3009,0.061595,0.763075,221353.500000,0.000529,0.004233
128,256,24,0.000491,0.763567,4620.000000,0.000011,0.004244
256,512,22,0.000450,0.764017,7361.000000,0.000018,0.004262
512,1024,527,0.010788,0.774805,430102.500000,0.001027,0.005289
1024,2048,1634,0.033449,0.808254,2318379.000000,0.005538,0.010827
2048,4096,1621,0.033183,0.841436,4545919.500000,0.010860,0.021687
4096,8192,1887,0.038628,0.880064,10928438.500000,0.026106,0.047793
8192,16384,2403,0.049190,0.929254,29645644.500000,0.070819,0.118612
16384,32768,267,0.005466,0.934720,7275632.500000,0.017380,0.135993
32768,65536,1194,0.024442,0.959162,57693559.000000,0.137821,0.273814
65536,131072,1833,0.037522,0.996684,175506309.500000,0.419258,0.693072
131072,262144,26,0.000532,0.997216,4131247.000000,0.009869,0.702941
262144,524288,47,0.000962,0.998178,17042806.500000,0.040713,0.743653
524288,1048576,63,0.001290,0.999468,46872998.500000,0.111972,0.855626
1048576,2097152,19,0.000389,0.999857,24613996.500000,0.058799,0.914425
2097152,4194304,4,0.000082,0.999939,13925886.000000,0.033267,0.947692
4194304,8388608,3,0.000061,1.000000,21896788.500000,0.052308,1.000000

histogram,positive overhead
count,48884,items
average,1259.803457,KB
min,1,KB
max,890877,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4389,0.089784,0.089784,109516.616211,0.001778,0.001778
2,4,833,0.017040,0.106824,18881.350586,0.000307,0.002085
4,8,830,0.016979,0.123803,16424.819336,0.000267,0.002352
8,16,28238,0.577653,0.701457,1031499.287109,0.016749,0.019101
16,32,3011,0.061595,0.763051,165227.297852,0.002683,0.021784
32,64,16,0.000327,0.763379,2116.649414,0.000034,0.021818
64,128,30,0.000614,0.763992,6217.424805,0.000101,0.021919
128,256,12,0.000245,0.764238,7166.537109,0.000116,0.022036
256,512,191,0.003907,0.768145,49930.889648,0.000811,0.022846
512,1024,865,0.017695,0.785840,226161.208984,0.003672,0.026519
1024,2048,1560,0.031912,0.817752,538801.548828,0.008749,0.035268
2048,4096,1484,0.030358,0.848110,887471.797852,0.014411,0.049679
4096,8192,1739,0.035574,0.883684,1758039.519531,0.028547,0.078225
8192,16384,2281,0.046661,0.930345,4419348.330078,0.071761,0.149986
16384,32768,238,0.004869,0.935214,1057452.708008,0.017171,0.167157
32768,65536,1394,0.028516,0.963730,10538189.271484,0.171118,0.338276
65536,131072,1623,0.033201,0.996932,23280302.845703,0.378024,0.716299
131072,262144,22,0.000450,0.997382,646258.289062,0.010494,0.726793
262144,524288,52,0.001064,0.998445,3129984.795898,0.050824,0.777618
524288,1048576,60,0.001227,0.999673,7260152.636719,0.117890,0.895508
1048576,2097152,9,0.000184,0.999857,1870772.249023,0.030377,0.925885
2097152,4194304,4,0.000082,0.999939,1994110.519531,0.032380,0.958265
4194304,8388608,3,0.000061,1.000000,2570205.621094,0.041735,1.000000

histogram,negative overhead
count,3,items
average,91249.138346,KB
min,4150,KB
max,229534,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16384,32768,1,0.333333,0.333333,4150.500000,0.015162,0.015162
524288,1048576,2,0.666667,1.000000,269596.915039,0.984838,1.000000

histogram,directory size (entries)
count,35,items
average,1396.742857,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,6,0.171429,0.171429,5.000000,0.000102,0.000102
2,3,1,0.028571,0.200000,3.000000,0.000061,0.000164
8,15,5,0.142857,0.342857,53.000000,0.001084,0.001248
16,31,5,0.142857,0.485714,111.000000,0.002271,0.003518
32,63,4,0.114286,0.600000,172.000000,0.003518,0.007037
512,1023,3,0.085714,0.685714,2668.000000,0.054576,0.061613
1024,2047,1,0.028571,0.714286,1635.000000,0.033445,0.095058
2048,4095,1,0.028571,0.742857,3231.000000,0.066093,0.161150
4096,8191,9,0.257143,1.000000,41008.000000,0.838850,1.000000

histogram,directory size
count,35,items
average,49.992690,KB
min,0,KB
max,176,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,20,0.571429,0.571429,10.723633,0.006129,0.006129
2,4,1,0.028571,0.600000,2.877930,0.001645,0.007773
16,32,2,0.057143,0.657143,61.189453,0.034971,0.042744
32,64,2,0.057143,0.714286,90.680664,0.051825,0.094569
64,128,1,0.028571,0.742857,107.981445,0.061713,0.156282
128,256,9,0.257143,1.000000,1476.291016,0.843718,1.000000

histogram,filename length
count,48887,items
average,18.652239,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,27,0.000552,0.000552,149.000000,0.000163,0.000163
8,15,308,0.006300,0.006853,3859.000000,0.004232,0.004395
16,23,48413,0.990304,0.997157,903041.000000,0.990337,0.994733
24,31,47,0.000961,0.998118,1241.000000,0.001361,0.996094
32,39,45,0.000920,0.999039,1606.000000,0.001761,0.997855
40,47,44,0.000900,0.999939,1796.000000,0.001970,0.999825
48,55,2,0.000041,0.999980,98.000000,0.000107,0.999932
56,63,1,0.000020,1.000000,62.000000,0.000068,1.000000

histogram,link count
count,48851,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,48851,1.000000,1.000000,48851.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,48851,items
average,26.866170,days
min,9,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,112,0.002293,0.002293,1180.982130,0.000900,0.000900
16,32,48718,0.997277,0.999570,1309005.785856,0.997384,0.998284
32,64,6,0.000123,0.999693,291.578148,0.000222,0.998506
64,128,2,0.000041,0.999734,239.542060,0.000183,0.998688
128,256,13,0.000266,1.000000,1721.377512,0.001312,1.000000

histogram,mtime (KB)
count,357309359,items
average,26.638716,days
min,9,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,1231929,0.003448,0.003448,12568711.249205,0.001320,0.001320
16,32,356077413,0.996552,1.000000,9505692228.155581,0.998679,1.000000
32,64,5,0.000000,1.000000,255.425802,0.000000,1.000000
64,128,3,0.000000,1.000000,455.865855,0.000000,1.000000
128,256,7,0.000000,1.000000,1089.340203,0.000000,1.000000

histogram,ctime (files)
count,48851,items
average,26.832774,days
min,9,days
max,29,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,112,0.002293,0.002293,1180.982072,0.000901,0.000901
16,32,48739,0.997707,1.000000,1309626.865741,0.999099,1.000000

histogram,ctime (KB)
count,357309359,items
average,26.638623,days
min,9,days
max,29,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,1231929,0.003448,0.003448,12568710.769185,0.001320,0.001320
16,32,356077430,0.996552,1.000000,9505660499.066132,0.998680,1.000000

histogram,atime (files)
count,48851,items
average,26.866170,days
min,9,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,112,0.002293,0.002293,1180.982130,0.000900,0.000900
16,32,48718,0.997277,0.999570,1309005.785856,0.997384,0.998284
32,64,6,0.000123,0.999693,291.578148,0.000222,0.998506
64,128,2,0.000041,0.999734,239.542060,0.000183,0.998688
128,256,13,0.000266,1.000000,1721.377512,0.001312,1.000000

histogram,atime (KB)
count,357309359,items
average,26.638716,days
min,9,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
8,16,1231929,0.003448,0.003448,12568711.249205,0.001320,0.001320
16,32,356077413,0.996552,1.000000,9505692228.155581,0.998679,1.000000
32,64,5,0.000000,1.000000,255.425802,0.000000,1.000000
64,128,3,0.000000,1.000000,455.865855,0.000000,1.000000
128,256,7,0.000000,1.000000,1089.340203,0.000000,1.000000

