#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,845.59 GB
total user data,718.72 GB
percent overhead,0.150035

histogram,file size
count,127485,items
average,5911.525007,KB
min,0,KB
max,1526438,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,8175,0.064125,0.064125,3633.045898,0.000005,0.000005
2,4,831,0.006518,0.070644,2286.833008,0.000003,0.000008
4,8,2478,0.019438,0.090081,13715.395508,0.000018,0.000026
8,16,85896,0.673773,0.763855,1114573.703125,0.001479,0.001505
16,32,3226,0.025305,0.789160,61799.996094,0.000082,0.001587
32,64,2410,0.018904,0.808064,92141.322266,0.000122,0.001709
64,128,38,0.000298,0.808362,3358.139648,0.000004,0.001714
128,256,22,0.000173,0.808534,3761.863281,0.000005,0.001719
256,512,473,0.003710,0.812245,212004.949219,0.000281,0.002000
512,1024,2958,0.023203,0.835447,2429062.113281,0.003223,0.005223
1024,2048,3523,0.027635,0.863082,5321953.126953,0.007062,0.012285
2048,4096,2944,0.023093,0.886175,8279772.005859,0.010987,0.023271
4096,8192,4912,0.038530,0.924705,28540842.256836,0.037871,0.061143
8192,16384,2898,0.022732,0.947437,30464108.681641,0.040423,0.101566
16384,32768,327,0.002565,0.950002,8501255.486328,0.011280,0.112846
32768,65536,2250,0.017649,0.967651,107264447.101562,0.142330,0.255176
65536,131072,2857,0.022410,0.990062,256947186.766602,0.340946,0.596122
131072,262144,1045,0.008197,0.998259,175505963.544922,0.232881,0.829003
262144,524288,117,0.000918,0.999176,44832741.273438,0.059489,0.888492
524288,1048576,90,0.000706,0.999882,64122165.406250,0.085084,0.973576
1048576,2097152,15,0.000118,1.000000,19913992.478516,0.026424,1.000000

histogram,capacity used
count,127485,items
average,6954.861164,KB
min,1,KB
max,1781937,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,144,0.001130,0.001130,216.000000,0.000000,0.000000
16,32,11340,0.088952,0.090081,289170.000000,0.000326,0.000326
32,64,85896,0.673773,0.763855,4251852.000000,0.004795,0.005122
64,128,4534,0.035565,0.799420,396513.000000,0.000447,0.005569
128,256,1121,0.008793,0.808213,165265.500000,0.000186,0.005755
256,512,39,0.000306,0.808519,14690.500000,0.000017,0.005772
512,1024,1304,0.010229,0.818747,1063484.000000,0.001199,0.006971
1024,2048,4365,0.034239,0.852987,6095467.500000,0.006875,0.013846
2048,4096,3509,0.027525,0.880511,9752239.500000,0.010999,0.024845
4096,8192,4682,0.036726,0.917237,28572799.000000,0.032226,0.057071
8192,16384,3843,0.030145,0.947382,44690948.500000,0.050405,0.107476
16384,32768,236,0.001851,0.949233,6405938.000000,0.007225,0.114701
32768,65536,1803,0.014143,0.963376,89302168.500000,0.100720,0.215421
65536,131072,2989,0.023446,0.986822,280721979.500000,0.316613,0.532034
131072,262144,1443,0.011319,0.998141,260238044.500000,0.293510,0.825544
262144,524288,101,0.000792,0.998933,39170655.500000,0.044179,0.869723
524288,1048576,112,0.000879,0.999812,82098688.000000,0.092595,0.962318
1048576,2097152,24,0.000188,1.000000,33410356.000000,0.037682,1.000000

histogram,positive overhead
count,127533,items
average,1043.107454,KB
min,1,KB
max,255499,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,8195,0.064258,0.064258,201590.155273,0.001515,0.001515
2,4,833,0.006532,0.070790,18949.024414,0.000142,0.001658
4,8,2478,0.019430,0.090220,49473.604492,0.000372,0.002030
8,16,85896,0.673520,0.763740,3137278.296875,0.023583,0.025613
16,32,3228,0.025311,0.789051,176116.814453,0.001324,0.026937
32,64,2414,0.018928,0.807979,229033.596680,0.001722,0.028658
64,128,40,0.000314,0.808293,8365.926758,0.000063,0.028721
128,256,32,0.000251,0.808544,13019.597656,0.000098,0.028819
256,512,481,0.003772,0.812315,134230.113281,0.001009,0.029828
512,1024,2958,0.023194,0.835509,778294.886719,0.005850,0.035679
1024,2048,3523,0.027624,0.863133,1322659.373047,0.009943,0.045621
2048,4096,2944,0.023084,0.886218,1786363.994141,0.013428,0.059049
4096,8192,4912,0.038516,0.924733,5522077.743164,0.041510,0.100559
8192,16384,2898,0.022724,0.947457,5520782.318359,0.041500,0.142059
16384,32768,327,0.002564,0.950021,1468539.013672,0.011039,0.153098
32768,65536,2250,0.017642,0.967663,18226935.898438,0.137013,0.290111
65536,131072,2857,0.022402,0.990065,43320930.733398,0.325646,0.615758
131072,262144,1045,0.008194,0.998259,29513803.955078,0.221857,0.837615
262144,524288,117,0.000917,0.999177,7521242.226562,0.056538,0.894153
524288,1048576,90,0.000706,0.999882,10745641.593750,0.080776,0.974928
1048576,2097152,15,0.000118,1.000000,3335294.021484,0.025072,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,47,items
average,2713.446809,ents
min,0,ents
max,8300,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,7,0.148936,0.148936,5.000000,0.000039,0.000039
2,3,1,0.021277,0.170213,2.000000,0.000016,0.000055
4,7,2,0.042553,0.212766,8.000000,0.000063,0.000118
8,15,4,0.085106,0.297872,38.000000,0.000298,0.000416
16,31,5,0.106383,0.404255,111.000000,0.000870,0.001286
32,63,2,0.042553,0.446809,110.000000,0.000863,0.002148
512,1023,2,0.042553,0.489362,1654.000000,0.012969,0.015118
1024,2047,4,0.085106,0.574468,6556.000000,0.051407,0.066524
2048,4095,2,0.042553,0.617021,6462.000000,0.050670,0.117194
4096,8191,10,0.212766,0.829787,46186.000000,0.362152,0.479346
8192,16383,8,0.170213,1.000000,66400.000000,0.520654,1.000000

histogram,directory size
count,47,items
average,97.341651,KB
min,0,KB
max,299,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,19,0.404255,0.404255,5.234375,0.001144,0.001144
2,4,2,0.042553,0.446809,5.642578,0.001233,0.002377
16,32,2,0.042553,0.489362,61.189453,0.013375,0.015752
32,64,4,0.085106,0.574468,230.081055,0.050290,0.066042
64,128,2,0.042553,0.617021,215.933594,0.047198,0.113240
128,256,10,0.212766,0.829787,1658.539062,0.362518,0.475758
256,512,8,0.170213,1.000000,2398.437500,0.524242,1.000000

histogram,filename length
count,127533,items
average,18.735112,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,40,0.000314,0.000314,212.000000,0.000089,0.000089
8,15,446,0.003497,0.003811,5674.000000,0.002375,0.002463
16,23,126901,0.995044,0.998855,2378589.000000,0.995498,0.997962
24,31,53,0.000416,0.999271,1363.000000,0.000570,0.998532
32,39,63,0.000494,0.999765,2238.000000,0.000937,0.999469
40,47,26,0.000204,0.999969,1063.000000,0.000445,0.999914
48,55,3,0.000024,0.999992,144.000000,0.000060,0.999974
56,63,1,0.000008,1.000000,62.000000,0.000026,1.000000

histogram,link count
count,127485,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,127485,1.000000,1.000000,127485.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,127485,items
average,44.560934,days
min,18,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,1,0.000008,0.000008,18.839190,0.000003,0.000003
32,64,127468,0.999867,0.999874,5678747.754363,0.999630,0.999633
64,128,3,0.000024,0.999898,361.682812,0.000064,0.999697
128,256,13,0.000102,1.000000,1722.419317,0.000303,1.000000

histogram,mtime (KB)
count,753630765,items
average,44.333452,days
min,18,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,20188,0.000027,0.000027,380338.368743,0.000011,0.000011
32,64,753610563,0.999973,1.000000,33410671459.056175,0.999989,1.000000
64,128,5,0.000000,1.000000,628.063322,0.000000,1.000000
128,256,7,0.000000,1.000000,1089.966680,0.000000,1.000000

histogram,ctime (files)
count,127485,items
average,44.550459,days
min,18,days
max,52,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,1,0.000008,0.000008,18.839190,0.000003,0.000003
32,64,127484,0.999992,1.000000,5679496.415671,0.999997,1.000000

histogram,ctime (KB)
count,753630765,items
average,44.333028,days
min,18,days
max,52,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,20188,0.000027,0.000027,380338.368743,0.000011,0.000011
32,64,753610576,0.999973,1.000000,33410353230.007332,0.999989,1.000000

histogram,atime (files)
count,127485,items
average,44.560934,days
min,18,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,1,0.000008,0.000008,18.839190,0.000003,0.000003
32,64,127468,0.999867,0.999874,5678747.754375,0.999630,0.999633
64,128,3,0.000024,0.999898,361.682812,0.000064,0.999697
128,256,13,0.000102,1.000000,1722.419317,0.000303,1.000000

histogram,atime (KB)
count,753630765,items
average,44.333452,days
min,18,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
16,32,20188,0.000027,0.000027,380338.368743,0.000011,0.000011
32,64,753610563,0.999973,1.000000,33410671459.056328,0.999989,1.000000
64,128,5,0.000000,1.000000,628.063322,0.000000,1.000000
128,256,7,0.000000,1.000000,1089.966680,0.000000,1.000000

