#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,377.69 GB
total user data,321.65 GB
percent overhead,0.148361

histogram,file size
count,43358,items
average,7778.864421,KB
min,0,KB
max,109706,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1672,0.038563,0.038563,191.960938,0.000001,0.000001
2,4,12,0.000277,0.038839,26.641602,0.000000,0.000001
4,8,802,0.018497,0.057337,3871.655273,0.000011,0.000012
8,16,27217,0.627727,0.685064,354263.888672,0.001050,0.001062
16,32,800,0.018451,0.703515,13124.593750,0.000039,0.001101
32,64,1,0.000023,0.703538,33.908203,0.000000,0.001102
64,128,6,0.000138,0.703676,571.344727,0.000002,0.001103
128,256,1,0.000023,0.703699,158.650391,0.000000,0.001104
256,512,1,0.000023,0.703722,463.164062,0.000001,0.001105
512,1024,18,0.000415,0.704138,15425.360352,0.000046,0.001151
1024,2048,1627,0.037525,0.741662,2318157.361328,0.006873,0.008024
2048,4096,4777,0.110176,0.851838,12808014.299805,0.037975,0.045999
4096,8192,24,0.000554,0.852392,158252.869141,0.000469,0.046468
8192,16384,3198,0.073758,0.926150,39418214.985352,0.116872,0.163340
16384,32768,3,0.000069,0.926219,90451.727539,0.000268,0.163609
32768,65536,22,0.000507,0.926726,1072010.451172,0.003178,0.166787
65536,131072,3177,0.073274,1.000000,281022770.698242,0.833213,1.000000

histogram,capacity used
count,43358,items
average,9133.843005,KB
min,1,KB
max,128217,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,11,0.000254,0.000254,16.500000,0.000000,0.000000
16,32,2475,0.057083,0.057337,63112.500000,0.000159,0.000159
32,64,27217,0.627727,0.685064,1347241.500000,0.003402,0.003561
64,128,801,0.018474,0.703538,58921.500000,0.000149,0.003710
128,256,3,0.000069,0.703607,676.500000,0.000002,0.003712
256,512,4,0.000092,0.703699,1550.000000,0.000004,0.003716
512,1024,5,0.000115,0.703815,4287.500000,0.000011,0.003727
1024,2048,1625,0.037479,0.741293,2755957.500000,0.006959,0.010686
2048,4096,4792,0.110522,0.851815,15426588.000000,0.038954,0.049639
4096,8192,9,0.000208,0.852023,50509.500000,0.000128,0.049767
8192,16384,3210,0.074035,0.926057,46537943.000000,0.117513,0.167279
16384,32768,4,0.000092,0.926150,68966.000000,0.000174,0.167453
32768,65536,21,0.000484,0.926634,1088175.500000,0.002748,0.170201
65536,131072,3181,0.073366,1.000000,328621219.500000,0.829799,1.000000

histogram,positive overhead
count,43393,items
average,1354.042828,KB
min,1,KB
max,18510,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1689,0.038923,0.038923,42368.214844,0.000721,0.000721
2,4,20,0.000461,0.039384,456.795898,0.000008,0.000729
4,8,802,0.018482,0.057866,16579.344727,0.000282,0.001011
8,16,27217,0.627221,0.685087,992977.611328,0.016900,0.017911
16,32,800,0.018436,0.703524,45675.406250,0.000777,0.018688
32,64,2,0.000046,0.703570,414.371094,0.000007,0.018695
64,128,7,0.000161,0.703731,1798.064453,0.000031,0.018726
128,256,9,0.000207,0.703938,5825.037109,0.000099,0.018825
256,512,1,0.000023,0.703961,258.335938,0.000004,0.018830
512,1024,18,0.000415,0.704376,4689.639648,0.000080,0.018909
1024,2048,1627,0.037495,0.741871,456011.138672,0.007761,0.026671
2048,4096,4777,0.110087,0.851958,2588135.200195,0.044049,0.070719
4096,8192,24,0.000553,0.852511,29367.130859,0.000500,0.071219
8192,16384,3198,0.073699,0.926209,7047262.014648,0.119941,0.191160
16384,32768,3,0.000069,0.926278,15232.772461,0.000259,0.191420
32768,65536,22,0.000507,0.926785,181686.548828,0.003092,0.194512
65536,131072,3177,0.073215,1.000000,47327242.801758,0.805488,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,34,items
average,1276.235294,ents
min,0,ents
max,4700,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,6,0.176471,0.176471,1.000000,0.000023,0.000023
4,7,2,0.058824,0.235294,8.000000,0.000184,0.000207
8,15,3,0.088235,0.323529,27.000000,0.000622,0.000830
16,31,5,0.147059,0.470588,110.000000,0.002535,0.003365
64,127,8,0.235294,0.705882,800.000000,0.018437,0.021801
1024,2047,1,0.029412,0.735294,1627.000000,0.037495,0.059297
2048,4095,1,0.029412,0.764706,3219.000000,0.074184,0.133481
4096,8191,8,0.235294,1.000000,37600.000000,0.866519,1.000000

histogram,directory size
count,34,items
average,45.924891,KB
min,0,KB
max,169,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,16,0.470588,0.470588,5.259766,0.003369,0.003369
2,4,8,0.235294,0.705882,26.562500,0.017011,0.020380
32,64,1,0.029412,0.735294,58.720703,0.037607,0.057987
64,128,1,0.029412,0.764706,113.090820,0.072427,0.130414
128,256,8,0.235294,1.000000,1357.812500,0.869586,1.000000

histogram,filename length
count,43393,items
average,18.849284,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,28,0.000645,0.000645,132.000000,0.000161,0.000161
8,15,62,0.001429,0.002074,771.000000,0.000943,0.001104
16,23,43264,0.997027,0.999101,815516.000000,0.997052,0.998156
24,31,7,0.000161,0.999263,187.000000,0.000229,0.998385
32,39,3,0.000069,0.999332,107.000000,0.000131,0.998516
40,47,26,0.000599,0.999931,1054.000000,0.001289,0.999804
48,55,2,0.000046,0.999977,98.000000,0.000120,0.999924
56,63,1,0.000023,1.000000,62.000000,0.000076,1.000000

histogram,link count
count,43358,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,43358,1.000000,1.000000,43358.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,43358,items
average,1.766473,days
min,0,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,23286,0.537064,0.537064,25598.750301,0.334228,0.334228
2,4,20050,0.462429,0.999493,48713.024873,0.636017,0.970245
8,16,1,0.000023,0.999516,14.054919,0.000184,0.970428
32,64,6,0.000138,0.999654,304.228345,0.003972,0.974401
64,128,2,0.000046,0.999700,239.509745,0.003127,0.977528
128,256,13,0.000300,1.000000,1721.167465,0.022472,1.000000

histogram,mtime (KB)
count,337276003,items
average,1.021954,days
min,0,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,282488323,0.837558,0.837558,202317282.182171,0.586970,0.586970
2,4,54787663,0.162442,1.000000,142361423.464239,0.413024,0.999995
8,16,0,0.000000,1.000000,2.209807,0.000000,0.999995
32,64,5,0.000000,1.000000,270.776363,0.000001,0.999996
64,128,3,0.000000,1.000000,455.804350,0.000001,0.999997
128,256,7,0.000000,1.000000,1089.213895,0.000003,1.000000

histogram,ctime (files)
count,43358,items
average,1.710368,days
min,0,days
max,2,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,23286,0.537064,0.537064,25384.400822,0.342301,0.342301
2,4,20072,0.462936,1.000000,48773.733090,0.657699,1.000000

histogram,ctime (KB)
count,337276003,items
average,0.968516,days
min,0,days
max,2,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,282488323,0.837558,0.837558,184308028.746987,0.564225,0.564225
2,4,54787680,0.162442,1.000000,142349095.463418,0.435775,1.000000

histogram,atime (files)
count,43358,items
average,1.766473,days
min,0,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,23286,0.537064,0.537064,25598.750312,0.334228,0.334228
2,4,20050,0.462429,0.999493,48713.024873,0.636017,0.970245
8,16,1,0.000023,0.999516,14.054919,0.000184,0.970428
32,64,6,0.000138,0.999654,304.228345,0.003972,0.974401
64,128,2,0.000046,0.999700,239.509745,0.003127,0.977528
128,256,13,0.000300,1.000000,1721.167465,0.022472,1.000000

histogram,atime (KB)
count,337276003,items
average,1.021954,days
min,0,days
max,182,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,282488323,0.837558,0.837558,202317282.182321,0.586970,0.586970
2,4,54787663,0.162442,1.000000,142361423.464239,0.413024,0.999995
8,16,0,0.000000,1.000000,2.209807,0.000000,0.999995
32,64,5,0.000000,1.000000,270.776363,0.000001,0.999996
64,128,3,0.000000,1.000000,455.804350,0.000001,0.999997
128,256,7,0.000000,1.000000,1089.213895,0.000003,1.000000

