#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,404.42 GB
total user data,343.88 GB
percent overhead,0.149682

histogram,file size
count,51496,items
average,7002.202747,KB
min,0,KB
max,4617941,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4775,0.092726,0.092726,1415.227539,0.000004,0.000004
2,4,1653,0.032100,0.124825,4012.432617,0.000011,0.000015
4,8,831,0.016137,0.140962,4730.191406,0.000013,0.000028
8,16,28429,0.552062,0.693025,368627.539062,0.001022,0.001050
16,32,4210,0.081754,0.774779,77733.319336,0.000216,0.001266
32,64,23,0.000447,0.775225,1316.685547,0.000004,0.001270
64,128,19,0.000369,0.775594,1580.527344,0.000004,0.001274
128,256,3,0.000058,0.775652,600.761719,0.000002,0.001276
256,512,8,0.000155,0.775808,2890.596680,0.000008,0.001284
512,1024,1275,0.024759,0.800567,1142476.975586,0.003168,0.004452
1024,2048,1961,0.038081,0.838648,3211805.217773,0.008907,0.013359
2048,4096,817,0.015865,0.854513,2593753.891602,0.007193,0.020553
4096,8192,2448,0.047538,0.902051,17143168.789062,0.047543,0.068095
8192,16384,1628,0.031614,0.933665,13826834.186523,0.038346,0.106441
16384,32768,8,0.000155,0.933820,202328.946289,0.000561,0.107002
32768,65536,2218,0.043071,0.976891,124527395.632812,0.345348,0.452350
65536,131072,982,0.019069,0.995961,65904316.122070,0.182770,0.635120
131072,262144,47,0.000913,0.996874,11010201.876953,0.030534,0.665654
262144,524288,84,0.001631,0.998505,34180116.956055,0.094791,0.760445
524288,1048576,65,0.001262,0.999767,42134894.881836,0.116851,0.877296
1048576,2097152,3,0.000058,0.999825,3513552.000000,0.009744,0.887040
4194304,8388608,9,0.000175,1.000000,40731679.879883,0.112960,1.000000

histogram,capacity used
count,51496,items
average,8234.646341,KB
min,1,KB
max,5390257,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,47,0.000913,0.000913,70.500000,0.000000,0.000000
16,32,7212,0.140050,0.140962,183906.000000,0.000434,0.000434
32,64,28429,0.552062,0.693025,1407235.500000,0.003319,0.003752
64,128,4211,0.081773,0.774798,309580.500000,0.000730,0.004482
128,256,32,0.000621,0.775419,6432.000000,0.000015,0.004498
256,512,12,0.000233,0.775652,4106.000000,0.000010,0.004507
512,1024,22,0.000427,0.776080,18889.000000,0.000045,0.004552
1024,2048,1656,0.032158,0.808238,2016628.000000,0.004756,0.009307
2048,4096,2186,0.042450,0.850687,5961095.000000,0.014057,0.023365
4096,8192,1014,0.019691,0.870378,6072681.000000,0.014321,0.037686
8192,16384,3259,0.063286,0.933665,31540288.500000,0.074378,0.112064
16384,32768,5,0.000097,0.933762,135135.500000,0.000319,0.112383
32768,65536,811,0.015749,0.949511,42933368.500000,0.101246,0.213628
65536,131072,2392,0.046450,0.995961,179874388.000000,0.424181,0.637809
262144,524288,84,0.001631,0.997592,27441726.000000,0.064713,0.702522
524288,1048576,112,0.002175,0.999767,74504808.000000,0.175698,0.878220
1048576,2097152,3,0.000058,0.999825,4100412.500000,0.009670,0.887890
4194304,8388608,9,0.000175,1.000000,47540597.500000,0.112110,1.000000

histogram,positive overhead
count,51528,items
average,1231.844588,KB
min,1,KB
max,772316,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4791,0.092979,0.092979,119450.659180,0.001882,0.001882
2,4,1654,0.032099,0.125078,38161.638672,0.000601,0.002483
4,8,831,0.016127,0.141205,16460.308594,0.000259,0.002742
8,16,28429,0.551719,0.692924,1038607.960938,0.016363,0.019105
16,32,4212,0.081742,0.774666,232051.491211,0.003656,0.022761
32,64,25,0.000485,0.775151,3430.819336,0.000054,0.022815
64,128,21,0.000408,0.775559,4486.604492,0.000071,0.022886
128,256,12,0.000233,0.775792,7236.925781,0.000114,0.023000
256,512,8,0.000155,0.775947,2081.403320,0.000033,0.023032
512,1024,1275,0.024744,0.800691,333947.524414,0.005261,0.028293
1024,2048,1961,0.038057,0.838748,950288.282227,0.014971,0.043265
2048,4096,817,0.015855,0.854603,577111.608398,0.009092,0.052357
4096,8192,2448,0.047508,0.902111,3256831.210938,0.051309,0.103666
8192,16384,1628,0.031594,0.933706,2568391.813477,0.040463,0.144129
16384,32768,8,0.000155,0.933861,34667.053711,0.000546,0.144676
32768,65536,2218,0.043045,0.976906,21117923.367188,0.332699,0.477375
65536,131072,982,0.019058,0.995963,11156260.877930,0.175760,0.653135
131072,262144,47,0.000912,0.996875,1846380.623047,0.029089,0.682223
262144,524288,84,0.001630,0.998506,5725385.043945,0.090200,0.772423
524288,1048576,65,0.001261,0.999767,7049554.618164,0.111061,0.883484
1048576,2097152,3,0.000058,0.999825,586860.500000,0.009246,0.892730
4194304,8388608,9,0.000175,1.000000,6808917.620117,0.107270,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,31,items
average,1662.161290,ents
min,0,ents
max,5009,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,4,0.129032,0.129032,3.000000,0.000058,0.000058
