#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,378.91 GB
total user data,322.39 GB
percent overhead,0.149167

histogram,file size
count,47725,items
average,7083.165564,KB
min,0,KB
max,1243206,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4022,0.084274,0.084274,1302.692383,0.000004,0.000004
2,4,829,0.017370,0.101645,2308.665039,0.000007,0.000011
4,8,815,0.017077,0.118722,4651.065430,0.000014,0.000024
8,16,28227,0.591451,0.710173,366646.930664,0.001085,0.001109
16,32,2410,0.050498,0.760671,46099.674805,0.000136,0.001245
32,64,6,0.000126,0.760796,316.074219,0.000001,0.001246
64,128,21,0.000440,0.761236,1870.802734,0.000006,0.001252
128,256,4,0.000084,0.761320,731.693359,0.000002,0.001254
256,512,1,0.000021,0.761341,275.386719,0.000001,0.001255
512,1024,433,0.009073,0.770414,383840.348633,0.001135,0.002390
1024,2048,1793,0.037569,0.807983,2629692.719727,0.007779,0.010169
2048,4096,1327,0.027805,0.835788,3599966.166992,0.010649,0.020819
4096,8192,1265,0.026506,0.862294,7556500.136719,0.022354,0.043172
8192,16384,3272,0.068559,0.930854,34836223.600586,0.103052,0.146225
16384,32768,11,0.000230,0.931084,219699.544922,0.000650,0.146875
32768,65536,924,0.019361,0.950445,51944587.812500,0.153662,0.300537
65536,131072,2284,0.047858,0.998303,192632125.566406,0.569843,0.870380
131072,262144,8,0.000168,0.998470,1910168.052734,0.005651,0.876031
262144,524288,33,0.000691,0.999162,12605036.113281,0.037288,0.913319
524288,1048576,35,0.000733,0.999895,23461441.543945,0.069403,0.982722
1048576,2097152,5,0.000105,1.000000,5840591.958008,0.017278,1.000000

histogram,capacity used
count,47725,items
average,8324.816501,KB
min,1,KB
max,1451385,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,31,0.000650,0.000650,46.500000,0.000000,0.000000
16,32,5635,0.118072,0.118722,143692.500000,0.000362,0.000362
32,64,28227,0.591451,0.710173,1397236.500000,0.003517,0.003879
64,128,2411,0.050519,0.760691,177424.500000,0.000447,0.004325
128,256,13,0.000272,0.760964,2755.500000,0.000007,0.004332
256,512,17,0.000356,0.761320,5849.500000,0.000015,0.004347
512,1024,30,0.000629,0.761949,29613.000000,0.000075,0.004421
1024,2048,1648,0.034531,0.796480,2461536.000000,0.006196,0.010617
2048,4096,1731,0.036270,0.832750,5047068.500000,0.012703,0.023320
4096,8192,947,0.019843,0.852593,5403548.500000,0.013601,0.036921
8192,16384,3733,0.078219,0.930812,45290607.500000,0.113995,0.150916
16384,32768,12,0.000251,0.931063,256714.000000,0.000646,0.151563
32768,65536,352,0.007376,0.938439,19276072.000000,0.048517,0.200080
65536,131072,2857,0.059864,0.998303,266647045.500000,0.671145,0.871225
131072,262144,2,0.000042,0.998345,520883.000000,0.001311,0.872536
262144,524288,32,0.000671,0.999015,12463824.000000,0.031371,0.903907
524288,1048576,41,0.000859,0.999874,30274869.500000,0.076201,0.980108
1048576,2097152,6,0.000126,1.000000,7903081.000000,0.019892,1.000000

histogram,positive overhead
count,47753,items
average,1241.091035,KB
min,1,KB
max,208179,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4036,0.084518,0.084518,100721.258789,0.001699,0.001699
2,4,830,0.017381,0.101899,18853.194336,0.000318,0.002018
4,8,815,0.017067,0.118966,16131.434570,0.000272,0.002290
8,16,28227,0.591104,0.710071,1030589.569336,0.017389,0.019679
16,32,2412,0.050510,0.760580,131529.135742,0.002219,0.021898
32,64,7,0.000147,0.760727,1008.291992,0.000017,0.021915
64,128,22,0.000461,0.761188,4702.258789,0.000079,0.021995
128,256,13,0.000272,0.761460,7571.515625,0.000128,0.022122
256,512,1,0.000021,0.761481,262.113281,0.000004,0.022127
512,1024,433,0.009067,0.770548,114521.151367,0.001932,0.024059
1024,2048,1793,0.037547,0.808096,651068.780273,0.010986,0.035045
2048,4096,1327,0.027789,0.835885,777520.333008,0.013119,0.048164
4096,8192,1265,0.026490,0.862375,1441149.363281,0.024317,0.072481
8192,16384,3272,0.068519,0.930894,6278460.399414,0.105937,0.178418
16384,32768,11,0.000230,0.931125,38260.955078,0.000646,0.179064
32768,65536,924,0.019350,0.950474,8807694.187500,0.148613,0.327677
65536,131072,2284,0.047829,0.998304,32500356.433594,0.548383,0.876060
131072,262144,8,0.000168,0.998471,320987.947266,0.005416,0.881476
262144,524288,33,0.000691,0.999162,2114085.386719,0.035671,0.917147
524288,1048576,35,0.000733,0.999895,3932290.956055,0.066350,0.983497
1048576,2097152,5,0.000105,1.000000,978055.541992,0.016503,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,27,items
average,1768.592593,ents
min,0,ents
max,5008,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,4,0.148148,0.148148,3.000000,0.000063,0.000063
2,3,1,0.037037,0.185185,3.000000,0.000063,0.000126
8,15,2,0.074074,0.259259,19.000000,0.000398,0.000524
16,31,6,0.222222,0.481481,140.000000,0.002932,0.003455
32,63,1,0.037037,0.518519,62.000000,0.001298,0.004754
512,1023,2,0.074074,0.592593,1654.000000,0.034637,0.039391
1024,2047,1,0.037037,0.629630,1633.000000,0.034198,0.073589
2048,4095,1,0.037037,0.666667,3230.000000,0.067641,0.141230
4096,8191,9,0.333333,1.000000,41008.000000,0.858770,1.000000

histogram,directory size
count,27,items
average,63.284361,KB
min,0,KB
max,176,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,13,0.481481,0.481481,5.984375,0.003502,0.003502
2,4,1,0.037037,0.518519,3.140625,0.001838,0.005340
16,32,2,0.074074,0.592593,61.189453,0.035811,0.041151
32,64,1,0.037037,0.629630,54.133789,0.031682,0.072833
64,128,1,0.037037,0.666667,107.938477,0.063171,0.136004
128,256,9,0.333333,1.000000,1476.291016,0.863996,1.000000

histogram,filename length
count,47753,items
average,18.642012,chars
min,4,chars
max,62,chars
