#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,161.22 GB
total user data,135.83 GB
percent overhead,0.157481

histogram,file size
count,47728,items
average,2984.209580,KB
min,0,KB
max,620141,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4041,0.084667,0.084667,1227.958984,0.000009,0.000009
2,4,818,0.017139,0.101806,2109.038086,0.000015,0.000023
4,8,827,0.017327,0.119133,4698.911133,0.000033,0.000056
8,16,28228,0.591435,0.710568,366732.737305,0.002575,0.002631
16,32,2398,0.050243,0.760811,42443.666016,0.000298,0.002929
32,64,12,0.000251,0.761063,590.312500,0.000004,0.002933
64,128,20,0.000419,0.761482,1826.043945,0.000013,0.002946
128,256,177,0.003709,0.765190,39308.603516,0.000276,0.003222
256,512,847,0.017746,0.782937,362584.684570,0.002546,0.005768
512,1024,1779,0.037274,0.820210,1361323.193359,0.009558,0.015326
1024,2048,1527,0.031994,0.852204,2376306.170898,0.016684,0.032010
2048,4096,1808,0.037881,0.890085,5727112.013672,0.040210,0.072220
4096,8192,1933,0.040500,0.930586,10309061.283203,0.072380,0.144599
8192,16384,369,0.007731,0.938317,5047130.118164,0.035436,0.180035
16384,32768,1307,0.027384,0.965701,35097388.378906,0.246418,0.426453
32768,65536,1565,0.032790,0.998491,65311858.638672,0.458553,0.885006
65536,131072,20,0.000419,0.998910,2161557.186523,0.015176,0.900182
131072,262144,31,0.000650,0.999560,6108596.592773,0.042888,0.943070
262144,524288,18,0.000377,0.999937,6341020.019531,0.044520,0.987591
524288,1048576,3,0.000063,1.000000,1767479.304688,0.012409,1.000000

histogram,capacity used
count,47728,items
average,3541.851995,KB
min,1,KB
max,723809,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,87,0.001823,0.001823,130.500000,0.000001,0.000001
16,32,5599,0.117311,0.119133,142774.500000,0.000845,0.000845
32,64,28228,0.591435,0.710568,1397286.000000,0.008266,0.009111
64,128,2398,0.050243,0.760811,176301.000000,0.001043,0.010154
128,256,18,0.000377,0.761188,3315.000000,0.000020,0.010174
256,512,168,0.003520,0.764708,78116.000000,0.000462,0.010636
512,1024,1716,0.035954,0.800662,1361966.000000,0.008057,0.018693
1024,2048,1799,0.037693,0.838355,2455450.500000,0.014525,0.033218
2048,4096,1498,0.031386,0.869741,4138231.000000,0.024480,0.057698
4096,8192,2882,0.060384,0.930125,16480595.000000,0.097492,0.155190
8192,16384,154,0.003227,0.933351,1832103.000000,0.010838,0.166028
16384,32768,896,0.018773,0.952125,22023720.000000,0.130283,0.296311
32768,65536,2206,0.046220,0.998345,99347533.000000,0.587697,0.884008
65536,131072,15,0.000314,0.998659,1308878.500000,0.007743,0.891750
131072,262144,34,0.000712,0.999371,6259355.000000,0.037028,0.928778
262144,524288,27,0.000566,0.999937,9976536.500000,0.059017,0.987795
524288,1048576,3,0.000063,1.000000,2063220.500000,0.012205,1.000000

histogram,positive overhead
count,47756,items
average,557.478050,KB
min,1,KB
max,103668,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4054,0.084890,0.084890,99912.803711,0.003753,0.003753
2,4,820,0.017171,0.102060,18795.411133,0.000706,0.004459
4,8,827,0.017317,0.119378,16389.588867,0.000616,0.005074
8,16,28228,0.591088,0.710466,1030553.262695,0.038709,0.043784
16,32,2400,0.050255,0.760721,134183.144531,0.005040,0.048824
32,64,13,0.000272,0.760993,1655.053711,0.000062,0.048886
64,128,21,0.000440,0.761433,4505.489258,0.000169,0.049055
128,256,186,0.003895,0.765328,52566.105469,0.001974,0.051030
256,512,847,0.017736,0.783064,221469.815430,0.008319,0.059349
512,1024,1779,0.037252,0.820316,465241.306641,0.017475,0.076824
1024,2048,1527,0.031975,0.852291,589728.329102,0.022151,0.098975
2048,4096,1808,0.037859,0.890150,1259023.986328,0.047291,0.146266
