#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,642.47 GB
total user data,548.14 GB
percent overhead,0.146821

histogram,file size
count,47695,items
average,12050.837823,KB
min,0,KB
max,2568551,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2372,0.049733,0.049733,1279.733398,0.000002,0.000002
2,4,821,0.017214,0.066946,2387.849609,0.000004,0.000006
4,8,830,0.017402,0.084348,4732.847656,0.000008,0.000015
8,16,29029,0.608638,0.692987,378121.241211,0.000658,0.000672
16,32,3242,0.067974,0.760960,65661.909180,0.000114,0.000787
32,64,10,0.000210,0.761170,562.184570,0.000001,0.000788
64,128,21,0.000440,0.761610,1897.849609,0.000003,0.000791
128,256,4,0.000084,0.761694,742.018555,0.000001,0.000792
256,512,1,0.000021,0.761715,273.855469,0.000000,0.000793
512,1024,28,0.000587,0.762302,25631.601562,0.000045,0.000837
1024,2048,716,0.015012,0.777314,1022161.173828,0.001778,0.002616
2048,4096,1794,0.037614,0.814928,4813341.677734,0.008374,0.010990
4096,8192,1455,0.030506,0.845435,7872456.815430,0.013697,0.024687
8192,16384,1676,0.035140,0.880574,18678478.279297,0.032498,0.057185
16384,32768,2399,0.050299,0.930873,49388789.394531,0.085929,0.143113
32768,65536,209,0.004382,0.935255,11966711.023438,0.020820,0.163934
65536,131072,1479,0.031010,0.966265,143593648.331055,0.249830,0.413764
131072,262144,1521,0.031890,0.998155,246000973.165039,0.428003,0.841767
262144,524288,12,0.000252,0.998407,4943704.254883,0.008601,0.850368
524288,1048576,37,0.000776,0.999182,29168647.608398,0.050749,0.901117
1048576,2097152,35,0.000734,0.999916,47340432.704102,0.082365,0.983482
2097152,4194304,4,0.000084,1.000000,9494074.435547,0.016518,1.000000

histogram,capacity used
count,47695,items
average,14124.474735,KB
min,1,KB
max,2998017,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,31,0.000650,0.000650,46.500000,0.000000,0.000000
16,32,3992,0.083699,0.084348,101796.000000,0.000151,0.000151
32,64,29029,0.608638,0.692987,1436935.500000,0.002133,0.002284
64,128,3242,0.067974,0.760960,238911.000000,0.000355,0.002639
128,256,17,0.000356,0.761317,3457.500000,0.000005,0.002644
256,512,18,0.000377,0.761694,6195.000000,0.000009,0.002653
512,1024,9,0.000189,0.761883,8677.500000,0.000013,0.002666
1024,2048,504,0.010567,0.772450,769324.000000,0.001142,0.003808
2048,4096,1724,0.036146,0.808596,5010418.000000,0.007438,0.011246
4096,8192,1571,0.032938,0.841535,9090500.500000,0.013494,0.024740
8192,16384,1671,0.035035,0.876570,20459906.500000,0.030371,0.055111
16384,32768,2588,0.054261,0.930831,61130994.000000,0.090744,0.145854
32768,65536,41,0.000860,0.931691,2486661.500000,0.003691,0.149545
65536,131072,1373,0.028787,0.960478,140180611.500000,0.208086,0.357631
131072,262144,1797,0.037677,0.998155,326576223.500000,0.484774,0.842406
262144,524288,6,0.000126,0.998281,2305329.000000,0.003422,0.845828
524288,1048576,29,0.000608,0.998889,21828595.500000,0.032403,0.878230
1048576,2097152,48,0.001006,0.999895,68720664.000000,0.102010,0.980240
2097152,4194304,5,0.000105,1.000000,13311575.500000,0.019760,1.000000

histogram,positive overhead
count,47723,items
average,2072.582507,KB
min,1,KB
max,429465,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,2386,0.049997,0.049997,58646.433594,0.000593,0.000593
2,4,822,0.017224,0.067221,18569.972656,0.000188,0.000781
4,8,830,0.017392,0.084613,16432.152344,0.000166,0.000947
8,16,29029,0.608281,0.692894,1058814.258789,0.010705,0.011652
