#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,311.88 GB
total user data,265.29 GB
percent overhead,0.149384

histogram,file size
count,32144,items
average,8654.060949,KB
min,0,KB
max,79534,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1654,0.051456,0.051456,191.755859,0.000001,0.000001
2,4,6,0.000187,0.051643,15.833008,0.000000,0.000001
4,8,801,0.024919,0.076562,3775.254883,0.000014,0.000014
8,16,16818,0.523208,0.599770,214817.827148,0.000772,0.000787
16,32,1,0.000031,0.599801,19.345703,0.000000,0.000787
64,128,3,0.000093,0.599894,269.540039,0.000001,0.000788
128,256,1,0.000031,0.599925,158.650391,0.000001,0.000788
512,1024,8,0.000249,0.600174,7437.500000,0.000027,0.000815
1024,2048,1602,0.049838,0.650012,2643842.654297,0.009504,0.010319
2048,4096,4805,0.149484,0.799496,14954644.565430,0.053760,0.064079
4096,8192,1,0.000031,0.799527,7437.500000,0.000027,0.064105
8192,16384,3242,0.100859,0.900386,46228221.522461,0.166183,0.230289
16384,32768,1,0.000031,0.900417,16701.187500,0.000060,0.230349
32768,65536,412,0.012817,0.913234,26542379.537109,0.095416,0.325765
65536,131072,2789,0.086766,1.000000,187556222.481445,0.674235,1.000000

histogram,capacity used
count,32144,items
average,10173.689398,KB
min,1,KB
max,92873,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,10,0.000311,0.000311,15.000000,0.000000,0.000000
16,32,2451,0.076251,0.076562,62500.500000,0.000191,0.000191
32,64,16818,0.523208,0.599770,832491.000000,0.002546,0.002737
64,128,1,0.000031,0.599801,73.500000,0.000000,0.002737
128,256,2,0.000062,0.599863,483.000000,0.000001,0.002739
256,512,2,0.000062,0.599925,803.000000,0.000002,0.002741
1024,2048,803,0.024981,0.624907,1446540.500000,0.004423,0.007164
2048,4096,5610,0.174527,0.799434,19928087.000000,0.060938,0.068102
4096,8192,2,0.000062,0.799496,9275.000000,0.000028,0.068131
8192,16384,355,0.011044,0.810540,5451548.500000,0.016670,0.084801
16384,32768,2889,0.089877,0.900417,49081677.500000,0.150086,0.234887
65536,131072,3201,0.099583,1.000000,250209577.500000,0.765113,1.000000

histogram,positive overhead
count,32165,items
average,1518.830353,KB
min,1,KB
max,13338,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,1665,0.051764,0.051764,41925.546875,0.000858,0.000858
2,4,6,0.000187,0.051951,137.166992,0.000003,0.000861
4,8,801,0.024903,0.076854,16650.245117,0.000341,0.001202
8,16,16818,0.522866,0.599720,617673.172852,0.012643,0.013845
16,32,1,0.000031,0.599751,54.154297,0.000001,0.013846
32,64,1,0.000031,0.599782,326.779297,0.000007,0.013853
64,128,12,0.000373,0.600155,6333.337891,0.000130,0.013983
128,256,1,0.000031,0.600187,258.849609,0.000005,0.013988
512,1024,8,0.000249,0.600435,2110.500000,0.000043,0.014031
1024,2048,1602,0.049806,0.650241,662280.345703,0.013557,0.027588
2048,4096,4805,0.149386,0.799627,3113586.934570,0.063734,0.091321
4096,8192,1,0.000031,0.799658,1308.000000,0.000027,0.091348
8192,16384,3242,0.100793,0.900451,8276689.477539,0.169420,0.260768
16384,32768,1,0.000031,0.900482,2868.312500,0.000059,0.260826
32768,65536,412,0.012809,0.913291,4484414.462891,0.091794,0.352620
65536,131072,2789,0.086709,1.000000,31626561.018555,0.647380,1.000000

histogram,negative overhead
count,0,items
average,0.000000,KB
min,0,KB
max,0,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct

histogram,directory size (entries)
count,20,items
average,1608.200000,ents
min,0,ents
max,3400,ents
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,2,0.100000,0.100000,1.000000,0.000031,0.000031
2,3,1,0.050000,0.150000,3.000000,0.000093,0.000124
8,15,4,0.200000,0.350000,44.000000,0.001368,0.001492
16,31,3,0.150000,0.500000,70.000000,0.002176,0.003669
1024,2047,1,0.050000,0.550000,1627.000000,0.050585,0.054253
2048,4095,9,0.450000,1.000000,30419.000000,0.945747,1.000000

histogram,directory size
count,20,items
average,57.898779,KB
min,0,KB
max,122,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,10,0.500000,0.500000,4.132812,0.003569,0.003569
32,64,1,0.050000,0.550000,58.720703,0.050710,0.054279
64,128,9,0.450000,1.000000,1095.122070,0.945721,1.000000

histogram,filename length
count,32165,items
average,18.867620,chars
min,4,chars
max,62,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,7,16,0.000497,0.000497,77.000000,0.000127,0.000127
8,15,46,0.001430,0.001928,598.000000,0.000985,0.001112
16,23,32082,0.997420,0.999347,605407.000000,0.997578,0.998690
24,31,6,0.000187,0.999534,165.000000,0.000272,0.998962
32,39,3,0.000093,0.999627,112.000000,0.000185,0.999146
40,47,10,0.000311,0.999938,407.000000,0.000671,0.999817
48,55,1,0.000031,0.999969,49.000000,0.000081,0.999898
56,63,1,0.000031,1.000000,62.000000,0.000102,1.000000

histogram,link count
count,32144,items
average,1.000000,links
min,1,links
max,1,links
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,1,32144,1.000000,1.000000,32144.000000,1.000000,1.000000

histogram,symlink target length
count,1,items
average,66.000000,chars
min,66,chars
max,66,chars
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
64,71,1,1.000000,1.000000,66.000000,1.000000,1.000000

relative symlink target pct,0.000000
absolute symlink target pct,1.000000
histogram,mtime (files)
count,32144,items
average,1.038822,days
min,0,days
max,128,days
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,32069,0.997667,0.997667,31073.571319,0.930572,0.930572
2,4,52,0.001618,0.999284,107.074988,0.003207,0.933779
16,32,2,0.000062,0.999347,46.414931,0.001390,0.935169
32,64,5,0.000156,0.999502,254.791377,0.007630,0.942799
